FeaturesParamTransientDCPNN.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out0 (Vin=0.6013423) Y,8.033837e-02,6.620569e-16,4.133461e-06
/out0 (Vin=0.6120805) Y,8.066894e-02,2.642576e-25,5.072068e-12
/out0 (Vin=0.6228188) Y,8.101389e-02,4.700467e-26,1.976348e-12
/out0 (Vin=0.633557) Y,8.137272e-02,1.161193e-15,5.474210e-06
/out0 (Vin=0.6442953) Y,8.174490e-02,1.413616e-15,6.040002e-06
/out0 (Vin=0.6550336) Y,8.212991e-02,1.333124e-25,-3.137211e-12
/out0 (Vin=0.6657718) Y,8.252718e-02,1.841911e-24,1.376847e-11
/out0 (Vin=0.6765101) Y,8.293618e-02,4.128124e-25,5.009006e-12
/out0 (Vin=0.6872483) Y,8.335633e-02,7.745185e-26,-3.199129e-12
/out0 (Vin=0.6979866) Y,8.378708e-02,4.537808e-25,8.130462e-12
/out0 (Vin=0.7087248) Y,8.422782e-02,5.627223e-24,2.260708e-11
/out0 (Vin=0.7194631) Y,8.467796e-02,1.793054e-25,-1.150466e-11
/out0 (Vin=0.7302013) Y,8.513685e-02,4.037778e-26,8.309915e-13
/out0 (Vin=0.7409396) Y,8.560384e-02,1.081610e-24,-1.530328e-11
/out0 (Vin=0.7516779) Y,8.607824e-02,3.013439e-25,-6.385156e-12
/out0 (Vin=0.7624161) Y,8.655933e-02,1.016333e-25,-5.469036e-14
/out0 (Vin=0.7731544) Y,8.704633e-02,4.466015e-25,-3.788338e-12
/out0 (Vin=0.7838926) Y,8.753845e-02,1.442341e-25,9.631836e-13
/out0 (Vin=0.7946309) Y,8.803482e-02,3.918509e-26,7.751428e-12
/out0 (Vin=0.8053691) Y,8.853456e-02,7.526069e-25,8.180732e-12
/out0 (Vin=0.8161074) Y,8.903789e-02,1.580008e-24,1.096205e-11
/out0 (Vin=0.8268456) Y,8.954324e-02,1.037822e-24,8.238633e-12
/out0 (Vin=0.8375839) Y,9.004903e-02,1.045178e-25,-1.293356e-11
/out0 (Vin=0.8483221) Y,9.055397e-02,1.050295e-25,-2.512924e-12
/out0 (Vin=0.8590604) Y,9.105677e-02,7.043031e-14,4.263730e-05
/out0 (Vin=0.8697987) Y,9.155614e-02,8.277761e-14,4.622419e-05
/out0 (Vin=0.8805369) Y,9.205069e-02,2.046632e-17,7.267996e-07
/out0 (Vin=0.8912752) Y,9.253893e-02,1.928545e-14,2.231086e-05
/out0 (Vin=0.9020134) Y,9.301934e-02,1.391809e-13,5.993941e-05
/out0 (Vin=0.9127517) Y,9.349040e-02,5.917899e-14,3.908374e-05
/out0 (Vin=0.9234899) Y,9.395043e-02,8.088416e-25,1.230341e-11
/out0 (Vin=0.9342282) Y,9.439771e-02,1.912490e-13,7.026352e-05
/out0 (Vin=0.9449664) Y,9.483064e-02,7.404681e-25,2.609859e-12
/out0 (Vin=0.9557047) Y,9.524737e-02,2.393639e-13,7.860774e-05
/out0 (Vin=0.966443) Y,9.564632e-02,2.441456e-13,7.938918e-05
/out0 (Vin=0.9771812) Y,9.602591e-02,3.106214e-13,-8.960420e-05
/out0 (Vin=0.9879195) Y,9.638441e-02,4.276663e-18,-3.322780e-07
/out0 (Vin=0.9986577) Y,9.672066e-02,5.818084e-16,-3.875711e-06
/out0 (Vin=1.009396) Y,9.703352e-02,6.947349e-25,-4.420742e-12
/out0 (Vin=1.020134) Y,9.732222e-02,6.658908e-19,-1.311205e-07
/out0 (Vin=1.030872) Y,9.758643e-02,1.826082e-24,8.719295e-12
/out0 (Vin=1.041611) Y,9.782626e-02,8.203956e-19,-1.455215e-07
/out0 (Vin=1.052349) Y,9.804238e-02,4.798935e-25,5.464877e-12
/out0 (Vin=1.063087) Y,9.823594e-02,1.544356e-24,1.225314e-11
/out0 (Vin=1.073826) Y,9.840854e-02,3.541527e-19,-9.562669e-08
/out0 (Vin=1.084564) Y,9.856215e-02,1.169899e-24,6.120957e-12
/out0 (Vin=1.095302) Y,9.869888e-02,4.266982e-25,-2.732773e-12
/out0 (Vin=1.10604) Y,9.882085e-02,5.440092e-13,1.185121e-04
/out0 (Vin=1.116779) Y,9.893028e-02,3.420152e-13,9.396594e-05
/out0 (Vin=1.127517) Y,9.902892e-02,1.459270e-12,1.941171e-04
/out0 (Vin=1.138255) Y,9.911862e-02,3.331223e-13,9.273617e-05
/out0 (Vin=1.148993) Y,9.920072e-02,1.873573e-14,-2.199829e-05
/out0 (Vin=1.159732) Y,9.927633e-02,1.366753e-24,-1.335635e-11
/out0 (Vin=1.17047) Y,9.934653e-02,2.132691e-25,5.826062e-13
/out0 (Vin=1.181208) Y,9.941211e-02,4.372111e-25,-1.318235e-11
/out0 (Vin=1.191946) Y,9.947373e-02,8.129149e-25,-1.349180e-13
/out0 (Vin=1.202685) Y,9.953194e-02,6.586392e-25,-2.680548e-12
/out0 (Vin=1.213423) Y,9.958718e-02,3.055275e-25,-4.082734e-12
/out0 (Vin=1.224161) Y,9.963981e-02,3.977297e-25,1.885135e-12
/out0 (Vin=1.234899) Y,9.969013e-02,6.804453e-25,-7.688370e-12
/out0 (Vin=1.245638) Y,9.973839e-02,9.855395e-25,-4.206359e-12
/out0 (Vin=1.256376) Y,9.978481e-02,6.400359e-25,-7.356244e-12
/out0 (Vin=1.267114) Y,9.982955e-02,1.690906e-25,-5.152075e-12
/out0 (Vin=1.277852) Y,9.987278e-02,7.346370e-25,-3.296859e-12
/out0 (Vin=1.288591) Y,9.991461e-02,2.410171e-25,-4.742486e-12
/out0 (Vin=1.299329) Y,9.995516e-02,2.444798e-24,-1.458364e-11
/out0 (Vin=1.310067) Y,9.999453e-02,1.093808e-25,-2.685857e-12
/out0 (Vin=1.320805) Y,1.000328e-01,8.830543e-25,-6.627703e-12
/out0 (Vin=1.331544) Y,1.000700e-01,4.623536e-13,1.092554e-04
/out0 (Vin=1.342282) Y,1.001064e-01,2.634363e-25,5.073127e-15
/out0 (Vin=1.35302) Y,1.001418e-01,3.901822e-25,-8.001650e-12
/out0 (Vin=1.363758) Y,1.001763e-01,1.166370e-24,2.175662e-12
/out0 (Vin=1.374497) Y,1.002101e-01,1.164146e-24,-6.085487e-12
/out0 (Vin=1.385235) Y,1.002431e-01,9.161699e-25,-3.244361e-12
/out0 (Vin=1.395973) Y,1.002754e-01,2.431138e-25,-5.785679e-12
/out0 (Vin=1.406711) Y,1.003070e-01,4.436466e-25,-5.809817e-13
/out0 (Vin=1.41745) Y,1.003380e-01,2.742333e-24,-1.511227e-11
/out0 (Vin=1.428188) Y,1.003683e-01,1.751547e-25,3.551564e-12
/out0 (Vin=1.438926) Y,1.003981e-01,3.341915e-25,-4.872330e-12
/out0 (Vin=1.449664) Y,1.004274e-01,1.108832e-24,5.590565e-12
/out0 (Vin=1.460403) Y,1.004560e-01,1.237882e-25,-3.699326e-12
/out0 (Vin=1.471141) Y,1.004842e-01,7.619816e-25,-1.388713e-11
/out0 (Vin=1.481879) Y,1.005119e-01,3.940117e-25,5.997128e-12
/out0 (Vin=1.492617) Y,1.005391e-01,5.471884e-26,-4.738695e-12
/out0 (Vin=1.503356) Y,1.005659e-01,7.315632e-25,1.249063e-11
/out0 (Vin=1.514094) Y,1.005922e-01,1.741875e-25,3.349779e-12
/out0 (Vin=1.524832) Y,1.006181e-01,2.315760e-25,-1.144072e-11
/out0 (Vin=1.53557) Y,1.006436e-01,2.810668e-24,-1.164035e-11
/out0 (Vin=1.546309) Y,1.006687e-01,1.159045e-25,7.038097e-12
/out0 (Vin=1.557047) Y,1.006934e-01,1.988347e-24,1.415803e-11
/out0 (Vin=1.567785) Y,1.007178e-01,3.610808e-25,-1.357493e-11
/out0 (Vin=1.578523) Y,1.007418e-01,2.236096e-25,8.057852e-13
/out0 (Vin=1.589262) Y,1.007655e-01,5.573788e-25,-6.220034e-12
/out0 (Vin=1.6) Y,1.007888e-01,3.357922e-24,2.529931e-11
Stage 2 Output
/out1 (Vin=0) Y,2.472791e-01,5.522877e-13,1.193798e-04
/out1 (Vin=0.01073826) Y,2.472792e-01,1.776793e-22,-7.003716e-11
/out1 (Vin=0.02147651) Y,2.472792e-01,6.149049e-16,3.983302e-06
/out1 (Vin=0.03221477) Y,2.472792e-01,7.640249e-23,-1.017428e-10
/out1 (Vin=0.04295302) Y,2.472792e-01,8.435650e-23,1.334933e-10
/out1 (Vin=0.05369128) Y,2.472792e-01,3.108355e-23,1.136636e-10
/out1 (Vin=0.06442953) Y,2.472792e-01,1.926358e-22,1.958597e-09
/out1 (Vin=0.07516779) Y,2.472792e-01,4.252745e-23,-8.737384e-11
/out1 (Vin=0.08590604) Y,2.472792e-01,3.661618e-18,3.071958e-07
/out1 (Vin=0.0966443) Y,2.472792e-01,4.686757e-19,1.099998e-07
/out1 (Vin=0.1073826) Y,2.472792e-01,2.133610e-17,7.420618e-07
/out1 (Vin=0.1181208) Y,2.472792e-01,8.927256e-21,1.515155e-08
/out1 (Vin=0.1288591) Y,2.472792e-01,5.332126e-21,1.164648e-08
/out1 (Vin=0.1395973) Y,2.472792e-01,4.154538e-22,-2.834245e-10
/out1 (Vin=0.1503356) Y,2.472792e-01,1.558645e-16,2.005239e-06
/out1 (Vin=0.1610738) Y,2.472792e-01,2.171390e-22,1.667318e-09
/out1 (Vin=0.1718121) Y,2.472792e-01,1.151685e-22,1.483708e-09
/out1 (Vin=0.1825503) Y,2.472792e-01,1.718487e-16,2.106075e-06
/out1 (Vin=0.1932886) Y,2.472792e-01,1.878102e-16,2.201551e-06
/out1 (Vin=0.2040268) Y,2.472792e-01,7.203577e-23,-9.262692e-11
/out1 (Vin=0.2147651) Y,2.472792e-01,1.256603e-22,-1.664875e-10
/out1 (Vin=0.2255034) Y,2.472792e-01,5.754474e-23,1.261732e-10
/out1 (Vin=0.2362416) Y,2.472792e-01,7.032230e-22,2.221074e-09
/out1 (Vin=0.2469799) Y,2.472792e-01,5.346123e-22,1.931100e-09
/out1 (Vin=0.2577181) Y,2.472792e-01,1.790602e-22,2.249042e-11
/out1 (Vin=0.2684564) Y,2.472792e-01,3.807430e-22,2.027581e-09
/out1 (Vin=0.2791946) Y,2.472792e-01,2.885661e-23,7.198377e-12
/out1 (Vin=0.2899329) Y,2.472792e-01,1.093574e-22,1.889998e-10
/out1 (Vin=0.3006711) Y,2.472792e-01,2.980879e-23,1.558715e-11
/out1 (Vin=0.3114094) Y,2.472792e-01,1.382268e-22,1.167181e-10
/out1 (Vin=0.3221477) Y,2.472792e-01,7.686008e-24,-4.368928e-11
/out1 (Vin=0.3328859) Y,2.472792e-01,5.613187e-20,3.798814e-08
/out1 (Vin=0.3436242) Y,2.472792e-01,2.098430e-23,5.845468e-11
/out1 (Vin=0.3543624) Y,2.472792e-01,1.891892e-22,-7.280268e-11
/out1 (Vin=0.3651007) Y,2.472792e-01,1.170712e-22,6.449400e-11
/out1 (Vin=0.3758389) Y,2.472793e-01,3.989386e-19,1.020395e-07
/out1 (Vin=0.3865772) Y,2.472793e-01,2.024511e-22,2.142313e-09
/out1 (Vin=0.3973154) Y,2.472792e-01,4.173234e-13,1.037473e-04
/out1 (Vin=0.4080537) Y,2.472793e-01,6.104864e-23,5.650260e-11
/out1 (Vin=0.4187919) Y,2.472793e-01,2.540502e-23,8.849286e-11
/out1 (Vin=0.4295302) Y,2.472794e-01,2.323224e-22,1.266845e-12
/out1 (Vin=0.4402685) Y,2.472794e-01,3.273410e-22,1.685916e-10
/out1 (Vin=0.4510067) Y,2.472795e-01,9.205409e-23,4.079681e-11
/out1 (Vin=0.461745) Y,2.472795e-01,1.454740e-22,-8.644451e-11
/out1 (Vin=0.4724832) Y,2.472796e-01,6.123337e-22,2.800705e-09
/out1 (Vin=0.4832215) Y,2.472797e-01,5.308647e-22,2.555590e-09
/out1 (Vin=0.4939597) Y,2.472797e-01,6.054315e-22,3.096763e-09
/out1 (Vin=0.504698) Y,2.472798e-01,4.349580e-22,1.072495e-10
/out1 (Vin=0.5154362) Y,2.472799e-01,3.615230e-22,2.372864e-09
/out1 (Vin=0.5261745) Y,2.472800e-01,1.604061e-23,-5.690687e-11
/out1 (Vin=0.5369128) Y,2.472802e-01,1.912683e-22,2.567750e-10
/out1 (Vin=0.547651) Y,2.472803e-01,1.590594e-22,2.084546e-11
/out1 (Vin=0.5583893) Y,2.472804e-01,2.059444e-22,1.735423e-10
/out1 (Vin=0.5691275) Y,2.472806e-01,7.567697e-23,1.823480e-10
/out1 (Vin=0.5798658) Y,2.472808e-01,1.575435e-22,1.399967e-10
/out1 (Vin=0.590604) Y,2.472809e-01,7.493317e-22,3.918777e-10
/out1 (Vin=0.6013423) Y,2.472811e-01,1.625334e-21,6.568696e-09
/out1 (Vin=0.6120805) Y,2.472813e-01,9.997765e-23,3.919331e-11
/out1 (Vin=0.6228188) Y,2.472815e-01,7.781420e-24,-9.591218e-11
/out1 (Vin=0.633557) Y,2.472817e-01,3.843804e-21,8.372154e-09
/out1 (Vin=0.6442953) Y,2.472819e-01,3.670754e-21,9.484586e-09
/out1 (Vin=0.6550336) Y,2.472822e-01,1.116766e-22,-1.725245e-11
/out1 (Vin=0.6657718) Y,2.472824e-01,4.755467e-23,9.792443e-11
/out1 (Vin=0.6765101) Y,2.472827e-01,6.785666e-23,-3.940419e-11
/out1 (Vin=0.6872483) Y,2.472829e-01,4.414171e-22,2.779537e-10
/out1 (Vin=0.6979866) Y,2.472832e-01,1.565490e-23,2.130333e-12
/out1 (Vin=0.7087248) Y,2.472835e-01,2.231753e-23,5.483444e-11
/out1 (Vin=0.7194631) Y,2.472838e-01,5.335696e-23,9.601396e-11
/out1 (Vin=0.7302013) Y,2.472841e-01,7.590766e-23,-4.535327e-11
/out1 (Vin=0.7409396) Y,2.472844e-01,1.858828e-22,3.645390e-11
/out1 (Vin=0.7516779) Y,2.472848e-01,5.547897e-23,6.738664e-11
/out1 (Vin=0.7624161) Y,2.472851e-01,9.229419e-22,3.488250e-10
/out1 (Vin=0.7731544) Y,2.472854e-01,3.211987e-23,-1.381531e-10
/out1 (Vin=0.7838926) Y,2.472858e-01,2.105316e-23,5.964562e-11
/out1 (Vin=0.7946309) Y,2.472861e-01,3.203278e-22,1.320088e-10
/out1 (Vin=0.8053691) Y,2.472865e-01,1.845480e-23,6.775614e-12
/out1 (Vin=0.8161074) Y,2.472869e-01,1.323695e-22,3.733087e-11
/out1 (Vin=0.8268456) Y,2.472873e-01,1.161519e-23,-2.901834e-11
/out1 (Vin=0.8375839) Y,2.472877e-01,4.206216e-23,-6.778061e-11
/out1 (Vin=0.8483221) Y,2.472881e-01,8.523698e-23,6.155298e-11
/out1 (Vin=0.8590604) Y,2.472885e-01,3.254881e-19,9.193360e-08
/out1 (Vin=0.8697987) Y,2.472889e-01,3.962563e-19,1.015835e-07
/out1 (Vin=0.8805369) Y,2.472893e-01,1.332880e-22,1.713196e-09
/out1 (Vin=0.8912752) Y,2.472897e-01,1.005421e-19,5.113401e-08
/out1 (Vin=0.9020134) Y,2.472901e-01,7.390852e-19,1.385382e-07
/out1 (Vin=0.9127517) Y,2.472905e-01,3.293094e-19,9.257790e-08
/out1 (Vin=0.9234899) Y,2.472909e-01,6.057350e-23,1.282543e-10
/out1 (Vin=0.9342282) Y,2.472913e-01,1.126126e-18,1.706465e-07
/out1 (Vin=0.9449664) Y,2.472917e-01,2.795389e-23,1.596660e-11
/out1 (Vin=0.9557047) Y,2.472921e-01,1.503524e-18,1.975172e-07
/out1 (Vin=0.966443) Y,2.472924e-01,1.582117e-18,2.025113e-07
/out1 (Vin=0.9771812) Y,2.472928e-01,1.494772e-19,-6.259023e-08
/out1 (Vin=0.9879195) Y,2.472931e-01,1.375166e-22,5.787878e-11
/out1 (Vin=0.9986577) Y,2.472934e-01,1.011757e-22,-1.273482e-09
/out1 (Vin=1.009396) Y,2.472936e-01,2.358880e-12,2.467332e-04
/out1 (Vin=1.020134) Y,2.472940e-01,4.775081e-22,1.665527e-11
/out1 (Vin=1.030872) Y,2.472943e-01,1.925172e-22,2.140869e-10
/out1 (Vin=1.041611) Y,2.472945e-01,1.940490e-23,-1.654321e-10
/out1 (Vin=1.052349) Y,2.472947e-01,8.512150e-24,3.327033e-11
/out1 (Vin=1.063087) Y,2.472949e-01,1.211098e-22,-1.046447e-10
/out1 (Vin=1.073826) Y,2.472951e-01,3.918844e-23,-1.456567e-10
/out1 (Vin=1.084564) Y,2.472952e-01,1.018718e-16,-1.621537e-06
/out1 (Vin=1.095302) Y,2.472954e-01,2.325300e-20,-2.427154e-08
/out1 (Vin=1.10604) Y,2.472955e-01,4.548243e-18,3.430955e-07
/out1 (Vin=1.116779) Y,2.472956e-01,2.910848e-18,2.744507e-07
/out1 (Vin=1.127517) Y,2.472957e-01,1.217843e-17,5.616852e-07
/out1 (Vin=1.138255) Y,2.472958e-01,2.883901e-18,2.734493e-07
/out1 (Vin=1.148993) Y,2.472959e-01,1.673552e-20,-2.092152e-08
/out1 (Vin=1.159732) Y,2.472959e-01,4.746007e-22,2.937488e-10
/out1 (Vin=1.17047) Y,2.472960e-01,3.841907e-23,-1.854213e-11
/out1 (Vin=1.181208) Y,2.472961e-01,7.031996e-23,-1.161009e-10
/out1 (Vin=1.191946) Y,2.472961e-01,2.103189e-14,2.329513e-05
/out1 (Vin=1.202685) Y,2.472962e-01,1.358613e-22,2.260606e-10
/out1 (Vin=1.213423) Y,2.472963e-01,2.506920e-22,-1.383790e-10
/out1 (Vin=1.224161) Y,2.472963e-01,3.441525e-22,-9.513917e-11
/out1 (Vin=1.234899) Y,2.472964e-01,4.556006e-22,-1.082131e-10
/out1 (Vin=1.245638) Y,2.472964e-01,7.579643e-24,-8.168378e-11
/out1 (Vin=1.256376) Y,2.472965e-01,2.046634e-22,2.439343e-10
/out1 (Vin=1.267114) Y,2.472965e-01,7.166280e-22,1.729864e-10
/out1 (Vin=1.277852) Y,2.472966e-01,6.054539e-22,-2.273305e-10
/out1 (Vin=1.288591) Y,2.472966e-01,1.058729e-22,3.070830e-11
/out1 (Vin=1.299329) Y,2.472967e-01,1.184390e-23,-3.619887e-11
/out1 (Vin=1.310067) Y,2.472967e-01,4.710949e-22,1.954553e-10
/out1 (Vin=1.320805) Y,2.472967e-01,4.055945e-23,4.116766e-11
/out1 (Vin=1.331544) Y,2.472968e-01,4.330899e-18,3.349942e-07
/out1 (Vin=1.342282) Y,2.472968e-01,1.995608e-22,-1.891122e-10
/out1 (Vin=1.35302) Y,2.472968e-01,4.454658e-22,1.754613e-10
/out1 (Vin=1.363758) Y,2.472969e-01,3.921352e-23,6.798159e-11
/out1 (Vin=1.374497) Y,2.472969e-01,1.580065e-23,-1.356087e-10
/out1 (Vin=1.385235) Y,2.472970e-01,7.739033e-23,-1.481564e-10
/out1 (Vin=1.395973) Y,2.472970e-01,9.642516e-23,-1.441579e-10
/out1 (Vin=1.406711) Y,2.472970e-01,6.851963e-23,-5.604861e-11
/out1 (Vin=1.41745) Y,2.472971e-01,1.200277e-21,-2.877697e-10
/out1 (Vin=1.428188) Y,2.472971e-01,3.228200e-22,2.800132e-10
/out1 (Vin=1.438926) Y,2.472971e-01,3.193255e-22,1.313060e-10
/out1 (Vin=1.449664) Y,2.472971e-01,3.639994e-22,-3.243842e-10
/out1 (Vin=1.460403) Y,2.472972e-01,5.420000e-23,-1.290344e-10
/out1 (Vin=1.471141) Y,2.472972e-01,3.061042e-23,1.684626e-12
/out1 (Vin=1.481879) Y,2.472972e-01,5.705994e-23,-3.771346e-11
/out1 (Vin=1.492617) Y,2.472973e-01,1.032996e-22,-1.168689e-10
/out1 (Vin=1.503356) Y,2.472973e-01,4.433618e-23,6.740429e-11
/out1 (Vin=1.514094) Y,2.472973e-01,2.633145e-22,1.631862e-10
/out1 (Vin=1.524832) Y,2.472974e-01,2.711521e-22,-1.914244e-10
/out1 (Vin=1.53557) Y,2.472974e-01,1.331842e-22,2.732027e-11
/out1 (Vin=1.546309) Y,2.472974e-01,1.242941e-23,-1.449950e-10
/out1 (Vin=1.557047) Y,2.472974e-01,3.990274e-23,8.034979e-12
/out1 (Vin=1.567785) Y,2.472975e-01,2.957751e-22,-1.546523e-10
/out1 (Vin=1.578523) Y,2.472975e-01,2.158955e-23,-6.997366e-11
/out1 (Vin=1.589262) Y,2.472975e-01,1.577273e-23,-1.443022e-11
/out1 (Vin=1.6) Y,2.472975e-01,7.496044e-23,-7.813369e-11
Stage 3 Output
/out2 (Vin=0) Y,2.495219e-01,4.870008e-14,3.553819e-05
/out2 (Vin=0.01073826) Y,2.495218e-01,6.367321e-12,4.063721e-04
/out2 (Vin=0.02147651) Y,2.495220e-01,3.467322e-17,9.480523e-07
/out2 (Vin=0.03221477) Y,2.495229e-01,1.293068e-10,-1.829385e-03
/out2 (Vin=0.04295302) Y,2.495219e-01,1.470680e-12,1.952813e-04
/out2 (Vin=0.05369128) Y,2.495220e-01,8.314839e-17,1.468225e-06
/out2 (Vin=0.06442953) Y,2.495220e-01,8.169516e-23,6.751019e-11
/out2 (Vin=0.07516779) Y,2.495217e-01,1.403193e-11,6.033153e-04
/out2 (Vin=0.08590604) Y,2.495220e-01,4.583494e-19,1.088420e-07
/out2 (Vin=0.0966443) Y,2.495220e-01,5.809022e-19,1.226034e-07
/out2 (Vin=0.1073826) Y,2.495220e-01,6.544498e-18,4.118641e-07
/out2 (Vin=0.1181208) Y,2.495220e-01,1.030492e-22,6.974107e-10
/out2 (Vin=0.1288591) Y,2.495219e-01,8.307895e-13,1.467700e-04
/out2 (Vin=0.1395973) Y,2.495220e-01,3.110256e-23,-8.789556e-11
/out2 (Vin=0.1503356) Y,2.495220e-01,3.280928e-17,9.221619e-07
/out2 (Vin=0.1610738) Y,2.495220e-01,3.255145e-23,1.388198e-10
/out2 (Vin=0.1718121) Y,2.495220e-01,1.287815e-23,1.189860e-10
/out2 (Vin=0.1825503) Y,2.495220e-01,3.601990e-17,9.664835e-07
/out2 (Vin=0.1932886) Y,2.495220e-01,3.907335e-17,1.006572e-06
/out2 (Vin=0.2040268) Y,2.495220e-01,5.268495e-17,1.168623e-06
/out2 (Vin=0.2147651) Y,2.495220e-01,1.761630e-18,-2.137206e-07
/out2 (Vin=0.2255034) Y,2.495220e-01,1.924132e-16,2.233530e-06
/out2 (Vin=0.2362416) Y,2.495220e-01,1.304453e-15,5.815240e-06
/out2 (Vin=0.2469799) Y,2.495220e-01,5.333000e-23,2.852224e-10
/out2 (Vin=0.2577181) Y,2.495220e-01,5.072188e-15,1.146730e-05
/out2 (Vin=0.2684564) Y,2.495220e-01,5.708506e-15,1.216551e-05
/out2 (Vin=0.2791946) Y,2.495220e-01,6.301218e-15,1.278136e-05
/out2 (Vin=0.2899329) Y,2.495220e-01,6.645372e-15,1.312588e-05
/out2 (Vin=0.3006711) Y,2.495220e-01,4.988371e-17,-1.137023e-06
/out2 (Vin=0.3114094) Y,2.495220e-01,3.469242e-16,2.999049e-06
/out2 (Vin=0.3221477) Y,2.495220e-01,4.894816e-15,1.126500e-05
