FeaturesParamTransientDCNNP.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out1 (Vin=1.041611) Y,1.485659e+00,9.462681e-24,1.231756e-11
/out1 (Vin=1.052349) Y,1.485661e+00,3.656930e-24,1.732180e-10
/out1 (Vin=1.063087) Y,1.485664e+00,1.080767e-19,-4.847322e-08
/out1 (Vin=1.073826) Y,1.485666e+00,1.540710e-23,1.206730e-12
/out1 (Vin=1.084564) Y,1.485669e+00,3.226976e-23,-6.819270e-11
/out1 (Vin=1.095302) Y,1.485671e+00,2.198821e-24,9.888063e-12
/out1 (Vin=1.10604) Y,1.485673e+00,2.268277e-23,-7.170475e-11
/out1 (Vin=1.116779) Y,1.485675e+00,2.396091e-20,3.066219e-08
/out1 (Vin=1.127517) Y,1.485677e+00,1.666827e-20,-1.892233e-08
/out1 (Vin=1.138255) Y,1.485679e+00,4.457184e-24,1.901036e-10
/out1 (Vin=1.148993) Y,1.485681e+00,6.537044e-20,-3.710135e-08
/out1 (Vin=1.159732) Y,1.485683e+00,2.724462e-22,-2.306406e-09
/out1 (Vin=1.17047) Y,1.485685e+00,5.642151e-24,-1.066651e-11
/out1 (Vin=1.181208) Y,1.485687e+00,4.794034e-24,-3.089589e-11
/out1 (Vin=1.191946) Y,1.485689e+00,6.244355e-17,-1.268848e-06
/out1 (Vin=1.202685) Y,1.485690e+00,1.457557e-21,7.169716e-09
/out1 (Vin=1.213423) Y,1.485692e+00,1.162493e-23,-1.262922e-11
/out1 (Vin=1.224161) Y,1.485694e+00,7.766315e-21,-1.285756e-08
/out1 (Vin=1.234899) Y,1.485695e+00,9.000545e-24,2.403881e-11
/out1 (Vin=1.245638) Y,1.485697e+00,2.541034e-21,-5.876674e-09
/out1 (Vin=1.256376) Y,1.485698e+00,6.491673e-24,-5.944179e-11
/out1 (Vin=1.267114) Y,1.485700e+00,1.084551e-23,-5.091750e-11
/out1 (Vin=1.277852) Y,1.485701e+00,2.564915e-23,-3.034295e-11
/out1 (Vin=1.288591) Y,1.485703e+00,1.292111e-23,-2.242069e-11
/out1 (Vin=1.299329) Y,1.485704e+00,1.754014e-23,-5.750195e-10
/out1 (Vin=1.310067) Y,1.485706e+00,4.777837e-23,-4.251940e-10
/out1 (Vin=1.320805) Y,1.485707e+00,6.912493e-24,8.647974e-11
/out1 (Vin=1.331544) Y,1.485708e+00,1.904802e-23,2.287200e-11
/out1 (Vin=1.342282) Y,1.485709e+00,3.803598e-22,-2.842366e-09
/out1 (Vin=1.35302) Y,1.485711e+00,1.357930e-23,-5.020465e-11
/out1 (Vin=1.363758) Y,1.485712e+00,9.246756e-24,-2.028785e-10
/out1 (Vin=1.374497) Y,1.485713e+00,1.956390e-15,-7.102504e-06
/out1 (Vin=1.385235) Y,1.485714e+00,2.421093e-20,-2.257112e-08
/out1 (Vin=1.395973) Y,1.485715e+00,4.688100e-22,-3.419976e-09
/out1 (Vin=1.406711) Y,1.485716e+00,2.520987e-23,-7.117231e-10
/out1 (Vin=1.41745) Y,1.485718e+00,2.073907e-21,-6.550454e-09
/out1 (Vin=1.428188) Y,1.485719e+00,7.068933e-20,-4.024435e-08
/out1 (Vin=1.438926) Y,1.485720e+00,3.246903e-20,-2.608370e-08
/out1 (Vin=1.449664) Y,1.485720e+00,8.126049e-24,-2.167484e-11
/out1 (Vin=1.460403) Y,1.485721e+00,7.497703e-24,-3.509201e-11
