FeaturesParamTransientDCPPA.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out1 (Vin=1.181208) Y,7.503376e-02,8.753213e-26,-1.963263e-13
/out1 (Vin=1.191946) Y,7.503376e-02,2.142347e-25,7.042336e-12
/out1 (Vin=1.202685) Y,7.503376e-02,7.017199e-23,1.338703e-09
/out1 (Vin=1.213423) Y,7.503376e-02,3.045486e-25,-2.002403e-12
/out1 (Vin=1.224161) Y,7.503376e-02,2.079899e-24,1.722537e-11
/out1 (Vin=1.234899) Y,7.503376e-02,3.372085e-23,9.337864e-10
/out1 (Vin=1.245638) Y,7.503376e-02,4.735617e-23,1.093040e-09
/out1 (Vin=1.256376) Y,7.503376e-02,5.851942e-23,1.234857e-09
/out1 (Vin=1.267114) Y,7.503376e-02,6.711783e-23,1.318274e-09
/out1 (Vin=1.277852) Y,7.503376e-02,7.084160e-23,1.361445e-09
/out1 (Vin=1.288591) Y,7.503376e-02,6.893388e-23,1.338762e-09
/out1 (Vin=1.299329) Y,7.503376e-02,5.059843e-23,1.138900e-09
/out1 (Vin=1.310067) Y,7.503376e-02,4.888530e-23,1.116781e-09
/out1 (Vin=1.320805) Y,7.503376e-02,4.061192e-23,1.015710e-09
/out1 (Vin=1.331544) Y,7.503376e-02,9.069325e-23,1.537684e-09
/out1 (Vin=1.342282) Y,7.503376e-02,1.800459e-24,1.944770e-11
/out1 (Vin=1.35302) Y,7.503376e-02,8.290896e-23,1.458817e-09
/out1 (Vin=1.363758) Y,7.503376e-02,8.859097e-25,-7.998952e-12
/out1 (Vin=1.374497) Y,7.503376e-02,2.568130e-26,1.965925e-12
/out1 (Vin=1.385235) Y,7.503376e-02,5.947231e-25,3.448234e-12
/out1 (Vin=1.395973) Y,7.503376e-02,1.313778e-25,5.936626e-13
/out1 (Vin=1.406711) Y,7.503376e-02,3.436063e-26,6.999436e-12
/out1 (Vin=1.41745) Y,7.503376e-02,2.154534e-23,7.421709e-10
/out1 (Vin=1.428188) Y,7.503376e-02,1.102662e-25,5.211085e-12
/out1 (Vin=1.438926) Y,7.503376e-02,5.415052e-26,2.511113e-12
/out1 (Vin=1.449664) Y,7.503376e-02,3.302696e-25,-1.795191e-12
/out1 (Vin=1.460403) Y,7.503376e-02,3.197572e-26,4.365317e-12
/out1 (Vin=1.471141) Y,7.503376e-02,1.984786e-25,9.561906e-12
/out1 (Vin=1.481879) Y,7.503376e-02,1.145207e-25,-9.245351e-13
/out1 (Vin=1.492617) Y,7.503376e-02,3.653854e-26,2.128544e-12
/out1 (Vin=1.503356) Y,7.503376e-02,3.074801e-25,4.672876e-12
/out1 (Vin=1.514094) Y,7.503376e-02,5.126846e-25,-2.967683e-12
/out1 (Vin=1.524832) Y,7.503376e-02,7.925749e-25,1.842760e-11
/out1 (Vin=1.53557) Y,7.503376e-02,2.371906e-25,2.066632e-12
/out1 (Vin=1.546309) Y,7.503376e-02,5.743584e-26,3.908741e-12
/out1 (Vin=1.557047) Y,7.503376e-02,6.033921e-25,1.245244e-11
/out1 (Vin=1.567785) Y,7.503376e-02,1.875903e-25,-6.520028e-12
/out1 (Vin=1.578523) Y,7.503376e-02,4.963365e-26,-3.751734e-13
/out1 (Vin=1.589262) Y,7.503376e-02,1.080869e-24,2.119490e-11
/out1 (Vin=1.6) Y,7.503376e-02,1.107982e-25,3.894333e-13
Stage 3 Output
/out2 (Vin=0) Y,1.825786e-01,5.121903e-21,1.152193e-08
/out2 (Vin=0.01073826) Y,1.825786e-01,5.200182e-21,1.146026e-08
/out2 (Vin=0.02147651) Y,1.825786e-01,5.124456e-21,1.159063e-08
/out2 (Vin=0.03221477) Y,1.825786e-01,5.162011e-21,1.143135e-08
/out2 (Vin=0.04295302) Y,1.825786e-01,5.119389e-21,1.153402e-08
/out2 (Vin=0.05369128) Y,1.825786e-01,5.120796e-21,1.150286e-08
/out2 (Vin=0.06442953) Y,1.825786e-01,9.355586e-23,4.569903e-11
/out2 (Vin=0.07516779) Y,1.825786e-01,5.129060e-21,1.151967e-08
/out2 (Vin=0.08590604) Y,1.825786e-01,5.121546e-21,1.153467e-08
/out2 (Vin=0.0966443) Y,1.825786e-01,5.140743e-21,1.145324e-08
/out2 (Vin=0.1073826) Y,1.825786e-01,5.174596e-21,1.149073e-08
/out2 (Vin=0.1181208) Y,1.825786e-01,5.130864e-21,1.143671e-08
/out2 (Vin=0.1288591) Y,1.825786e-01,5.111779e-21,1.147062e-08
/out2 (Vin=0.1395973) Y,1.825786e-01,2.173140e-23,-5.092216e-11
/out2 (Vin=0.1503356) Y,1.825786e-01,5.124573e-21,1.152289e-08
/out2 (Vin=0.1610738) Y,1.825786e-01,5.134047e-21,1.141525e-08
/out2 (Vin=0.1718121) Y,1.825786e-01,3.994072e-24,-9.692099e-12
/out2 (Vin=0.1825503) Y,1.825786e-01,5.157532e-21,1.150463e-08
/out2 (Vin=0.1932886) Y,1.825786e-01,5.144281e-21,1.149111e-08
/out2 (Vin=0.2040268) Y,1.825786e-01,5.922154e-24,-4.229566e-11
/out2 (Vin=0.2147651) Y,1.825786e-01,1.006449e-23,1.962888e-11
/out2 (Vin=0.2255034) Y,1.825786e-01,4.265775e-23,4.853355e-11
/out2 (Vin=0.2362416) Y,1.825786e-01,1.099440e-23,2.575059e-11
/out2 (Vin=0.2469799) Y,1.825786e-01,1.332957e-23,-7.815535e-11
/out2 (Vin=0.2577181) Y,1.825786e-01,2.539465e-23,6.486129e-11
/out2 (Vin=0.2684564) Y,1.825786e-01,1.124131e-23,-5.662160e-11
/out2 (Vin=0.2791946) Y,1.825786e-01,4.859332e-23,5.858297e-11
/out2 (Vin=0.2899329) Y,1.825786e-01,4.469610e-24,-5.425481e-11
/out2 (Vin=0.3006711) Y,1.825786e-01,1.434952e-23,3.162260e-11
/out2 (Vin=0.3114094) Y,1.825786e-01,1.141827e-23,1.138045e-11
