FeaturesParamTransientDCNPN.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out0 (Vin=0.6228188) Y,1.337423e+00,9.277741e-16,4.895766e-06
/out0 (Vin=0.633557) Y,1.355140e+00,9.703827e-12,-5.005430e-04
/out0 (Vin=0.6442953) Y,1.370372e+00,7.453307e-11,-1.387463e-03
/out0 (Vin=0.6550336) Y,1.383639e+00,6.331767e-16,-4.041721e-06
/out0 (Vin=0.6657718) Y,1.395311e+00,4.312795e-13,-1.054915e-04
/out0 (Vin=0.6765101) Y,1.405653e+00,1.409168e-11,-6.031953e-04
/out0 (Vin=0.6872483) Y,1.414864e+00,1.106791e-23,4.048491e-11
/out0 (Vin=0.6979866) Y,1.423096e+00,4.711554e-23,1.071102e-10
/out0 (Vin=0.7087248) Y,1.430466e+00,4.069115e-23,3.770935e-11
/out0 (Vin=0.7194631) Y,1.437070e+00,2.079881e-23,2.760906e-11
/out0 (Vin=0.7302013) Y,1.442984e+00,1.352183e-15,-5.906501e-06
/out0 (Vin=0.7409396) Y,1.448274e+00,1.251046e-11,-5.682425e-04
/out0 (Vin=0.7516779) Y,1.452994e+00,1.477847e-24,-2.323922e-11
/out0 (Vin=0.7624161) Y,1.457193e+00,2.875279e-23,8.409634e-11
/out0 (Vin=0.7731544) Y,1.460913e+00,1.402663e-23,1.615062e-11
/out0 (Vin=0.7838926) Y,1.464195e+00,2.719583e-19,8.374803e-08
/out0 (Vin=0.7946309) Y,1.467076e+00,1.063801e-12,-1.656794e-04
/out0 (Vin=0.8053691) Y,1.469593e+00,7.977495e-13,-1.434793e-04
/out0 (Vin=0.8161074) Y,1.471782e+00,7.225517e-14,-4.317878e-05
/out0 (Vin=0.8268456) Y,1.473680e+00,1.501578e-17,-6.213178e-07
/out0 (Vin=0.8375839) Y,1.475320e+00,3.207896e-19,9.251700e-08
/out0 (Vin=0.8483221) Y,1.476739e+00,1.681744e-12,-2.083119e-04
/out0 (Vin=0.8590604) Y,1.477968e+00,2.098928e-18,-2.321831e-07
/out0 (Vin=0.8697987) Y,1.479038e+00,3.188152e-23,-5.362359e-11
/out0 (Vin=0.8805369) Y,1.479976e+00,4.259623e-23,8.849029e-10
/out0 (Vin=0.8912752) Y,1.480803e+00,9.987272e-17,-1.598821e-06
/out0 (Vin=0.9020134) Y,1.481541e+00,3.455432e-21,-9.408786e-09
/out0 (Vin=0.9127517) Y,1.482203e+00,1.192097e-16,1.751834e-06
/out0 (Vin=0.9234899) Y,1.482805e+00,1.467685e-16,-1.942172e-06
/out0 (Vin=0.9342282) Y,1.483355e+00,8.278697e-22,-4.303441e-09
/out0 (Vin=0.9449664) Y,1.483863e+00,5.607131e-17,1.200963e-06
/out0 (Vin=0.9557047) Y,1.484335e+00,2.288421e-14,-2.429863e-05
/out0 (Vin=0.966443) Y,1.484776e+00,3.088836e-18,-2.814921e-07
/out0 (Vin=0.9771812) Y,1.485191e+00,9.475771e-24,-9.395259e-11
/out0 (Vin=0.9879195) Y,1.485583e+00,1.682176e-23,-1.064622e-11
/out0 (Vin=0.9986577) Y,1.485955e+00,8.286595e-17,-1.459093e-06
/out0 (Vin=1.009396) Y,1.486309e+00,1.582674e-22,-1.840146e-09
/out0 (Vin=1.020134) Y,1.486647e+00,4.692813e-20,-3.447114e-08
/out0 (Vin=1.030872) Y,1.486972e+00,3.344702e-18,-2.928602e-07
/out0 (Vin=1.041611) Y,1.487283e+00,1.148566e-22,1.645901e-09
/out0 (Vin=1.052349) Y,1.487583e+00,9.491590e-24,-1.898092e-12
/out0 (Vin=1.063087) Y,1.487872e+00,2.947939e-21,-8.414567e-09
/out0 (Vin=1.073826) Y,1.488151e+00,2.839837e-23,-8.062558e-10
/out0 (Vin=1.084564) Y,1.488422e+00,1.673807e-23,1.863881e-11
/out0 (Vin=1.095302) Y,1.488684e+00,3.311614e-13,-9.243569e-05
/out0 (Vin=1.10604) Y,1.488938e+00,6.295673e-23,-6.177383e-11
/out0 (Vin=1.116779) Y,1.489184e+00,8.296087e-23,-1.502808e-10
/out0 (Vin=1.127517) Y,1.489424e+00,1.929716e-22,-1.096413e-10
/out0 (Vin=1.138255) Y,1.489657e+00,4.042681e-23,-1.789316e-11
/out0 (Vin=1.148993) Y,1.489884e+00,6.431195e-24,3.890702e-12
/out0 (Vin=1.159732) Y,1.490106e+00,1.727261e-23,-2.392017e-11
/out0 (Vin=1.17047) Y,1.490321e+00,3.165978e-23,8.805324e-11
/out0 (Vin=1.181208) Y,1.490532e+00,7.615945e-24,-4.489102e-11
/out0 (Vin=1.191946) Y,1.490737e+00,9.854831e-23,5.201305e-11
/out0 (Vin=1.202685) Y,1.490938e+00,3.153557e-23,-4.493495e-11
/out0 (Vin=1.213423) Y,1.491134e+00,5.142870e-23,6.298691e-13
/out0 (Vin=1.224161) Y,1.491326e+00,1.318921e-23,-6.812153e-11
/out0 (Vin=1.234899) Y,1.491514e+00,4.082879e-23,-1.490238e-11
/out0 (Vin=1.245638) Y,1.491697e+00,4.183921e-23,1.021550e-10
/out0 (Vin=1.256376) Y,1.491877e+00,2.787753e-24,-6.256314e-12
/out0 (Vin=1.267114) Y,1.492053e+00,3.551615e-24,-7.441156e-12
/out0 (Vin=1.277852) Y,1.492225e+00,5.060325e-24,4.632045e-11
/out0 (Vin=1.288591) Y,1.492394e+00,2.328209e-23,-2.229094e-11
/out0 (Vin=1.299329) Y,1.492559e+00,6.804842e-24,-3.061114e-11
/out0 (Vin=1.310067) Y,1.492721e+00,2.031423e-18,-2.245494e-07
/out0 (Vin=1.320805) Y,1.492879e+00,1.256037e-23,-7.026022e-11
/out0 (Vin=1.331544) Y,1.493034e+00,4.653705e-24,-1.105857e-10
/out0 (Vin=1.342282) Y,1.493186e+00,9.288970e-24,3.022813e-11
/out0 (Vin=1.35302) Y,1.493335e+00,1.026487e-16,-1.620039e-06
/out0 (Vin=1.363758) Y,1.493481e+00,9.230957e-22,-4.796069e-09
/out0 (Vin=1.374497) Y,1.493623e+00,1.055735e-14,-1.650386e-05
/out0 (Vin=1.385235) Y,1.493762e+00,1.007473e-23,-3.933818e-11
/out0 (Vin=1.395973) Y,1.493898e+00,1.263993e-19,-5.587780e-08
/out0 (Vin=1.406711) Y,1.494030e+00,2.725937e-24,-1.725244e-10
/out0 (Vin=1.41745) Y,1.494159e+00,1.002786e-18,-1.602072e-07
/out0 (Vin=1.428188) Y,1.494284e+00,2.578700e-24,4.328314e-12
/out0 (Vin=1.438926) Y,1.494405e+00,2.202596e-23,1.091744e-11
/out0 (Vin=1.449664) Y,1.494522e+00,8.310834e-24,3.000821e-11
/out0 (Vin=1.460403) Y,1.494633e+00,4.765392e-24,-4.789301e-12
/out0 (Vin=1.471141) Y,1.494739e+00,2.145939e-24,-2.337261e-11
/out0 (Vin=1.481879) Y,1.494838e+00,1.070254e-23,4.628208e-11
/out0 (Vin=1.492617) Y,1.494929e+00,8.759067e-24,-4.930124e-11
/out0 (Vin=1.503356) Y,1.495009e+00,5.258571e-22,-3.188754e-09
/out0 (Vin=1.514094) Y,1.495078e+00,1.162911e-23,-3.088700e-10
/out0 (Vin=1.524832) Y,1.495133e+00,2.200453e-23,6.201451e-11
/out0 (Vin=1.53557) Y,1.495172e+00,1.936873e-21,-2.540534e-09
/out0 (Vin=1.546309) Y,1.495197e+00,1.084663e-23,4.464780e-11
/out0 (Vin=1.557047) Y,1.495212e+00,1.115324e-22,4.104765e-10
/out0 (Vin=1.567785) Y,1.495219e+00,2.853099e-24,1.006747e-11
/out0 (Vin=1.578523) Y,1.495222e+00,2.982054e-24,2.760029e-11
/out0 (Vin=1.589262) Y,1.495223e+00,1.932509e-24,6.478894e-12
/out0 (Vin=1.6) Y,1.495224e+00,4.233129e-24,2.194260e-10
Stage 2 Output
/out1 (Vin=0) Y,7.504263e-02,2.820214e-25,6.406522e-11
/out1 (Vin=0.01073826) Y,7.504263e-02,3.033865e-17,8.848074e-07
/out1 (Vin=0.02147651) Y,7.504263e-02,8.750814e-24,4.749160e-10
/out1 (Vin=0.03221477) Y,7.504263e-02,3.110578e-17,8.959380e-07
/out1 (Vin=0.04295302) Y,7.504264e-02,3.111148e-17,8.960189e-07
/out1 (Vin=0.05369128) Y,7.504264e-02,1.694172e-25,-6.533788e-11
/out1 (Vin=0.06442953) Y,7.504264e-02,3.114534e-17,8.965071e-07
/out1 (Vin=0.07516779) Y,7.504264e-02,3.116356e-17,8.967583e-07
/out1 (Vin=0.08590604) Y,7.504264e-02,1.004609e-24,-2.746563e-11
/out1 (Vin=0.0966443) Y,7.504264e-02,2.278805e-18,2.425294e-07
/out1 (Vin=0.1073826) Y,7.504264e-02,2.110962e-21,7.380684e-09
/out1 (Vin=0.1181208) Y,7.504265e-02,1.453955e-25,-1.374321e-12
/out1 (Vin=0.1288591) Y,7.504264e-02,4.588178e-14,3.441075e-05
/out1 (Vin=0.1395973) Y,7.504264e-02,6.189546e-14,3.996744e-05
/out1 (Vin=0.1503356) Y,7.504267e-02,8.624616e-25,1.349843e-10
/out1 (Vin=0.1610738) Y,7.504269e-02,3.109672e-17,8.958023e-07
/out1 (Vin=0.1718121) Y,7.504270e-02,2.960660e-17,8.740832e-07
/out1 (Vin=0.1825503) Y,7.504273e-02,1.221296e-25,4.063676e-12
/out1 (Vin=0.1932886) Y,7.504276e-02,1.701874e-23,6.666801e-10
/out1 (Vin=0.2040268) Y,7.504281e-02,1.191947e-17,5.545977e-07
/out1 (Vin=0.2147651) Y,7.504287e-02,1.850815e-24,2.127091e-10
/out1 (Vin=0.2255034) Y,7.504295e-02,1.199209e-24,1.186540e-10
/out1 (Vin=0.2362416) Y,7.504306e-02,1.128393e-24,1.389547e-10
/out1 (Vin=0.2469799) Y,7.504319e-02,6.130099e-22,3.976293e-09
/out1 (Vin=0.2577181) Y,7.504337e-02,1.865699e-23,6.452617e-10
/out1 (Vin=0.2684564) Y,7.504361e-02,8.326956e-21,1.466473e-08
/out1 (Vin=0.2791946) Y,7.504391e-02,3.074925e-25,6.826266e-12
/out1 (Vin=0.2899329) Y,7.504431e-02,9.312768e-22,4.906132e-09
/out1 (Vin=0.3006711) Y,7.504482e-02,3.174145e-25,5.862845e-12
/out1 (Vin=0.3114094) Y,7.504549e-02,1.317787e-26,1.673680e-12
/out1 (Vin=0.3221477) Y,7.504637e-02,7.460190e-26,-4.922010e-13
/out1 (Vin=0.3328859) Y,7.504755e-02,4.005400e-26,-1.724304e-12
/out1 (Vin=0.3436242) Y,7.504914e-02,5.499880e-19,1.191436e-07
/out1 (Vin=0.3543624) Y,7.505135e-02,7.476997e-26,-4.845590e-12
/out1 (Vin=0.3651007) Y,7.505451e-02,5.037981e-19,1.140253e-07
/out1 (Vin=0.3758389) Y,7.505922e-02,6.946741e-19,1.338948e-07
/out1 (Vin=0.3865772) Y,7.506664e-02,3.136433e-17,8.996486e-07
/out1 (Vin=0.3973154) Y,7.507925e-02,4.055225e-22,3.236081e-09
/out1 (Vin=0.4080537) Y,7.510296e-02,6.100884e-15,1.254761e-05
/out1 (Vin=0.4187919) Y,7.515359e-02,1.569998e-21,6.363774e-09
/out1 (Vin=0.4295302) Y,7.527336e-02,2.832891e-18,2.703747e-07
/out1 (Vin=0.4402685) Y,7.555276e-02,1.360822e-24,1.598209e-10
/out1 (Vin=0.4510067) Y,7.613055e-02,2.210440e-15,7.553526e-06
/out1 (Vin=0.461745) Y,7.714163e-02,1.077475e-16,1.667482e-06
/out1 (Vin=0.4724832) Y,7.864673e-02,2.992019e-16,2.778692e-06
/out1 (Vin=0.4832215) Y,8.062663e-02,1.426857e-15,6.068196e-06
/out1 (Vin=0.4939597) Y,8.300751e-02,3.111867e-15,8.961587e-06
/out1 (Vin=0.504698) Y,8.566527e-02,5.696163e-19,-1.212872e-07
/out1 (Vin=0.5154362) Y,8.842077e-02,4.609144e-14,3.449126e-05
/out1 (Vin=0.5261745) Y,9.099863e-02,7.399828e-14,4.370387e-05
/out1 (Vin=0.5369128) Y,9.307927e-02,1.179561e-13,5.517954e-05
/out1 (Vin=0.547651) Y,9.442697e-02,1.126811e-13,5.393180e-05
/out1 (Vin=0.5583893) Y,9.513296e-02,5.007636e-13,1.137017e-04
/out1 (Vin=0.5691275) Y,9.551263e-02,4.395266e-19,-1.065240e-07
/out1 (Vin=0.5798658) Y,9.574890e-02,1.200895e-13,5.567687e-05
/out1 (Vin=0.590604) Y,9.590668e-02,1.682263e-16,-2.083919e-06
/out1 (Vin=0.6013423) Y,9.601772e-02,1.900735e-17,-7.003309e-07
/out1 (Vin=0.6120805) Y,9.610053e-02,1.463879e-25,3.664749e-12
/out1 (Vin=0.6228188) Y,9.616514e-02,1.113294e-20,1.694695e-08
/out1 (Vin=0.633557) Y,9.621731e-02,1.133249e-16,-1.710517e-06
/out1 (Vin=0.6442953) Y,9.626053e-02,1.113701e-15,-5.364208e-06
/out1 (Vin=0.6550336) Y,9.629699e-02,7.566956e-13,1.397734e-04
/out1 (Vin=0.6657718) Y,9.632838e-02,5.241241e-18,-3.677192e-07
/out1 (Vin=0.6765101) Y,9.635553e-02,1.364660e-16,-1.877127e-06
/out1 (Vin=0.6872483) Y,9.637927e-02,5.753652e-18,3.853577e-07
/out1 (Vin=0.6979866) Y,9.640012e-02,3.019755e-14,2.791874e-05
/out1 (Vin=0.7087248) Y,9.641855e-02,3.710838e-21,9.785056e-09
/out1 (Vin=0.7194631) Y,9.643485e-02,1.501409e-23,5.864685e-10
/out1 (Vin=0.7302013) Y,9.644928e-02,1.285904e-20,-1.821095e-08
/out1 (Vin=0.7409396) Y,9.646207e-02,1.261733e-16,-1.804615e-06
/out1 (Vin=0.7516779) Y,9.647333e-02,3.045590e-13,8.866965e-05
/out1 (Vin=0.7624161) Y,9.648336e-02,8.628724e-25,6.837489e-12
/out1 (Vin=0.7731544) Y,9.649214e-02,5.639482e-22,3.794406e-09
/out1 (Vin=0.7838926) Y,9.649985e-02,1.878910e-24,2.025658e-10
/out1 (Vin=0.7946309) Y,9.650658e-02,1.001838e-17,-5.083924e-07
/out1 (Vin=0.8053691) Y,9.651243e-02,8.285729e-18,-4.623463e-07
/out1 (Vin=0.8161074) Y,9.651750e-02,8.105113e-19,-1.446050e-07
/out1 (Vin=0.8268456) Y,9.652188e-02,8.149288e-23,-1.441375e-09
/out1 (Vin=0.8375839) Y,9.652564e-02,3.287103e-14,2.912843e-05
/out1 (Vin=0.8483221) Y,9.652892e-02,1.713933e-17,-6.649636e-07
/out1 (Vin=0.8590604) Y,9.653173e-02,1.107280e-23,-5.394706e-10
/out1 (Vin=0.8697987) Y,9.653415e-02,1.351911e-13,5.907429e-05
/out1 (Vin=0.8805369) Y,9.653632e-02,4.091876e-25,-5.060659e-12
/out1 (Vin=0.8912752) Y,9.653821e-02,5.184720e-22,-3.647946e-09
/out1 (Vin=0.9020134) Y,9.653989e-02,7.265380e-25,-3.676619e-11
/out1 (Vin=0.9127517) Y,9.654140e-02,6.162801e-22,3.984714e-09
/out1 (Vin=0.9234899) Y,9.654276e-02,7.610187e-22,-4.424764e-09
/out1 (Vin=0.9342282) Y,9.654401e-02,9.772533e-25,-5.415181e-12
/out1 (Vin=0.9449664) Y,9.654516e-02,2.884068e-22,2.722825e-09
/out1 (Vin=0.9557047) Y,9.654623e-02,2.383846e-19,-7.841471e-08
/out1 (Vin=0.966443) Y,9.654723e-02,1.672270e-23,-6.436208e-10
/out1 (Vin=0.9771812) Y,9.654817e-02,7.244641e-25,1.362287e-11
/out1 (Vin=0.9879195) Y,9.654906e-02,2.422154e-25,-2.747636e-13
/out1 (Vin=0.9986577) Y,9.654990e-02,4.235538e-22,-3.310220e-09
/out1 (Vin=1.009396) Y,9.655070e-02,6.763587e-22,4.193970e-09
/out1 (Vin=1.020134) Y,9.655146e-02,4.450611e-25,-7.254478e-11
/out1 (Vin=1.030872) Y,9.655219e-02,1.572171e-16,2.014410e-06
/out1 (Vin=1.041611) Y,9.655290e-02,6.359439e-25,-1.186547e-11
/out1 (Vin=1.052349) Y,9.655357e-02,3.191966e-24,-1.473493e-11
/out1 (Vin=1.063087) Y,9.655423e-02,8.429143e-22,4.657018e-09
/out1 (Vin=1.073826) Y,9.655485e-02,7.884638e-26,-3.981726e-12
/out1 (Vin=1.084564) Y,9.655542e-02,3.429902e-13,9.409852e-05
/out1 (Vin=1.095302) Y,9.655605e-02,3.386578e-18,-2.955759e-07
/out1 (Vin=1.10604) Y,9.655662e-02,6.261335e-25,-4.999240e-12
/out1 (Vin=1.116779) Y,9.655718e-02,6.224918e-22,4.021267e-09
/out1 (Vin=1.127517) Y,9.655767e-02,2.861518e-13,8.594810e-05
/out1 (Vin=1.138255) Y,9.655820e-02,2.661434e-13,8.288853e-05
/out1 (Vin=1.148993) Y,9.655871e-02,2.318383e-13,7.736176e-05
/out1 (Vin=1.159732) Y,9.655921e-02,1.809058e-13,6.833696e-05
/out1 (Vin=1.17047) Y,9.655971e-02,8.199945e-14,4.600701e-05
/out1 (Vin=1.181208) Y,9.656018e-02,1.143104e-13,5.432071e-05
/out1 (Vin=1.191946) Y,9.656064e-02,7.621400e-14,4.435425e-05
/out1 (Vin=1.202685) Y,9.656109e-02,7.598997e-14,4.428899e-05
/out1 (Vin=1.213423) Y,9.656153e-02,9.362059e-14,4.915932e-05
/out1 (Vin=1.224161) Y,9.656195e-02,2.505113e-13,8.041718e-05
/out1 (Vin=1.234899) Y,9.656237e-02,2.334467e-13,7.762967e-05
/out1 (Vin=1.245638) Y,9.656278e-02,2.183997e-13,7.508596e-05
/out1 (Vin=1.256376) Y,9.656318e-02,1.989434e-13,7.166314e-05
/out1 (Vin=1.267114) Y,9.656358e-02,1.796037e-13,6.809058e-05
/out1 (Vin=1.277852) Y,9.656397e-02,1.612555e-13,6.451858e-05
/out1 (Vin=1.288591) Y,9.656435e-02,1.482937e-13,6.187107e-05
/out1 (Vin=1.299329) Y,9.656471e-02,1.551746e-13,6.329033e-05
/out1 (Vin=1.310067) Y,9.656507e-02,1.791499e-13,6.800451e-05
/out1 (Vin=1.320805) Y,9.656543e-02,2.022218e-13,7.225123e-05
/out1 (Vin=1.331544) Y,9.656576e-02,3.171011e-13,9.047718e-05
/out1 (Vin=1.342282) Y,9.656613e-02,8.221615e-14,4.606777e-05
/out1 (Vin=1.35302) Y,9.656648e-02,5.127760e-22,-3.618656e-09
/out1 (Vin=1.363758) Y,9.656681e-02,1.129506e-24,-1.053138e-11
/out1 (Vin=1.374497) Y,9.656712e-02,1.092642e-19,-5.309400e-08
/out1 (Vin=1.385235) Y,9.656743e-02,1.444871e-20,1.930658e-08
/out1 (Vin=1.395973) Y,9.656774e-02,7.279031e-24,-1.089165e-10
/out1 (Vin=1.406711) Y,9.656803e-02,1.529971e-19,6.275194e-08
/out1 (Vin=1.41745) Y,9.656832e-02,5.141018e-24,-3.636080e-10
/out1 (Vin=1.428188) Y,9.656860e-02,3.929695e-25,-6.598323e-12
/out1 (Vin=1.438926) Y,9.656887e-02,3.178711e-24,-2.530634e-11
/out1 (Vin=1.449664) Y,9.656913e-02,2.985821e-24,-2.171937e-12
/out1 (Vin=1.460403) Y,9.656938e-02,2.685296e-25,-5.989874e-12
/out1 (Vin=1.471141) Y,9.656961e-02,4.933184e-25,-1.061123e-12
/out1 (Vin=1.481879) Y,9.656983e-02,1.171504e-24,1.018577e-11
/out1 (Vin=1.492617) Y,9.657004e-02,5.133610e-22,3.624938e-09
/out1 (Vin=1.503356) Y,9.657022e-02,6.525259e-25,-1.350302e-11
/out1 (Vin=1.514094) Y,9.657037e-02,5.708529e-25,-3.322268e-12
/out1 (Vin=1.524832) Y,9.657049e-02,2.142210e-24,2.196853e-11
/out1 (Vin=1.53557) Y,9.657058e-02,2.335858e-24,2.230125e-12
/out1 (Vin=1.546309) Y,9.657064e-02,3.555481e-25,6.674393e-12
/out1 (Vin=1.557047) Y,9.657067e-02,1.237611e-24,-3.957181e-12
/out1 (Vin=1.567785) Y,9.657068e-02,6.033174e-25,6.437459e-12
/out1 (Vin=1.578523) Y,9.657069e-02,5.889679e-25,-8.796222e-12
/out1 (Vin=1.589262) Y,9.657069e-02,1.336047e-25,6.394897e-12
/out1 (Vin=1.6) Y,9.657069e-02,9.811752e-25,7.670038e-12
Stage 3 Output
/out2 (Vin=0) Y,2.472783e-01,2.926785e-20,2.766188e-08
/out2 (Vin=0.01073826) Y,2.472780e-01,7.895164e-12,4.524885e-04
/out2 (Vin=0.02147651) Y,2.472783e-01,8.782448e-24,4.096467e-11
/out2 (Vin=0.03221477) Y,2.472778e-01,3.666156e-11,9.753013e-04
/out2 (Vin=0.04295302) Y,2.472779e-01,2.453311e-11,7.977619e-04
/out2 (Vin=0.05369128) Y,2.472783e-01,9.044070e-19,1.531823e-07
/out2 (Vin=0.06442953) Y,2.472779e-01,2.462816e-11,7.993063e-04
/out2 (Vin=0.07516779) Y,2.472779e-01,2.452695e-11,7.976618e-04
/out2 (Vin=0.08590604) Y,2.472783e-01,7.551769e-23,-1.644081e-10
/out2 (Vin=0.0966443) Y,2.472783e-01,1.252101e-22,-9.636338e-12
/out2 (Vin=0.1073826) Y,2.472783e-01,1.002888e-23,-1.589362e-10
/out2 (Vin=0.1181208) Y,2.472783e-01,4.215699e-23,-8.118573e-11
/out2 (Vin=0.1288591) Y,2.472783e-01,8.545528e-20,4.722612e-08
/out2 (Vin=0.1395973) Y,2.472783e-01,1.154338e-19,5.476219e-08
/out2 (Vin=0.1503356) Y,2.472783e-01,6.653009e-23,-8.716249e-11
/out2 (Vin=0.1610738) Y,2.472783e-01,8.057568e-23,1.121655e-09
/out2 (Vin=0.1718121) Y,2.472783e-01,8.868973e-23,1.089730e-09
/out2 (Vin=0.1825503) Y,2.472782e-01,4.778956e-14,3.519740e-05
/out2 (Vin=0.1932886) Y,2.472783e-01,8.528411e-23,-4.765155e-11
/out2 (Vin=0.2040268) Y,2.472783e-01,1.204586e-22,8.232947e-10
/out2 (Vin=0.2147651) Y,2.472783e-01,3.794662e-23,-2.040337e-11
/out2 (Vin=0.2255034) Y,2.472783e-01,1.345741e-23,-1.421992e-11
/out2 (Vin=0.2362416) Y,2.472783e-01,1.992150e-23,4.525134e-11
/out2 (Vin=0.2469799) Y,2.472783e-01,6.220817e-23,6.832590e-11
/out2 (Vin=0.2577181) Y,2.472783e-01,6.012711e-23,-8.345399e-11
/out2 (Vin=0.2684564) Y,2.472783e-01,9.079468e-23,-9.303431e-11
/out2 (Vin=0.2791946) Y,2.472781e-01,4.243067e-12,3.316983e-04
/out2 (Vin=0.2899329) Y,2.472783e-01,2.174965e-23,-1.796116e-10
/out2 (Vin=0.3006711) Y,2.472781e-01,4.261118e-12,3.324032e-04
/out2 (Vin=0.3114094) Y,2.472781e-01,4.272176e-12,3.328343e-04
