FeaturesParamTransientDCANN.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out2 (Vin=0.04295302) Y,2.495449e-01,7.044648e-18,4.273541e-07
/out2 (Vin=0.05369128) Y,2.495449e-01,5.757126e-17,1.221812e-06
/out2 (Vin=0.06442953) Y,2.495449e-01,7.552643e-17,1.399446e-06
/out2 (Vin=0.07516779) Y,2.495449e-01,5.614909e-17,1.206561e-06
/out2 (Vin=0.08590604) Y,2.495449e-01,4.171884e-13,1.040200e-04
/out2 (Vin=0.0966443) Y,2.495449e-01,5.536031e-17,1.198148e-06
/out2 (Vin=0.1073826) Y,2.495445e-01,2.322762e-11,7.762879e-04
/out2 (Vin=0.1181208) Y,2.495448e-01,3.559233e-12,3.038101e-04
/out2 (Vin=0.1288591) Y,2.495449e-01,2.122935e-14,2.346049e-05
/out2 (Vin=0.1395973) Y,2.495449e-01,4.213584e-23,7.733591e-10
/out2 (Vin=0.1503356) Y,2.495449e-01,3.758179e-23,2.653551e-10
/out2 (Vin=0.1610738) Y,2.495448e-01,2.512533e-12,2.552525e-04
/out2 (Vin=0.1718121) Y,2.495448e-01,2.877814e-12,2.731800e-04
/out2 (Vin=0.1825503) Y,2.495439e-01,1.737276e-10,2.125781e-03
/out2 (Vin=0.1932886) Y,2.495449e-01,2.800969e-22,-2.600554e-09
/out2 (Vin=0.2040268) Y,2.495449e-01,2.122417e-23,1.741198e-11
/out2 (Vin=0.2147651) Y,2.495449e-01,8.852168e-13,1.515017e-04
/out2 (Vin=0.2255034) Y,2.495449e-01,1.319747e-19,5.844210e-08
/out2 (Vin=0.2362416) Y,2.495449e-01,1.872127e-16,2.203118e-06
/out2 (Vin=0.2469799) Y,2.495442e-01,9.065079e-11,1.534128e-03
/out2 (Vin=0.2577181) Y,2.495449e-01,4.928932e-14,3.574734e-05
/out2 (Vin=0.2684564) Y,2.495449e-01,7.856044e-13,1.427227e-04
/out2 (Vin=0.2791946) Y,2.495450e-01,7.334211e-21,1.356552e-08
/out2 (Vin=0.2899329) Y,2.495442e-01,9.070895e-11,1.535269e-03
