FeaturesParamTransientDCPAN.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out1 (Vin=1.063087) Y,1.825787e-01,1.806770e-23,2.259724e-11
/out1 (Vin=1.073826) Y,1.825787e-01,3.983895e-23,9.436446e-11
/out1 (Vin=1.084564) Y,1.825787e-01,4.615095e-23,1.089408e-11
/out1 (Vin=1.095302) Y,1.825787e-01,1.909127e-22,1.450575e-10
/out1 (Vin=1.10604) Y,1.825787e-01,1.457576e-22,2.219410e-10
/out1 (Vin=1.116779) Y,1.825787e-01,1.437414e-23,6.229180e-11
/out1 (Vin=1.127517) Y,1.825787e-01,1.403098e-22,1.902692e-10
/out1 (Vin=1.138255) Y,1.825787e-01,1.809508e-22,-6.391378e-11
/out1 (Vin=1.148993) Y,1.825787e-01,5.137068e-21,1.147904e-08
/out1 (Vin=1.159732) Y,1.825787e-01,1.894117e-22,1.788568e-10
/out1 (Vin=1.17047) Y,1.825787e-01,1.650359e-22,-1.489788e-10
/out1 (Vin=1.181208) Y,1.825787e-01,5.077449e-23,-1.139952e-10
/out1 (Vin=1.191946) Y,1.825787e-01,1.643697e-23,-2.417157e-11
/out1 (Vin=1.202685) Y,1.825787e-01,4.099562e-23,4.960587e-10
/out1 (Vin=1.213423) Y,1.825787e-01,1.058377e-23,-4.278248e-11
/out1 (Vin=1.224161) Y,1.825787e-01,1.199272e-23,-1.211458e-10
/out1 (Vin=1.234899) Y,1.825787e-01,6.799660e-24,3.537322e-11
/out1 (Vin=1.245638) Y,1.825787e-01,2.703288e-23,-4.697650e-11
/out1 (Vin=1.256376) Y,1.825787e-01,4.719339e-23,-3.355716e-11
/out1 (Vin=1.267114) Y,1.825787e-01,1.102687e-22,-1.506257e-10
/out1 (Vin=1.277852) Y,1.825787e-01,1.291303e-22,-1.815108e-10
/out1 (Vin=1.288591) Y,1.825787e-01,2.660104e-23,6.971391e-11
/out1 (Vin=1.299329) Y,1.825787e-01,1.675429e-16,2.078205e-06
/out1 (Vin=1.310067) Y,1.825787e-01,1.035691e-16,1.634008e-06
/out1 (Vin=1.320805) Y,1.825787e-01,5.882676e-23,-7.426121e-13
/out1 (Vin=1.331544) Y,1.825787e-01,4.818400e-22,3.480941e-09
/out1 (Vin=1.342282) Y,1.825787e-01,5.461962e-23,-1.032109e-11
/out1 (Vin=1.35302) Y,1.825787e-01,3.420503e-23,-1.492548e-11
/out1 (Vin=1.363758) Y,1.825787e-01,1.899711e-23,1.569089e-11
/out1 (Vin=1.374497) Y,1.825787e-01,2.164808e-22,8.488520e-11
/out1 (Vin=1.385235) Y,1.825787e-01,3.003762e-23,4.953392e-11
/out1 (Vin=1.395973) Y,1.825787e-01,9.624077e-24,-2.821260e-11
/out1 (Vin=1.406711) Y,1.825787e-01,1.407289e-16,1.904578e-06
/out1 (Vin=1.41745) Y,1.825787e-01,1.774011e-22,-9.638185e-11
/out1 (Vin=1.428188) Y,1.825787e-01,1.088192e-23,7.114054e-11
/out1 (Vin=1.438926) Y,1.825787e-01,2.269051e-23,-1.010638e-10
/out1 (Vin=1.449664) Y,1.825787e-01,8.611409e-23,5.806683e-12
/out1 (Vin=1.460403) Y,1.825787e-01,7.010939e-24,-4.713499e-11
/out1 (Vin=1.471141) Y,1.825787e-01,3.083687e-23,1.315126e-10
/out1 (Vin=1.481879) Y,1.825787e-01,5.999720e-23,-5.246176e-11
/out1 (Vin=1.492617) Y,1.825787e-01,3.752615e-23,3.562268e-11
/out1 (Vin=1.503356) Y,1.825787e-01,2.929222e-23,-4.081041e-11
/out1 (Vin=1.514094) Y,1.825787e-01,4.264011e-23,-2.596030e-11
/out1 (Vin=1.524832) Y,1.825787e-01,1.234971e-16,1.784159e-06
/out1 (Vin=1.53557) Y,1.825787e-01,9.520040e-24,-6.420452e-11
/out1 (Vin=1.546309) Y,1.825787e-01,2.677199e-23,1.414587e-10
/out1 (Vin=1.557047) Y,1.825787e-01,1.211631e-23,3.636798e-12
/out1 (Vin=1.567785) Y,1.825787e-01,4.230536e-23,-1.584448e-11
/out1 (Vin=1.578523) Y,1.825787e-01,1.128377e-23,-6.658934e-11
/out1 (Vin=1.589262) Y,1.825787e-01,1.023182e-22,-9.949595e-11
/out1 (Vin=1.6) Y,1.825787e-01,3.838696e-23,-2.980498e-11
Stage 3 Output
/out2 (Vin=0) Y,2.476564e-01,2.747464e-19,8.431510e-08
/out2 (Vin=0.01073826) Y,2.476564e-01,5.430856e-23,2.450512e-10
/out2 (Vin=0.02147651) Y,2.476564e-01,6.148086e-14,3.992245e-05
