FeaturesParamTransientDCNNN.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out1 (Vin=0.9557047) Y,1.485632e+00,4.466925e-31,-4.242430e-15
/out1 (Vin=0.966443) Y,1.485636e+00,1.240812e-30,-1.050134e-13
/out1 (Vin=0.9771812) Y,1.485640e+00,4.466925e-31,-4.684090e-14
/out1 (Vin=0.9879195) Y,1.485644e+00,4.466925e-31,-6.954252e-14
/out1 (Vin=0.9986577) Y,1.485647e+00,4.466925e-31,-8.378525e-14
/out1 (Vin=1.009396) Y,1.485650e+00,1.786770e-30,-3.258167e-14
/out1 (Vin=1.020134) Y,1.485653e+00,1.985300e-31,-3.584062e-14
/out1 (Vin=1.030872) Y,1.485656e+00,1.985300e-31,-1.331678e-14
/out1 (Vin=1.041611) Y,1.485659e+00,1.985300e-31,-1.508635e-13
/out1 (Vin=1.052349) Y,1.485661e+00,0,1.634849e-14
/out1 (Vin=1.063087) Y,1.485664e+00,7.941200e-31,-9.848398e-14
/out1 (Vin=1.073826) Y,1.485666e+00,1.985300e-31,-6.413050e-14
/out1 (Vin=1.084564) Y,1.485669e+00,1.240812e-30,3.335443e-14
/out1 (Vin=1.095302) Y,1.485671e+00,1.985300e-31,-6.906501e-14
/out1 (Vin=1.10604) Y,1.485673e+00,4.466925e-31,-8.147585e-14
/out1 (Vin=1.116779) Y,1.485675e+00,4.466925e-31,-1.024238e-13
/out1 (Vin=1.127517) Y,1.485677e+00,4.466925e-31,-7.647549e-14
/out1 (Vin=1.138255) Y,1.485679e+00,7.941200e-31,-1.431388e-13
/out1 (Vin=1.148993) Y,1.485681e+00,4.466925e-31,-1.557981e-13
/out1 (Vin=1.159732) Y,1.485683e+00,7.941200e-31,-1.409820e-14
/out1 (Vin=1.17047) Y,1.485685e+00,0,-6.364069e-14
/out1 (Vin=1.181208) Y,1.485687e+00,2.431992e-30,-1.808976e-13
/out1 (Vin=1.191946) Y,1.485689e+00,1.786770e-30,-7.861169e-15
/out1 (Vin=1.202685) Y,1.485690e+00,4.963250e-32,3.655905e-14
/out1 (Vin=1.213423) Y,1.485692e+00,7.941200e-31,-5.293514e-14
/out1 (Vin=1.224161) Y,1.485694e+00,1.240812e-30,-4.914216e-14
/out1 (Vin=1.234899) Y,1.485695e+00,1.786770e-30,-1.291285e-13
/out1 (Vin=1.245638) Y,1.485697e+00,4.963250e-32,-1.215422e-14
/out1 (Vin=1.256376) Y,1.485698e+00,1.240812e-30,3.353193e-14
/out1 (Vin=1.267114) Y,1.485700e+00,4.963250e-32,-2.246550e-13
/out1 (Vin=1.277852) Y,1.485701e+00,1.786770e-30,-1.141981e-13
/out1 (Vin=1.288591) Y,1.485703e+00,0,-9.820217e-14
/out1 (Vin=1.299329) Y,1.485704e+00,7.941200e-31,-8.027173e-14
/out1 (Vin=1.310067) Y,1.485706e+00,1.240812e-30,-6.040680e-14
/out1 (Vin=1.320805) Y,1.485707e+00,7.941200e-31,-4.390561e-14
/out1 (Vin=1.331544) Y,1.485708e+00,4.963250e-32,-1.595944e-13
/out1 (Vin=1.342282) Y,1.485709e+00,4.466925e-31,-1.320313e-13
/out1 (Vin=1.35302) Y,1.485711e+00,4.466925e-31,-1.864379e-13
/out1 (Vin=1.363758) Y,1.485712e+00,7.941200e-31,-9.759263e-14
/out1 (Vin=1.374497) Y,1.485713e+00,2.431992e-30,-1.105716e-13
/out1 (Vin=1.385235) Y,1.485714e+00,6.622515e-21,-1.307078e-08
/out1 (Vin=1.395973) Y,1.485715e+00,0,-4.303233e-14
/out1 (Vin=1.406711) Y,1.485716e+00,1.985300e-31,-1.394955e-13
/out1 (Vin=1.41745) Y,1.485718e+00,7.941200e-31,-1.931372e-14
/out1 (Vin=1.428188) Y,1.485719e+00,1.240812e-30,-1.726394e-13
/out1 (Vin=1.438926) Y,1.485720e+00,4.466925e-31,-1.092350e-13
/out1 (Vin=1.449664) Y,1.485720e+00,4.466925e-31,-6.358026e-14
/out1 (Vin=1.460403) Y,1.485721e+00,2.431992e-30,-1.141961e-13
/out1 (Vin=1.471141) Y,1.485722e+00,1.786770e-30,1.982792e-14
/out1 (Vin=1.481879) Y,1.485723e+00,1.786770e-30,-1.482570e-13
/out1 (Vin=1.492617) Y,1.485724e+00,4.466925e-31,-9.039933e-14
/out1 (Vin=1.503356) Y,1.485724e+00,7.941200e-31,-1.161110e-13
/out1 (Vin=1.514094) Y,1.485725e+00,4.466925e-31,-1.107813e-13
/out1 (Vin=1.524832) Y,1.485725e+00,1.240812e-30,-3.840578e-14
/out1 (Vin=1.53557) Y,1.485726e+00,1.240812e-30,-3.160016e-14
/out1 (Vin=1.546309) Y,1.485726e+00,4.466925e-31,-1.598827e-13
/out1 (Vin=1.557047) Y,1.485726e+00,1.786770e-30,-9.810235e-14
/out1 (Vin=1.567785) Y,1.485726e+00,7.941200e-31,-6.622221e-14
/out1 (Vin=1.578523) Y,1.485726e+00,1.786770e-30,-1.057154e-13
/out1 (Vin=1.589262) Y,1.485726e+00,7.941200e-31,-1.845769e-13
/out1 (Vin=1.6) Y,1.485726e+00,7.941200e-31,-6.113403e-14
Stage 3 Output
/out2 (Vin=0) Y,2.496682e-01,8.013245e-19,1.437783e-07
/out2 (Vin=0.01073826) Y,2.496682e-01,9.536424e-19,1.568491e-07
/out2 (Vin=0.02147651) Y,2.496682e-01,1.124680e-18,1.828163e-07
/out2 (Vin=0.03221477) Y,2.496682e-01,4.238411e-19,1.045660e-07
/out2 (Vin=0.04295302) Y,2.496682e-01,1.490066e-18,1.960613e-07
/out2 (Vin=0.05369128) Y,2.496682e-01,7.025828e-17,1.346288e-06
/out2 (Vin=0.06442953) Y,2.496683e-01,7.724503e-17,1.411642e-06
/out2 (Vin=0.07516779) Y,2.496683e-01,8.013245e-17,1.437783e-06
/out2 (Vin=0.08590604) Y,2.496683e-01,2.545810e-17,8.232834e-07
/out2 (Vin=0.0966443) Y,2.496683e-01,1.401325e-17,6.012548e-07
/out2 (Vin=0.1073826) Y,2.496684e-01,2.976424e-16,2.771000e-06
/out2 (Vin=0.1181208) Y,2.496685e-01,4.756556e-16,3.502963e-06
/out2 (Vin=0.1288591) Y,2.496685e-01,9.696026e-17,1.581562e-06
/out2 (Vin=0.1395973) Y,2.496687e-01,8.606278e-17,1.502963e-06
/out2 (Vin=0.1503356) Y,2.496688e-01,1.611656e-16,2.039038e-06
/out2 (Vin=0.1610738) Y,2.496691e-01,4.897916e-17,1.136982e-06
/out2 (Vin=0.1718121) Y,2.496694e-01,1.950431e-13,7.111555e-05
/out2 (Vin=0.1825503) Y,2.496698e-01,6.622517e-21,1.307073e-08
/out2 (Vin=0.1932886) Y,2.496703e-01,1.376259e-12,1.889179e-04
/out2 (Vin=0.2040268) Y,2.496711e-01,2.227815e-17,7.581038e-07
/out2 (Vin=0.2147651) Y,2.496722e-01,1.655629e-19,6.535377e-08
/out2 (Vin=0.2255034) Y,2.496735e-01,6.622517e-21,1.307076e-08
/out2 (Vin=0.2362416) Y,2.496753e-01,6.622517e-21,1.307076e-08
/out2 (Vin=0.2469799) Y,2.496776e-01,8.606380e-15,1.493935e-05
/out2 (Vin=0.2577181) Y,2.496805e-01,1.952094e-12,2.249920e-04
/out2 (Vin=0.2684564) Y,2.496845e-01,5.938992e-15,1.240380e-05
/out2 (Vin=0.2791946) Y,2.496896e-01,1.357162e-13,5.932607e-05
/out2 (Vin=0.2899329) Y,2.496962e-01,9.536424e-19,1.568491e-07
