FeaturesParamTransientDCNAA.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out0 (Vin=0.4832215) Y,6.751199e-01,1.626020e-21,7.097573e-10
/out0 (Vin=0.4939597) Y,7.381236e-01,5.520832e-21,-3.864934e-10
/out0 (Vin=0.504698) Y,8.024580e-01,3.949756e-22,7.974812e-11
/out0 (Vin=0.5154362) Y,8.673701e-01,4.469142e-21,-1.181502e-09
/out0 (Vin=0.5261745) Y,9.320605e-01,2.290393e-21,5.369571e-10
/out0 (Vin=0.5369128) Y,9.957286e-01,2.764872e-21,9.520983e-10
/out0 (Vin=0.547651) Y,1.057612e+00,4.963181e-21,-3.235350e-10
/out0 (Vin=0.5583893) Y,1.116904e+00,1.917082e-21,-8.461770e-10
/out0 (Vin=0.5691275) Y,1.172212e+00,4.504475e-21,1.177170e-10
/out0 (Vin=0.5798658) Y,1.220612e+00,3.448895e-22,-1.672334e-10
/out0 (Vin=0.590604) Y,1.259930e+00,9.890132e-22,-5.962780e-10
/out0 (Vin=0.6013423) Y,1.291176e+00,1.447850e-21,3.627558e-10
/out0 (Vin=0.6120805) Y,1.316470e+00,2.790189e-23,-2.494552e-10
/out0 (Vin=0.6228188) Y,1.337423e+00,1.189160e-22,5.474232e-11
/out0 (Vin=0.633557) Y,1.355140e+00,2.152377e-23,4.049538e-11
/out0 (Vin=0.6442953) Y,1.370372e+00,1.602928e-22,2.909079e-11
/out0 (Vin=0.6550336) Y,1.383639e+00,4.749652e-23,-1.088881e-10
/out0 (Vin=0.6657718) Y,1.395311e+00,1.201232e-23,-3.278597e-12
/out0 (Vin=0.6765101) Y,1.405653e+00,3.061819e-22,-1.987484e-10
/out0 (Vin=0.6872483) Y,1.414864e+00,1.802875e-23,-7.802737e-11
/out0 (Vin=0.6979866) Y,1.423096e+00,8.668368e-23,-2.814855e-11
/out0 (Vin=0.7087248) Y,1.430466e+00,1.542073e-23,-5.270283e-11
/out0 (Vin=0.7194631) Y,1.437070e+00,3.153945e-23,2.709950e-11
/out0 (Vin=0.7302013) Y,1.442984e+00,2.144271e-23,-1.189396e-10
/out0 (Vin=0.7409396) Y,1.448274e+00,1.281563e-22,-8.255581e-11
/out0 (Vin=0.7516779) Y,1.452994e+00,2.102277e-23,1.683577e-11
/out0 (Vin=0.7624161) Y,1.457193e+00,4.590075e-24,7.314633e-12
/out0 (Vin=0.7731544) Y,1.460913e+00,5.360855e-23,2.462212e-11
/out0 (Vin=0.7838926) Y,1.464195e+00,2.465324e-23,-3.090736e-11
/out0 (Vin=0.7946309) Y,1.467076e+00,1.581396e-23,4.664189e-11
/out0 (Vin=0.8053691) Y,1.469593e+00,6.479063e-24,-8.135054e-11
/out0 (Vin=0.8161074) Y,1.471782e+00,1.663146e-23,4.205181e-11
/out0 (Vin=0.8268456) Y,1.473680e+00,1.130510e-23,3.241560e-11
/out0 (Vin=0.8375839) Y,1.475320e+00,1.928099e-23,3.159132e-11
/out0 (Vin=0.8483221) Y,1.476739e+00,1.147974e-22,-1.665376e-10
/out0 (Vin=0.8590604) Y,1.477968e+00,2.839172e-23,-4.713779e-11
/out0 (Vin=0.8697987) Y,1.479038e+00,2.435814e-23,-1.651950e-12
/out0 (Vin=0.8805369) Y,1.479976e+00,4.868984e-23,8.240784e-11
/out0 (Vin=0.8912752) Y,1.480803e+00,2.338209e-23,5.117390e-11
/out0 (Vin=0.9020134) Y,1.481541e+00,7.070715e-24,5.820302e-11
/out0 (Vin=0.9127517) Y,1.482203e+00,1.178532e-23,-2.067234e-11
/out0 (Vin=0.9234899) Y,1.482805e+00,1.176117e-23,-7.511859e-13
/out0 (Vin=0.9342282) Y,1.483355e+00,2.914432e-23,-5.689347e-11
/out0 (Vin=0.9449664) Y,1.483863e+00,9.632565e-24,-5.796860e-11
/out0 (Vin=0.9557047) Y,1.484335e+00,1.995425e-24,-2.261251e-11
/out0 (Vin=0.966443) Y,1.484776e+00,3.073297e-23,7.218745e-11
/out0 (Vin=0.9771812) Y,1.485191e+00,6.818202e-23,9.614101e-11
/out0 (Vin=0.9879195) Y,1.485583e+00,1.540903e-23,1.692254e-12
/out0 (Vin=0.9986577) Y,1.485955e+00,3.771774e-23,-3.450302e-11
/out0 (Vin=1.009396) Y,1.486309e+00,1.029986e-23,-6.499009e-11
/out0 (Vin=1.020134) Y,1.486647e+00,1.465575e-23,6.269956e-12
/out0 (Vin=1.030872) Y,1.486972e+00,7.785680e-24,-1.026551e-10
/out0 (Vin=1.041611) Y,1.487283e+00,2.731799e-23,-3.685814e-11
/out0 (Vin=1.052349) Y,1.487583e+00,3.568790e-23,-3.795458e-12
/out0 (Vin=1.063087) Y,1.487872e+00,5.703686e-24,6.679970e-12
/out0 (Vin=1.073826) Y,1.488151e+00,2.441944e-23,1.726401e-11
/out0 (Vin=1.084564) Y,1.488422e+00,1.099966e-23,-8.442498e-12
/out0 (Vin=1.095302) Y,1.488684e+00,3.044300e-23,-1.809335e-11
/out0 (Vin=1.10604) Y,1.488938e+00,3.316449e-23,3.061460e-11
/out0 (Vin=1.116779) Y,1.489184e+00,1.336778e-22,8.976698e-11
/out0 (Vin=1.127517) Y,1.489424e+00,1.379306e-23,2.612738e-11
/out0 (Vin=1.138255) Y,1.489657e+00,1.803155e-23,-6.430224e-11
/out0 (Vin=1.148993) Y,1.489884e+00,2.447690e-23,6.652860e-11
/out0 (Vin=1.159732) Y,1.490106e+00,5.918679e-24,-7.002150e-12
/out0 (Vin=1.17047) Y,1.490321e+00,1.673389e-23,-9.795283e-12
/out0 (Vin=1.181208) Y,1.490532e+00,1.863889e-23,-5.853309e-12
/out0 (Vin=1.191946) Y,1.490737e+00,1.218120e-23,-2.841491e-11
/out0 (Vin=1.202685) Y,1.490938e+00,2.208459e-23,-2.008210e-11
/out0 (Vin=1.213423) Y,1.491134e+00,3.071202e-23,1.556006e-10
/out0 (Vin=1.224161) Y,1.491326e+00,3.633904e-23,6.789196e-11
/out0 (Vin=1.234899) Y,1.491514e+00,1.369903e-23,-4.735075e-11
/out0 (Vin=1.245638) Y,1.491697e+00,3.931330e-24,-4.191793e-12
/out0 (Vin=1.256376) Y,1.491877e+00,8.334974e-23,-2.751555e-11
/out0 (Vin=1.267114) Y,1.492053e+00,7.560915e-24,-3.178935e-11
/out0 (Vin=1.277852) Y,1.492225e+00,1.388779e-23,-3.196887e-11
/out0 (Vin=1.288591) Y,1.492394e+00,8.160284e-23,-4.907401e-11
/out0 (Vin=1.299329) Y,1.492559e+00,4.173085e-23,-5.575486e-11
/out0 (Vin=1.310067) Y,1.492721e+00,9.020123e-24,-4.679701e-11
/out0 (Vin=1.320805) Y,1.492879e+00,1.463092e-23,5.205541e-11
/out0 (Vin=1.331544) Y,1.493034e+00,2.421722e-23,2.499829e-12
/out0 (Vin=1.342282) Y,1.493186e+00,7.876507e-24,-1.728485e-11
/out0 (Vin=1.35302) Y,1.493335e+00,2.746135e-23,-6.617516e-11
/out0 (Vin=1.363758) Y,1.493481e+00,1.716990e-23,-4.342046e-11
/out0 (Vin=1.374497) Y,1.493623e+00,6.285803e-24,3.684613e-11
/out0 (Vin=1.385235) Y,1.493762e+00,4.076691e-24,-4.682134e-11
/out0 (Vin=1.395973) Y,1.493898e+00,4.472174e-24,6.753675e-11
/out0 (Vin=1.406711) Y,1.494030e+00,2.289494e-23,-5.595550e-11
/out0 (Vin=1.41745) Y,1.494159e+00,4.656560e-23,-9.628441e-11
/out0 (Vin=1.428188) Y,1.494284e+00,8.797311e-24,-1.521735e-11
/out0 (Vin=1.438926) Y,1.494405e+00,2.493554e-24,1.658730e-11
/out0 (Vin=1.449664) Y,1.494522e+00,1.239514e-23,-7.402225e-11
/out0 (Vin=1.460403) Y,1.494633e+00,1.737514e-23,4.755775e-11
/out0 (Vin=1.471141) Y,1.494739e+00,6.273131e-24,6.020957e-12
/out0 (Vin=1.481879) Y,1.494838e+00,1.545819e-23,7.242110e-11
/out0 (Vin=1.492617) Y,1.494929e+00,2.485265e-24,-1.381309e-11
/out0 (Vin=1.503356) Y,1.495009e+00,1.356838e-24,-5.316941e-11
/out0 (Vin=1.514094) Y,1.495078e+00,1.778428e-23,2.254733e-11
/out0 (Vin=1.524832) Y,1.495133e+00,7.174117e-24,2.244289e-11
/out0 (Vin=1.53557) Y,1.495172e+00,6.229098e-24,-3.815306e-11
/out0 (Vin=1.546309) Y,1.495197e+00,8.995869e-24,1.515399e-11
/out0 (Vin=1.557047) Y,1.495212e+00,2.459237e-24,3.980023e-11
/out0 (Vin=1.567785) Y,1.495219e+00,1.009845e-23,-3.182654e-11
/out0 (Vin=1.578523) Y,1.495222e+00,2.053840e-23,5.556739e-11
/out0 (Vin=1.589262) Y,1.495223e+00,4.212061e-23,7.110750e-10
/out0 (Vin=1.6) Y,1.495224e+00,1.277614e-23,3.411188e-11
Stage 2 Output
/out1 (Vin=0) Y,1.825972e-01,4.018243e-23,1.657278e-11
/out1 (Vin=0.01073826) Y,1.825972e-01,1.900912e-23,6.121995e-11
/out1 (Vin=0.02147651) Y,1.825972e-01,1.018506e-23,6.617838e-11
/out1 (Vin=0.03221477) Y,1.825972e-01,2.662723e-23,-3.252381e-12
/out1 (Vin=0.04295302) Y,1.825972e-01,2.178024e-23,-5.700117e-11
/out1 (Vin=0.05369128) Y,1.825972e-01,1.200206e-23,-1.079259e-11
/out1 (Vin=0.06442953) Y,1.825972e-01,8.466742e-24,2.301394e-11
/out1 (Vin=0.07516779) Y,1.825972e-01,1.283632e-23,-1.758353e-11
/out1 (Vin=0.08590604) Y,1.825972e-01,3.488411e-23,-8.098002e-11
/out1 (Vin=0.0966443) Y,1.825972e-01,2.185427e-23,-5.421395e-11
/out1 (Vin=0.1073826) Y,1.825972e-01,2.124554e-22,-1.378839e-10
/out1 (Vin=0.1181208) Y,1.825972e-01,6.969441e-24,-3.177177e-11
/out1 (Vin=0.1288591) Y,1.825972e-01,5.560613e-23,2.988178e-11
/out1 (Vin=0.1395973) Y,1.825972e-01,8.747455e-24,1.210242e-11
/out1 (Vin=0.1503356) Y,1.825973e-01,3.934718e-23,2.578623e-11
/out1 (Vin=0.1610738) Y,1.825973e-01,4.752150e-24,2.455066e-11
/out1 (Vin=0.1718121) Y,1.825973e-01,3.443421e-23,2.896143e-11
/out1 (Vin=0.1825503) Y,1.825974e-01,2.216651e-23,3.313504e-10
/out1 (Vin=0.1932886) Y,1.825975e-01,7.336815e-24,-1.177775e-11
/out1 (Vin=0.2040268) Y,1.825975e-01,1.394238e-22,5.705547e-11
/out1 (Vin=0.2147651) Y,1.825977e-01,3.045215e-23,-6.987474e-11
/out1 (Vin=0.2255034) Y,1.825978e-01,1.335344e-23,-8.945937e-11
/out1 (Vin=0.2362416) Y,1.825981e-01,1.314377e-23,-1.934985e-11
/out1 (Vin=0.2469799) Y,1.825983e-01,1.361117e-23,-2.412515e-11
/out1 (Vin=0.2577181) Y,1.825987e-01,2.476346e-21,8.103525e-09
/out1 (Vin=0.2684564) Y,1.825992e-01,4.188042e-23,2.392154e-12
/out1 (Vin=0.2791946) Y,1.825998e-01,6.840892e-23,1.974614e-10
/out1 (Vin=0.2899329) Y,1.826006e-01,1.569085e-22,-1.460341e-10
/out1 (Vin=0.3006711) Y,1.826016e-01,1.383519e-23,-1.660788e-11
/out1 (Vin=0.3114094) Y,1.826030e-01,1.345587e-22,-2.098046e-11
/out1 (Vin=0.3221477) Y,1.826048e-01,6.183581e-24,-2.385457e-11
/out1 (Vin=0.3328859) Y,1.826071e-01,1.214397e-23,9.945473e-11
/out1 (Vin=0.3436242) Y,1.826103e-01,2.163974e-23,4.762977e-11
/out1 (Vin=0.3543624) Y,1.826147e-01,1.408981e-23,1.850346e-11
/out1 (Vin=0.3651007) Y,1.826209e-01,6.315199e-23,-6.008636e-11
/out1 (Vin=0.3758389) Y,1.826301e-01,9.323206e-23,4.432040e-11
/out1 (Vin=0.3865772) Y,1.826443e-01,5.163648e-24,-2.639208e-11
/out1 (Vin=0.3973154) Y,1.826678e-01,2.299129e-23,-5.808442e-11
/out1 (Vin=0.4080537) Y,1.827105e-01,5.762970e-23,1.424295e-10
/out1 (Vin=0.4187919) Y,1.827962e-01,1.490386e-23,-9.588410e-11
/out1 (Vin=0.4295302) Y,1.829821e-01,8.345652e-24,3.727015e-11
/out1 (Vin=0.4402685) Y,1.833939e-01,3.015522e-23,-6.696195e-11
/out1 (Vin=0.4510067) Y,1.847428e-01,2.847412e-23,-3.303426e-11
/out1 (Vin=0.461745) Y,2.011702e-01,3.710603e-22,-6.409817e-12
/out1 (Vin=0.4724832) Y,6.254233e-01,1.231526e-17,-2.432444e-08
/out1 (Vin=0.4832215) Y,1.412562e+00,1.475887e-22,4.347331e-11
/out1 (Vin=0.4939597) Y,1.412589e+00,1.228026e-22,-1.281545e-10
/out1 (Vin=0.504698) Y,1.412599e+00,7.824248e-23,9.346388e-10
/out1 (Vin=0.5154362) Y,1.412604e+00,5.554106e-23,8.249944e-10
/out1 (Vin=0.5261745) Y,1.412607e+00,3.054420e-23,2.847852e-10
/out1 (Vin=0.5369128) Y,1.412609e+00,1.561078e-22,6.485474e-09
/out1 (Vin=0.547651) Y,1.412610e+00,1.237491e-22,1.391066e-10
/out1 (Vin=0.5583893) Y,1.412611e+00,7.904606e-23,1.496284e-10
/out1 (Vin=0.5691275) Y,1.412612e+00,4.639415e-22,1.326223e-11
/out1 (Vin=0.5798658) Y,1.412612e+00,3.233073e-22,2.880295e-10
/out1 (Vin=0.590604) Y,1.412613e+00,2.813065e-23,9.779944e-11
/out1 (Vin=0.6013423) Y,1.412613e+00,9.473231e-23,1.072905e-10
/out1 (Vin=0.6120805) Y,1.412613e+00,1.967877e-23,2.784837e-10
/out1 (Vin=0.6228188) Y,1.412613e+00,2.181842e-22,6.413900e-10
/out1 (Vin=0.633557) Y,1.412613e+00,7.037154e-23,3.284877e-10
/out1 (Vin=0.6442953) Y,1.412613e+00,2.301381e-22,-1.478095e-12
/out1 (Vin=0.6550336) Y,1.412613e+00,2.156253e-22,3.433938e-10
/out1 (Vin=0.6657718) Y,1.412613e+00,8.934626e-23,4.771375e-11
/out1 (Vin=0.6765101) Y,1.412613e+00,5.711647e-23,2.380129e-10
/out1 (Vin=0.6872483) Y,1.412614e+00,4.039139e-23,9.370490e-11
/out1 (Vin=0.6979866) Y,1.412614e+00,6.197702e-22,1.925245e-10
/out1 (Vin=0.7087248) Y,1.412614e+00,3.067664e-23,1.797063e-10
/out1 (Vin=0.7194631) Y,1.412614e+00,1.680985e-22,2.206206e-10
/out1 (Vin=0.7302013) Y,1.412614e+00,7.362066e-22,4.321279e-10
/out1 (Vin=0.7409396) Y,1.412614e+00,6.749249e-23,1.005641e-10
/out1 (Vin=0.7516779) Y,1.412614e+00,8.387261e-23,2.231792e-10
/out1 (Vin=0.7624161) Y,1.412614e+00,9.848826e-23,3.077047e-10
/out1 (Vin=0.7731544) Y,1.412614e+00,3.984897e-22,3.850763e-10
/out1 (Vin=0.7838926) Y,1.412614e+00,2.654712e-22,1.899403e-10
/out1 (Vin=0.7946309) Y,1.412614e+00,5.478307e-23,8.656101e-12
/out1 (Vin=0.8053691) Y,1.412614e+00,7.644685e-22,-1.554706e-10
/out1 (Vin=0.8161074) Y,1.412614e+00,7.423946e-23,1.246808e-10
/out1 (Vin=0.8268456) Y,1.412614e+00,5.066072e-23,3.202873e-10
/out1 (Vin=0.8375839) Y,1.412614e+00,1.022988e-22,3.052100e-10
/out1 (Vin=0.8483221) Y,1.412614e+00,8.702586e-23,2.209774e-10
/out1 (Vin=0.8590604) Y,1.412614e+00,2.702982e-22,3.373292e-10
/out1 (Vin=0.8697987) Y,1.412614e+00,2.789044e-23,2.537176e-10
/out1 (Vin=0.8805369) Y,1.412614e+00,3.260106e-22,1.817270e-10
/out1 (Vin=0.8912752) Y,1.412614e+00,7.505444e-23,1.202215e-11
/out1 (Vin=0.9020134) Y,1.412614e+00,4.180457e-23,1.673422e-10
/out1 (Vin=0.9127517) Y,1.412614e+00,8.040146e-23,1.001261e-10
/out1 (Vin=0.9234899) Y,1.412614e+00,2.206486e-22,4.460593e-10
/out1 (Vin=0.9342282) Y,1.412614e+00,8.364362e-23,2.750770e-10
/out1 (Vin=0.9449664) Y,1.412614e+00,8.120887e-23,6.070199e-12
/out1 (Vin=0.9557047) Y,1.412614e+00,5.296547e-23,3.877639e-10
/out1 (Vin=0.966443) Y,1.412614e+00,2.494176e-22,1.053746e-09
/out1 (Vin=0.9771812) Y,1.412614e+00,1.381883e-23,1.472784e-10
/out1 (Vin=0.9879195) Y,1.412614e+00,1.915841e-22,2.683698e-10
/out1 (Vin=0.9986577) Y,1.412614e+00,6.571118e-23,9.725398e-11
/out1 (Vin=1.009396) Y,1.412614e+00,2.209774e-22,2.656912e-10
/out1 (Vin=1.020134) Y,1.412614e+00,6.624507e-22,-3.289769e-10
/out1 (Vin=1.030872) Y,1.412614e+00,7.043030e-22,-2.547907e-10
/out1 (Vin=1.041611) Y,1.412614e+00,1.651945e-22,-2.573995e-12
/out1 (Vin=1.052349) Y,1.412614e+00,2.149581e-22,-8.386724e-11
/out1 (Vin=1.063087) Y,1.412614e+00,2.162583e-22,2.030631e-10
/out1 (Vin=1.073826) Y,1.412614e+00,2.604601e-22,-8.969881e-11
/out1 (Vin=1.084564) Y,1.412614e+00,5.578372e-23,1.349669e-10
/out1 (Vin=1.095302) Y,1.412614e+00,2.335691e-23,2.625704e-10
/out1 (Vin=1.10604) Y,1.412614e+00,4.515403e-23,1.692156e-10
/out1 (Vin=1.116779) Y,1.412614e+00,2.454684e-22,-2.038523e-10
/out1 (Vin=1.127517) Y,1.412614e+00,3.055017e-22,9.733315e-09
/out1 (Vin=1.138255) Y,1.412614e+00,6.334902e-22,1.579666e-08
/out1 (Vin=1.148993) Y,1.412614e+00,2.199702e-22,2.839658e-10
/out1 (Vin=1.159732) Y,1.412614e+00,7.320908e-22,1.666342e-08
/out1 (Vin=1.17047) Y,1.412614e+00,2.624551e-22,-1.096740e-10
/out1 (Vin=1.181208) Y,1.412614e+00,6.542725e-23,-8.072735e-11
/out1 (Vin=1.191946) Y,1.412614e+00,2.031265e-23,1.806332e-10
/out1 (Vin=1.202685) Y,1.412614e+00,8.299644e-23,1.098037e-10
/out1 (Vin=1.213423) Y,1.412614e+00,1.506463e-22,2.775551e-10
/out1 (Vin=1.224161) Y,1.412614e+00,1.643088e-22,8.756195e-12
/out1 (Vin=1.234899) Y,1.412614e+00,1.896041e-22,-4.259222e-11
/out1 (Vin=1.245638) Y,1.412614e+00,1.362786e-22,-2.920305e-10
/out1 (Vin=1.256376) Y,1.412614e+00,3.749109e-23,2.305806e-11
/out1 (Vin=1.267114) Y,1.412614e+00,2.615231e-22,-1.362536e-11
/out1 (Vin=1.277852) Y,1.412614e+00,1.680184e-21,3.153656e-08
/out1 (Vin=1.288591) Y,1.412614e+00,1.765338e-23,2.886129e-10
/out1 (Vin=1.299329) Y,1.412614e+00,2.668940e-22,6.318205e-11
/out1 (Vin=1.310067) Y,1.412614e+00,5.457479e-23,2.952209e-10
/out1 (Vin=1.320805) Y,1.412614e+00,1.389931e-22,2.791715e-10
/out1 (Vin=1.331544) Y,1.412614e+00,4.545896e-23,1.332152e-10
/out1 (Vin=1.342282) Y,1.412614e+00,1.145206e-22,3.274959e-10
/out1 (Vin=1.35302) Y,1.412614e+00,1.025437e-22,1.300234e-10
/out1 (Vin=1.363758) Y,1.412614e+00,4.597038e-23,2.665188e-10
/out1 (Vin=1.374497) Y,1.412614e+00,1.150025e-22,4.391908e-10
/out1 (Vin=1.385235) Y,1.412614e+00,1.932736e-23,2.089644e-10
/out1 (Vin=1.395973) Y,1.412614e+00,5.514346e-22,4.774522e-10
/out1 (Vin=1.406711) Y,1.412614e+00,1.424225e-22,6.085427e-10
/out1 (Vin=1.41745) Y,1.412614e+00,8.277073e-23,8.552425e-11
/out1 (Vin=1.428188) Y,1.412614e+00,2.122567e-22,3.185064e-10
/out1 (Vin=1.438926) Y,1.412614e+00,3.012007e-23,3.334555e-10
/out1 (Vin=1.449664) Y,1.412614e+00,2.465710e-22,6.626252e-12
/out1 (Vin=1.460403) Y,1.412614e+00,6.997548e-23,2.775180e-10
/out1 (Vin=1.471141) Y,1.412614e+00,9.398219e-23,2.460631e-11
/out1 (Vin=1.481879) Y,1.412614e+00,4.198165e-22,-3.577068e-10
/out1 (Vin=1.492617) Y,1.412614e+00,7.492048e-23,3.289635e-10
/out1 (Vin=1.503356) Y,1.412614e+00,5.725325e-22,5.039837e-10
/out1 (Vin=1.514094) Y,1.412614e+00,3.377350e-22,2.358125e-10
/out1 (Vin=1.524832) Y,1.412614e+00,1.681846e-22,2.430868e-10
/out1 (Vin=1.53557) Y,1.412614e+00,7.337348e-22,3.999712e-11
/out1 (Vin=1.546309) Y,1.412614e+00,3.928567e-23,-8.650660e-11
/out1 (Vin=1.557047) Y,1.412614e+00,6.629552e-23,3.074970e-10
/out1 (Vin=1.567785) Y,1.412614e+00,7.105010e-23,2.514401e-10
/out1 (Vin=1.578523) Y,1.412614e+00,1.153806e-23,1.950878e-10
/out1 (Vin=1.589262) Y,1.412614e+00,4.550391e-23,1.264792e-10
/out1 (Vin=1.6) Y,1.412614e+00,1.393634e-23,-1.594510e-11
Stage 3 Output
/out2 (Vin=0) Y,1.825814e-01,2.110080e-14,2.336841e-05
/out2 (Vin=0.01073826) Y,1.825814e-01,3.148886e-21,8.960869e-09
/out2 (Vin=0.02147651) Y,1.825814e-01,2.117834e-15,7.403278e-06
/out2 (Vin=0.03221477) Y,1.825814e-01,1.380519e-20,1.882724e-08
/out2 (Vin=0.04295302) Y,1.825813e-01,2.802010e-12,2.693040e-04
/out2 (Vin=0.05369128) Y,1.825814e-01,3.477153e-17,9.486224e-07
/out2 (Vin=0.06442953) Y,1.825813e-01,2.043381e-12,2.299737e-04
/out2 (Vin=0.07516779) Y,1.825814e-01,7.121700e-15,1.357591e-05
/out2 (Vin=0.08590604) Y,1.825814e-01,3.165444e-21,9.048513e-09
/out2 (Vin=0.0966443) Y,1.825814e-01,4.624318e-13,1.093987e-04
/out2 (Vin=0.1073826) Y,1.825814e-01,2.216923e-15,7.574384e-06
/out2 (Vin=0.1181208) Y,1.825814e-01,1.371295e-23,6.495499e-11
/out2 (Vin=0.1288591) Y,1.825814e-01,3.160647e-21,9.027476e-09
/out2 (Vin=0.1395973) Y,1.825814e-01,3.148959e-21,9.039377e-09
/out2 (Vin=0.1503356) Y,1.825814e-01,3.168356e-21,8.978709e-09
/out2 (Vin=0.1610738) Y,1.825814e-01,1.089826e-18,1.679564e-07
/out2 (Vin=0.1718121) Y,1.825814e-01,2.281362e-23,6.292262e-11
/out2 (Vin=0.1825503) Y,1.825814e-01,1.423042e-23,-3.497695e-11
/out2 (Vin=0.1932886) Y,1.825814e-01,1.699410e-23,1.456506e-12
/out2 (Vin=0.2040268) Y,1.825814e-01,3.136726e-21,9.095850e-09
/out2 (Vin=0.2147651) Y,1.825812e-01,7.717299e-12,4.469507e-04
/out2 (Vin=0.2255034) Y,1.825808e-01,5.544014e-11,1.198201e-03
/out2 (Vin=0.2362416) Y,1.825814e-01,1.004625e-17,5.098678e-07
/out2 (Vin=0.2469799) Y,1.825811e-01,1.287937e-11,5.773854e-04
/out2 (Vin=0.2577181) Y,1.825814e-01,2.487927e-23,4.083075e-11
/out2 (Vin=0.2684564) Y,1.825814e-01,1.076893e-23,-1.801719e-11
/out2 (Vin=0.2791946) Y,1.825814e-01,1.741831e-16,2.122569e-06
/out2 (Vin=0.2899329) Y,1.825814e-01,1.788647e-17,6.803565e-07
/out2 (Vin=0.3006711) Y,1.825814e-01,2.342630e-19,7.790018e-08
/out2 (Vin=0.3114094) Y,1.825814e-01,8.212851e-18,4.611176e-07
/out2 (Vin=0.3221477) Y,1.825813e-01,1.144168e-12,1.720842e-04
