FeaturesParamTransientDCNPA.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out1 (Vin=0.3973154) Y,7.507925e-02,1.367519e-26,5.558069e-12
/out1 (Vin=0.4080537) Y,7.510296e-02,1.187505e-15,5.535897e-06
/out1 (Vin=0.4187919) Y,7.515359e-02,1.570156e-21,6.358199e-09
/out1 (Vin=0.4295302) Y,7.527336e-02,3.166206e-18,2.858456e-07
/out1 (Vin=0.4402685) Y,7.555276e-02,2.044238e-22,2.298355e-09
/out1 (Vin=0.4510067) Y,7.613055e-02,2.210915e-15,7.554371e-06
/out1 (Vin=0.461745) Y,7.714163e-02,1.376399e-24,1.093509e-11
/out1 (Vin=0.4724832) Y,7.864673e-02,1.115269e-23,3.478199e-11
/out1 (Vin=0.4832215) Y,8.062663e-02,5.806441e-25,3.773626e-11
/out1 (Vin=0.4939597) Y,8.300751e-02,5.397715e-25,1.272817e-11
/out1 (Vin=0.504698) Y,8.566510e-02,4.426067e-12,3.381278e-04
/out1 (Vin=0.5154362) Y,8.842079e-02,5.312877e-24,1.326302e-11
/out1 (Vin=0.5261745) Y,9.099865e-02,7.081696e-25,3.680926e-12
/out1 (Vin=0.5369128) Y,9.307930e-02,2.827181e-25,9.246713e-12
/out1 (Vin=0.547651) Y,9.442700e-02,2.344269e-25,8.316491e-12
/out1 (Vin=0.5583893) Y,9.513302e-02,5.439071e-25,1.219560e-11
/out1 (Vin=0.5691275) Y,9.551263e-02,3.834195e-18,-3.145640e-07
/out1 (Vin=0.5798658) Y,9.574892e-02,5.879790e-25,1.468006e-11
/out1 (Vin=0.590604) Y,9.590668e-02,1.558056e-16,-2.005489e-06
/out1 (Vin=0.6013423) Y,9.601772e-02,9.570393e-18,-4.969256e-07
/out1 (Vin=0.6120805) Y,9.610053e-02,8.794415e-26,-1.187108e-11
/out1 (Vin=0.6228188) Y,9.616514e-02,1.080099e-24,-4.815494e-12
/out1 (Vin=0.633557) Y,9.621731e-02,9.538441e-24,-4.752074e-10
/out1 (Vin=0.6442953) Y,9.626053e-02,5.399165e-16,-3.735488e-06
/out1 (Vin=0.6550336) Y,9.629706e-02,3.900872e-25,1.625302e-11
/out1 (Vin=0.6657718) Y,9.632838e-02,5.243054e-18,-3.677737e-07
/out1 (Vin=0.6765101) Y,9.635553e-02,1.398962e-16,-1.900602e-06
/out1 (Vin=0.6872483) Y,9.637927e-02,4.721266e-18,3.490694e-07
/out1 (Vin=0.6979866) Y,9.640014e-02,9.971145e-25,6.331376e-13
/out1 (Vin=0.7087248) Y,9.641855e-02,4.364217e-25,6.019458e-12
/out1 (Vin=0.7194631) Y,9.643485e-02,7.948375e-26,3.935277e-12
/out1 (Vin=0.7302013) Y,9.644928e-02,1.299311e-20,-1.830706e-08
/out1 (Vin=0.7409396) Y,9.646207e-02,1.261733e-16,-1.804620e-06
/out1 (Vin=0.7516779) Y,9.647338e-02,7.699733e-22,4.462311e-09
/out1 (Vin=0.7624161) Y,9.648336e-02,3.802915e-23,-9.294117e-10
/out1 (Vin=0.7731544) Y,9.649214e-02,3.698918e-24,2.319768e-11
/out1 (Vin=0.7838926) Y,9.649985e-02,1.483599e-24,1.908961e-10
/out1 (Vin=0.7946309) Y,9.650658e-02,5.317703e-25,-2.611815e-11
/out1 (Vin=0.8053691) Y,9.651243e-02,5.153323e-17,-1.153142e-06
/out1 (Vin=0.8161074) Y,9.651750e-02,5.941248e-21,1.237150e-08
/out1 (Vin=0.8268456) Y,9.652188e-02,8.533023e-17,1.484079e-06
/out1 (Vin=0.8375839) Y,9.652566e-02,1.148325e-25,-4.503755e-12
/out1 (Vin=0.8483221) Y,9.652892e-02,1.969092e-25,-2.218991e-12
/out1 (Vin=0.8590604) Y,9.653173e-02,4.534035e-22,-3.358699e-09
/out1 (Vin=0.8697987) Y,9.653418e-02,3.743656e-25,3.877990e-12
/out1 (Vin=0.8805369) Y,9.653632e-02,6.449927e-25,9.632477e-12
/out1 (Vin=0.8912752) Y,9.653821e-02,4.116429e-21,1.030565e-08
/out1 (Vin=0.9020134) Y,9.653988e-02,1.830714e-14,2.173783e-05
/out1 (Vin=0.9127517) Y,9.654140e-02,6.516527e-25,-3.448169e-11
/out1 (Vin=0.9234899) Y,9.654276e-02,7.574953e-22,-4.405270e-09
/out1 (Vin=0.9342282) Y,9.654401e-02,6.766074e-25,-6.819924e-12
/out1 (Vin=0.9449664) Y,9.654516e-02,6.284021e-23,1.328029e-09
/out1 (Vin=0.9557047) Y,9.654623e-02,4.834962e-16,3.532604e-06
/out1 (Vin=0.966443) Y,9.654723e-02,1.650315e-23,-6.429076e-10
/out1 (Vin=0.9771812) Y,9.654817e-02,2.372771e-24,-4.048324e-12
/out1 (Vin=0.9879195) Y,9.654906e-02,7.142113e-26,3.114704e-12
/out1 (Vin=0.9986577) Y,9.654990e-02,3.975725e-22,-3.199243e-09
/out1 (Vin=1.009396) Y,9.655070e-02,3.772037e-25,2.302589e-11
/out1 (Vin=1.020134) Y,9.655146e-02,9.459712e-25,-8.486525e-11
/out1 (Vin=1.030872) Y,9.655219e-02,1.869650e-16,2.196734e-06
/out1 (Vin=1.041611) Y,9.655290e-02,2.170341e-25,1.169491e-11
/out1 (Vin=1.052349) Y,9.655357e-02,1.282472e-22,1.820554e-09
/out1 (Vin=1.063087) Y,9.655423e-02,3.783047e-24,-2.266716e-11
/out1 (Vin=1.073826) Y,9.655485e-02,6.397605e-23,1.299984e-09
/out1 (Vin=1.084564) Y,9.655542e-02,3.045177e-13,8.866381e-05
/out1 (Vin=1.095302) Y,9.655605e-02,7.085592e-25,-1.138969e-10
/out1 (Vin=1.10604) Y,9.655662e-02,2.700420e-25,7.148586e-12
/out1 (Vin=1.116779) Y,9.655718e-02,3.798013e-24,-9.695832e-12
/out1 (Vin=1.127517) Y,9.655772e-02,1.163734e-24,1.628546e-11
/out1 (Vin=1.138255) Y,9.655824e-02,1.678710e-25,7.291514e-13
/out1 (Vin=1.148993) Y,9.655875e-02,4.491301e-25,2.830054e-12
/out1 (Vin=1.159732) Y,9.655925e-02,2.164326e-25,6.171595e-12
/out1 (Vin=1.17047) Y,9.655973e-02,2.598259e-25,3.186151e-12
/out1 (Vin=1.181208) Y,9.656021e-02,7.399749e-25,6.130877e-12
/out1 (Vin=1.191946) Y,9.656067e-02,2.496051e-25,2.868408e-12
/out1 (Vin=1.202685) Y,9.656112e-02,3.879622e-25,7.497367e-12
/out1 (Vin=1.213423) Y,9.656156e-02,3.457797e-25,1.563197e-11
/out1 (Vin=1.224161) Y,9.656199e-02,8.902092e-25,-2.170606e-12
/out1 (Vin=1.234899) Y,9.656241e-02,4.231639e-25,1.706439e-11
/out1 (Vin=1.245638) Y,9.656282e-02,1.983023e-24,2.206690e-11
/out1 (Vin=1.256376) Y,9.656322e-02,1.189960e-24,1.217473e-11
/out1 (Vin=1.267114) Y,9.656361e-02,1.309974e-25,1.389121e-11
/out1 (Vin=1.277852) Y,9.656400e-02,9.413067e-26,1.090595e-11
/out1 (Vin=1.288591) Y,9.656438e-02,3.726489e-24,-1.337817e-11
/out1 (Vin=1.299329) Y,9.656475e-02,1.199228e-24,1.968353e-12
