FeaturesParamTransientDCAPP.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out0 (Vin=0.3006711) Y,1.844955e-01,6.414615e-21,1.271885e-08
/out0 (Vin=0.3114094) Y,1.845111e-01,1.389592e-21,5.995143e-09
/out0 (Vin=0.3221477) Y,1.845300e-01,2.760181e-23,2.257125e-12
/out0 (Vin=0.3328859) Y,1.845527e-01,3.511496e-23,4.473725e-11
/out0 (Vin=0.3436242) Y,1.845797e-01,2.250187e-22,2.379634e-11
/out0 (Vin=0.3543624) Y,1.846117e-01,1.362548e-17,5.929127e-07
/out0 (Vin=0.3651007) Y,1.846494e-01,4.020456e-24,2.524709e-11
/out0 (Vin=0.3758389) Y,1.846935e-01,3.230027e-23,-1.083138e-11
/out0 (Vin=0.3865772) Y,1.847449e-01,1.536659e-23,-1.341292e-11
/out0 (Vin=0.3973154) Y,1.848046e-01,4.885210e-23,9.667248e-11
/out0 (Vin=0.4080537) Y,1.848738e-01,1.068547e-22,9.498437e-12
/out0 (Vin=0.4187919) Y,1.849542e-01,5.692023e-23,3.595370e-11
/out0 (Vin=0.4295302) Y,1.850477e-01,7.467553e-23,-1.161187e-10
/out0 (Vin=0.4402685) Y,1.851572e-01,1.450260e-22,1.942728e-10
/out0 (Vin=0.4510067) Y,1.852871e-01,1.097344e-22,1.339837e-10
/out0 (Vin=0.461745) Y,1.854441e-01,7.315770e-24,4.532212e-11
/out0 (Vin=0.4724832) Y,1.856404e-01,3.111907e-23,1.029935e-11
/out0 (Vin=0.4832215) Y,1.859001e-01,5.439671e-23,1.157076e-10
/out0 (Vin=0.4939597) Y,1.862813e-01,1.165472e-23,-6.823687e-11
/out0 (Vin=0.504698) Y,1.869621e-01,1.026950e-23,-1.945535e-11
/out0 (Vin=0.5154362) Y,1.884637e-01,2.195171e-23,5.141078e-12
/out0 (Vin=0.5261745) Y,1.911490e-01,1.027908e-22,-1.678189e-10
/out0 (Vin=0.5369128) Y,1.948143e-01,8.712675e-24,-1.379138e-10
/out0 (Vin=0.547651) Y,1.993577e-01,2.807652e-23,2.386342e-11
/out0 (Vin=0.5583893) Y,2.049901e-01,5.806564e-23,3.709994e-11
/out0 (Vin=0.5691275) Y,2.121031e-01,1.747303e-23,-9.436944e-11
/out0 (Vin=0.5798658) Y,2.214469e-01,5.533314e-23,-2.745012e-11
/out0 (Vin=0.590604) Y,2.354568e-01,2.167189e-22,-1.629384e-10
/out0 (Vin=0.6013423) Y,2.639883e-01,2.882024e-21,-4.423591e-10
/out0 (Vin=0.6120805) Y,4.431949e-01,6.377153e-17,1.279226e-06
/out0 (Vin=0.6228188) Y,1.290478e+00,1.822168e-18,2.097250e-07
/out0 (Vin=0.633557) Y,1.433726e+00,2.250007e-22,2.498169e-10
/out0 (Vin=0.6442953) Y,1.434578e+00,2.047769e-20,1.071572e-07
/out0 (Vin=0.6550336) Y,1.434633e+00,1.625022e-22,4.396476e-09
/out0 (Vin=0.6657718) Y,1.434649e+00,6.810031e-21,5.290384e-08
/out0 (Vin=0.6765101) Y,1.434658e+00,4.232147e-23,2.572287e-10
/out0 (Vin=0.6872483) Y,1.434665e+00,3.027694e-23,2.458363e-10
/out0 (Vin=0.6979866) Y,1.434670e+00,2.553753e-23,1.249891e-09
/out0 (Vin=0.7087248) Y,1.434674e+00,4.275844e-22,1.024143e-08
/out0 (Vin=0.7194631) Y,1.434677e+00,1.405062e-22,1.130043e-10
/out0 (Vin=0.7302013) Y,1.434680e+00,8.131392e-22,1.705307e-08
/out0 (Vin=0.7409396) Y,1.434682e+00,5.293365e-23,2.291733e-09
/out0 (Vin=0.7516779) Y,1.434684e+00,1.645912e-21,3.843905e-08
/out0 (Vin=0.7624161) Y,1.434686e+00,2.803199e-22,5.109016e-09
/out0 (Vin=0.7731544) Y,1.434687e+00,7.693430e-23,6.082264e-10
/out0 (Vin=0.7838926) Y,1.434689e+00,8.041327e-23,-3.021505e-10
/out0 (Vin=0.7946309) Y,1.434690e+00,2.507625e-21,4.603580e-08
/out0 (Vin=0.8053691) Y,1.434691e+00,3.107851e-22,1.596283e-08
/out0 (Vin=0.8161074) Y,1.434692e+00,8.794790e-21,6.006736e-08
/out0 (Vin=0.8268456) Y,1.434692e+00,1.486231e-22,2.363643e-10
/out0 (Vin=0.8375839) Y,1.434693e+00,2.474082e-23,1.245205e-09
/out0 (Vin=0.8483221) Y,1.434694e+00,9.497987e-22,2.865713e-08
/out0 (Vin=0.8590604) Y,1.434694e+00,1.027685e-22,2.863374e-09
/out0 (Vin=0.8697987) Y,1.434695e+00,3.876756e-23,3.286118e-09
/out0 (Vin=0.8805369) Y,1.434695e+00,8.117957e-23,3.402509e-09
/out0 (Vin=0.8912752) Y,1.434696e+00,7.711055e-23,3.165226e-09
/out0 (Vin=0.9020134) Y,1.434696e+00,7.271135e-23,4.611988e-10
/out0 (Vin=0.9127517) Y,1.434697e+00,2.444017e-22,9.951876e-09
/out0 (Vin=0.9234899) Y,1.434697e+00,1.135175e-22,3.817153e-10
/out0 (Vin=0.9342282) Y,1.434697e+00,2.536106e-23,4.559680e-10
/out0 (Vin=0.9449664) Y,1.434698e+00,1.177428e-22,2.005263e-10
/out0 (Vin=0.9557047) Y,1.434698e+00,2.244954e-22,4.480860e-10
/out0 (Vin=0.966443) Y,1.434698e+00,4.159521e-22,1.277642e-10
/out0 (Vin=0.9771812) Y,1.434699e+00,1.057243e-22,4.024919e-10
/out0 (Vin=0.9879195) Y,1.434699e+00,1.175414e-22,1.466561e-10
/out0 (Vin=0.9986577) Y,1.434699e+00,3.003302e-23,1.551508e-10
/out0 (Vin=1.009396) Y,1.434699e+00,1.154127e-20,1.026622e-07
/out0 (Vin=1.020134) Y,1.434699e+00,9.999846e-23,9.747789e-11
/out0 (Vin=1.030872) Y,1.434700e+00,3.822716e-22,2.041949e-10
/out0 (Vin=1.041611) Y,1.434700e+00,1.021840e-20,6.508077e-08
/out0 (Vin=1.052349) Y,1.434700e+00,4.625135e-23,3.372384e-10
/out0 (Vin=1.063087) Y,1.434700e+00,8.059303e-21,8.561110e-08
/out0 (Vin=1.073826) Y,1.434700e+00,4.914557e-23,7.284069e-10
/out0 (Vin=1.084564) Y,1.434700e+00,1.333853e-23,3.166670e-10
/out0 (Vin=1.095302) Y,1.434701e+00,2.485087e-22,1.409821e-08
/out0 (Vin=1.10604) Y,1.434701e+00,2.410489e-21,3.140449e-08
/out0 (Vin=1.116779) Y,1.434701e+00,4.418878e-22,1.244696e-08
/out0 (Vin=1.127517) Y,1.434701e+00,2.086601e-23,8.480763e-11
/out0 (Vin=1.138255) Y,1.434701e+00,3.209883e-23,6.636903e-10
/out0 (Vin=1.148993) Y,1.434701e+00,2.144806e-21,2.932639e-08
/out0 (Vin=1.159732) Y,1.434701e+00,2.010055e-21,2.866337e-08
/out0 (Vin=1.17047) Y,1.434701e+00,2.344638e-22,2.049292e-10
/out0 (Vin=1.181208) Y,1.434701e+00,1.407383e-22,-1.232366e-11
/out0 (Vin=1.191946) Y,1.434702e+00,8.074283e-23,1.218461e-10
/out0 (Vin=1.202685) Y,1.434702e+00,4.710487e-23,1.340707e-10
/out0 (Vin=1.213423) Y,1.434702e+00,7.533712e-23,2.535756e-10
/out0 (Vin=1.224161) Y,1.434702e+00,7.394448e-23,1.351261e-09
/out0 (Vin=1.234899) Y,1.434702e+00,1.927548e-22,3.633992e-09
/out0 (Vin=1.245638) Y,1.434702e+00,8.886840e-24,1.832272e-10
/out0 (Vin=1.256376) Y,1.434702e+00,2.455298e-23,1.600019e-10
/out0 (Vin=1.267114) Y,1.434702e+00,1.150586e-22,1.029296e-10
/out0 (Vin=1.277852) Y,1.434702e+00,2.895860e-21,3.395295e-08
/out0 (Vin=1.288591) Y,1.434702e+00,1.813772e-22,2.465599e-09
/out0 (Vin=1.299329) Y,1.434702e+00,8.165679e-23,3.493299e-09
/out0 (Vin=1.310067) Y,1.434702e+00,1.742428e-22,3.177333e-09
/out0 (Vin=1.320805) Y,1.434702e+00,1.093943e-22,1.752275e-09
/out0 (Vin=1.331544) Y,1.434702e+00,2.058495e-20,9.232177e-08
/out0 (Vin=1.342282) Y,1.434703e+00,2.811436e-21,5.048853e-08
/out0 (Vin=1.35302) Y,1.434703e+00,3.722576e-22,-9.431971e-10
/out0 (Vin=1.363758) Y,1.434703e+00,1.642301e-23,1.405097e-10
/out0 (Vin=1.374497) Y,1.434703e+00,2.412259e-22,-1.919925e-09
/out0 (Vin=1.385235) Y,1.434703e+00,3.773464e-23,2.242237e-11
/out0 (Vin=1.395973) Y,1.434703e+00,2.461983e-23,4.953971e-11
/out0 (Vin=1.406711) Y,1.434703e+00,2.298088e-22,-8.081031e-11
/out0 (Vin=1.41745) Y,1.434703e+00,7.449141e-23,3.701972e-09
/out0 (Vin=1.428188) Y,1.434703e+00,3.131222e-22,1.354892e-08
/out0 (Vin=1.438926) Y,1.434703e+00,1.227589e-21,2.589446e-08
/out0 (Vin=1.449664) Y,1.434703e+00,1.740289e-20,8.480331e-08
/out0 (Vin=1.460403) Y,1.434703e+00,3.019727e-20,1.119888e-07
/out0 (Vin=1.471141) Y,1.434703e+00,3.260079e-23,1.205781e-09
/out0 (Vin=1.481879) Y,1.434703e+00,5.695574e-23,1.945698e-09
/out0 (Vin=1.492617) Y,1.434703e+00,4.731915e-22,3.068622e-09
/out0 (Vin=1.503356) Y,1.434703e+00,2.666351e-22,7.611613e-09
/out0 (Vin=1.514094) Y,1.434703e+00,2.203005e-22,8.437063e-09
/out0 (Vin=1.524832) Y,1.434703e+00,7.131929e-23,2.039278e-09
/out0 (Vin=1.53557) Y,1.434703e+00,4.987995e-22,1.349417e-08
/out0 (Vin=1.546309) Y,1.434703e+00,7.244860e-22,1.400413e-08
/out0 (Vin=1.557047) Y,1.434703e+00,3.003726e-21,3.510767e-08
/out0 (Vin=1.567785) Y,1.434703e+00,1.463972e-21,-5.788907e-09
/out0 (Vin=1.578523) Y,1.434703e+00,7.866750e-21,5.705154e-08
/out0 (Vin=1.589262) Y,1.434704e+00,5.737818e-22,1.292279e-08
/out0 (Vin=1.6) Y,1.434704e+00,1.758182e-23,1.404606e-09
Stage 2 Output
/out1 (Vin=0) Y,7.503512e-02,2.388365e-26,7.110983e-12
/out1 (Vin=0.01073826) Y,7.503512e-02,2.302171e-25,-1.576462e-13
/out1 (Vin=0.02147651) Y,7.503512e-02,4.339196e-23,1.055732e-09
/out1 (Vin=0.03221477) Y,7.503512e-02,3.098870e-17,8.941812e-07
/out1 (Vin=0.04295302) Y,7.503512e-02,3.099290e-17,8.942489e-07
/out1 (Vin=0.05369128) Y,7.503512e-02,3.093676e-17,8.934332e-07
/out1 (Vin=0.06442953) Y,7.503512e-02,3.139033e-17,8.999588e-07
/out1 (Vin=0.07516779) Y,7.503512e-02,2.985724e-17,8.776995e-07
/out1 (Vin=0.08590604) Y,7.503512e-02,6.081741e-18,3.961291e-07
/out1 (Vin=0.0966443) Y,7.503512e-02,3.093391e-17,8.933899e-07
/out1 (Vin=0.1073826) Y,7.503512e-02,8.225866e-17,1.456781e-06
/out1 (Vin=0.1181208) Y,7.503512e-02,4.559160e-26,5.095955e-12
/out1 (Vin=0.1288591) Y,7.503505e-02,6.052405e-13,1.249727e-04
/out1 (Vin=0.1395973) Y,7.503512e-02,7.915852e-25,1.307751e-10
/out1 (Vin=0.1503356) Y,7.503512e-02,4.259820e-22,3.321438e-09
/out1 (Vin=0.1610738) Y,7.503512e-02,1.309630e-17,5.812624e-07
/out1 (Vin=0.1718121) Y,7.503512e-02,7.863817e-25,1.200360e-10
/out1 (Vin=0.1825503) Y,7.503512e-02,6.810520e-26,9.214889e-12
/out1 (Vin=0.1932886) Y,7.503512e-02,2.536312e-25,5.405815e-11
/out1 (Vin=0.2040268) Y,7.503512e-02,7.421492e-26,1.235228e-11
/out1 (Vin=0.2147651) Y,7.503512e-02,9.790010e-26,1.889415e-12
/out1 (Vin=0.2255034) Y,7.503512e-02,9.093264e-26,3.798093e-12
/out1 (Vin=0.2362416) Y,7.503512e-02,1.945330e-25,5.802661e-13
/out1 (Vin=0.2469799) Y,7.503512e-02,4.802622e-26,1.314316e-12
/out1 (Vin=0.2577181) Y,7.503485e-02,1.076159e-11,5.275772e-04
/out1 (Vin=0.2684564) Y,7.503512e-02,1.617237e-24,1.156463e-10
/out1 (Vin=0.2791946) Y,7.503512e-02,1.319751e-20,1.844918e-08
/out1 (Vin=0.2899329) Y,7.503512e-02,1.551810e-25,2.289844e-12
/out1 (Vin=0.3006711) Y,7.503512e-02,6.599688e-25,1.372920e-11
/out1 (Vin=0.3114094) Y,7.503512e-02,5.286900e-25,7.525541e-12
/out1 (Vin=0.3221477) Y,7.503512e-02,2.733588e-17,8.398290e-07
/out1 (Vin=0.3328859) Y,7.503512e-02,2.608206e-17,8.203421e-07
/out1 (Vin=0.3436242) Y,7.503512e-02,2.958050e-17,8.736287e-07
/out1 (Vin=0.3543624) Y,7.503513e-02,1.866743e-24,2.202364e-10
/out1 (Vin=0.3651007) Y,7.503513e-02,1.540167e-25,6.820413e-12
/out1 (Vin=0.3758389) Y,7.503513e-02,3.093907e-17,8.934637e-07
/out1 (Vin=0.3865772) Y,7.503513e-02,3.059332e-17,8.884587e-07
/out1 (Vin=0.3973154) Y,7.503513e-02,3.052292e-17,8.874442e-07
/out1 (Vin=0.4080537) Y,7.503514e-02,3.056565e-17,8.880602e-07
/out1 (Vin=0.4187919) Y,7.503514e-02,3.093927e-17,8.934687e-07
/out1 (Vin=0.4295302) Y,7.503514e-02,3.093224e-17,8.933642e-07
/out1 (Vin=0.4402685) Y,7.503515e-02,2.849973e-17,8.575246e-07
/out1 (Vin=0.4510067) Y,7.503515e-02,3.056055e-17,8.879818e-07
/out1 (Vin=0.461745) Y,7.503516e-02,3.093971e-17,8.934707e-07
/out1 (Vin=0.4724832) Y,7.503517e-02,2.040836e-17,7.256626e-07
/out1 (Vin=0.4832215) Y,7.503518e-02,1.792010e-17,6.799776e-07
/out1 (Vin=0.4939597) Y,7.503520e-02,3.094046e-17,8.934875e-07
/out1 (Vin=0.504698) Y,7.503523e-02,1.195490e-15,5.553922e-06
/out1 (Vin=0.5154362) Y,7.503530e-02,3.094067e-17,8.934925e-07
/out1 (Vin=0.5261745) Y,7.503543e-02,1.401681e-17,6.013736e-07
/out1 (Vin=0.5369128) Y,7.503562e-02,3.094753e-17,8.935829e-07
/out1 (Vin=0.547651) Y,7.503589e-02,3.095911e-17,8.937527e-07
/out1 (Vin=0.5583893) Y,7.503627e-02,3.096024e-17,8.937710e-07
/out1 (Vin=0.5691275) Y,7.503684e-02,3.097754e-17,8.940160e-07
/out1 (Vin=0.5798658) Y,7.503777e-02,3.099555e-17,8.942831e-07
/out1 (Vin=0.590604) Y,7.503963e-02,3.103368e-17,8.948276e-07
/out1 (Vin=0.6013423) Y,7.504605e-02,3.619212e-25,-7.888665e-12
/out1 (Vin=0.6120805) Y,7.550127e-02,8.474535e-20,4.675236e-08
/out1 (Vin=0.6228188) Y,9.601535e-02,2.097119e-23,7.089287e-10
/out1 (Vin=0.633557) Y,9.642662e-02,2.786541e-25,4.022381e-12
/out1 (Vin=0.6442953) Y,9.642872e-02,4.761218e-25,2.726957e-10
/out1 (Vin=0.6550336) Y,9.642886e-02,1.997006e-25,1.149521e-11
/out1 (Vin=0.6657718) Y,9.642890e-02,1.625444e-25,1.370996e-10
/out1 (Vin=0.6765101) Y,9.642892e-02,2.656049e-25,2.969403e-12
/out1 (Vin=0.6872483) Y,9.642894e-02,9.088877e-25,1.137202e-11
/out1 (Vin=0.6979866) Y,9.642895e-02,6.018722e-25,5.899385e-12
/out1 (Vin=0.7087248) Y,9.642896e-02,1.397932e-24,2.482973e-11
/out1 (Vin=0.7194631) Y,9.642897e-02,1.317745e-24,2.388028e-12
/out1 (Vin=0.7302013) Y,9.642898e-02,1.493359e-24,5.308706e-11
/out1 (Vin=0.7409396) Y,9.642898e-02,1.897614e-25,8.893738e-13
/out1 (Vin=0.7516779) Y,9.642899e-02,1.142189e-25,9.525033e-11
/out1 (Vin=0.7624161) Y,9.642899e-02,3.161276e-25,4.940062e-12
/out1 (Vin=0.7731544) Y,9.642899e-02,1.245356e-25,-3.149127e-12
/out1 (Vin=0.7838926) Y,9.642900e-02,2.340975e-25,4.030342e-12
/out1 (Vin=0.7946309) Y,9.642900e-02,6.250751e-25,1.130121e-10
/out1 (Vin=0.8053691) Y,9.642900e-02,9.465682e-26,4.265136e-11
/out1 (Vin=0.8161074) Y,9.642900e-02,7.427944e-25,1.631158e-10
/out1 (Vin=0.8268456) Y,9.642901e-02,1.168067e-25,-3.833632e-13
/out1 (Vin=0.8375839) Y,9.642901e-02,9.801795e-26,8.687264e-12
/out1 (Vin=0.8483221) Y,9.642901e-02,6.799719e-25,8.253124e-11
/out1 (Vin=0.8590604) Y,9.642901e-02,1.024157e-24,5.785657e-13
/out1 (Vin=0.8697987) Y,9.642901e-02,2.722409e-24,3.118393e-11
/out1 (Vin=0.8805369) Y,9.642901e-02,7.224125e-25,1.887130e-11
/out1 (Vin=0.8912752) Y,9.642901e-02,1.791797e-25,9.702755e-12
/out1 (Vin=0.9020134) Y,9.642902e-02,2.449616e-24,1.926168e-11
/out1 (Vin=0.9127517) Y,9.642902e-02,3.762538e-25,2.873373e-11
/out1 (Vin=0.9234899) Y,9.642902e-02,2.340934e-25,9.053397e-12
/out1 (Vin=0.9342282) Y,9.642902e-02,3.876569e-25,-7.889740e-12
/out1 (Vin=0.9449664) Y,9.642902e-02,2.102931e-25,-1.007495e-12
/out1 (Vin=0.9557047) Y,9.642902e-02,4.011198e-25,2.544753e-12
/out1 (Vin=0.966443) Y,9.642902e-02,3.612795e-25,1.155764e-11
/out1 (Vin=0.9771812) Y,9.642902e-02,6.660753e-25,-8.607943e-12
/out1 (Vin=0.9879195) Y,9.642902e-02,6.500136e-25,-8.842572e-12
/out1 (Vin=0.9986577) Y,9.642902e-02,2.335038e-25,-3.522475e-12
/out1 (Vin=1.009396) Y,9.642902e-02,2.092085e-24,2.457777e-10
/out1 (Vin=1.020134) Y,9.642902e-02,1.887107e-24,6.961704e-12
/out1 (Vin=1.030872) Y,9.642902e-02,1.196966e-24,2.106233e-11
/out1 (Vin=1.041611) Y,9.642902e-02,1.021924e-24,1.475353e-10
/out1 (Vin=1.052349) Y,9.642902e-02,7.603366e-25,2.563987e-11
/out1 (Vin=1.063087) Y,9.642902e-02,1.185533e-24,1.994856e-10
/out1 (Vin=1.073826) Y,9.642902e-02,2.016526e-24,-2.395178e-11
/out1 (Vin=1.084564) Y,9.642903e-02,1.784175e-24,1.358739e-11
/out1 (Vin=1.095302) Y,9.642903e-02,4.930781e-25,4.249322e-11
/out1 (Vin=1.10604) Y,9.642903e-02,7.063406e-25,6.883905e-11
/out1 (Vin=1.116779) Y,9.642903e-02,4.536136e-25,1.658787e-11
/out1 (Vin=1.127517) Y,9.642903e-02,1.469578e-25,4.701621e-12
/out1 (Vin=1.138255) Y,9.642903e-02,2.025612e-25,1.168026e-11
/out1 (Vin=1.148993) Y,9.642903e-02,4.673547e-22,3.548455e-09
/out1 (Vin=1.159732) Y,9.642899e-02,2.376026e-13,7.830812e-05
/out1 (Vin=1.17047) Y,9.642903e-02,7.517632e-25,-1.932413e-12
/out1 (Vin=1.181208) Y,9.642903e-02,1.582912e-25,8.581804e-14
/out1 (Vin=1.191946) Y,9.642903e-02,2.608629e-25,-2.169736e-12
/out1 (Vin=1.202685) Y,9.642903e-02,6.371548e-26,1.263704e-12
/out1 (Vin=1.213423) Y,9.642903e-02,1.099203e-24,9.728104e-13
/out1 (Vin=1.224161) Y,9.642903e-02,1.362341e-25,-6.751535e-13
/out1 (Vin=1.234899) Y,9.642903e-02,7.567148e-26,1.412089e-11
/out1 (Vin=1.245638) Y,9.642903e-02,1.883072e-24,2.269422e-11
/out1 (Vin=1.256376) Y,9.642903e-02,3.453468e-24,2.111949e-11
/out1 (Vin=1.267114) Y,9.642903e-02,1.327243e-24,-8.457649e-12
/out1 (Vin=1.277852) Y,9.642903e-02,4.834644e-25,6.728253e-11
/out1 (Vin=1.288591) Y,9.642903e-02,6.209491e-25,1.003335e-11
/out1 (Vin=1.299329) Y,9.642903e-02,1.270423e-24,-1.770775e-11
/out1 (Vin=1.310067) Y,9.642903e-02,4.418051e-24,-1.348402e-11
/out1 (Vin=1.320805) Y,9.642903e-02,1.238693e-24,-2.382499e-12
/out1 (Vin=1.331544) Y,9.642903e-02,4.551130e-25,2.218554e-10
/out1 (Vin=1.342282) Y,9.642903e-02,4.990361e-25,1.268137e-10
/out1 (Vin=1.35302) Y,9.642903e-02,1.545460e-19,6.311316e-08
/out1 (Vin=1.363758) Y,9.642903e-02,1.082911e-24,9.253491e-12
/out1 (Vin=1.374497) Y,9.642895e-02,1.093088e-12,1.679796e-04
/out1 (Vin=1.385235) Y,9.642903e-02,1.095292e-24,-3.267802e-12
/out1 (Vin=1.395973) Y,9.642903e-02,4.940948e-25,-6.114654e-12
/out1 (Vin=1.406711) Y,9.642903e-02,9.861397e-25,7.300054e-12
/out1 (Vin=1.41745) Y,9.642903e-02,8.100281e-25,1.549472e-11
/out1 (Vin=1.428188) Y,9.642903e-02,1.408979e-24,4.119378e-11
/out1 (Vin=1.438926) Y,9.642903e-02,1.660229e-25,6.336776e-11
/out1 (Vin=1.449664) Y,9.642903e-02,4.554093e-25,2.232035e-10
/out1 (Vin=1.460403) Y,9.642903e-02,1.306320e-24,2.773302e-10
/out1 (Vin=1.471141) Y,9.642903e-02,6.751646e-26,-1.547383e-12
/out1 (Vin=1.481879) Y,9.642903e-02,5.981436e-25,5.120017e-13
/out1 (Vin=1.492617) Y,9.642903e-02,1.418956e-25,2.581872e-11
/out1 (Vin=1.503356) Y,9.642903e-02,4.622418e-25,2.893944e-11
/out1 (Vin=1.514094) Y,9.642903e-02,6.179959e-25,1.163252e-11
/out1 (Vin=1.524832) Y,9.642903e-02,6.072021e-25,1.023929e-11
/out1 (Vin=1.53557) Y,9.642903e-02,2.942395e-24,5.511353e-11
/out1 (Vin=1.546309) Y,9.642903e-02,3.932073e-24,3.752368e-11
/out1 (Vin=1.557047) Y,9.642903e-02,1.193371e-24,8.852292e-11
/out1 (Vin=1.567785) Y,9.642903e-02,3.084835e-18,2.821256e-07
/out1 (Vin=1.578523) Y,9.642903e-02,5.620773e-25,1.425992e-10
/out1 (Vin=1.589262) Y,9.642898e-02,4.208552e-13,1.042221e-04
/out1 (Vin=1.6) Y,9.642903e-02,9.953456e-25,1.972869e-11
Stage 3 Output
/out2 (Vin=0) Y,7.503369e-02,3.090594e-17,8.961977e-07
/out2 (Vin=0.01073826) Y,7.503369e-02,3.090593e-17,8.962053e-07
/out2 (Vin=0.02147651) Y,7.503369e-02,1.009616e-25,4.630281e-13
/out2 (Vin=0.03221477) Y,7.503369e-02,3.090807e-17,8.962343e-07
/out2 (Vin=0.04295302) Y,7.503369e-02,3.090807e-17,8.962348e-07
/out2 (Vin=0.05369128) Y,7.503369e-02,3.090807e-17,8.962353e-07
/out2 (Vin=0.06442953) Y,7.503369e-02,3.090808e-17,8.962349e-07
/out2 (Vin=0.07516779) Y,7.503369e-02,3.090806e-17,8.962374e-07
/out2 (Vin=0.08590604) Y,7.503369e-02,3.090751e-17,8.962304e-07
/out2 (Vin=0.0966443) Y,7.503369e-02,3.090807e-17,8.962388e-07
/out2 (Vin=0.1073826) Y,7.503369e-02,2.041187e-25,2.426332e-11
/out2 (Vin=0.1181208) Y,7.503369e-02,3.090591e-17,8.961998e-07
/out2 (Vin=0.1288591) Y,7.503369e-02,3.433147e-23,9.501956e-10
/out2 (Vin=0.1395973) Y,7.503369e-02,1.653413e-25,-1.184043e-12
/out2 (Vin=0.1503356) Y,7.503369e-02,1.169879e-26,-1.552309e-12
/out2 (Vin=0.1610738) Y,7.503369e-02,1.306316e-25,1.466819e-12
/out2 (Vin=0.1718121) Y,7.503369e-02,3.833955e-26,2.168490e-12
/out2 (Vin=0.1825503) Y,7.503369e-02,1.169707e-25,5.588330e-12
/out2 (Vin=0.1932886) Y,7.503369e-02,6.784911e-26,7.312604e-13
/out2 (Vin=0.2040268) Y,7.503369e-02,6.762374e-26,-3.008566e-12
/out2 (Vin=0.2147651) Y,7.503369e-02,4.330405e-26,-3.251608e-12
/out2 (Vin=0.2255034) Y,7.503369e-02,1.058179e-25,3.815228e-12
/out2 (Vin=0.2362416) Y,7.503369e-02,4.225227e-26,-8.375627e-13
/out2 (Vin=0.2469799) Y,7.503369e-02,2.202761e-26,-3.284287e-12
/out2 (Vin=0.2577181) Y,7.503369e-02,6.441778e-23,1.300736e-09
/out2 (Vin=0.2684564) Y,7.503369e-02,2.799727e-25,1.464494e-12
/out2 (Vin=0.2791946) Y,7.503369e-02,3.090657e-17,8.962120e-07
/out2 (Vin=0.2899329) Y,7.503369e-02,2.279610e-25,7.102543e-13
/out2 (Vin=0.3006711) Y,7.503369e-02,2.967067e-26,1.465183e-12
/out2 (Vin=0.3114094) Y,7.503369e-02,5.857912e-26,3.105871e-12
/out2 (Vin=0.3221477) Y,7.503369e-02,4.607986e-26,-2.985177e-13
/out2 (Vin=0.3328859) Y,7.503369e-02,1.703368e-26,3.187867e-12
