/net039 X,/net039 Y,/net010 X,/net010 Y,/net09 X,/net09 Y,/net08 X,/net08 Y,/net02 X,/net02 Y
9.080057383113468e-09,5.01024868154605,9.080057383113468e-09,5.010299052509299,9.080057383113468e-09,4.977656244812274,9.080057383113468e-09,5.022031637669646,9.080057383113468e-09,3.933365212840816
9.082403418966439e-09,5.011649151986902,9.082403418966439e-09,5.01180671940326,9.082403418966439e-09,4.983261660811412,9.082403418966439e-09,5.022049454584707,9.082403418966439e-09,3.934668566092467
9.084372494245786e-09,4.990367745467661,9.084372494245786e-09,4.990802382326975,9.084372494245786e-09,4.986509956429011,9.084372494245786e-09,5.021464130611946,9.084372494245786e-09,3.935762496803215
9.086867672570878e-09,4.907832810114426,9.086867672570878e-09,4.90867621111139,9.086867672570878e-09,4.98921352156238,9.086867672570878e-09,5.020048553865578,9.086867672570878e-09,3.937148706983821
9.090003955829624e-09,4.732246270233387,9.090003955829624e-09,4.733303453682929,9.090003955829624e-09,4.991463720616205,9.090003955829624e-09,5.017578050003674,9.090003955829624e-09,3.938891086572013
9.093782721329215e-09,4.47446502508041,9.093782721329215e-09,4.475562071430002,9.093782721329215e-09,4.993007693520212,9.093782721329215e-09,5.014085866317365,9.093782721329215e-09,3.940990400738453
9.097439244765957e-09,4.204459853110579,9.097439244765957e-09,4.205613821804338,9.097439244765957e-09,4.993967086672994,9.097439244765957e-09,5.010679884735936,9.097439244765957e-09,3.943021802647754
9.102406088271183e-09,3.759523223343966,9.102406088271183e-09,3.761085641891678,9.102406088271183e-09,4.994686464934883,9.102406088271183e-09,5.00649525265718,9.102406088271183e-09,3.945781160150657
9.107623466972761e-09,3.058726385490921,9.107623466972761e-09,3.061119154919339,9.107623466972761e-09,4.995175018133209,9.107623466972761e-09,5.002874425010069,9.107623466972761e-09,3.948679703873756
9.111678709747592e-09,2.264505589739548,9.111678709747592e-09,2.267701824850385,9.111678709747592e-09,4.995363509482046,9.111678709747592e-09,5.00065116182268,9.111678709747592e-09,3.95093261652644
9.115933450724918e-09,1.389419180623183,9.115933450724918e-09,1.391755581473269,9.115933450724918e-09,4.99555759911056,9.115933450724918e-09,4.998847588465865,9.115933450724918e-09,3.953296361513843
9.118995031339952e-09,1.035363757588863,9.118995031339952e-09,1.03618380021311,9.118995031339952e-09,4.995624295481962,9.118995031339952e-09,4.997758606796477,9.118995031339952e-09,3.954997239633307
9.121149167672495e-09,0.9625856125868114,9.121149167672495e-09,0.9628651294243854,9.121149167672495e-09,4.995712173959218,9.121149167672495e-09,4.997048280237483,9.121149167672495e-09,3.956193982040275
9.123136621832316e-09,0.9322294565086221,9.123136621832316e-09,0.9324139485839585,9.123136621832316e-09,4.995747729390024,9.123136621832316e-09,4.996417120121709,9.123136621832316e-09,3.957298123240176
9.125127839826636e-09,0.90859578554502,9.125127839826636e-09,0.9087420148548858,9.125127839826636e-09,4.995829452436391,9.125127839826636e-09,4.995831565311383,9.125127839826636e-09,3.958404355459242
9.127805502253022e-09,0.8801200123350308,9.127805502253022e-09,0.8802735452209148,9.127805502253022e-09,4.995897711854655,9.127805502253022e-09,4.995104477192633,9.127805502253022e-09,3.959891945696123
9.132249727884085e-09,0.8297012596769013,9.132249727884085e-09,0.8298705863717817,9.132249727884085e-09,4.996063721299132,9.132249727884085e-09,4.994093960937613,9.132249727884085e-09,3.962360959935603
9.138411711407429e-09,0.7475298507768067,9.138411711407429e-09,0.7477386810121921,9.138411711407429e-09,4.996229863593505,9.138411711407429e-09,4.993137492802144,9.138411711407429e-09,3.965784284115239
9.147400809309012e-09,0.6027065336275632,9.147400809309012e-09,0.6029552338420217,9.147400809309012e-09,4.996557780826389,9.147400809309012e-09,4.992808475708618,9.147400809309012e-09,3.970778227393896
9.160343346996957e-09,0.370545801246738,9.160343346996957e-09,0.3707946593911173,9.160343346996957e-09,4.997017944200105,9.160343346996957e-09,4.994023920614903,9.160343346996957e-09,3.977968526109421
9.172157136642842e-09,0.1823684112595378,9.172157136642842e-09,0.1825641434411224,9.172157136642842e-09,4.997249274611722,9.172157136642842e-09,4.995486881451865,9.172157136642842e-09,3.984531742579358
9.184460764270844e-09,0.05773828414012323,9.184460764270844e-09,0.05782830772689558,9.184460764270844e-09,4.997303039055806,9.184460764270844e-09,4.996397403369821,9.184460764270844e-09,3.991367091261581
9.197585108449884e-09,0.0109303202561313,9.197585108449884e-09,0.01095366613343455,9.197585108449884e-09,4.997378850062015,9.197585108449884e-09,4.996872960277505,9.197585108449884e-09,3.998658393583269
9.217176853539312e-09,0.002091893172864964,9.217176853539312e-09,0.002089126023195514,9.217176853539312e-09,4.997400016328061,9.217176853539312e-09,4.997155859449586,9.217176853539312e-09,4.00954269641073
9.230903659012932e-09,0.001239376125501646,9.230903659012932e-09,0.001242711868085858,9.230903659012932e-09,4.997431777404492,9.230903659012932e-09,4.997221803778175,9.230903659012932e-09,4.017168699451629
9.248889451021187e-09,0.0005831650179370865,9.248889451021187e-09,0.0005817073805079249,9.248889451021187e-09,4.997426929536761,9.248889451021187e-09,4.997256660189777,9.248889451021187e-09,4.027160806122883
9.275686652287568e-09,0.0003096233560035681,9.275686652287568e-09,0.000310983725318205,9.275686652287568e-09,4.997453459856454,9.275686652287568e-09,4.997273629572677,9.275686652287568e-09,4.042048140159761
9.310878052597114e-09,0.0001038175830317359,9.310878052597114e-09,0.0001028833645943902,9.310878052597114e-09,4.997443451510348,9.310878052597114e-09,4.997276043933486,9.310878052597114e-09,4.061598918109508
9.322047959727227e-09,0.0001160157318246945,9.322047959727227e-09,0.0001161261006275979,9.322047959727227e-09,4.997460601199595,9.322047959727227e-09,4.997277085080881,9.322047959727227e-09,4.067804422070682
9.344387773987455e-09,9.197834177352642e-05,9.344387773987455e-09,9.217801911310992e-05,9.344387773987455e-09,4.997446743692511,9.344387773987455e-09,4.997276334173144,9.344387773987455e-09,4.080215429993031
9.364981290472569e-09,7.564870052698591e-05,9.364981290472569e-09,7.522483538151686e-05,9.364981290472569e-09,4.997463593985896,9.364981290472569e-09,4.997277284607109,9.364981290472569e-09,4.09165627248476
9.368731801925471e-09,9.970081040958239e-05,9.368731801925471e-09,0.0001007062314308758,9.368731801925471e-09,4.997448554221308,9.368731801925471e-09,4.997276468270084,9.368731801925471e-09,4.093739889958596
9.376232824831276e-09,6.076989256641463e-05,9.376232824831276e-09,5.973979619710577e-05,9.376232824831276e-09,4.997463681596465,9.376232824831276e-09,4.99727730279814,9.376232824831276e-09,4.097907124906264
9.385605989270555e-09,9.699523867245618e-05,9.385605989270555e-09,9.804662221054667e-05,9.385605989270555e-09,4.997449496201443,9.385605989270555e-09,4.997276572247318,9.385605989270555e-09,4.103114438483642
9.395942646158268e-09,5.836541897337532e-05,9.395942646158268e-09,5.733020736190852e-05,9.395942646158268e-09,4.997464274798563,9.395942646158268e-09,4.997277365567705,9.395942646158268e-09,4.108857025643482
9.405932146589366e-09,9.382727082015018e-05,9.405932146589366e-09,9.485588631209221e-05,9.405932146589366e-09,4.997450363487202,9.405932146589366e-09,4.997276632696418,9.405932146589366e-09,4.114406748105204
9.416038067476402e-09,5.828315375441193e-05,9.416038067476402e-09,5.728137850196431e-05,9.416038067476402e-09,4.997464723047496,9.416038067476402e-09,4.997277476056786,9.416038067476402e-09,4.120021148598001
9.42573505001262e-09,9.116724436652414e-05,9.42573505001262e-09,9.215385566672615e-05,9.42573505001262e-09,4.997451063707386,9.42573505001262e-09,4.997277387760268,9.42573505001262e-09,4.125408361118122
9.433584848193684e-09,5.96009839166239e-05,9.433584848193684e-09,5.865168240143237e-05,9.433584848193684e-09,4.997464973679175,9.433584848193684e-09,4.997278900540742,9.433584848193684e-09,4.129769360107603
9.440731035376629e-09,8.792647337955311e-05,9.440731035376629e-09,8.884328456117787e-05,9.440731035376629e-09,4.997451568508422,9.440731035376629e-09,4.997276845988674,9.440731035376629e-09,4.133739464098128
9.44765522697536e-09,6.206409727457566e-05,9.44765522697536e-09,6.118991223086523e-05,9.44765522697536e-09,4.997465054560492,9.44765522697536e-09,4.997275317599561,9.44765522697536e-09,4.137586237208533
9.457009514592812e-09,8.589738141063527e-05,9.457009514592812e-09,8.676201386192988e-05,9.457009514592812e-09,4.997452108400426,9.457009514592812e-09,4.99727490340381,9.457009514592812e-09,4.142783063662674
9.467356012089257e-09,6.301027830351349e-05,9.467356012089257e-09,6.216944610474698e-05,9.467356012089257e-09,4.997465255740318,9.467356012089257e-09,4.997277471365223,9.467356012089257e-09,4.148531117827365
9.477100520489727e-09,8.405389764756957e-05,9.477100520489727e-09,8.487637886410166e-05,9.477100520489727e-09,4.997452506655704,9.477100520489727e-09,4.99727749262463,9.477100520489727e-09,4.153944733605404
9.484936626604024e-09,6.466263105079605e-05,9.484936626604024e-09,6.387046765880531e-05,9.484936626604024e-09,4.997465370068165,9.484936626604024e-09,4.997277929714524,9.484936626604024e-09,4.158298125891125
9.492601383677739e-09,8.213003092654702e-05,9.492601383677739e-09,8.290340795604351e-05,9.492601383677739e-09,4.997452903109212,9.492601383677739e-09,4.997278309254257,9.492601383677739e-09,4.162556324265411
9.497348481215838e-09,6.691359145324276e-05,9.497348481215838e-09,6.618905354806526e-05,9.497348481215838e-09,4.997465367520918,9.497348481215838e-09,4.997282068450058,9.497348481215838e-09,4.165193600675465
9.500738067823476e-09,7.9036761260604e-05,9.500738067823476e-09,7.973652217898809e-05,9.500738067823476e-09,4.997453361883184,9.500738067823476e-09,4.997286836621238,9.500738067823476e-09,4.167076704346376
9.504293278853557e-09,6.98092111719177e-05,9.504293278853557e-09,6.919130452013432e-05,9.504293278853557e-09,4.997465170427981,9.504293278853557e-09,4.997292436029666,9.504293278853557e-09,4.169051821585311
9.507702684304763e-09,7.640130273835941e-05,9.507702684304763e-09,7.706561270114243e-05,9.507702684304763e-09,4.99745351268195,9.507702684304763e-09,4.997284447447268,9.507702684304763e-09,4.170945935724869
9.51113491502433e-09,7.197244860149846e-05,9.51113491502433e-09,7.138972785981904e-05,9.51113491502433e-09,4.997464427953571,9.51113491502433e-09,4.99726586536042,9.51113491502433e-09,4.172852730569073
9.5136911155088e-09,7.441778343036628e-05,9.5136911155088e-09,7.462045851260501e-05,9.5136911155088e-09,4.997453453001326,9.5136911155088e-09,4.997279200569937,9.5136911155088e-09,4.174272841949334
