/vout X,/vout Y,/net06 X,/net06 Y,/net09 X,/net09 Y,/net08 X,/net08 Y,/net07 X,/net07 Y
0,0.005171108842545153,0,0,0,0,0,0,0,0
1e-10,0.00517097544682987,1e-10,0,1e-10,0,1e-10,0,1e-10,0
3e-10,0.005170970590908959,3e-10,0,3e-10,0,3e-10,0,3e-10,0
7e-10,0.005170970697104199,7e-10,0,7e-10,0,7e-10,0,7e-10,0
1.5e-09,0.005170970035622757,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0
3.1e-09,0.005170970697593695,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0
4.675e-09,0.00517097003532649,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0
6.25e-09,0.005170970697817601,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0
6.312499999999999e-09,0.02226315842259307,6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0.3124999999999987
6.437499999999999e-09,0.05719417586784352,6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0.9374999999999959
6.687499999999998e-09,0.1284550192799742,6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,2.187499999999991
6.968749999999999e-09,0.2110779186317782,6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,3.593749999999997
7.25e-09,0.2967177107343195,7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999
7.382727466032753e-09,0.2969742227806878,7.382727466032753e-09,0,7.382727466032753e-09,0,7.382727466032753e-09,0,7.382727466032753e-09,5
7.602559258418053e-09,0.2969903376371015,7.602559258418053e-09,0,7.602559258418053e-09,0,7.602559258418053e-09,0,7.602559258418053e-09,5
7.816513541533665e-09,0.2969788187823405,7.816513541533665e-09,0,7.816513541533665e-09,0,7.816513541533665e-09,0,7.816513541533665e-09,5
8.24442210776489e-09,0.2969873510620052,8.24442210776489e-09,0,8.24442210776489e-09,0,8.24442210776489e-09,0,8.24442210776489e-09,5
8.850729597037405e-09,0.2969802189078241,8.850729597037405e-09,0,8.850729597037405e-09,0,8.850729597037405e-09,0,8.850729597037405e-09,5
9.851560172975033e-09,0.2969870962601763,9.851560172975033e-09,0,9.851560172975033e-09,0,9.851560172975033e-09,0,9.851560172975033e-09,5
1.117578008648752e-08,0.2969806405901287,1.117578008648752e-08,0,1.117578008648752e-08,0,1.117578008648752e-08,0,1.117578008648752e-08,5
1.25e-08,0.2969869303237184,1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5
1.275e-08,0.4560653122831049,1.275e-08,0,1.275e-08,0,1.275e-08,1.249999999999995,1.275e-08,5
1.318710781485034e-08,0.7434571223939677,1.318710781485034e-08,0,1.318710781485034e-08,0,1.318710781485034e-08,3.435539074251724,1.318710781485034e-08,5
1.35e-08,0.9498484484856041,1.35e-08,0,1.35e-08,0,1.35e-08,4.999999999999995,1.35e-08,5
1.361810530056314e-08,0.911484673773589,1.361810530056314e-08,0,1.361810530056314e-08,0,1.361810530056314e-08,5,1.361810530056314e-08,4.409473497184321
1.378339880164556e-08,0.8569233296367234,1.378339880164556e-08,0,1.378339880164556e-08,0,1.378339880164556e-08,5,1.378339880164556e-08,3.583005991772214
1.392941364115033e-08,0.8087645298750972,1.392941364115033e-08,0,1.392941364115033e-08,0,1.392941364115033e-08,5,1.392941364115033e-08,2.852931794248342
1.422144332015988e-08,0.7125485769646989,1.422144332015988e-08,0,1.422144332015988e-08,0,1.422144332015988e-08,5,1.422144332015988e-08,1.392783399200597
1.45e-08,0.6208822370849831,1.45e-08,0,1.45e-08,0,1.45e-08,5,1.45e-08,0
1.470788716019095e-08,0.6206600221699645,1.470788716019095e-08,0,1.470788716019095e-08,0,1.470788716019095e-08,5,1.470788716019095e-08,0
1.494731135741208e-08,0.6206538381289025,1.494731135741208e-08,0,1.494731135741208e-08,0,1.494731135741208e-08,5,1.494731135741208e-08,0
1.518128987788833e-08,0.6206614182100568,1.518128987788833e-08,0,1.518128987788833e-08,0,1.518128987788833e-08,5,1.518128987788833e-08,0
1.564924691884085e-08,0.6206552218149892,1.564924691884085e-08,0,1.564924691884085e-08,0,1.564924691884085e-08,5,1.564924691884085e-08,0
1.658516100074587e-08,0.6206608691841367,1.658516100074587e-08,0,1.658516100074587e-08,0,1.658516100074587e-08,5,1.658516100074587e-08,0
1.766758050037294e-08,0.6206555658956791,1.766758050037294e-08,0,1.766758050037294e-08,0,1.766758050037294e-08,5,1.766758050037294e-08,0
1.875e-08,0.620660635916067,1.875e-08,0,1.875e-08,0,1.875e-08,5,1.875e-08,0
1.907802759590254e-08,0.7284202330496087,1.907802759590254e-08,0,1.907802759590254e-08,0,1.907802759590254e-08,5,1.907802759590254e-08,1.640137979512722
1.941401379795127e-08,0.8391415143967719,1.941401379795127e-08,0,1.941401379795127e-08,0,1.941401379795127e-08,5,1.941401379795127e-08,3.320068989756359
1.975e-08,0.9501088834490535,1.975e-08,0,1.975e-08,0,1.975e-08,5,1.975e-08,4.999999999999995
1.997814729871046e-08,0.9502753064358542,1.997814729871046e-08,0,1.997814729871046e-08,0,1.997814729871046e-08,5,1.997814729871046e-08,5
2.024193228473547e-08,0.9502707317289438,2.024193228473547e-08,0,2.024193228473547e-08,0,2.024193228473547e-08,5,2.024193228473547e-08,5
2.049860744643575e-08,0.9502729932890839,2.049860744643575e-08,0,2.049860744643575e-08,0,2.049860744643575e-08,5,2.049860744643575e-08,5
2.10119577698363e-08,0.9502719365113014,2.10119577698363e-08,0,2.10119577698363e-08,0,2.10119577698363e-08,5,2.10119577698363e-08,5
2.20386584166374e-08,0.9502723629446141,2.20386584166374e-08,0,2.20386584166374e-08,0,2.20386584166374e-08,5,2.20386584166374e-08,5
2.35193292083187e-08,0.9502723909844445,2.35193292083187e-08,0,2.35193292083187e-08,0,2.35193292083187e-08,5,2.35193292083187e-08,5
2.5e-08,0.9502721950373615,2.5e-08,0,2.5e-08,0,2.5e-08,5,2.5e-08,5
2.514948320269505e-08,1.147137415211065,2.514948320269505e-08,0,2.514948320269505e-08,0.7474160134752621,2.514948320269505e-08,5,2.514948320269505e-08,5
2.542188171012081e-08,1.508141317722353,2.542188171012081e-08,0,2.542188171012081e-08,2.10940855060406,2.542188171012081e-08,5,2.542188171012081e-08,5
2.572665336520441e-08,1.912690713605146,2.572665336520441e-08,0,2.572665336520441e-08,3.633266826022076,2.572665336520441e-08,5,2.572665336520441e-08,5
2.6e-08,2.275966149144842,2.6e-08,0,2.6e-08,4.999999999999995,2.6e-08,5,2.6e-08,5
2.605431363230278e-08,2.223157599602891,2.605431363230278e-08,0,2.605431363230278e-08,5,2.605431363230278e-08,4.7284318384861,2.605431363230278e-08,4.728431838486095
2.61566506952167e-08,2.120932256986399,2.61566506952167e-08,0,2.61566506952167e-08,5,2.61566506952167e-08,4.216746523916519,2.61566506952167e-08,4.216746523916514
2.624692356182042e-08,2.031038278794129,2.624692356182042e-08,0,2.624692356182042e-08,5,2.624692356182042e-08,3.765382190897887,2.624692356182042e-08,3.765382190897883
2.639929011749959e-08,1.879196904034124,2.639929011749959e-08,0,2.639929011749959e-08,5,2.639929011749959e-08,3.003549412502048,2.639929011749959e-08,3.003549412502044
2.658119755563771e-08,1.698092672028995,2.658119755563771e-08,0,2.658119755563771e-08,5,2.658119755563771e-08,2.094012221811465,2.658119755563771e-08,2.094012221811461
2.679059877781885e-08,1.489688453406521,2.679059877781885e-08,0,2.679059877781885e-08,5,2.679059877781885e-08,1.047006110905747,2.679059877781885e-08,1.047006110905743
2.7e-08,1.281577171444263,2.7e-08,0,2.7e-08,5,2.7e-08,1.332267629550188e-14,2.7e-08,8.881784197001252e-15
