/vout X,/vout Y,/net06 X,/net06 Y,/net09 X,/net09 Y,/net08 X,/net08 Y,/net07 X,/net07 Y
0,0.09335340312922184,0,0,0,0,0,0,0,0
1e-10,0.09335340334921031,1e-10,0,1e-10,0,1e-10,0,1e-10,0
3e-10,0.09335340330506661,3e-10,0,3e-10,0,3e-10,0,3e-10,0
7e-10,0.09335340329399494,7e-10,0,7e-10,0,7e-10,0,7e-10,0
1.5e-09,0.09335340330181854,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0
3.1e-09,0.09335340329509073,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0
4.675e-09,0.0933534033012189,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0
6.25e-09,0.09335340329562318,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0
6.312499999999999e-09,0.11081478009406,6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0.3124999999999987
6.437499999999999e-09,0.1465873145592037,6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0.9374999999999959
6.687499999999998e-09,0.2196170633932119,6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,2.187499999999991
6.968749999999999e-09,0.3043079530211502,6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,3.593749999999997
7.25e-09,0.3918742979590958,7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999
7.390625e-09,0.3921791056813806,7.390625e-09,0,7.390625e-09,0,7.390625e-09,0,7.390625e-09,5
7.612173520059221e-09,0.3921924181383096,7.612173520059221e-09,0,7.612173520059221e-09,0,7.612173520059221e-09,0,7.612173520059221e-09,5
7.82806488787382e-09,0.3921818147835458,7.82806488787382e-09,0,7.82806488787382e-09,0,7.82806488787382e-09,0,7.82806488787382e-09,5
8.259847623503019e-09,0.3921902692725507,8.259847623503019e-09,0,8.259847623503019e-09,0,8.259847623503019e-09,0,8.259847623503019e-09,5
8.912278900769116e-09,0.3921829027142264,8.912278900769116e-09,0,8.912278900769116e-09,0,8.912278900769116e-09,0,8.912278900769116e-09,5
1.001789376247884e-08,0.3921900370088648,1.001789376247884e-08,0,1.001789376247884e-08,0,1.001789376247884e-08,0,1.001789376247884e-08,5
1.125894688123942e-08,0.3921833732294385,1.125894688123942e-08,0,1.125894688123942e-08,0,1.125894688123942e-08,0,1.125894688123942e-08,5
1.25e-08,0.392189813017252,1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5
1.275e-08,0.5512992541598681,1.275e-08,0,1.275e-08,0,1.275e-08,1.249999999999995,1.275e-08,5
1.317088686725171e-08,0.8180280636241423,1.317088686725171e-08,0,1.317088686725171e-08,0,1.317088686725171e-08,3.35443433625854,1.317088686725171e-08,5
1.35e-08,1.021691160449275,1.35e-08,0,1.35e-08,0,1.35e-08,4.999999999999995,1.35e-08,5
1.352722980027984e-08,1.013825969318176,1.352722980027984e-08,0,1.352722980027984e-08,0,1.352722980027984e-08,5,1.352722980027984e-08,4.863850998600805
1.358168940083952e-08,0.9970111604483027,1.358168940083952e-08,0,1.358168940083952e-08,0,1.358168940083952e-08,5,1.358168940083952e-08,4.591552995802407
1.369060860195888e-08,0.9634036118556756,1.369060860195888e-08,0,1.369060860195888e-08,0,1.369060860195888e-08,5,1.369060860195888e-08,4.046956990205611
1.382723936893287e-08,0.9212823031672054,1.382723936893287e-08,0,1.382723936893287e-08,0,1.382723936893287e-08,5,1.382723936893287e-08,3.363803155335629
1.407514872884208e-08,0.8444586573598196,1.407514872884208e-08,0,1.407514872884208e-08,0,1.407514872884208e-08,5,1.407514872884208e-08,2.124256355789603
1.45e-08,0.7115424364704247,1.45e-08,0,1.45e-08,0,1.45e-08,5,1.45e-08,0
1.474148594832966e-08,0.7112662863221677,1.474148594832966e-08,0,1.474148594832966e-08,0,1.474148594832966e-08,5,1.474148594832966e-08,0
1.502330101059403e-08,0.711269245846839,1.502330101059403e-08,0,1.502330101059403e-08,0,1.502330101059403e-08,5,1.502330101059403e-08,0
1.530901985012754e-08,0.7112644836306939,1.530901985012754e-08,0,1.530901985012754e-08,0,1.530901985012754e-08,5,1.530901985012754e-08,0
1.588045752919456e-08,0.7112681452125444,1.588045752919456e-08,0,1.588045752919456e-08,0,1.588045752919456e-08,5,1.588045752919456e-08,0
1.702333288732859e-08,0.7112648082569,1.702333288732859e-08,0,1.702333288732859e-08,0,1.702333288732859e-08,5,1.702333288732859e-08,0
1.875e-08,0.7112679802719634,1.875e-08,0,1.875e-08,0,1.875e-08,5,1.875e-08,0
1.9e-08,0.7895658005210219,1.9e-08,0,1.9e-08,0,1.9e-08,5,1.9e-08,1.249999999999995
1.909375e-08,0.8188605836576756,1.909375e-08,0,1.909375e-08,0,1.909375e-08,5,1.909375e-08,1.718749999999997
1.928125e-08,0.8771136143638902,1.928125e-08,0,1.928125e-08,0,1.928125e-08,5,1.928125e-08,2.656250000000001
1.9515625e-08,0.9496035979024238,1.9515625e-08,0,1.9515625e-08,0,1.9515625e-08,5,1.9515625e-08,3.82812499999999
1.975e-08,1.021841398490335,1.975e-08,0,1.975e-08,0,1.975e-08,5,1.975e-08,4.999999999999995
