/out0 X,/out0 Y,/out1 X,/out1 Y,/Vin X,/Vin Y
0,0.07579910098123198,0,0.2472786365307548,0,0.475
2e-05,0.07583488452769158,2e-05,0.2472786544776758,2e-05,0.4781333308391076
4e-05,0.07587139259514086,4e-05,0.2472786730458865,4e-05,0.4812172471791213
6.000000000000001e-05,0.07590786358393883,6.000000000000001e-05,0.2472786916123574,6.000000000000001e-05,0.4842031138171169
8.000000000000001e-05,0.07594363163558253,8.000000000000001e-05,0.2472787098442584,8.000000000000001e-05,0.4870438418525428
0.0001,0.07597795784638894,0.0001,0.2472787273695849,0.0001,0.4896946313073118
0.00012,0.07601008984213777,0.00012,0.247278743788168,0.00012,0.4921136776482172
0.00014,0.07603928693371191,0.00014,0.2472787587381218,0.00014,0.4942628310693947
0.00016,0.07606484789453123,0.00016,0.2472787718320012,0.00016,0.4961081981375504
0.00018,0.07608613754685301,0.00018,0.2472787827640953,0.00018,0.4976206763116505
0.0002,0.07610261286563014,0.0002,0.2472787912256405,0.0002,0.4987764129073788
0.00022,0.07611384484923439,0.00022,0.2472787970204275,0.00022,0.4995571812682172
0.00024,0.07611953713533216,0.00024,0.2472787999668733,0.00024,0.4999506682107068
0.00026,0.07611953806809506,0.00026,0.2472788000095461,0.00026,0.4999506682107068
0.00028,0.07611384776218674,0.00028,0.2472787971193663,0.00028,0.4995571812682172
0.0003,0.07610261754011104,0.0003,0.2472787914073506,0.0003,0.4987764129073788
0.00032,0.07608614399835779,0.00032,0.2472787829929349,0.00032,0.4976206763116505
0.00034,0.07606485581384884,0.00034,0.2472787721307633,0.00034,0.4961081981375504
0.00036,0.07603929625932722,0.00036,0.2472787590732294,0.00036,0.4942628310693947
0.00038,0.07601010020309237,0.00038,0.2472787441812841,0.00038,0.4921136776482172
0.0004,0.07597796913660428,0.0004,0.2472787277747671,0.0004,0.4896946313073118
0.00042,0.07594364345997813,0.00042,0.2472787102936138,0.00042,0.4870438418525428
0.00044,0.07590787582800182,0.00044,0.2472786920514465,0.00044,0.4842031138171169
0.00046,0.07587140488282001,0.00046,0.2472786735108017,0.00046,0.4812172471791213
0.00048,0.07583493298508596,0.00048,0.2472786549414637,0.00048,0.4781333308391076
0.0005,0.07579910689520113,0.0005,0.2472786367641366,0.0005,0.475
0.0005200000000000001,0.07576450439104694,0.0005200000000000001,0.2472786191678542,0.0005200000000000001,0.4718666691608924
0.0005400000000000001,0.0757316250135221,0.0005400000000000001,0.2472786025232887,0.0005400000000000001,0.4687827528208786
0.0005600000000000002,0.07570088707652955,0.0005600000000000002,0.2472785869081394,0.0005600000000000002,0.465796886182883
0.0005800000000000002,0.07567262831250948,0.0005800000000000002,0.2472785726341288,0.0005800000000000002,0.4629561581474571
0.0006000000000000003,0.07564711157177852,0.0006000000000000003,0.2472785596766678,0.0006000000000000003,0.4603053686926881
0.0006200000000000003,0.07562453242536157,0.0006200000000000003,0.2472785482932833,0.0006200000000000003,0.4578863223517827
0.0006400000000000004,0.07560502978585831,0.0006400000000000004,0.2472785383926111,0.0006400000000000004,0.4557371689306052
0.0006600000000000004,0.07558869633404382,0.0006600000000000004,0.2472785301665708,0.0006600000000000004,0.4538918018624495
0.0006800000000000005,0.07557558998143403,0.0006800000000000005,0.2472785234994916,0.0006800000000000005,0.4523793236883494
0.0007000000000000005,0.07556574343076604,0.0007000000000000005,0.2472785185508748,0.0007000000000000005,0.4512235870926211
0.0007200000000000006,0.07555917338977743,0.0007200000000000006,0.2472785151821633,0.0007200000000000006,0.4504428187317827
0.0007400000000000006,0.07555588685546846,0.0007400000000000006,0.2472785135461977,0.0007400000000000006,0.4500493317892932
0.0007600000000000007,0.0755558863383341,0.0007600000000000007,0.2472785134845075,0.0007600000000000007,0.4500493317892932
0.0007800000000000007,0.07555917170391099,0.0007800000000000007,0.2472785151616818,0.0007800000000000007,0.4504428187317828
0.0008000000000000008,0.07556574071221095,0.0008000000000000008,0.2472785184108643,0.0008000000000000008,0.4512235870926212
0.0008200000000000008,0.07557558609891472,0.0008200000000000008,0.2472785233955766,0.0008200000000000008,0.4523793236883495
0.0008400000000000009,0.07558869142963871,0.0008400000000000009,0.2472785299437713,0.0008400000000000009,0.4538918018624497
0.000860000000000001,0.07560502373940622,0.000860000000000001,0.2472785382075135,0.000860000000000001,0.4557371689306053
0.000880000000000001,0.0756245253950832,0.000880000000000001,0.2472785479894632,0.000880000000000001,0.4578863223517829
0.0009000000000000011,0.07564710346074204,0.0009000000000000011,0.2472785594221505,0.0009000000000000011,0.4603053686926883
0.0009200000000000011,0.07567261930990449,0.0009200000000000011,0.2472785722562028,0.0009200000000000011,0.4629561581474573
0.0009400000000000012,0.07570087712253622,0.0009400000000000012,0.2472785865863358,0.0009400000000000012,0.4657968861828832
0.0009600000000000012,0.07573161434253504,0.0009600000000000012,0.2472786020837676,0.0009600000000000012,0.4687827528208788
0.0009800000000000013,0.07576449299314525,0.0009800000000000013,0.2472786187917222,0.0009800000000000013,0.4718666691608925
0.001000000000000001,0.07579909505860701,0.001000000000000001,0.2472786362853779,0.001000000000000001,0.4750000000000001
0.001020000000000001,0.07583492075436601,0.001020000000000001,0.2472786545275574,0.001020000000000001,0.4781333308391078
0.001040000000000001,0.07587139259954737,0.001040000000000001,0.2472786730215656,0.001040000000000001,0.4812172471791216
0.001060000000000001,0.07590786358374065,0.001060000000000001,0.2472786916340037,0.001060000000000001,0.4842031138171171
0.001080000000000002,0.07594363163458767,0.001080000000000002,0.2472787098225709,0.001080000000000002,0.4870438418525431
0.001100000000000002,0.07597795784729136,0.001100000000000002,0.2472787273885529,0.001100000000000002,0.489694631307312
0.001120000000000002,0.07601008984131062,0.001120000000000002,0.2472787437697838,0.001120000000000002,0.4921136776482174
0.001140000000000002,0.07603928693466348,0.001140000000000002,0.2472787587561057,0.001140000000000002,0.4942628310693948
0.001160000000000002,0.07606484789358865,0.001160000000000002,0.2472787718116355,0.001160000000000002,0.4961081981375505
0.001180000000000002,0.07608613754771755,0.001180000000000002,0.2472787827837261,0.001180000000000002,0.4976206763116506
0.001200000000000002,0.07610261286480435,0.001200000000000002,0.2472787912068189,0.001200000000000002,0.4987764129073789
0.001220000000000002,0.07611384484997269,0.001220000000000002,0.247278797038931,0.001220000000000002,0.4995571812682172
0.001240000000000002,0.07611953713460844,0.001240000000000002,0.2472787999487255,0.001240000000000002,0.4999506682107068
0.001260000000000002,0.0761195380688198,0.001260000000000002,0.2472788000284337,0.001260000000000002,0.4999506682107068
0.001280000000000002,0.07611384776131309,0.001280000000000002,0.247278797100213,0.001280000000000002,0.4995571812682171
0.001300000000000002,0.07610261754085154,0.001300000000000002,0.2472787914307112,0.001300000000000002,0.4987764129073787
0.001320000000000002,0.0760861439974093,0.001320000000000002,0.2472787829678061,0.001320000000000002,0.4976206763116503
0.001340000000000002,0.07606485581480334,0.001340000000000002,0.2472787721555998,0.001340000000000002,0.4961081981375501
0.001360000000000002,0.07603929625848735,0.001360000000000002,0.2472787590485177,0.001360000000000002,0.4942628310693945
0.001380000000000002,0.07601010020382186,0.001380000000000002,0.2472787442008531,0.001380000000000002,0.492113677648217
0.001400000000000002,0.07597796913590656,0.001400000000000002,0.2472787277570045,0.001400000000000002,0.4896946313073115
0.001420000000000002,0.07594364346053611,0.001420000000000002,0.2472787103076293,0.001420000000000002,0.4870438418525425
0.001440000000000002,0.07590787582745913,0.001440000000000002,0.2472786920418432,0.001440000000000002,0.4842031138171166
0.001460000000000003,0.07587140488351997,0.001460000000000003,0.2472786735213368,0.001460000000000003,0.481217247179121
0.001480000000000003,0.07583493298428307,0.001480000000000003,0.247278654933845,0.001480000000000003,0.4781333308391072
0.001500000000000003,0.07579910689596506,0.001500000000000003,0.2472786367667336,0.001500000000000003,0.4749999999999996
0.001520000000000003,0.0757645043901566,0.001520000000000003,0.2472786191685815,0.001520000000000003,0.471866669160892
0.001540000000000003,0.0757316250144467,0.001540000000000003,0.2472786025208522,0.001540000000000003,0.4687827528208782
0.001560000000000003,0.07570088707558317,0.001560000000000003,0.2472785869155689,0.001560000000000003,0.4657968861828826
0.001580000000000003,0.07567262831344669,0.001580000000000003,0.2472785726275446,0.001580000000000003,0.4629561581474567
0.001600000000000003,0.07564711157092403,0.001600000000000003,0.2472785596837918,0.001600000000000003,0.4603053686926878
0.001620000000000003,0.07562453242627716,0.001620000000000003,0.2472785482903572,0.001620000000000003,0.4578863223517824
0.001640000000000003,0.07560502978501223,0.001640000000000003,0.2472785383914351,0.001640000000000003,0.455737168930605
0.001660000000000003,0.07558869633498298,0.001660000000000003,0.2472785301636227,0.001660000000000003,0.4538918018624494
0.001680000000000003,0.07557558998063862,0.001680000000000003,0.2472785235046823,0.001680000000000003,0.4523793236883493
0.001700000000000003,0.07556574343171221,0.001700000000000003,0.2472785185493219,0.001700000000000003,0.451223587092621
0.001720000000000003,0.07555917338866691,0.001720000000000003,0.2472785151849638,0.001720000000000003,0.4504428187317827
0.001740000000000003,0.07555588685649264,0.001740000000000003,0.2472785135429525,0.001740000000000003,0.4500493317892932
0.001760000000000003,0.0755558863372912,0.001760000000000003,0.2472785134893581,0.001760000000000003,0.4500493317892932
0.001780000000000003,0.07555917170500331,0.001780000000000003,0.2472785151567238,0.001780000000000003,0.4504428187317828
0.001800000000000003,0.07556574071102359,0.001800000000000003,0.2472785184168114,0.001800000000000003,0.4512235870926213
0.001820000000000003,0.0755755861001267,0.001820000000000003,0.2472785233923634,0.001820000000000003,0.4523793236883497
0.001840000000000004,0.07558869142849231,0.001840000000000004,0.247278529948678,0.001840000000000004,0.4538918018624499
