/Vin X,/Vin Y,/out0 X,/out0 Y,/out1 X,/out1 Y
0,0.5,0,0.07612015486061824,0,0.2472788002190444
2e-05,0.5,2e-05,0.07612025258133685,2e-05,0.2472788003540462
4e-05,0.5,4e-05,0.07612025259670847,4e-05,0.2472788003548575
6.000000000000001e-05,0.5,6.000000000000001e-05,0.07612025259678933,6.000000000000001e-05,0.2472788003579031
8.000000000000001e-05,0.5,8.000000000000001e-05,0.076120252596828,8.000000000000001e-05,0.2472788003491703
0.0001,0.5,0.0001,0.07612025259677596,0.0001,0.247278800359157
0.00012,0.5,0.00012,0.07612025259680846,0.00012,0.2472788003523821
0.00014,0.5,0.00014,0.07612025259681418,0.00014,0.2472788003586139
0.00016,0.5,0.00016,0.07612025259679052,0.00016,0.2472788003528196
0.00018,0.5,0.00018,0.0761202525968299,0.00018,0.2472788003573189
0.0002,0.5,0.0002,0.07612025259675362,0.0002,0.2472788003515971
0.00022,0.5,0.00022,0.07612025259679933,0.00022,0.2472788003578092
0.00024,0.5,0.00024,0.07612025259678493,0.00024,0.2472788003545696
0.00026,0.5,0.00026,0.07612025259681884,0.00026,0.2472788003544156
0.00028,0.5,0.00028,0.07612025259678057,0.00028,0.2472788003568904
0.0003,0.5,0.0003,0.076120252596813,0.0003,0.2472788003530338
0.00032,0.5,0.00032,0.07612025259683872,0.00032,0.2472788003548399
0.00034,0.5,0.00034,0.07612025259677181,0.00034,0.2472788003546059
0.00036,0.5,0.00036,0.07612025259690525,0.00036,0.2472788003565934
0.00038,0.5,0.00038,0.07612025259670541,0.00038,0.2472788003532266
0.0004,0.5,0.0004,0.0761202525968836,0.0004,0.2472788003559235
0.00042,0.5,0.00042,0.07612025259670349,0.00042,0.2472788003552344
0.00044,0.5,0.00044,0.07612025259696098,0.00044,0.2472788003547154
0.00046,0.5,0.00046,0.0761202525966382,0.00046,0.2472788003578022
0.00048,0.5,0.00048,0.07612025259690602,0.00048,0.247278800353074
0.0005,0.5,0.0005,0.07612025259652293,0.0005,0.2472788003555279
0.0005200000000000001,0.5,0.0005200000000000001,0.07612025259715709,0.0005200000000000001,0.2472788003547941
0.0005400000000000001,0.5,0.0005400000000000001,0.07612025259637105,0.0005400000000000001,0.2472788003566624
0.0005600000000000002,0.5,0.0005600000000000002,0.0761202525972266,0.0005600000000000002,0.2472788003516746
0.0005800000000000002,0.5,0.0005800000000000002,0.07612025259637725,0.0005800000000000002,0.2472788003570357
0.0006000000000000003,0.5,0.0006000000000000003,0.07612025259722145,0.0006000000000000003,0.2472788003520315
0.0006200000000000003,0.5,0.0006200000000000003,0.07612025259635377,0.0006200000000000003,0.2472788003568687
0.0006400000000000004,0.5,0.0006400000000000004,0.07612025259719249,0.0006400000000000004,0.2472788003531932
0.0006600000000000004,0.5,0.0006600000000000004,0.07612025259643534,0.0006600000000000004,0.2472788003589505
0.0006800000000000005,0.5,0.0006800000000000005,0.0761202525971975,0.0006800000000000005,0.2472788003507716
0.0007000000000000005,0.5,0.0007000000000000005,0.07612025259640927,0.0007000000000000005,0.2472788003575974
0.0007200000000000006,0.5,0.0007200000000000006,0.07612025259723358,0.0007200000000000006,0.2472788003534868
0.0007400000000000006,0.5,0.0007400000000000006,0.07612025259640089,0.0007400000000000006,0.2472788003545403
0.0007600000000000007,0.5,0.0007600000000000007,0.0761202525971523,0.0007600000000000007,0.2472788003550366
0.0007800000000000007,0.5,0.0007800000000000007,0.07612025259641492,0.0007800000000000007,0.2472788003541224
0.0008000000000000008,0.5,0.0008000000000000008,0.07612025259714941,0.0008000000000000008,0.2472788003549733
0.0008200000000000008,0.5,0.0008200000000000008,0.07612025259621369,0.0008200000000000008,0.2472788003559711
0.0008400000000000009,0.5,0.0008400000000000009,0.07612025259733284,0.0008400000000000009,0.2472788003525306
0.000860000000000001,0.5,0.000860000000000001,0.07612025259628429,0.000860000000000001,0.2472788003575322
0.000880000000000001,0.5,0.000880000000000001,0.07612025259729852,0.000880000000000001,0.247278800351142
0.0009000000000000011,0.5,0.0009000000000000011,0.07612025259636357,0.0009000000000000011,0.2472788003607924
0.0009200000000000011,0.5,0.0009200000000000011,0.07612025259716487,0.0009200000000000011,0.2472788003486893
0.0009400000000000012,0.5,0.0009400000000000012,0.07612025259630371,0.0009400000000000012,0.2472788003609117
0.0009600000000000012,0.5,0.0009600000000000012,0.07612025259728759,0.0009600000000000012,0.2472788003504652
0.0009800000000000013,0.5,0.0009800000000000013,0.07612025259632588,0.0009800000000000013,0.2472788003626777
0.001000000000000001,0.5,0.001000000000000001,0.07612025259726014,0.001000000000000001,0.2472788003452623
0.001020000000000001,0.5,0.001020000000000001,0.07612025259617528,0.001020000000000001,0.2472788003619275
0.001040000000000001,0.5,0.001040000000000001,0.07612025259745232,0.001040000000000001,0.2472788003448905
0.001060000000000001,0.5,0.001060000000000001,0.07612025259616684,0.001060000000000001,0.2472788003613726
0.001080000000000002,0.5,0.001080000000000002,0.07612025259738744,0.001080000000000002,0.2472788003513474
0.001100000000000002,0.5,0.001100000000000002,0.07612025259621694,0.001100000000000002,0.2472788003601097
0.001120000000000002,0.5,0.001120000000000002,0.07612025259742843,0.001120000000000002,0.2472788003509943
0.001140000000000002,0.5,0.001140000000000002,0.07612025259616213,0.001140000000000002,0.2472788003579518
0.001160000000000002,0.5,0.001160000000000002,0.07612025259739262,0.001160000000000002,0.2472788003520874
0.001180000000000002,0.5,0.001180000000000002,0.07612025259611784,0.001180000000000002,0.2472788003556302
0.001200000000000002,0.5,0.001200000000000002,0.07612025259746158,0.001200000000000002,0.2472788003548335
0.001220000000000002,0.5,0.001220000000000002,0.07612025259612483,0.001220000000000002,0.2472788003541454
0.001240000000000002,0.5,0.001240000000000002,0.07612025259735693,0.001240000000000002,0.2472788003564279
0.001260000000000002,0.5,0.001260000000000002,0.07612025259624561,0.001260000000000002,0.2472788003520543
0.001280000000000002,0.5,0.001280000000000002,0.07612025259730522,0.001280000000000002,0.2472788003568504
0.001300000000000002,0.5,0.001300000000000002,0.07612025259630055,0.001300000000000002,0.2472788003512339
0.001320000000000002,0.5,0.001320000000000002,0.07612025259728028,0.001320000000000002,0.2472788003574299
0.001340000000000002,0.5,0.001340000000000002,0.0761202525962482,0.001340000000000002,0.2472788003551341
0.001360000000000002,0.5,0.001360000000000002,0.07612025259742464,0.001360000000000002,0.2472788003568144
0.001380000000000002,0.5,0.001380000000000002,0.07612025259617279,0.001380000000000002,0.2472788003505214
0.001400000000000002,0.5,0.001400000000000002,0.07612025259732161,0.001400000000000002,0.2472788003608622
0.001420000000000002,0.5,0.001420000000000002,0.07612025259630331,0.001420000000000002,0.2472788003475021
0.001440000000000002,0.5,0.001440000000000002,0.07612025259733209,0.001440000000000002,0.2472788003629501
0.001460000000000003,0.5,0.001460000000000003,0.07612025259626636,0.001460000000000003,0.2472788003460743
0.001480000000000003,0.5,0.001480000000000003,0.07612025259736949,0.001480000000000003,0.2472788003634875
0.001500000000000003,0.5,0.001500000000000003,0.0761202525961439,0.001500000000000003,0.2472788003476159
0.001520000000000003,0.5,0.001520000000000003,0.0761202525975048,0.001520000000000003,0.2472788003607277
0.001540000000000003,0.5,0.001540000000000003,0.07612025259614691,0.001540000000000003,0.2472788003499778
0.001560000000000003,0.5,0.001560000000000003,0.07612025259741516,0.001560000000000003,0.2472788003599498
0.001580000000000003,0.5,0.001580000000000003,0.07612025259609363,0.001580000000000003,0.247278800349154
0.001600000000000003,0.5,0.001600000000000003,0.07612025259748838,0.001600000000000003,0.2472788003611456
0.001620000000000003,0.5,0.001620000000000003,0.07612025259615261,0.001620000000000003,0.2472788003489759
0.001640000000000003,0.5,0.001640000000000003,0.07612025259737951,0.001640000000000003,0.2472788003596408
0.001660000000000003,0.5,0.001660000000000003,0.07612025259623041,0.001660000000000003,0.2472788003488876
0.001680000000000003,0.5,0.001680000000000003,0.07612025259742744,0.001680000000000003,0.2472788003604501
0.001700000000000003,0.5,0.001700000000000003,0.07612025259618858,0.001700000000000003,0.2472788003477037
0.001720000000000003,0.5,0.001720000000000003,0.07612025259739429,0.001720000000000003,0.2472788003629072
0.001740000000000003,0.5,0.001740000000000003,0.07612025259621871,0.001740000000000003,0.2472788003446213
0.001760000000000003,0.5,0.001760000000000003,0.07612025259726823,0.001760000000000003,0.2472788003672118
0.001780000000000003,0.5,0.001780000000000003,0.07612025259624203,0.001780000000000003,0.2472788003425127
0.001800000000000003,0.5,0.001800000000000003,0.07612025259733943,0.001800000000000003,0.2472788003682695
0.001820000000000003,0.5,0.001820000000000003,0.07612025259616252,0.001820000000000003,0.2472788003407268
0.001840000000000004,0.5,0.001840000000000004,0.07612025259750618,0.001840000000000004,0.2472788003688565
0.001860000000000004,0.5,0.001860000000000004,0.07612025259614179,0.001860000000000004,0.2472788003437492
0.001880000000000004,0.5,0.001880000000000004,0.07612025259740753,0.001880000000000004,0.2472788003670361
0.001900000000000004,0.5,0.001900000000000004,0.07612025259617271,0.001900000000000004,0.2472788003443242
0.001920000000000004,0.5,0.001920000000000004,0.07612025259747264,0.001920000000000004,0.2472788003661025
0.001940000000000004,0.5,0.001940000000000004,0.07612025259615274,0.001940000000000004,0.2472788003425279
0.001960000000000004,0.5,0.001960000000000004,0.07612025259730364,0.001960000000000004,0.2472788003656754
0.001980000000000004,0.5,0.001980000000000004,0.07612025259627458,0.001980000000000004,0.2472788003423251
0.002000000000000004,0.5,0.002000000000000004,0.07612025259736525,0.002000000000000004,0.2472788003658614
0.002020000000000004,0.5,0.002020000000000004,0.07612025259613898,0.002020000000000004,0.2472788003426842
0.002040000000000004,0.5,0.002040000000000004,0.07612025259746484,0.002040000000000004,0.2472788003659324
0.002060000000000004,0.5,0.002060000000000004,0.07612025259617475,0.002060000000000004,0.2472788003445087
0.002080000000000004,0.5,0.002080000000000004,0.07612025259740789,0.002080000000000004,0.2472788003625346
0.002100000000000004,0.5,0.002100000000000004,0.0761202525963041,0.002100000000000004,0.2472788003473781
0.002120000000000004,0.5,0.002120000000000004,0.07612025259737978,0.002120000000000004,0.2472788003616274
0.002140000000000004,0.5,0.002140000000000004,0.0761202525961988,0.002140000000000004,0.2472788003471376
0.002160000000000004,0.5,0.002160000000000004,0.07612025259740604,0.002160000000000004,0.2472788003649004
0.002180000000000004,0.5,0.002180000000000004,0.07612025259616977,0.002180000000000004,0.2472788003428652
0.002200000000000004,0.5,0.002200000000000004,0.07612025259741735,0.002200000000000004,0.2472788003676185
0.002220000000000005,0.5,0.002220000000000005,0.07612025259615318,0.002220000000000005,0.2472788003417669
0.002240000000000005,0.5,0.002240000000000005,0.07612025259735777,0.002240000000000005,0.2472788003676716
0.002260000000000005,0.5,0.002260000000000005,0.07612025259620658,0.002260000000000005,0.2472788003431518
0.002280000000000005,0.5,0.002280000000000005,0.07612025259737079,0.002280000000000005,0.2472788003671373
0.002300000000000005,0.5,0.002300000000000005,0.07612025259620663,0.002300000000000005,0.2472788003402212
0.002320000000000005,0.5,0.002320000000000005,0.07612025259729117,0.002320000000000005,0.2472788003686048
0.002340000000000005,0.5,0.002340000000000005,0.07612025259628434,0.002340000000000005,0.2472788003425079
0.002360000000000005,0.5,0.002360000000000005,0.07612025259729722,0.002360000000000005,0.2472788003675437
0.002380000000000005,0.5,0.002380000000000005,0.07612025259630337,0.002380000000000005,0.2472788003440049
0.002400000000000005,0.5,0.002400000000000005,0.07612025259728537,0.002400000000000005,0.2472788003626598
0.002420000000000005,0.5,0.002420000000000005,0.07612025259625785,0.002420000000000005,0.2472788003483193
0.002440000000000005,0.5,0.002440000000000005,0.07612025259729696,0.002440000000000005,0.2472788003623342
0.002460000000000005,0.5,0.002460000000000005,0.07612025259631046,0.002460000000000005,0.247278800348525
0.002480000000000005,0.5,0.002480000000000005,0.07612025259730126,0.002480000000000005,0.2472788003591223
0.002500000000000005,0.5,0.002500000000000005,0.07612025259629571,0.002500000000000005,0.2472788003508121
0.002520000000000005,0.5,0.002520000000000005,0.07612025259716641,0.002520000000000005,0.2472788003586523
