signal,mean_vout_Y,variance_vout_Y,slope_vout
1,0.08607971442149474,6.127463588370131e-15,394.23072252123666
2,0.08607976123716406,2.9783471153195567e-22,0.004437221919260739
3,0.09189313970108759,0.00010138610763372301,5739177.113912708
4,0.21600994276986737,0.006210367396950768,296498418.7026034
5,0.38441894854816333,2.8160458843104226e-08,752051.4675117864
6,0.38451475411551767,2.112005782539775e-11,179.1986814457944
7,0.3845175259928639,1.461218658784522e-11,-68.14269520265891
8,0.7976128189500171,0.058771363858156137,644211501.2002031
9,0.9383718621855602,0.0025673017511615337,-321499191.5585911
10,0.7353071539938245,0.002534111835713862,-190564748.93669176
11,0.7061215877422113,9.942785439565383e-11,-3467.268023008504
12,0.7061272120071799,7.951480485306165e-11,-142.40580433535058
13,0.9199310397983146,0.011593089706154296,321529963.48810685
14,1.027800730192456,1.553148624749549e-10,-47019.96899196362
15,1.0277983078317872,1.0615110980164527e-10,1040.6688290363659
16,1.313117143679988,0.10041658260227099,1283149524.2617733
17,2.191133201540594,0.03247835947978843,1040516106.6519234
18,2.0672531643698107,0.013868307975830326,-976804044.6553781
19,1.5588388576471381,0.04393326769892923,-964521059.5768492
20,1.3487173283212368,1.2339437100035116e-09,276414.53908931796
21,1.3487207758339395,8.80810274008784e-10,-11571.47433493187
22,1.3873881219917896,0.004483522967839937,43613067.297658786
23,1.6357026744290837,0.0035120259237975088,198539213.64570564
24,1.6700161497911665,3.73053807482366e-09,-36278.22377204723
25,1.6700505701991604,3.627638516859633e-09,2651.295095196476
26,2.0794626814122803,0.05771143438894473,652140465.1491076
27,2.2254071034777088,0.002927655163631861,-327704394.46546584
28,2.018661283156048,0.0018928276705532264,-184392983.34325042
29,1.9934601994441952,8.970846162553265e-11,227.37910690259125
30,1.9934549922490943,5.869960492521593e-11,207.99468025801087
31,2.2112155364519475,0.011858163800060181,327525937.41335
32,2.320318323021305,8.264716048513977e-11,-4400.637377434495
33,2.3203141901631663,3.668155516532792e-11,-123.33536124995402
34,2.6573440713388425,0.13702356239020563,2641124974.9588118
35,4.153519028787481,0.17889550297352858,2621066745.875984
36,4.845347260618662,0.015009836407230527,1907205546.6808538
37,4.706251606358483,0.012866559370210856,-2237973942.953834
38,4.0680373936132055,0.13890144563900117,-2295925465.3630204
39,2.8624427198596565,0.13475707736559536,-2069782809.0683072
40,2.6501328137376157,6.938478116724566e-09,-437842.526054138
41,2.6501719476633006,1.232258212591761e-08,27296.477188883582
42,2.6501104317124438,1.1923018416023107e-08,1471.7688287598899
43,2.86846987550376,0.012658248987537118,331039525.2238011
44,2.981127808933502,3.532087590073487e-10,-12295.609837239044
45,2.9811175368993923,2.02426319930747e-10,-720.2341485234424
46,3.174761382355586,0.04335532125493172,660753905.3371059
47,3.5957016202268863,0.0023880190245729525,-328474594.47182465
48,3.3968804522478266,0.00816199239238342,-330114064.664105
49,3.3118389793782756,1.3764348374979024e-10,-32895.535571945285
50,3.3118400920097364,1.1435238121231204e-10,695.8493351238155
51,3.4221057131085075,0.012119805892873495,329758672.98329437
52,3.641646694116197,5.603770098973612e-09,180011.58632774948
53,3.6416777387924864,1.7039486886425974e-10,1907.4217561265662
54,3.7072062439253006,0.012883479037276678,71521725.19552454
55,4.57573224420342,0.13761528015352087,1284977408.2099416
56,4.796791216164183,0.008481302692511253,-953534940.8538116
57,4.2671661466002275,0.08143918097830147,-979163076.8877476
58,3.970389684974457,2.731342958518481e-09,58237.41051667292
59,3.970417569317071,2.2970804602539532e-09,8486.80699826257
60,4.006606978885931,0.003931727009966838,55687937.76520215
61,4.261578613358462,0.003990249985667209,204606932.74897054
62,4.298138862999888,4.5130974393207924e-10,-6268.235790281002
63,4.298150522978614,3.20959432403071e-10,-143.89139436126075
64,4.699977145419684,0.05718597128798744,637691399.97218
65,4.8460913476776035,0.0028308892148522506,-316650576.1241636
66,4.644867628081278,0.0016161648915263378,-177779055.5209665
67,4.621569316328408,4.741842956692973e-10,6297.138202813069
68,4.621557249076711,3.565853923942447e-10,310.1157958922874
69,4.820161813585048,0.014120465811995206,316878317.21774536
70,4.9391592772423225,3.895027158548476e-11,-1284.5246192208647
71,4.939156943611473,1.4555796618730813e-11,-44.935826472936505
72,4.939160730306656,,
