/vout X,/vout Y,/net06 X,/net06 Y,/net09 X,/net09 Y,/net08 X,/net08 Y,/net07 X,/net07 Y
0,2.12210166027606,0,0,0,0,0,0,0,0
1e-10,2.12210166026631,1e-10,0,1e-10,0,1e-10,0,1e-10,0
3e-10,2.122101660273771,3e-10,0,3e-10,0,3e-10,0,3e-10,0
7e-10,2.122101660277913,7e-10,0,7e-10,0,7e-10,0,7e-10,0
1.5e-09,2.122101660274474,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0
3.1e-09,2.122101660277513,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0
4.675e-09,2.12210166027474,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0
6.25e-09,2.122101660277252,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0
6.677875464186276e-09,2.151430132593617,6.677875464186276e-09,0,6.677875464186276e-09,0,6.677875464186276e-09,0,6.677875464186276e-09,2.139377320931382
7.25e-09,2.190764774022437,7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999
7.543030006282767e-09,2.190760472860619,7.543030006282767e-09,0,7.543030006282767e-09,0,7.543030006282767e-09,0,7.543030006282767e-09,5
7.924818997740459e-09,2.190775870168093,7.924818997740459e-09,0,7.924818997740459e-09,0,7.924818997740459e-09,0,7.924818997740459e-09,5
8.302053975106032e-09,2.190781593322201,8.302053975106032e-09,0,8.302053975106032e-09,0,8.302053975106032e-09,0,8.302053975106032e-09,5
9.056523929837179e-09,2.190775929727639,9.056523929837179e-09,0,9.056523929837179e-09,0,9.056523929837179e-09,0,9.056523929837179e-09,5
1.056546383929947e-08,2.190781438621959,1.056546383929947e-08,0,1.056546383929947e-08,0,1.056546383929947e-08,0,1.056546383929947e-08,5
1.25e-08,2.19077604013298,1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5
1.282279456216404e-08,2.235342617276683,1.282279456216404e-08,0,1.282279456216404e-08,0,1.282279456216404e-08,1.613972810820219,1.282279456216404e-08,5
1.316139728108202e-08,2.282379044665751,1.316139728108202e-08,0,1.316139728108202e-08,0,1.316139728108202e-08,3.306986405410107,1.316139728108202e-08,5
1.35e-08,2.329707891258322,1.35e-08,0,1.35e-08,0,1.35e-08,4.999999999999995,1.35e-08,5
1.364085049522708e-08,2.319857826351552,1.364085049522708e-08,0,1.364085049522708e-08,0,1.364085049522708e-08,5,1.364085049522708e-08,4.295747523864597
1.382741835690908e-08,2.306782951684145,1.382741835690908e-08,0,1.382741835690908e-08,0,1.382741835690908e-08,5,1.382741835690908e-08,3.362908215454615
1.400166452922531e-08,2.294632396469543,1.400166452922531e-08,0,1.400166452922531e-08,0,1.400166452922531e-08,5,1.400166452922531e-08,2.491677353873467
1.425083226461265e-08,2.277249003896896,1.425083226461265e-08,0,1.425083226461265e-08,0,1.425083226461265e-08,5,1.425083226461265e-08,1.245838676936738
1.45e-08,2.259945079059272,1.45e-08,0,1.45e-08,0,1.45e-08,5,1.45e-08,0
1.47304130951762e-08,2.259915688244174,1.47304130951762e-08,0,1.47304130951762e-08,0,1.47304130951762e-08,5,1.47304130951762e-08,0
1.498947849839934e-08,2.259929975051094,1.498947849839934e-08,0,1.498947849839934e-08,0,1.498947849839934e-08,5,1.498947849839934e-08,0
1.52497008549028e-08,2.259934349761372,1.52497008549028e-08,0,1.52497008549028e-08,0,1.52497008549028e-08,5,1.52497008549028e-08,0
1.577014556790971e-08,2.259929967479235,1.577014556790971e-08,0,1.577014556790971e-08,0,1.577014556790971e-08,5,1.577014556790971e-08,0
1.681103499392352e-08,2.259934285841696,1.681103499392352e-08,0,1.681103499392352e-08,0,1.681103499392352e-08,5,1.681103499392352e-08,0
1.875e-08,2.259929975080154,1.875e-08,0,1.875e-08,0,1.875e-08,5,1.875e-08,0
1.920674268695094e-08,2.291707616697269,1.920674268695094e-08,0,1.920674268695094e-08,0,1.920674268695094e-08,5,1.920674268695094e-08,2.283713434754712
1.975e-08,2.329715182801209,1.975e-08,0,1.975e-08,0,1.975e-08,5,1.975e-08,4.999999999999995
2.004764296274623e-08,2.329687991439664,2.004764296274623e-08,0,2.004764296274623e-08,0,2.004764296274623e-08,5,2.004764296274623e-08,5
2.042601999424169e-08,2.329757157036478,2.042601999424169e-08,0,2.042601999424169e-08,0,2.042601999424169e-08,5,2.042601999424169e-08,5
2.079663409848471e-08,2.329689119455243,2.079663409848471e-08,0,2.079663409848471e-08,0,2.079663409848471e-08,5,2.079663409848471e-08,5
2.153786230697075e-08,2.3297506057185,2.153786230697075e-08,0,2.153786230697075e-08,0,2.153786230697075e-08,5,2.153786230697075e-08,5
2.302031872394282e-08,2.329676449798486,2.302031872394282e-08,0,2.302031872394282e-08,0,2.302031872394282e-08,5,2.302031872394282e-08,5
2.5e-08,2.329763454196614,2.5e-08,0,2.5e-08,0,2.5e-08,5,2.5e-08,5
2.525e-08,2.400388325159674,2.525e-08,0,2.525e-08,1.249999999999995,2.525e-08,5,2.525e-08,5
2.567644280745054e-08,2.524852181817002,2.567644280745054e-08,0,2.567644280745054e-08,3.382214037252696,2.567644280745054e-08,5,2.567644280745054e-08,5
2.6e-08,2.627633634750277,2.6e-08,0,2.6e-08,4.999999999999995,2.6e-08,5,2.6e-08,5
2.603125e-08,2.619732150325065,2.603125e-08,0,2.603125e-08,5,2.603125e-08,4.843750000000013,2.603125e-08,4.843750000000009
2.609375e-08,2.604055870809174,2.609375e-08,0,2.609375e-08,5,2.609375e-08,4.531250000000023,2.609375e-08,4.531250000000019
2.619495143829826e-08,2.579544550440805,2.619495143829826e-08,0,2.619495143829826e-08,5,2.619495143829826e-08,4.025242808508687,2.619495143829826e-08,4.025242808508683
2.631321007545208e-08,2.551834691416708,2.631321007545208e-08,0,2.631321007545208e-08,5,2.631321007545208e-08,3.433949622739582,2.631321007545208e-08,3.433949622739578
2.649157306583205e-08,2.511322075654695,2.649157306583205e-08,0,2.649157306583205e-08,5,2.649157306583205e-08,2.542134670839738,2.649157306583205e-08,2.542134670839734
2.674578653291602e-08,2.455247795058753,2.674578653291602e-08,0,2.674578653291602e-08,5,2.674578653291602e-08,1.271067335419876,2.674578653291602e-08,1.271067335419872
2.7e-08,2.400439944893216,2.7e-08,0,2.7e-08,5,2.7e-08,1.332267629550188e-14,2.7e-08,8.881784197001252e-15
2.713413342458283e-08,2.400410322056867,2.713413342458283e-08,0,2.713413342458283e-08,5,2.713413342458283e-08,0,2.713413342458283e-08,0
2.729456740603119e-08,2.400449554999581,2.729456740603119e-08,0,2.729456740603119e-08,5,2.729456740603119e-08,0,2.729456740603119e-08,0
2.744671557129132e-08,2.400399270193275,2.744671557129132e-08,0,2.744671557129132e-08,5,2.744671557129132e-08,0,2.744671557129132e-08,0
2.775101190181158e-08,2.400446099869692,2.775101190181158e-08,0,2.775101190181158e-08,5,2.775101190181158e-08,0,2.775101190181158e-08,0
2.824325099021008e-08,2.400396553958423,2.824325099021008e-08,0,2.824325099021008e-08,5,2.824325099021008e-08,0,2.824325099021008e-08,0
2.912180021010262e-08,2.400446220432066,2.912180021010262e-08,0,2.912180021010262e-08,5,2.912180021010262e-08,0,2.912180021010262e-08,0
3.018590010505131e-08,2.40040023512629,3.018590010505131e-08,0,3.018590010505131e-08,5,3.018590010505131e-08,0,3.018590010505131e-08,0
3.125e-08,2.400447824792657,3.125e-08,0,3.125e-08,5,3.125e-08,0,3.125e-08,0
3.163215148674793e-08,2.427762235696729,3.163215148674793e-08,0,3.163215148674793e-08,5,3.163215148674793e-08,0,3.163215148674793e-08,1.910757433739673
3.194107574337397e-08,2.450060073119907,3.194107574337397e-08,0,3.194107574337397e-08,5,3.194107574337397e-08,0,3.194107574337397e-08,3.455378716869859
3.225e-08,2.472533082377429,3.225e-08,0,3.225e-08,5,3.225e-08,0,3.225e-08,5
3.250593670769606e-08,2.472545812937182,3.250593670769606e-08,0,3.250593670769606e-08,5,3.250593670769606e-08,0,3.250593670769606e-08,5
3.279600074662538e-08,2.472526712325661,3.279600074662538e-08,0,3.279600074662538e-08,5,3.279600074662538e-08,0,3.279600074662538e-08,5
3.308405796582399e-08,2.472552054112338,3.308405796582399e-08,0,3.308405796582399e-08,5,3.308405796582399e-08,0,3.308405796582399e-08,5
3.366017240422122e-08,2.472525918251824,3.366017240422122e-08,0,3.366017240422122e-08,5,3.366017240422122e-08,0,3.366017240422122e-08,5
3.481240128101566e-08,2.472549635076762,3.481240128101566e-08,0,3.481240128101566e-08,5,3.481240128101566e-08,0,3.481240128101566e-08,5
3.615620064050783e-08,2.472528598842557,3.615620064050783e-08,0,3.615620064050783e-08,5,3.615620064050783e-08,0,3.615620064050783e-08,5
3.75e-08,2.47255012433728,3.75e-08,0,3.75e-08,5,3.75e-08,0,3.75e-08,5
3.775e-08,2.509410221715362,3.775e-08,0,3.775e-08,5,3.775e-08,1.249999999999995,3.775e-08,5
3.8125e-08,2.566521387005559,3.8125e-08,0,3.8125e-08,5,3.8125e-08,3.125000000000003,3.8125e-08,5
3.85e-08,2.627713394933144,3.85e-08,0,3.85e-08,5,3.85e-08,5,3.85e-08,5
3.8625e-08,2.617071885888667,3.8625e-08,0,3.8625e-08,5,3.8625e-08,5,3.8625e-08,4.374999999999973
3.881710939387802e-08,2.601101482553335,3.881710939387802e-08,0,3.881710939387802e-08,5,3.881710939387802e-08,5,3.881710939387802e-08,3.414453030609903
3.899490641627855e-08,2.586703601362409,3.899490641627855e-08,0,3.899490641627855e-08,5,3.899490641627855e-08,5,3.899490641627855e-08,2.525467918607258
3.924745320813927e-08,2.566729275609747,3.924745320813927e-08,0,3.924745320813927e-08,5,3.924745320813927e-08,5,3.924745320813927e-08,1.262733959303634
3.95e-08,2.547191923860132,3.95e-08,0,3.95e-08,5,3.95e-08,5,3.95e-08,0
3.973066666379228e-08,2.54716950491607,3.973066666379228e-08,0,3.973066666379228e-08,5,3.973066666379228e-08,5,3.973066666379228e-08,0
3.999039518023736e-08,2.54723350717036,3.999039518023736e-08,0,3.999039518023736e-08,5,3.999039518023736e-08,5,3.999039518023736e-08,0
4.025080757160464e-08,2.547138223754353,4.025080757160464e-08,0,4.025080757160464e-08,5,4.025080757160464e-08,5,4.025080757160464e-08,0
4.077163235433918e-08,2.547221600712447,4.077163235433918e-08,0,4.077163235433918e-08,5,4.077163235433918e-08,5,4.077163235433918e-08,0
4.181328191980828e-08,2.547153998530504,4.181328191980828e-08,0,4.181328191980828e-08,5,4.181328191980828e-08,5,4.181328191980828e-08,0
4.375e-08,2.547195574884047,4.375e-08,0,4.375e-08,5,4.375e-08,5,4.375e-08,0
4.420308410315201e-08,2.582508772473104,4.420308410315201e-08,0,4.420308410315201e-08,5,4.420308410315201e-08,5,4.420308410315201e-08,2.265420515760038
4.475e-08,2.627778883495453,4.475e-08,0,4.475e-08,5,4.475e-08,5,4.475e-08,5
4.492626369711555e-08,2.627774645204848,4.492626369711555e-08,0,4.492626369711555e-08,5,4.492626369711555e-08,5,4.492626369711555e-08,5
4.527189076103694e-08,2.627705150033006,4.527189076103694e-08,0,4.527189076103694e-08,5,4.527189076103694e-08,5,4.527189076103694e-08,5
4.560726606787197e-08,2.627783180466383,4.560726606787197e-08,0,4.560726606787197e-08,5,4.560726606787197e-08,5,4.560726606787197e-08,5
4.627801668154204e-08,2.627696660767652,4.627801668154204e-08,0,4.627801668154204e-08,5,4.627801668154204e-08,5,4.627801668154204e-08,5
4.761951790888216e-08,2.627759847748632,4.761951790888216e-08,0,4.761951790888216e-08,5,4.761951790888216e-08,5,4.761951790888216e-08,5
4.880975895444108e-08,2.627726827052787,4.880975895444108e-08,0,4.880975895444108e-08,5,4.880975895444108e-08,5,4.880975895444108e-08,5
5e-08,2.627761996368559,5e-08,0,5e-08,5,5e-08,5,5e-08,5
5.0015625e-08,2.638638267577228,5.0015625e-08,0.07812500000000587,5.0015625e-08,5,5.0015625e-08,5,5.0015625e-08,5
5.0046875e-08,2.661757617520065,5.0046875e-08,0.2343750000000176,5.0046875e-08,5,5.0046875e-08,5,5.0046875e-08,5
5.010937500000001e-08,2.718506823540107,5.010937500000001e-08,0.5468750000000411,5.010937500000001e-08,5,5.010937500000001e-08,5,5.010937500000001e-08,5
5.017770959766827e-08,2.846570690331945,5.017770959766827e-08,0.8885479883413363,5.017770959766827e-08,5,5.017770959766827e-08,5,5.017770959766827e-08,5
5.024303537376598e-08,3.019966933611729,5.024303537376598e-08,1.215176868829895,5.024303537376598e-08,5,5.024303537376598e-08,5,5.024303537376598e-08,5
5.031595199434315e-08,3.213282041576848,5.031595199434315e-08,1.579759971715744,5.031595199434315e-08,5,5.031595199434315e-08,5,5.031595199434315e-08,5
5.038574821461494e-08,3.399006570450559,5.038574821461494e-08,1.928741073074707,5.038574821461494e-08,5,5.038574821461494e-08,5,5.038574821461494e-08,5
5.052534065515852e-08,3.768712426592789,5.052534065515852e-08,2.626703275792633,5.052534065515852e-08,5,5.052534065515852e-08,5,5.052534065515852e-08,5
5.080382877660056e-08,4.501914392071609,5.080382877660056e-08,4.019143883002831,5.080382877660056e-08,5,5.080382877660056e-08,5,5.080382877660056e-08,5
5.085287158245042e-08,4.627274844724361,5.085287158245042e-08,4.264357912252117,5.085287158245042e-08,5,5.085287158245042e-08,5,5.085287158245042e-08,5
5.092643579122521e-08,4.813983563684979,5.092643579122521e-08,4.632178956126047,5.092643579122521e-08,5,5.092643579122521e-08,5,5.092643579122521e-08,5
5.099999999999999e-08,4.99732789862481,5.099999999999999e-08,4.999999999999979,5.099999999999999e-08,5,5.099999999999999e-08,5,5.099999999999999e-08,5
5.10196167086966e-08,4.958734883092746,5.10196167086966e-08,5,5.10196167086966e-08,4.901916456516961,5.10196167086966e-08,4.901916456516969,5.10196167086966e-08,4.901916456516966
5.10535064217376e-08,4.88531456159359,5.10535064217376e-08,5,5.10535064217376e-08,4.732467891311976,5.10535064217376e-08,4.732467891311984,5.10535064217376e-08,4.73246789131198
5.10847405600351e-08,4.816275864891902,5.10847405600351e-08,5,5.10847405600351e-08,4.576297199824467,5.10847405600351e-08,4.576297199824475,5.10847405600351e-08,4.576297199824471
5.114469288293371e-08,4.683860172777812,5.114469288293371e-08,5,5.114469288293371e-08,4.27653558533143,5.114469288293371e-08,4.276535585331438,5.114469288293371e-08,4.276535585331433
5.121644289535157e-08,4.522655691697563,5.121644289535157e-08,5,5.121644289535157e-08,3.917785523242117,5.121644289535157e-08,3.917785523242126,5.121644289535157e-08,3.917785523242122
5.132219710317869e-08,4.281723754212552,5.132219710317869e-08,5,5.132219710317869e-08,3.389014484106522,5.132219710317869e-08,3.38901448410653,5.132219710317869e-08,3.389014484106526
5.148593734734587e-08,3.903174392990277,5.148593734734587e-08,5,5.148593734734587e-08,2.570313263270636,5.148593734734587e-08,2.570313263270644,5.148593734734587e-08,2.57031326327064
5.165665215798537e-08,3.507796119797086,5.165665215798537e-08,5,5.165665215798537e-08,1.71673921007311,5.165665215798537e-08,1.716739210073119,5.165665215798537e-08,1.716739210073114
5.182832607899269e-08,3.108874986945942,5.182832607899269e-08,5,5.182832607899269e-08,0.8583696050365415,5.182832607899269e-08,0.8583696050365495,5.182832607899269e-08,0.858369605036545
5.187124455924452e-08,3.009298216067257,5.187124455924452e-08,5,5.187124455924452e-08,0.6437772037773986,5.187124455924452e-08,0.6437772037774074,5.187124455924452e-08,0.643777203777403
5.193562227962225e-08,2.859878660488013,5.193562227962225e-08,5,5.193562227962225e-08,0.3218886018887188,5.193562227962225e-08,0.3218886018887268,5.193562227962225e-08,0.3218886018887224
5.195171670971669e-08,2.823613416240251,5.195171670971669e-08,5,5.195171670971669e-08,0.2414164514165487,5.195171670971669e-08,0.2414164514165567,5.195171670971669e-08,0.2414164514165531
5.197585835485834e-08,2.774740973268093,5.197585835485834e-08,5,5.197585835485834e-08,0.1207082257082766,5.197585835485834e-08,0.1207082257082854,5.197585835485834e-08,0.120708225708281
5.2e-08,2.73872663829554,5.2e-08,5,5.2e-08,0,5.2e-08,1.332267629550188e-14,5.2e-08,8.881784197001252e-15
5.200617371625161e-08,2.738344251494285,5.200617371625161e-08,5,5.200617371625161e-08,0,5.200617371625161e-08,0,5.200617371625161e-08,0
5.200926057437742e-08,2.73832233892871,5.200926057437742e-08,5,5.200926057437742e-08,0,5.200926057437742e-08,0,5.200926057437742e-08,0
5.201543429062903e-08,2.738360239736369,5.201543429062903e-08,5,5.201543429062903e-08,0,5.201543429062903e-08,0,5.201543429062903e-08,0
5.202778172313226e-08,2.738353400151628,5.202778172313226e-08,5,5.202778172313226e-08,0,5.202778172313226e-08,0,5.202778172313226e-08,0
5.20514242683947e-08,2.738379312943316,5.20514242683947e-08,5,5.20514242683947e-08,0,5.20514242683947e-08,0,5.20514242683947e-08,0
5.209071845157062e-08,2.738363405115803,5.209071845157062e-08,5,5.209071845157062e-08,0,5.209071845157062e-08,0,5.209071845157062e-08,0
5.216930681792247e-08,2.738380223362873,5.216930681792247e-08,5,5.216930681792247e-08,0,5.216930681792247e-08,0,5.216930681792247e-08,0
5.2265720583555e-08,2.738366124457816,5.2265720583555e-08,5,5.2265720583555e-08,0,5.2265720583555e-08,0,5.2265720583555e-08,0
5.24579014731086e-08,2.738380852094641,5.24579014731086e-08,5,5.24579014731086e-08,0,5.24579014731086e-08,0,5.24579014731086e-08,0
5.28422632522158e-08,2.738366118577546,5.28422632522158e-08,5,5.28422632522158e-08,0,5.28422632522158e-08,0,5.28422632522158e-08,0
