/vout X,/vout Y,/net06 X,/net06 Y,/net09 X,/net09 Y,/net08 X,/net08 Y,/net07 X,/net07 Y
0,1.413418458908797,0,0,0,0,0,0,0,0
1e-10,1.413418504453193,1e-10,0,1e-10,0,1e-10,0,1e-10,0
3e-10,1.41341850444105,3e-10,0,3e-10,0,3e-10,0,3e-10,0
7e-10,1.413418504421577,7e-10,0,7e-10,0,7e-10,0,7e-10,0
1.5e-09,1.413418504441706,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0
3.1e-09,1.413418504422822,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0
4.675e-09,1.413418504440899,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0
6.25e-09,1.413418504423608,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0
6.677427763920058e-09,1.443264528959711,6.677427763920058e-09,0,6.677427763920058e-09,0,6.677427763920058e-09,0,6.677427763920058e-09,2.137138819600293
7.25e-09,1.48352756668189,7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999
7.542726931237285e-09,1.483534940975825,7.542726931237285e-09,0,7.542726931237285e-09,0,7.542726931237285e-09,0,7.542726931237285e-09,5
7.924176334169635e-09,1.483525622388637,7.924176334169635e-09,0,7.924176334169635e-09,0,7.924176334169635e-09,0,7.924176334169635e-09,5
8.301157600185398e-09,1.483537565012664,8.301157600185398e-09,0,8.301157600185398e-09,0,8.301157600185398e-09,0,8.301157600185398e-09,5
9.055120132216922e-09,1.483525481911708,9.055120132216922e-09,0,9.055120132216922e-09,0,9.055120132216922e-09,0,9.055120132216922e-09,5
1.056304519627997e-08,1.483537036282027,1.056304519627997e-08,0,1.056304519627997e-08,0,1.056304519627997e-08,0,1.056304519627997e-08,5
1.25e-08,1.483526012133427,1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5
1.282225198902853e-08,1.529274606942288,1.282225198902853e-08,0,1.282225198902853e-08,0,1.282225198902853e-08,1.611259945142666,1.282225198902853e-08,5
1.316112599451427e-08,1.578274681810902,1.316112599451427e-08,0,1.316112599451427e-08,0,1.316112599451427e-08,3.30562997257133,1.316112599451427e-08,5
1.35e-08,1.628239595958346,1.35e-08,0,1.35e-08,0,1.35e-08,4.999999999999995,1.35e-08,5
1.3625e-08,1.619008475913874,1.3625e-08,0,1.3625e-08,0,1.3625e-08,5,1.3625e-08,4.375000000000007
1.38079912840978e-08,1.605326257168375,1.38079912840978e-08,0,1.38079912840978e-08,0,1.38079912840978e-08,5,1.38079912840978e-08,3.460043579511017
1.397838215317095e-08,1.59287775241263,1.397838215317095e-08,0,1.397838215317095e-08,0,1.397838215317095e-08,5,1.397838215317095e-08,2.60808923414527
1.423919107658547e-08,1.573716013839745,1.423919107658547e-08,0,1.423919107658547e-08,0,1.423919107658547e-08,5,1.423919107658547e-08,1.304044617072635
1.45e-08,1.554916415774563,1.45e-08,0,1.45e-08,0,1.45e-08,5,1.45e-08,0
1.47353090213191e-08,1.554863211156072,1.47353090213191e-08,0,1.47353090213191e-08,0,1.47353090213191e-08,5,1.47353090213191e-08,0
1.500045944682364e-08,1.554874998459745,1.500045944682364e-08,0,1.500045944682364e-08,0,1.500045944682364e-08,5,1.500045944682364e-08,0
1.526598734216414e-08,1.554858215533692,1.526598734216414e-08,0,1.526598734216414e-08,0,1.526598734216414e-08,5,1.526598734216414e-08,0
1.579704313284514e-08,1.554874727538186,1.579704313284514e-08,0,1.579704313284514e-08,0,1.579704313284514e-08,5,1.579704313284514e-08,0
1.685915471420713e-08,1.554857233169344,1.685915471420713e-08,0,1.685915471420713e-08,0,1.685915471420713e-08,5,1.685915471420713e-08,0
1.875e-08,1.554875066748907,1.875e-08,0,1.875e-08,0,1.875e-08,5,1.875e-08,0
1.92018057756712e-08,1.587667813577669,1.92018057756712e-08,0,1.92018057756712e-08,0,1.92018057756712e-08,5,1.92018057756712e-08,2.259028878355997
1.975e-08,1.628332060550498,1.975e-08,0,1.975e-08,0,1.975e-08,5,1.975e-08,4.999999999999995
2.004622679124644e-08,1.628335445179989,2.004622679124644e-08,0,2.004622679124644e-08,0,2.004622679124644e-08,5,2.004622679124644e-08,5
2.042406536824484e-08,1.628279444988807,2.042406536824484e-08,0,2.042406536824484e-08,0,2.042406536824484e-08,5,2.042406536824484e-08,5
2.07948650981559e-08,1.628350054362428,2.07948650981559e-08,0,2.07948650981559e-08,0,2.07948650981559e-08,5,2.07948650981559e-08,5
2.153646455797802e-08,1.628272489887129,2.153646455797802e-08,0,2.153646455797802e-08,0,2.153646455797802e-08,5,2.153646455797802e-08,5
2.301966347762226e-08,1.628329880875358,2.301966347762226e-08,0,2.301966347762226e-08,0,2.301966347762226e-08,5,2.301966347762226e-08,5
2.5e-08,1.628293506640138,2.5e-08,0,2.5e-08,0,2.5e-08,5,2.5e-08,5
2.525e-08,1.706252232031463,2.525e-08,0,2.525e-08,1.249999999999995,2.525e-08,5,2.525e-08,5
2.535623662633773e-08,1.742547801511265,2.535623662633773e-08,0,2.535623662633773e-08,1.781183131688655,2.535623662633773e-08,5,2.535623662633773e-08,5
2.54093549395066e-08,1.762220687404964,2.54093549395066e-08,0,2.54093549395066e-08,2.046774697532994,2.54093549395066e-08,5,2.54093549395066e-08,5
2.551559156584433e-08,1.808517197751288,2.551559156584433e-08,0,2.551559156584433e-08,2.577957829221672,2.551559156584433e-08,5,2.551559156584433e-08,5
2.554921283346224e-08,1.827285716390254,2.554921283346224e-08,0,2.554921283346224e-08,2.746064167311219,2.554921283346224e-08,5,2.554921283346224e-08,5
2.561645536869806e-08,1.881058062863373,2.561645536869806e-08,0,2.561645536869806e-08,3.082276843490314,2.561645536869806e-08,5,2.561645536869806e-08,5
2.572579082363454e-08,2.015703204714795,2.572579082363454e-08,0,2.572579082363454e-08,3.62895411817272,2.572579082363454e-08,5,2.572579082363454e-08,5
