/vout X,/vout Y,/net06 X,/net06 Y,/net09 X,/net09 Y,/net08 X,/net08 Y,/net07 X,/net07 Y
0,0.2619783632468555,0,0,0,0,0,0,0,0
1e-10,0.2619789828436783,1e-10,0,1e-10,0,1e-10,0,1e-10,0
3e-10,0.2619789866588422,3e-10,0,3e-10,0,3e-10,0,3e-10,0
7e-10,0.2619789789268641,7e-10,0,7e-10,0,7e-10,0,7e-10,0
1.5e-09,0.261978995480778,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0
3.1e-09,0.2619789789617181,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0
4.675e-09,0.2619789954591931,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0
6.25e-09,0.2619789789946456,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0
6.312499999999999e-09,0.26797247141767,6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0.3124999999999987
6.437499999999999e-09,0.2804876703065193,6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0.9374999999999959
6.687499999999998e-09,0.3082662690089146,6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,2.187499999999991
6.968749999999999e-09,0.3480689249721148,6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,3.593749999999997
7.25e-09,0.4060750436514053,7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999
7.378136849346558e-09,0.4062734549031702,7.378136849346558e-09,0,7.378136849346558e-09,0,7.378136849346558e-09,0,7.378136849346558e-09,5
7.433962691634673e-09,0.4062984082359097,7.433962691634673e-09,0,7.433962691634673e-09,0,7.433962691634673e-09,0,7.433962691634673e-09,5
7.545614376210902e-09,0.4062757627440006,7.545614376210902e-09,0,7.545614376210902e-09,0,7.545614376210902e-09,0,7.545614376210902e-09,5
7.768917745363361e-09,0.406296688956995,7.768917745363361e-09,0,7.768917745363361e-09,0,7.768917745363361e-09,0,7.768917745363361e-09,5
8.103533896218643e-09,0.4062765116437121,8.103533896218643e-09,0,8.103533896218643e-09,0,8.103533896218643e-09,0,8.103533896218643e-09,5
8.772766197929206e-09,0.4062964582427955,8.772766197929206e-09,0,8.772766197929206e-09,0,8.772766197929206e-09,0,8.772766197929206e-09,5
1.011123080135033e-08,0.4062764617266221,1.011123080135033e-08,0,1.011123080135033e-08,0,1.011123080135033e-08,0,1.011123080135033e-08,5
1.130561540067517e-08,0.4062967369623263,1.130561540067517e-08,0,1.130561540067517e-08,0,1.130561540067517e-08,0,1.130561540067517e-08,5
1.25e-08,0.4062765452590578,1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5
1.25625e-08,0.4382915025005353,1.25625e-08,0,1.25625e-08,0,1.25625e-08,0.3124999999999987,1.25625e-08,5
1.26875e-08,0.5103785319023304,1.26875e-08,0,1.26875e-08,0,1.26875e-08,0.9374999999999959,1.26875e-08,5
1.29375e-08,0.6675580762643578,1.29375e-08,0,1.29375e-08,0,1.29375e-08,2.187499999999991,1.29375e-08,5
1.313391093522674e-08,0.7930963232795349,1.313391093522674e-08,0,1.313391093522674e-08,0,1.313391093522674e-08,3.169554676133722,1.313391093522674e-08,5
1.331695546761337e-08,0.9102134514165425,1.331695546761337e-08,0,1.331695546761337e-08,0,1.331695546761337e-08,4.084777338066858,1.331695546761337e-08,5
