/vout X,/vout Y,/net06 X,/net06 Y,/net09 X,/net09 Y,/net08 X,/net08 Y,/net07 X,/net07 Y
0,3.074956378517845,0,0,0,0,0,0,0,0
1e-10,3.074957350104112,1e-10,0,1e-10,0,1e-10,0,1e-10,0
3e-10,3.074957350681644,3e-10,0,3e-10,0,3e-10,0,3e-10,0
7e-10,3.074957349435263,7e-10,0,7e-10,0,7e-10,0,7e-10,0
1.5e-09,3.074957352104852,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0
3.1e-09,3.074957349436132,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0
4.675e-09,3.074957352104315,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0
6.25e-09,3.074957349436668,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0
6.678105328601012e-09,3.103992573327718,6.678105328601012e-09,0,6.678105328601012e-09,0,6.678105328601012e-09,0,6.678105328601012e-09,2.140526643005062
7.25e-09,3.142880492701193,7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999
7.543179357103137e-09,3.142864529833555,7.543179357103137e-09,0,7.543179357103137e-09,0,7.543179357103137e-09,0,7.543179357103137e-09,5
7.925107189679563e-09,3.142871010963633,7.925107189679563e-09,0,7.925107189679563e-09,0,7.925107189679563e-09,0,7.925107189679563e-09,5
8.302460772100591e-09,3.14287449661317,8.302460772100591e-09,0,8.302460772100591e-09,0,8.302460772100591e-09,0,8.302460772100591e-09,5
9.057167936942647e-09,3.142871084355408,9.057167936942647e-09,0,9.057167936942647e-09,0,9.057167936942647e-09,0,9.057167936942647e-09,5
1.056658226662676e-08,3.142874427201552,1.056658226662676e-08,0,1.056658226662676e-08,0,1.056658226662676e-08,0,1.056658226662676e-08,5
1.25e-08,3.142871131319743,1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5
1.282302624543364e-08,3.186837408349293,1.282302624543364e-08,0,1.282302624543364e-08,0,1.282302624543364e-08,1.615131227168226,1.282302624543364e-08,5
1.316151312271682e-08,3.23301710848026,1.316151312271682e-08,0,1.316151312271682e-08,0,1.316151312271682e-08,3.307565613584115,1.316151312271682e-08,5
1.35e-08,3.279305024317038,1.35e-08,0,1.35e-08,0,1.35e-08,4.999999999999995,1.35e-08,5
1.364099527599822e-08,3.269643517545392,1.364099527599822e-08,0,1.364099527599822e-08,0,1.364099527599822e-08,5,1.364099527599822e-08,4.295023620008875
1.382770405780654e-08,3.256894294171326,1.382770405780654e-08,0,1.382770405780654e-08,0,1.382770405780654e-08,5,1.382770405780654e-08,3.361479710967284
1.400207581014555e-08,3.244976718798459,1.400207581014555e-08,0,1.400207581014555e-08,0,1.400207581014555e-08,5,1.400207581014555e-08,2.489620949272238
