signal,mean_vout_Y,variance_vout_Y,slope_vout
1,0.08604139255495068,1.1562468964815219e-20,0.5389507094579115
2,0.08604139261849579,3.1658696426379875e-27,1.3952133099642052e-06
3,0.09185704937471117,0.00010146559051762489,5741426.305770215
4,0.21599954134064947,0.0062112035411005986,296518555.3359681
5,0.3843812853938577,2.7880803688266528e-08,746098.5840294237
6,0.3844775450062066,1.2166092463956574e-11,166.78376363896072
7,0.384479680126584,7.693067887504279e-12,-73.65852963593706
8,0.7956666971927574,0.058647851532166256,644198182.1185325
9,0.9375796603469687,0.002619138663705554,-321507157.9360485
10,0.7343938598675543,0.0023903739578496684,-189061168.2365187
11,0.7060458281907153,9.022431685375442e-11,-3670.4124564003605
12,0.7060512048155991,7.483528509146977e-11,-117.702507630335
13,0.9200317909799738,0.011555112371171346,321529144.7007404
14,1.0277234034796583,1.5533151281235398e-10,-47219.25120472541
15,1.027720910853042,1.0390571899951168e-10,1040.7128182748336
16,1.3130964861131238,0.10045508629692934,1283217743.1364326
17,2.1911528119029993,0.03247564127318472,1040538698.549324
18,2.0672752353838337,0.013857088436209648,-976916471.9049938
19,1.5587881323095492,0.043944610874383394,-964585331.6084547
20,1.348645116335666,1.358706805608148e-09,287848.37300389126
21,1.3486497424104125,8.366429913520548e-10,-11184.07025106038
22,1.3873881686042058,0.004500074416740061,43424769.57529605
23,1.6356840421122403,0.0035052245126578683,198498763.3972046
24,1.669963992433664,3.769004754516056e-09,-36326.072915501005
25,1.6699985810515559,3.6587112646628633e-09,2719.2960313662875
26,2.079550136910585,0.05767896876024692,652214103.5201623
27,2.2254296951807784,0.0029270670338656505,-327746279.96454245
28,2.018660579295723,0.0018958331009999551,-184450940.06710896
29,1.993440933773571,9.181822074550761e-11,170.23660197584604
30,1.9934356540080038,5.952505452020547e-11,212.36148960917117
31,2.2112176391889062,0.011861734758538064,327561586.71332127
32,2.3203352265003687,8.681707815215904e-11,-5160.145067859362
33,2.3203309840186708,3.669206175822741e-11,-129.10707896896824
34,2.6573812295354053,0.1370365006301308,2641295570.496312
35,4.153282982357983,0.1787079159744972,2621064174.2413955
36,4.845329607209937,0.015034649016537512,1907445301.2905385
37,4.706249272743315,0.01286841275936402,-2237531622.3870783
38,4.067568624639769,0.13904015358726976,-2296036114.2652764
39,2.862137314253601,0.13432547199818232,-2069338646.8227034
40,2.650174978955192,6.74546775240849e-09,-435262.5264704466
41,2.650214131297329,1.2142142789722377e-08,27220.40214892951
42,2.6501529687008865,1.174313353035127e-08,1457.902138791068
43,2.8685503804449826,0.012653037516227645,331051995.9923197
44,2.9811841410591615,3.5756022316743773e-10,-13255.281908014396
45,2.98117378693086,1.9926142894175447e-10,-724.4815586677144
46,3.1748268047717896,0.04335870662766861,660777167.5068682
47,3.595780927977765,0.002388210329982671,-328491199.2989367
48,3.3969515506812726,0.008162785925337618,-330127595.4289104
49,3.311906069782227,1.3958913931132083e-10,-32712.78143666386
50,3.3119073067864444,1.180204479502857e-10,710.9712810127446
51,3.4221767845648423,0.01212074135951298,329772088.1534289
52,3.6417272157221823,5.5999779469982866e-09,179998.30878814397
53,3.6417581207060947,1.6767186435317962e-10,1913.3502387362407
54,3.707289074343952,0.012884435226976819,71524003.28903
55,4.575807851891259,0.13760348208039125,1284915143.147476
56,4.796849224982508,0.008479903198645986,-953393361.5243367
57,4.267010714654813,0.08143411833918598,-979154386.939337
58,3.970486345208547,2.7952150661073277e-09,51100.262993515054
59,3.970514815254358,2.4112670880346624e-09,8629.549413025019
60,4.006666956505527,0.003923741149099923,55860740.954610184
61,4.26166446957945,0.003994232193218007,204628998.49809086
62,4.298244699403151,4.454201046864946e-10,-6448.687639444495
63,4.298256290554009,3.225792160095539e-10,-140.60634215800098
64,4.700056503066095,0.05718226199147152,637670758.9631548
65,4.84617672059951,0.0028306510143199528,-316634562.2720803
66,4.644954733525007,0.001616002809696112,-177776399.18335554
67,4.621654735074998,4.5341693141032314e-10,6941.812369566279
68,4.621642935885203,3.4978261686300034e-10,296.7378353761996
69,4.820240383854549,0.0141202844804401,316876291.28954387
70,4.939241979400571,2.9422956492483155e-11,389.39539735156336
71,4.939239869308761,1.4093761526356892e-11,-59.203486375597365
72,4.939243651607084,,
