/vout X,/vout Y,/net06 X,/net06 Y,/net09 X,/net09 Y,/net08 X,/net08 Y,/net07 X,/net07 Y
0,1.178608152799731,0,0,0,0,0,0,0,0
1e-10,1.17860815279912,1e-10,0,1e-10,0,1e-10,0,1e-10,0
3e-10,1.178608152800009,3e-10,0,3e-10,0,3e-10,0,3e-10,0
7e-10,1.178608152799513,7e-10,0,7e-10,0,7e-10,0,7e-10,0
1.5e-09,1.178608152799919,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0
3.1e-09,1.178608152799557,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0
4.675e-09,1.178608152799891,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0
6.25e-09,1.178608152799585,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0
6.677086791117705e-09,1.208844373606158,6.677086791117705e-09,0,6.677086791117705e-09,0,6.677086791117705e-09,0,6.677086791117705e-09,2.135433955588527
7.25e-09,1.249830974316336,7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999
7.540464904453631e-09,1.249840590611423,7.540464904453631e-09,0,7.540464904453631e-09,0,7.540464904453631e-09,0,7.540464904453631e-09,5
7.921149557680864e-09,1.249822830564473,7.921149557680864e-09,0,7.921149557680864e-09,0,7.921149557680864e-09,0,7.921149557680864e-09,5
8.297372956371424e-09,1.249845558809193,8.297372956371424e-09,0,8.297372956371424e-09,0,8.297372956371424e-09,0,8.297372956371424e-09,5
9.049819753752542e-09,1.249822187967401,9.049819753752542e-09,0,9.049819753752542e-09,0,9.049819753752542e-09,0,9.049819753752542e-09,5
1.044653245840323e-08,1.24984415179702,1.044653245840323e-08,0,1.044653245840323e-08,0,1.044653245840323e-08,0,1.044653245840323e-08,5
1.147326622920161e-08,1.249824201928172,1.147326622920161e-08,0,1.147326622920161e-08,0,1.147326622920161e-08,0,1.147326622920161e-08,5
1.25e-08,1.249844213245489,1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5
1.275e-08,1.28606345754787,1.275e-08,0,1.275e-08,0,1.275e-08,1.249999999999995,1.275e-08,5
1.316753861695835e-08,1.348355355287738,1.316753861695835e-08,0,1.316753861695835e-08,0,1.316753861695835e-08,3.337693084791745,1.316753861695835e-08,5
1.35e-08,1.400439946228567,1.35e-08,0,1.35e-08,0,1.35e-08,4.999999999999995,1.35e-08,5
1.3625e-08,1.390437824520022,1.3625e-08,0,1.3625e-08,0,1.3625e-08,5,1.3625e-08,4.375000000000007
1.381192042250563e-08,1.375607023776801,1.381192042250563e-08,0,1.381192042250563e-08,0,1.381192042250563e-08,5,1.381192042250563e-08,3.440397887471855
1.398082955346049e-08,1.362506694187278,1.398082955346049e-08,0,1.398082955346049e-08,0,1.398082955346049e-08,5,1.398082955346049e-08,2.59585223269755
1.424041477673025e-08,1.342590469463171,1.424041477673025e-08,0,1.424041477673025e-08,0,1.424041477673025e-08,5,1.424041477673025e-08,1.297926116348771
1.45e-08,1.323089760022298,1.45e-08,0,1.45e-08,0,1.45e-08,5,1.45e-08,0
