signal,mean_vout_Y,variance_vout_Y,slope_vout
1,0.9447172265801026,5.8794789342253536e-30,-2.5376526277146435e-06
2,0.9447172265801062,1.3620176566706532e-29,4.361590453884544e-07
3,0.9550038007063165,0.00031744082176213376,11235989.93043862
4,1.0178055118547056,2.5920586392768024e-10,-26771.603406622817
5,1.017810237811603,3.7384619578819007e-10,1923.8058436093613
6,1.0303901865221226,0.00047509029402664207,20001306.471259844
7,1.1634394656322153,0.0011510124591876491,172128965.47498485
8,1.1616005570899188,0.00018962919368189216,-95583533.87604532
9,1.1041314535396383,0.000258658059225035,-47793599.587151505
10,1.0948391658372063,2.4951698947119446e-10,-7266.054805355575
11,1.1016686769406663,0.00013975710116258125,7108191.624217822
12,1.172436580375686,0.0004507385712546565,70067817.29381943
13,1.1847154373345965,4.151131717958925e-14,191.8621762098212
14,1.1847155448219076,3.454880245960159e-15,-6.011684011539722
15,1.213865492470697,0.0007245949840355905,563069822.5886207
16,1.477642400672549,0.02193768720546008,1286301532.456168
17,2.104876887010896,0.08430609640959841,1308487658.7293272
18,2.2582575853751075,0.005713020993358268,-986895810.8600535
19,1.8696546294892633,0.04441803122723617,-973896596.3541423
20,1.4009173887064967,2.2164243807539482e-07,-3452766.014141709
21,1.4006503976416127,7.320006867330732e-11,1653.977342596624
22,1.4006455423069522,6.680356384361405e-11,-440.8687066425995
23,1.602023596797805,0.014675824683464136,323050137.31995714
24,1.7234557914520303,4.703333955055106e-11,5163.493509069058
25,1.7234523441446246,5.859574587838122e-11,-446.280957650681
26,1.912784204791701,0.041873796450094994,650538410.4343058
27,2.330884995772682,0.002381470246003452,-327457348.6126316
28,2.132708845797479,0.008021952883591827,-327701770.46602744
29,2.04853309780648,2.2179480315415708e-11,-5153.497379090317
30,2.0485353421219674,2.8362343988251662e-11,524.788882698715
31,2.1580113066194926,0.011965989778802429,327567271.16283834
32,2.376931158232536,1.3640316102339732e-08,398956.6797794797
33,2.377000005390562,7.483169495958438e-12,656.7770921174451
34,2.4698577777276376,0.025868137006256498,99428560.03963624
35,3.742564290141439,0.4020390500562995,2645537211.0303903
36,4.768175636759705,0.05291876848991518,2523839681.3768697
37,4.871560651760142,0.006564101931775319,-2190562992.7754927
38,4.432171006842272,0.05391736644928974,-2277872610.9054475
39,3.377993799379047,0.1260159139515721,-2321710884.0980773
40,2.708651899441659,8.220458796949158e-07,-12908889.143651534
41,2.708147828766171,4.938574450709771e-11,10878.603856727404
42,2.708151936806587,2.664373611478444e-11,1236.3261678154645
43,2.747373800671132,0.0046154156981548155,46474746.3485824
44,3.0044143781591646,0.003831976190377173,206237709.62098867
45,3.0402522951890494,2.587730965848095e-11,-2454.886695386346
46,3.040255250676624,2.5969470702563817e-11,4.072054717339184
47,3.45598241225728,0.06116246912686743,663152865.0422137
48,3.607516532524027,0.0030277618876444748,-331417853.23975295
49,3.397547339751922,0.0019114604763576977,-187678111.4531469
50,3.372216684384561,2.0704312490894698e-11,2900.8894567466477
51,3.3722140139321066,2.225193903702055e-11,-22.403428520595657
52,3.5932977963660577,0.012135289059461287,331328393.10549617
53,3.7036594951062614,3.6588960067610454e-10,-37623.01226950592
54,3.7036663570218202,5.355076750873821e-10,2068.5564917895827
55,3.9552654228968342,0.07989987012131353,1319612475.704209
56,4.868477288422636,0.03437803044647027,1018046740.8450651
57,4.740575180401026,0.01684710354152523,-950959737.1451708
58,4.138232840028443,0.03212705013813209,-826278860.335875
59,4.034382463683921,6.730276949552307e-11,-6780.7326972133205
60,4.03438713904614,6.379688809621297e-11,930.3280947353359
61,4.144713419236097,0.012122323759186888,329583408.2828554
62,4.363594145446583,1.5971391351444e-08,417420.927491863
63,4.363672252665067,1.393399792638375e-10,3011.219281669605
64,4.417606904965886,0.008727932738374227,60816445.024714194
65,4.90831132004719,0.015861979976089274,446907620.37676996
66,4.839123386330737,0.005974912714306555,-314198685.61292166
67,4.685991028505732,1.9146975240563185e-08,-561183.1993808015
68,4.6859056556574465,8.738451095516836e-11,-2925.445007691691
69,4.71221524766938,0.0020761687632246915,37505371.86988692
70,4.960622646777305,0.004557332171498693,222877007.88274932
71,4.999740080210672,4.293568511432273e-12,1158.0793218610768
72,4.999738910424592,3.4671448674747923e-12,-120.25647633508166
73,4.999741034468561,,
