/vout X,/vout Y,/net06 X,/net06 Y,/net09 X,/net09 Y,/net08 X,/net08 Y,/net07 X,/net07 Y
0,2.359697947886722,0,0,0,0,0,0,0,0
1e-10,2.359697947886701,1e-10,0,1e-10,0,1e-10,0,1e-10,0
3e-10,2.359697947886731,3e-10,0,3e-10,0,3e-10,0,3e-10,0
7e-10,2.359697947886715,7e-10,0,7e-10,0,7e-10,0,7e-10,0
1.5e-09,2.359697947886727,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0
3.1e-09,2.359697947886717,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0
4.675e-09,2.359697947886726,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0
6.25e-09,2.359697947886718,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0
6.677938642034121e-09,2.388951376284343,6.677938642034121e-09,0,6.677938642034121e-09,0,6.677938642034121e-09,0,6.677938642034121e-09,2.139693210170604
7.25e-09,2.428150940971599,7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999
7.543073677319573e-09,2.428148718918226,7.543073677319573e-09,0,7.543073677319573e-09,0,7.543073677319573e-09,0,7.543073677319573e-09,5
7.924914582791431e-09,2.428160890902854,7.924914582791431e-09,0,7.924914582791431e-09,0,7.924914582791431e-09,0,7.924914582791431e-09,5
8.302196526733814e-09,2.428165109738909,8.302196526733814e-09,0,8.302196526733814e-09,0,8.302196526733814e-09,0,8.302196526733814e-09,5
9.05676041461858e-09,2.428160940653748,9.05676041461858e-09,0,9.05676041461858e-09,0,9.05676041461858e-09,0,9.05676041461858e-09,5
1.056588819038811e-08,2.428165025812993,1.056588819038811e-08,0,1.056588819038811e-08,0,1.056588819038811e-08,0,1.056588819038811e-08,5
1.25e-08,2.42816100030441,1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5
1.282286392401147e-08,2.472549709397283,1.282286392401147e-08,0,1.282286392401147e-08,0,1.282286392401147e-08,1.614319620057351,1.282286392401147e-08,5
1.316143196200573e-08,2.519314631483546,1.316143196200573e-08,0,1.316143196200573e-08,0,1.316143196200573e-08,3.307159810028677,1.316143196200573e-08,5
1.35e-08,2.566299183822078,1.35e-08,0,1.35e-08,0,1.35e-08,4.999999999999995,1.35e-08,5
1.364089906358578e-08,2.556519550400713,1.364089906358578e-08,0,1.364089906358578e-08,0,1.364089906358578e-08,5,1.364089906358578e-08,4.295504682071074
1.382751717677918e-08,2.54350702115131,1.382751717677918e-08,0,1.382751717677918e-08,0,1.382751717677918e-08,5,1.382751717677918e-08,3.362414116104119
1.400182006967977e-08,2.531508200222164,1.400182006967977e-08,0,1.400182006967977e-08,0,1.400182006967977e-08,5,1.400182006967977e-08,2.490899651601155
1.425091003483988e-08,2.514171359925249,1.425091003483988e-08,0,1.425091003483988e-08,0,1.425091003483988e-08,5,1.425091003483988e-08,1.245449825800578
1.45e-08,2.497043184145016,1.45e-08,0,1.45e-08,0,1.45e-08,5,1.45e-08,0
1.473050218702975e-08,2.496989152123807,1.473050218702975e-08,0,1.473050218702975e-08,0,1.473050218702975e-08,5,1.473050218702975e-08,0
1.498972632398477e-08,2.496998265625365,1.498972632398477e-08,0,1.498972632398477e-08,0,1.498972632398477e-08,5,1.498972632398477e-08,0
