/out0 X,/out0 Y,/out1 X,/out1 Y,/out2 X,/out2 Y
0,0.076839144853819,0,0.2472700405904896,0,0.2495192488490563
0.01066666666666667,0.07683914726120132,0.01066666666666667,0.2472791728752963,0.01066666666666667,0.2495219606673011
0.02133333333333334,0.07683915060243823,0.02133333333333334,0.2472791728770476,0.02133333333333334,0.2495219606674036
0.032,0.07683915523708028,0.032,0.2472791728794731,0.032,0.2495219606675432
0.04266666666666667,0.07683916166113815,0.04266666666666667,0.2472791728828408,0.04266666666666667,0.2495219606677349
0.05333333333333334,0.07683917055796141,0.05333333333333334,0.2472791728875013,0.05333333333333334,0.2495219606680035
0.06400000000000002,0.0768391828672078,0.06400000000000002,0.2472791728939472,0.06400000000000002,0.2495219606683736
0.07466666666666669,0.07683919987818456,0.07466666666666669,0.2472791729028569,0.07466666666666669,0.2495219606688846
0.08533333333333336,0.07683922335545459,0.08533333333333336,0.2472791729151556,0.08533333333333336,0.2495219606695906
0.09600000000000003,0.07683925570692179,0.09600000000000003,0.2472791729320993,0.09600000000000003,0.2495219606705634
0.1066666666666667,0.07683930020720724,0.1066666666666667,0.2472791729554126,0.1066666666666667,0.2495219606719014
0.1173333333333334,0.07683936129217579,0.1173333333333334,0.2472791729874071,0.1173333333333334,0.2495219606737381
0.128,0.0768394449436849,0.128,0.2472791730312295,0.128,0.2495219606762535
0.1386666666666667,0.07683955918695677,0.1386666666666667,0.2472791730910711,0.1386666666666667,0.2495219606796883
0.1493333333333333,0.07683971472572559,0.1493333333333333,0.247279173172549,0.1493333333333333,0.2495219606843639
0.16,0.07683992574217871,0.16,0.2472791732830842,0.16,0.2495219606907093
0.1706666666666667,0.07684021088888326,0.1706666666666667,0.2472791734324555,0.1706666666666667,0.249521960699281
0.1813333333333333,0.07684059449750684,0.1813333333333333,0.2472791736334042,0.1813333333333333,0.2495219607108112
0.192,0.07684110802387788,0.192,0.2472791739024121,0.192,0.2495219607262516
0.2026666666666666,0.07684179174075426,0.2026666666666666,0.2472791742605848,0.2026666666666666,0.2495219607468108
0.2133333333333333,0.07684269667965923,0.2133333333333333,0.2472791747346532,0.2133333333333333,0.2495219607740174
0.2239999999999999,0.07684388681380466,0.2239999999999999,0.2472791753581467,0.2239999999999999,0.2495219608097993
0.2346666666666666,0.07684544146966402,0.2346666666666666,0.2472791761726496,0.2346666666666666,0.2495219608565468
0.2453333333333333,0.07684745796008509,0.2453333333333333,0.2472791772291638,0.2453333333333333,0.2495219609171835
0.2559999999999999,0.07685005445176178,0.2559999999999999,0.2472791785896498,0.2559999999999999,0.2495219609952651
0.2666666666666666,0.07685337311641063,0.2666666666666666,0.2472791803286962,0.2666666666666666,0.2495219610950688
0.2773333333333333,0.0768575836652759,0.2773333333333333,0.2472791825353588,0.2773333333333333,0.2495219612217178
0.2879999999999999,0.07686288742089337,0.2879999999999999,0.247279185315342,0.2879999999999999,0.2495219613812688
0.2986666666666666,0.07686952212192322,0.2986666666666666,0.2472791887935743,0.2986666666666666,0.2495219615808925
0.3093333333333332,0.07687776766606955,0.3093333333333332,0.2472791931172573,0.3093333333333332,0.249521961829038
0.3199999999999999,0.07688795295155687,0.3199999999999999,0.2472791984595618,0.3199999999999999,0.2495219621356462
0.3306666666666666,0.07690046386304905,0.3306666666666666,0.2472792050239251,0.3306666666666666,0.2495219625123912
0.3413333333333332,0.07691575225371755,0.3413333333333332,0.2472792130489707,0.3413333333333332,0.2495219629729693
0.3519999999999999,0.07693434550171209,0.3519999999999999,0.2472792228137582,0.3519999999999999,0.2495219635333919
0.3626666666666665,0.07695685587939802,0.3626666666666665,0.2472792346430658,0.3626666666666665,0.2495219642123093
0.3733333333333332,0.07698398859764491,0.3733333333333332,0.2472792489121076,0.3733333333333332,0.2495219650312441
0.3839999999999998,0.07701654703084486,0.3839999999999998,0.2472792660499289,0.3839999999999998,0.2495219660148245
0.3946666666666665,0.07705543337880379,0.3946666666666665,0.2472792865406405,0.3946666666666665,0.2495219671908373
0.4053333333333332,0.07710164299395743,0.4053333333333332,0.2472793109215053,0.4053333333333332,0.2495219685901249
0.4159999999999998,0.0771562509165464,0.4159999999999998,0.247279339777257,0.4159999999999998,0.2495219702462301
0.4266666666666665,0.07722038989529262,0.4266666666666665,0.247279373730093,0.4266666666666665,0.2495219721948694
0.4373333333333331,0.07729522030411441,0.4373333333333331,0.247279413425636,0.4373333333333331,0.2495219744731068
0.4479999999999998,0.07738189372976778,0.4479999999999998,0.2472794595156441,0.4479999999999998,0.2495219771183345
0.4586666666666664,0.07748151329515739,0.4586666666666664,0.2472795126389166,0.4586666666666664,0.2495219801672282
0.4693333333333331,0.07759509463659595,0.4693333333333331,0.2472795734023853,0.4693333333333331,0.2495219836546189
0.4799999999999998,0.07772353158586291,0.4799999999999998,0.24727964236434,0.4799999999999998,0.2495219876125477
