v /net06; tran (V) X,v /net06; tran (V) Y,v /net09; tran (V) X,v /net09; tran (V) Y,v /net08; tran (V) X,v /net08; tran (V) Y,v /net07; tran (V) X,v /net07; tran (V) Y,v /vout; tran (V) X,v /vout; tran (V) Y
0,0,0,0,0,0,0,0,0,0.08862767162909073
1e-10,0,1e-10,0,1e-10,0,1e-10,0,1e-10,0.08862760581335741
3e-10,0,3e-10,0,3e-10,0,3e-10,0,3e-10,0.08862760085511692
7e-10,0,7e-10,0,7e-10,0,7e-10,0,7e-10,0.08862760022976901
1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0.08862760070668955
3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0.08862760028114501
4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0.08862760067839884
6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0.08862760030630926
6.499999999999999e-09,0,6.499999999999999e-09,0,6.499999999999999e-09,0,6.499999999999999e-09,1.249999999999999,6.499999999999999e-09,0.1575098772258443
6.593749999999999e-09,0,6.593749999999999e-09,0,6.593749999999999e-09,0,6.593749999999999e-09,1.718749999999997,6.593749999999999e-09,0.1841748335234892
6.781249999999998e-09,0,6.781249999999998e-09,0,6.781249999999998e-09,0,6.781249999999998e-09,2.656249999999992,6.781249999999998e-09,0.2387316288196973
7.015624999999999e-09,0,7.015624999999999e-09,0,7.015624999999999e-09,0,7.015624999999999e-09,3.828124999999998,7.015624999999999e-09,0.3098402049572974
7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999,7.25e-09,0.3838749502634139
7.328599636843226e-09,0,7.328599636843226e-09,0,7.328599636843226e-09,0,7.328599636843226e-09,5,7.328599636843226e-09,0.3841504600286895
7.48579891052968e-09,0,7.48579891052968e-09,0,7.48579891052968e-09,0,7.48579891052968e-09,5,7.48579891052968e-09,0.3841700810638254
7.661801211016983e-09,0,7.661801211016983e-09,0,7.661801211016983e-09,0,7.661801211016983e-09,5,7.661801211016983e-09,0.3841553081778032
7.955795652600536e-09,0,7.955795652600536e-09,0,7.955795652600536e-09,0,7.955795652600536e-09,5,7.955795652600536e-09,0.3841660209236851
8.354062519235799e-09,0,8.354062519235799e-09,0,8.354062519235799e-09,0,8.354062519235799e-09,5,8.354062519235799e-09,0.384157760049509
9.004767757943789e-09,0,9.004767757943789e-09,0,9.004767757943789e-09,0,9.004767757943789e-09,5,9.004767757943789e-09,0.3841655995975586
1.011395988527387e-08,0,1.011395988527387e-08,0,1.011395988527387e-08,0,1.011395988527387e-08,5,1.011395988527387e-08,0.3841581650597395
1.130697994263694e-08,0,1.130697994263694e-08,0,1.130697994263694e-08,0,1.130697994263694e-08,5,1.130697994263694e-08,0.3841656433268738
1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5,1.25e-08,0.3841584345187592
1.275e-08,0,1.275e-08,0,1.275e-08,1.249999999999995,1.275e-08,5,1.275e-08,0.5449727229655285
1.316088391459109e-08,0,1.316088391459109e-08,0,1.316088391459109e-08,3.304419572955441,1.316088391459109e-08,5,1.316088391459109e-08,0.8103287096252526
1.333044195729554e-08,0,1.333044195729554e-08,0,1.333044195729554e-08,4.152209786477718,1.333044195729554e-08,5,1.333044195729554e-08,0.9192812606417612
1.35e-08,0,1.35e-08,0,1.35e-08,4.999999999999995,1.35e-08,5,1.35e-08,1.028271857400884
1.358501513793399e-08,0,1.358501513793399e-08,0,1.358501513793399e-08,5,1.358501513793399e-08,4.574924310330036,1.358501513793399e-08,1.001583708946145
1.369460857486146e-08,0,1.369460857486146e-08,0,1.369460857486146e-08,5,1.369460857486146e-08,4.02695712569271,1.369460857486146e-08,0.9663043168905928
1.379891643330789e-08,0,1.379891643330789e-08,0,1.379891643330789e-08,5,1.379891643330789e-08,3.505417833460523,1.379891643330789e-08,0.9328241522909893
1.400753215020077e-08,0,1.400753215020077e-08,0,1.400753215020077e-08,5,1.400753215020077e-08,2.46233924899615,1.400753215020077e-08,0.8657235954452142
1.428202123874426e-08,0,1.428202123874426e-08,0,1.428202123874426e-08,5,1.428202123874426e-08,1.08989380627868,1.428202123874426e-08,0.7774264565073723
1.45e-08,0,1.45e-08,0,1.45e-08,5,1.45e-08,0,1.45e-08,0.7071854310340908
1.468456083787211e-08,0,1.468456083787211e-08,0,1.468456083787211e-08,5,1.468456083787211e-08,0,1.468456083787211e-08,0.7070007077056504
1.489956313989391e-08,0,1.489956313989391e-08,0,1.489956313989391e-08,5,1.489956313989391e-08,0,1.489956313989391e-08,0.7069931952418365
1.510818894902191e-08,0,1.510818894902191e-08,0,1.510818894902191e-08,5,1.510818894902191e-08,0,1.510818894902191e-08,0.7070055778909698
1.552544056727792e-08,0,1.552544056727792e-08,0,1.552544056727792e-08,5,1.552544056727792e-08,0,1.552544056727792e-08,0.7069925949591085
1.635994380378993e-08,0,1.635994380378993e-08,0,1.635994380378993e-08,5,1.635994380378993e-08,0,1.635994380378993e-08,0.707005718114234
1.755497190189496e-08,0,1.755497190189496e-08,0,1.755497190189496e-08,5,1.755497190189496e-08,0,1.755497190189496e-08,0.706992527166286
1.875e-08,0,1.875e-08,0,1.875e-08,5,1.875e-08,0,1.875e-08,0.7070057651862087
