v /net06; tran (V) X,v /net06; tran (V) Y,v /net09; tran (V) X,v /net09; tran (V) Y,v /net08; tran (V) X,v /net08; tran (V) Y,v /net07; tran (V) X,v /net07; tran (V) Y,v /vout; tran (V) X,v /vout; tran (V) Y
0,0,0,0,0,0,0,0,0,0.08589721279842161
1e-10,0,1e-10,0,1e-10,0,1e-10,0,1e-10,0.08589721307960012
3e-10,0,3e-10,0,3e-10,0,3e-10,0,3e-10,0.08589720934544318
7e-10,0,7e-10,0,7e-10,0,7e-10,0,7e-10,0.08589720847490559
1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0.08589720909038451
3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0.08589720855645055
4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0.08589720904656362
6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0.08589720859498294
6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0.3124999999999987,6.312499999999999e-09,0.1036497196357479
6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0.9374999999999959,6.437499999999999e-09,0.1399924826532599
6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,2.187499999999991,6.687499999999998e-09,0.2138790196305278
6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,3.593749999999997,6.968749999999999e-09,0.2988796904628306
7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999,7.25e-09,0.385914743896795
7.384139483447168e-09,0,7.384139483447168e-09,0,7.384139483447168e-09,0,7.384139483447168e-09,5,7.384139483447168e-09,0.3862343071025575
7.604216679446192e-09,0,7.604216679446192e-09,0,7.604216679446192e-09,0,7.604216679446192e-09,5,7.604216679446192e-09,0.3862433235312173
7.818294529790384e-09,0,7.818294529790384e-09,0,7.818294529790384e-09,0,7.818294529790384e-09,5,7.818294529790384e-09,0.386236797077239
8.246450230478768e-09,0,8.246450230478768e-09,0,8.246450230478768e-09,0,8.246450230478768e-09,5,8.246450230478768e-09,0.3862404625369777
8.918946900354606e-09,0,8.918946900354606e-09,0,8.918946900354606e-09,0,8.918946900354606e-09,5,8.918946900354606e-09,0.3862378913763601
1.006663483713684e-08,0,1.006663483713684e-08,0,1.006663483713684e-08,0,1.006663483713684e-08,5,1.006663483713684e-08,0.38624030589844
1.128331741856842e-08,0,1.128331741856842e-08,0,1.128331741856842e-08,0,1.128331741856842e-08,5,1.128331741856842e-08,0.3862385202683191
1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5,1.25e-08,0.3862400610612546
1.275e-08,0,1.275e-08,0,1.275e-08,1.249999999999995,1.275e-08,5,1.275e-08,0.5444076160034833
1.316635376838763e-08,0,1.316635376838763e-08,0,1.316635376838763e-08,3.331768841938173,1.316635376838763e-08,5,1.316635376838763e-08,0.8121411181475539
1.35e-08,0,1.35e-08,0,1.35e-08,4.999999999999995,1.35e-08,5,1.35e-08,1.026333472168972
1.362666118528302e-08,0,1.362666118528302e-08,0,1.362666118528302e-08,5,1.362666118528302e-08,4.366694073584918,1.362666118528302e-08,0.9864824105138774
1.379676290475717e-08,0,1.379676290475717e-08,0,1.379676290475717e-08,5,1.379676290475717e-08,3.516185476214129,1.379676290475717e-08,0.9318929820901056
1.394933769321729e-08,0,1.394933769321729e-08,0,1.394933769321729e-08,5,1.394933769321729e-08,2.753311533913526,1.394933769321729e-08,0.8829180835512687
1.425448727013754e-08,0,1.425448727013754e-08,0,1.425448727013754e-08,5,1.425448727013754e-08,1.227563649312319,1.425448727013754e-08,0.7849666636278897
1.45e-08,0,1.45e-08,0,1.45e-08,5,1.45e-08,0,1.45e-08,0.706065128179991
1.469597930311654e-08,0,1.469597930311654e-08,0,1.469597930311654e-08,5,1.469597930311654e-08,0,1.469597930311654e-08,0.7057899987378772
1.492518137396958e-08,0,1.492518137396958e-08,0,1.492518137396958e-08,5,1.492518137396958e-08,0,1.492518137396958e-08,0.7057777387578171
1.514647482534715e-08,0,1.514647482534715e-08,0,1.514647482534715e-08,5,1.514647482534715e-08,0,1.514647482534715e-08,0.7057929091446774
1.558906172810231e-08,0,1.558906172810231e-08,0,1.558906172810231e-08,5,1.558906172810231e-08,0,1.558906172810231e-08,0.7057791150061253
1.647423553361262e-08,0,1.647423553361262e-08,0,1.647423553361262e-08,5,1.647423553361262e-08,0,1.647423553361262e-08,0.7057923382963951
1.761211776680631e-08,0,1.761211776680631e-08,0,1.761211776680631e-08,5,1.761211776680631e-08,0,1.761211776680631e-08,0.7057794709065423
1.875e-08,0,1.875e-08,0,1.875e-08,5,1.875e-08,0,1.875e-08,0.7057920423641588
1.908387960285875e-08,0,1.908387960285875e-08,0,1.908387960285875e-08,5,1.908387960285875e-08,1.669398014293778,1.908387960285875e-08,0.8127961559555413
1.941693980142938e-08,0,1.941693980142938e-08,0,1.941693980142938e-08,5,1.941693980142938e-08,3.334699007146886,1.941693980142938e-08,0.9197045467645388
1.975e-08,0,1.975e-08,0,1.975e-08,5,1.975e-08,4.999999999999995,1.975e-08,1.026599095485287
