signal,mean_vout_Y,variance_vout_Y,slope_vout
1,0.41548050415304677,5.6558224555924235e-15,-446.208719100711
2,0.4154804360809781,1.9674191114133656e-17,-0.5273575475116055
3,0.4204439233118736,7.390857518276604e-05,4900129.272196741
4,0.5248311682283476,0.004309649565719797,247000749.42743543
5,0.6628932851814057,1.6813098724668015e-08,610373.1262011076
6,0.6629689409651288,1.6966814487784281e-12,2475.4995746836694
7,0.6629688261202293,4.109728855421029e-12,-102.26406911058623
8,0.9566998095151048,0.02325701613542376,532446805.0632474
9,1.166287247368352,0.0009025409886144981,-277697574.6099769
10,1.0423018287101578,0.0037325691090507158,-272233108.91324246
11,0.9222857701161219,5.723138002190945e-09,-263995.9881619111
12,0.9222314221388096,5.244964743880614e-10,-6403.687262502019
13,0.952951875834318,0.002829981012090298,45508758.233185925
14,1.1648996574254917,0.0027938064672918504,171530850.51604527
15,1.195456118953284,2.008970869153561e-09,-19092.883027361484
16,1.1954815427675007,1.8056946881243305e-09,-5.117422378256074
17,1.7322225491181886,0.14009834247648978,1256509752.8564618
18,2.385361308634713,0.005320261384248492,-974234846.3911401
19,2.070127522759865,0.02436708411208388,-978007585.0467538
20,1.556473560158752,0.014337142135389868,-668749043.6354673
21,1.487055064089093,1.1796769763298756e-08,57908.17694852459
22,1.4869928493941282,9.51139414913648e-09,-17945.880319208267
23,1.590502785678846,0.010636089297444282,307347350.9791939
24,1.7976964780412577,9.277193013844763e-08,1016262.9491911136
25,1.7976738908678767,9.743388938139833e-08,-64924.485097041485
26,1.8561737279829973,0.010234289079918552,51555699.55613517
27,2.3564311221789036,0.016349758066646947,466698455.4930122
28,2.284903209769915,0.006202951206822181,-328103714.9916405
29,2.1217041121950673,5.4456413401118055e-08,-774298.8541298286
30,2.121595368684839,5.774452463139717e-10,-5904.222592452568
31,2.1579570642779746,0.0039648866486493685,54125539.71607773
32,2.412950715217114,0.003969520597257593,204845582.37242934
33,2.4495172351262213,3.8618074160672094e-10,-8446.89611565184
34,2.4495282622562367,3.321593497078403e-10,-76.72937741914542
35,3.223672073862756,0.27609100944979825,2578939171.219365
36,4.730561766626482,0.0968852454568166,2000326313.008982
37,4.585036280345753,0.027364191051044102,-2061036810.7805686
38,3.671334531929395,0.19974588448341024,-2213977767.999338
39,2.7774396414249463,1.2296167014828405e-06,-13374891.107471585
40,2.7768127568255387,6.87557193954737e-09,46852.17722688267
41,2.7767670571525027,5.7211109693990035e-09,-13680.885721901237
42,2.8125964287645577,0.0038460091675199303,56313774.939420246
43,3.065641102328344,0.0039577291505538655,203300302.28255123
44,3.1020054777838655,9.619538397615314e-11,-2831.544001804942
45,3.1020107663849257,6.303610897930892e-11,-91.15517948852076
46,3.5050442869211857,0.057013004901415074,640327143.1731385
47,3.6511853399070553,0.0028451498664886195,-319183144.88461655
48,3.4485558889777868,0.0017186882761442718,-180275205.34900066
49,3.4245755588841007,7.242430467392738e-10,12038.361333000756
50,3.4245604528947475,6.224787643934316e-10,155.48624449002364
51,3.638379146290148,0.01113481671184898,318619008.1211581
52,3.744087486835125,2.274719220242545e-08,-358414.573880643
53,3.7439900630684,3.841851329743649e-09,-4569.669151178642
54,3.9824329553064337,0.07118725125294581,1232679318.651047
55,4.823157210150298,0.028888737248776206,927660149.9354017
56,4.7002596362609905,0.014860389308063304,-875992796.6246748
57,4.137700865792689,0.019881818312485207,-750411599.4672868
58,4.056017271864248,6.19754239166343e-10,-76532.27648861993
59,4.056010922523652,1.3080181073034306e-11,1421.2499078231006
60,4.159239183536123,0.010465937891681022,304359091.04137605
61,4.358997796181531,3.292048454263486e-08,578100.6244055855
62,4.359107897136693,3.0869104138816347e-10,2915.1274875071454
63,4.408489540950083,0.0073171283978375684,56107143.067816205
64,4.859969233057597,0.013499317277462144,411687254.51586634
65,4.800348106811916,0.003960448915698132,-289811672.68489987
66,4.6548002296660504,1.5013231116786895e-08,-419316.1554388047
67,4.654728361104817,1.4592621329344145e-10,-2031.7409981418639
68,4.678975733014485,0.0017632222581237561,38159357.14230336
69,4.908282663869973,0.0038915533536010025,183348657.14837545
70,4.944403314737062,7.686706327936525e-11,477.32577544157874
71,4.9444082456160485,4.205448018467856e-11,-139.9994197834917
