/net039 X,/net039 Y,/net08 X,/net08 Y,/net09 X,/net09 Y,/net02 X,/net02 Y,/net010 X,/net010 Y
0,6.79564376597546e-05,0,6.094256728544868e-05,0,6.795643765978802e-05,0,0,0,6.795643765968438e-05
1.5e-11,6.79564376598005e-05,1.5e-11,6.094256728571242e-05,1.5e-11,6.795643765986306e-05,1.5e-11,0,1.5e-11,6.795643765975136e-05
4.5e-11,6.795643765972125e-05,4.5e-11,6.094256728580115e-05,4.5e-11,6.795643765988453e-05,4.5e-11,0,4.5e-11,6.79564376596898e-05
1.05e-10,6.795643765702883e-05,1.05e-10,6.094256728567837e-05,1.05e-10,6.795643765948402e-05,1.05e-10,0,1.05e-10,6.795643765705133e-05
2.25e-10,6.795643766252224e-05,2.25e-10,6.09425672854255e-05,2.25e-10,6.795643766021261e-05,2.25e-10,0,2.25e-10,6.795643766248404e-05
4.65e-10,6.795643765699322e-05,4.65e-10,6.094256728533427e-05,4.65e-10,6.795643766272712e-05,4.65e-10,0,4.65e-10,6.795643766009424e-05
7.649999999999999e-10,6.7956437662474e-05,7.649999999999999e-10,6.094256728591007e-05,7.649999999999999e-10,6.795643765418462e-05,7.649999999999999e-10,0,7.649999999999999e-10,6.795643766290543e-05
1.065e-09,6.795643765713677e-05,1.065e-09,6.094256728537129e-05,1.065e-09,6.795643766534483e-05,1.065e-09,0,1.065e-09,6.795643765656286e-05
1.365e-09,6.795643766244455e-05,1.365e-09,6.0942567285946e-05,1.365e-09,6.795643765462663e-05,1.365e-09,0,1.365e-09,6.795643766294356e-05
1.665e-09,6.795643766024676e-05,1.665e-09,6.094256728553704e-05,1.665e-09,6.795643766503995e-05,1.665e-09,0,1.665e-09,6.795643765658708e-05
1.8325e-09,6.795643766236697e-05,1.8325e-09,6.094256728582746e-05,1.8325e-09,6.795643765500308e-05,1.8325e-09,0,1.8325e-09,6.795643766290942e-05
2e-09,6.795643765729444e-05,2e-09,6.094256728568429e-05,2e-09,6.795643766456847e-05,2e-09,0,2e-09,6.795643765671825e-05
2.120144127384571e-09,6.795643765966889e-05,2.120144127384571e-09,6.094256728649225e-05,2.120144127384571e-09,6.795643765990388e-05,2.120144127384571e-09,0.06674673743587282,2.120144127384571e-09,6.795643765954988e-05
2.261585129605973e-09,6.795643765671653e-05,2.261585129605973e-09,6.094256725764805e-05,2.261585129605973e-09,6.795643765974605e-05,2.261585129605973e-09,0.1453250720033182,2.261585129605973e-09,6.795643766014148e-05
2.400273538304042e-09,6.795643766271419e-05,2.400273538304042e-09,6.094256740718803e-05,2.400273538304042e-09,6.795643766021715e-05,2.400273538304042e-09,0.2223741879466899,2.400273538304042e-09,6.795643765926874e-05
2.455693803734389e-09,6.795643765721667e-05,2.455693803734389e-09,6.094256662076237e-05,2.455693803734389e-09,6.795643765890731e-05,2.455693803734389e-09,0.2531632242968827,2.455693803734389e-09,6.795643766026775e-05
