Signal,Mean_X,Variance_X,Slope_X,Mean_Y,Variance_Y,Slope_Y
41,536666667.1300009,22222222177777.555,6666666.659999967,-0.0001882671676878,1.0748018749901824e-10,1.466152703500002e-05
40,523333333.8100009,22222222177777.555,6666666.659999967,-0.0002188127651114,1.2626428743998338e-10,1.589114768920001e-05
46,603333333.7300005,22222222177777.555,6666666.659999967,-6.921950692246778e-05,4.411326861414566e-11,9.392898233681197e-06
39,510000000.4900008,22222222177777.96,6666666.660000026,-0.0002518734377651,1.4751312759254387e-10,1.7176328338300002e-05
42,550000000.4500008,22222222177777.555,6666666.659999967,-0.0001601235577684,9.098141168118396e-11,1.3489359635000022e-05
44,576666667.0900006,22222222177777.555,6666666.659999967,-0.0001105751426917,6.409409963689777e-11,1.1322022755400006e-05
43,563333333.7700007,22222222177777.555,6666666.659999967,-0.0001342656534177,7.658204361150032e-11,1.23759479323e-05
45,590000000.4100006,22222222177777.555,6666666.659999967,-8.893279638511535e-05,5.3331470270502265e-11,1.0327775198028108e-05
50,656666667.0100002,22222222177777.555,6666666.659999967,-7.329237403939242e-06,1.9383680354484093e-11,6.226344088545716e-06
57,750000000.2499998,22222222177777.555,6666666.659999967,5.193063638036283e-05,3.3706885625012053e-12,2.5964162079686705e-06
52,683333333.6500001,22222222177777.555,6666666.659999967,1.4987690392118414e-05,1.2317432124803411e-11,4.96335211823691e-06
53,696666666.97,22222222177777.555,6666666.659999967,2.4349722304359967e-05,9.699745842287132e-12,4.40448540519483e-06
56,736666666.9299998,22222222177777.555,6666666.659999967,4.634949512473634e-05,4.467934453444225e-12,2.9892923756114005e-06
55,723333333.6099999,22222222177777.555,6666666.659999967,3.994513936945272e-05,5.847992426637036e-12,3.4199393054956505e-06
51,670000000.3300002,22222222177777.555,6666666.659999967,4.460580474437995e-06,1.5511678115760336e-11,5.569861419417961e-06
48,630000000.3700004,22222222177777.555,6666666.659999967,-3.510986500727904e-05,2.962831643380623e-11,7.697832998163344e-06
49,643333333.6900003,22222222177777.555,6666666.659999967,-2.048392599251245e-05,2.404708796264218e-11,6.934996461807631e-06
54,710000000.29,22222222177777.555,6666666.659999967,3.263954828060279e-05,7.569315231420165e-12,3.890839300567466e-06
58,763333333.5699997,22222222177777.555,6666666.659999967,5.6761652042331127e-05,2.506256000215777e-12,2.238863997752332e-06
38,496666667.17000073,22222222177778.35,6666666.660000086,-0.0002875578918034,1.7139486051082622e-10,1.851458130830002e-05
37,483333333.8500008,22222222177777.96,6666666.660000026,-0.0003259692752969,1.9806150575450255e-10,1.990283928259999e-05
25,323333334.0100001,22222222177777.555,6666666.659999967,-0.0010259091524942,7.561192715203395e-10,3.8887511402e-05
47,616666667.0500004,22222222177777.555,6666666.659999967,-5.131723675483722e-05,3.626653808505576e-11,8.516635261070626e-06
35,456666667.21000063,22222222177777.96,6666666.660000026,-0.0004113509671729,2.6024930411809964e-10,2.2814438591300013e-05
36,470000000.5300007,22222222177778.75,6666666.660000145,-0.0003672040517627,2.2764425773542136e-10,2.133749084290004e-05
34,443333333.8900006,22222222177778.75,6666666.660000145,-0.0004584901567432,2.9595452098044045e-10,2.4329180873200007e-05
9,110000000.89,22222222177777.76,6666666.659999996,-0.0026810052803806,1.6151464973190372e-09,5.683566657159987e-05
16,203333334.12999988,22222222177777.76,6666666.659999996,-0.0018609924590879,1.460142469694935e-09,5.403966080010005e-05
14,176666667.4899999,22222222177777.76,6666666.659999996,-0.0020840567756628,1.6514188402787786e-09,5.747031999699982e-05
15,190000000.80999988,22222222177777.76,6666666.659999996,-0.0019708061621175,1.555284970427688e-09,5.577248372499988e-05
21,270000000.7299999,22222222177777.76,6666666.659999996,-0.0013635007211832,1.036061259253175e-09,4.5520572475599977e-05
19,243333334.0899999,22222222177777.76,6666666.659999996,-0.0015522909532464,1.1947550561386223e-09,4.888261564479999e-05
18,230000000.76999992,22222222177777.76,6666666.659999996,-0.0016517574439837,1.2794713774618268e-09,5.058599366349992e-05
20,256666667.4099999,22222222177777.76,6666666.659999996,-0.0014562150307081,1.1136903111394463e-09,4.719513345969998e-05
13,163333334.1699999,22222222177777.76,6666666.659999996,-0.0022006048264156,1.743822783268073e-09,5.905629150680008e-05
23,296666667.37,22222222177777.555,6666666.659999967,-0.0011880744710498,8.902679101961105e-10,4.219639582230005e-05
33,430000000.5700005,22222222177777.96,6666666.660000026,-0.0005086924388481,3.3480741962618347e-10,2.5876917112599928e-05
24,310000000.69,22222222177777.555,6666666.659999967,-0.0011053374369511,8.217848004657021e-10,4.054096201290005e-05
17,216666667.4499999,22222222177777.96,6666666.660000026,-0.0017546476563124,1.367971944834171e-09,5.23062509617e-05
8,96666667.57,22222222177777.96,6666666.660000026,-0.0027861209374784,1.114815143969692e-09,4.72189611061e-05
26,336666667.3300001,22222222177777.555,6666666.659999967,-0.0009497863196249,6.932417034143506e-10,3.7235512710700005e-05
30,390000000.6100004,22222222177778.35,6666666.660000086,-0.0006782383095576,4.702759229235484e-10,3.0668417726499955e-05
22,283333334.0499999,22222222177777.555,6666666.659999967,-0.0012741256934612,9.616486744630238e-10,4.385541413470004e-05
28,363333333.97000027,22222222177778.35,6666666.660000086,-0.0008074415012663,5.75933642532246e-10,3.393917036499997e-05
5,56666667.61,22222222177777.76,6666666.659999996,-0.0027296986983803,7.573849864450746e-09,-0.0001230759916835
4,43333334.29,22222222177777.76,6666666.659999996,-0.0022914665963661,5.656374151237133e-08,-0.0003363442923921
27,350000000.6500002,22222222177777.96,6666666.660000026,-0.0008769656073521,6.33164916184187e-10,3.558552841209997e-05
31,403333333.9300004,22222222177777.96,6666666.660000026,-0.0006185204090855,4.2199369010752997e-10,2.9051460896400028e-05
32,416666667.2500005,22222222177778.75,6666666.660000145,-0.0005620188422484,3.76824697657389e-10,2.745267555840009e-05
29,376666667.2900003,22222222177777.96,6666666.660000026,-0.0007412042947026,5.216128430548754e-10,3.2299004413599976e-05
