/Vin X,/Vin Y,/out0 X,/out0 Y,/out1 X,/out1 Y,/out2 X,/out2 Y
0,0.45,0,0.1852738841191384,0,0.1825816986422983,0,0.07503504179120515
2e-05,0.45,2e-05,0.1852738841191384,2e-05,0.1825816702341861,2e-05,0.07503504183946752
4e-05,0.45,4e-05,0.1852738841191385,4e-05,0.1825816702088607,4e-05,0.0750350418396447
6.000000000000001e-05,0.45,6.000000000000001e-05,0.1852738841198592,6.000000000000001e-05,0.1825816702072454,6.000000000000001e-05,0.0750350418397179
8.000000000000001e-05,0.45,8.000000000000001e-05,0.1852738841173641,8.000000000000001e-05,0.182581670210259,8.000000000000001e-05,0.07503504183963661
0.0001,0.45,0.0001,0.1852738841222139,0.0001,0.1825816702071953,0.0001,0.07503504183965679
0.00012,0.45,0.00012,0.1852738841142675,0.00012,0.1825816702097973,0.00012,0.07503504183970947
0.00014,0.45,0.00014,0.1852738841226645,0.00014,0.1825816702064704,0.00014,0.07503504183966755
0.00016,0.45,0.00016,0.1852738841164009,0.00016,0.1825816702101731,0.00016,0.07503504183957768
0.00018,0.45,0.00018,0.1852738841219303,0.00018,0.1825816702079555,0.00018,0.0750350418397584
0.0002,0.45,0.0002,0.1852738841165048,0.0002,0.1825816702104268,0.0002,0.0750350418395844
0.00022,0.45,0.00022,0.1852738841216632,0.00022,0.1825816702081849,0.00022,0.07503504183963429
0.00024,0.45,0.00024,0.1852738841151186,0.00024,0.1825816702098014,0.00024,0.07503504183960788
0.00026,0.45,0.00026,0.185273884121805,0.00026,0.1825816702071683,0.00026,0.07503504183977755
0.00028,0.45,0.00028,0.1852738841160276,0.00028,0.1825816702099686,0.00028,0.07503504183946504
0.0003,0.45,0.0003,0.1852738841211183,0.0003,0.1825816702087717,0.0003,0.07503504183985714
0.00032,0.45,0.00032,0.1852738841167327,0.00032,0.1825816702076662,0.00032,0.07503504183943048
0.00034,0.45,0.00034,0.1852738841221825,0.00034,0.1825816702109255,0.00034,0.07503504183984176
0.00036,0.45,0.00036,0.1852738841147939,0.00036,0.1825816702068853,0.00036,0.07503504183937051
0.00038,0.45,0.00038,0.1852738841230248,0.00038,0.1825816702122181,0.00038,0.07503504183993893
0.0004,0.45,0.0004,0.1852738841151604,0.0004,0.1825816702042997,0.0004,0.07503504183935641
0.00042,0.45,0.00042,0.1852738841232093,0.00042,0.1825816702116317,0.00042,0.07503504183999374
0.00044,0.45,0.00044,0.185273884114213,0.00044,0.1825816702047277,0.00044,0.07503504183922169
0.00046,0.45,0.00046,0.1852738841242503,0.00046,0.1825816702125073,0.00046,0.07503504184020159
0.00048,0.45,0.00048,0.1852738841133199,0.00048,0.1825816702058936,0.00048,0.07503504183923919
0.0005,0.45,0.0005,0.1852738841237403,0.0005,0.1825816702124035,0.0005,0.0750350418401034
0.0005200000000000001,0.45,0.0005200000000000001,0.1852738841143537,0.0005200000000000001,0.1825816702057937,0.0005200000000000001,0.07503504183932726
0.0005400000000000001,0.45,0.0005400000000000001,0.1852738841221837,0.0005400000000000001,0.1825816702130291,0.0005400000000000001,0.07503504183992078
0.0005600000000000002,0.45,0.0005600000000000002,0.1852738841155579,0.0005600000000000002,0.1825816702055034,0.0005600000000000002,0.07503504183940567
0.0005800000000000002,0.45,0.0005800000000000002,0.1852738841224111,0.0005800000000000002,0.1825816702110983,0.0005800000000000002,0.07503504184001668
0.0006000000000000003,0.45,0.0006000000000000003,0.1852738841149744,0.0006000000000000003,0.1825816702051045,0.0006000000000000003,0.07503504183937205
0.0006200000000000003,0.45,0.0006200000000000003,0.1852738841239054,0.0006200000000000003,0.1825816702105997,0.0006200000000000003,0.07503504183986121
0.0006400000000000004,0.45,0.0006400000000000004,0.185273884114512,0.0006400000000000004,0.1825816702067893,0.0006400000000000004,0.07503504183935984
0.0006600000000000004,0.45,0.0006600000000000004,0.1852738841242234,0.0006600000000000004,0.1825816702101256,0.0006600000000000004,0.07503504183998894
0.0006800000000000005,0.45,0.0006800000000000005,0.1852738841127919,0.0006800000000000005,0.1825816702070522,0.0006800000000000005,0.07503504183927476
0.0007000000000000005,0.45,0.0007000000000000005,0.1852738841264737,0.0007000000000000005,0.1825816702098512,0.0007000000000000005,0.07503504184018615
0.0007200000000000006,0.45,0.0007200000000000006,0.1852738841116692,0.0007200000000000006,0.1825816702066758,0.0007200000000000006,0.0750350418390261
0.0007400000000000006,0.45,0.0007400000000000006,0.1852738841274661,0.0007400000000000006,0.1825816702098857,0.0007400000000000006,0.07503504184018045
0.0007600000000000007,0.45,0.0007600000000000007,0.185273884111375,0.0007600000000000007,0.1825816702074758,0.0007600000000000007,0.07503504183905464
0.0007800000000000007,0.45,0.0007800000000000007,0.185273884126374,0.0007800000000000007,0.1825816702113154,0.0007800000000000007,0.07503504184016978
0.0008000000000000008,0.45,0.0008000000000000008,0.1852738841117623,0.0008000000000000008,0.1825816702063474,0.0008000000000000008,0.07503504183917756
0.0008200000000000008,0.45,0.0008200000000000008,0.1852738841268442,0.0008200000000000008,0.1825816702112631,0.0008200000000000008,0.07503504184000122
0.0008400000000000009,0.45,0.0008400000000000009,0.1852738841116251,0.0008400000000000009,0.1825816702086027,0.0008400000000000009,0.07503504183911167
0.000860000000000001,0.45,0.000860000000000001,0.1852738841267887,0.000860000000000001,0.1825816702095215,0.000860000000000001,0.07503504184027925
0.000880000000000001,0.45,0.000880000000000001,0.185273884112421,0.000880000000000001,0.1825816702079928,0.000880000000000001,0.07503504183898455
0.0009000000000000011,0.45,0.0009000000000000011,0.1852738841266726,0.0009000000000000011,0.1825816702110458,0.0009000000000000011,0.07503504184034403
0.0009200000000000011,0.45,0.0009200000000000011,0.1852738841127597,0.0009200000000000011,0.1825816702065919,0.0009200000000000011,0.07503504183894526
0.0009400000000000012,0.45,0.0009400000000000012,0.1852738841255759,0.0009400000000000012,0.182581670210041,0.0009400000000000012,0.07503504184023976
0.0009600000000000012,0.45,0.0009600000000000012,0.1852738841131532,0.0009600000000000012,0.1825816702083397,0.0009600000000000012,0.07503504183909465
0.0009800000000000013,0.45,0.0009800000000000013,0.1852738841246919,0.0009800000000000013,0.1825816702111961,0.0009800000000000013,0.07503504184014144
0.001000000000000001,0.45,0.001000000000000001,0.1852738841137338,0.001000000000000001,0.1825816702076646,0.001000000000000001,0.07503504183918557
0.001020000000000001,0.45,0.001020000000000001,0.1852738841226441,0.001020000000000001,0.1825816702086309,0.001020000000000001,0.07503504183998959
0.001040000000000001,0.45,0.001040000000000001,0.1852738841154537,0.001040000000000001,0.1825816702085321,0.001040000000000001,0.07503504183933056
0.001060000000000001,0.45,0.001060000000000001,0.1852738841228079,0.001060000000000001,0.1825816702085861,0.001060000000000001,0.07503504184001904
0.001080000000000002,0.45,0.001080000000000002,0.1852738841162358,0.001080000000000002,0.1825816702084042,0.001080000000000002,0.07503504183933976
0.001100000000000002,0.45,0.001100000000000002,0.1852738841215921,0.001100000000000002,0.1825816702107642,0.001100000000000002,0.07503504183994665
0.001120000000000002,0.45,0.001120000000000002,0.1852738841176888,0.001120000000000002,0.1825816702075146,0.001120000000000002,0.07503504183933384
0.001140000000000002,0.45,0.001140000000000002,0.185273884120649,0.001140000000000002,0.1825816702093375,0.001140000000000002,0.07503504184005785
0.001160000000000002,0.45,0.001160000000000002,0.1852738841181523,0.001160000000000002,0.1825816702080811,0.001160000000000002,0.07503504183921254
0.001180000000000002,0.45,0.001180000000000002,0.1852738841214146,0.001180000000000002,0.1825816702089819,0.001180000000000002,0.07503504184012394
0.001200000000000002,0.45,0.001200000000000002,0.1852738841161204,0.001200000000000002,0.182581670209617,0.001200000000000002,0.0750350418391364
0.001220000000000002,0.45,0.001220000000000002,0.1852738841224882,0.001220000000000002,0.182581670207256,0.001220000000000002,0.07503504184012856
0.001240000000000002,0.45,0.001240000000000002,0.1852738841154782,0.001240000000000002,0.1825816702106205,0.001240000000000002,0.0750350418392008
0.001260000000000002,0.45,0.001260000000000002,0.1852738841229881,0.001260000000000002,0.1825816702054376,0.001260000000000002,0.07503504184005186
0.001280000000000002,0.45,0.001280000000000002,0.1852738841156846,0.001280000000000002,0.1825816702129992,0.001280000000000002,0.07503504183917434
0.001300000000000002,0.45,0.001300000000000002,0.1852738841231268,0.001300000000000002,0.1825816702037223,0.001300000000000002,0.07503504184004581
0.001320000000000002,0.45,0.001320000000000002,0.1852738841170855,0.001320000000000002,0.1825816702138299,0.001320000000000002,0.07503504183932153
0.001340000000000002,0.45,0.001340000000000002,0.185273884121239,0.001340000000000002,0.1825816702042188,0.001340000000000002,0.07503504183997757
0.001360000000000002,0.45,0.001360000000000002,0.1852738841161379,0.001360000000000002,0.1825816702142376,0.001360000000000002,0.07503504183930181
0.001380000000000002,0.45,0.001380000000000002,0.1852738841236351,0.001380000000000002,0.182581670200752,0.001380000000000002,0.07503504183994521
0.001400000000000002,0.45,0.001400000000000002,0.1852738841150067,0.001400000000000002,0.1825816702161523,0.001400000000000002,0.07503504183933773
0.001420000000000002,0.45,0.001420000000000002,0.1852738841240868,0.001420000000000002,0.1825816702026024,0.001420000000000002,0.07503504183998368
0.001440000000000002,0.45,0.001440000000000002,0.1852738841148128,0.001440000000000002,0.1825816702158548,0.001440000000000002,0.07503504183927166
