FeaturesParamTransientDCP.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out0 (Vin=0.4832215) Y,7.589575e-02,5.245695e-17,1.163297e-06
/out0 (Vin=0.4939597) Y,7.603514e-02,5.976645e-17,1.254618e-06
/out0 (Vin=0.504698) Y,7.618985e-02,5.128362e-17,1.163123e-06
/out0 (Vin=0.5154362) Y,7.636022e-02,7.440786e-17,1.398397e-06
/out0 (Vin=0.5261745) Y,7.654641e-02,8.013245e-17,1.437783e-06
/out0 (Vin=0.5369128) Y,7.674844e-02,8.159285e-17,1.463750e-06
/out0 (Vin=0.547651) Y,7.696622e-02,8.455956e-17,1.489892e-06
/out0 (Vin=0.5583893) Y,7.719953e-02,8.456291e-17,1.476995e-06
/out0 (Vin=0.5691275) Y,7.744808e-02,9.221192e-17,1.542349e-06
/out0 (Vin=0.5798658) Y,7.771152e-02,1.716547e-16,2.117288e-06
/out0 (Vin=0.590604) Y,7.798943e-02,2.028146e-16,2.287382e-06
/out0 (Vin=0.6013423) Y,7.828136e-02,2.415858e-16,2.509411e-06
/out0 (Vin=0.6120805) Y,7.858685e-02,3.814570e-18,3.136981e-07
/out0 (Vin=0.6228188) Y,7.890538e-02,1.975110e-14,2.266347e-05
/out0 (Vin=0.633557) Y,7.923647e-02,8.803690e-15,1.513506e-05
/out0 (Vin=0.6442953) Y,7.957959e-02,1.113245e-17,5.359010e-07
/out0 (Vin=0.6550336) Y,7.993422e-02,1.938769e-34,-2.591364e-15
/out0 (Vin=0.6657718) Y,8.029983e-02,7.299376e-16,4.352388e-06
/out0 (Vin=0.6765101) Y,8.067588e-02,1.919029e-18,2.350993e-07
/out0 (Vin=0.6872483) Y,8.106140e-02,2.770254e-11,8.498569e-04
/out0 (Vin=0.6979866) Y,8.145703e-02,1.168240e-12,1.743921e-04
/out0 (Vin=0.7087248) Y,8.186117e-02,2.198380e-14,2.391809e-05
/out0 (Vin=0.7194631) Y,8.227343e-02,4.784680e-17,1.123911e-06
/out0 (Vin=0.7302013) Y,8.269285e-02,2.619332e-11,8.268658e-04
/out0 (Vin=0.7409396) Y,8.312008e-02,8.910896e-17,1.529104e-06
/out0 (Vin=0.7516779) Y,8.355319e-02,3.734947e-15,9.867724e-06
/out0 (Vin=0.7624161) Y,8.399194e-02,4.551105e-15,1.087435e-05
/out0 (Vin=0.7731544) Y,8.443562e-02,5.532207e-15,1.199826e-05
/out0 (Vin=0.7838926) Y,8.488346e-02,6.715277e-15,1.322673e-05
/out0 (Vin=0.7946309) Y,8.533470e-02,8.115233e-15,1.453381e-05
/out0 (Vin=0.8053691) Y,8.578847e-02,3.139035e-13,9.061886e-05
/out0 (Vin=0.8161074) Y,8.624510e-02,2.545695e-17,8.103869e-07
/out0 (Vin=0.8268456) Y,8.670273e-02,1.258747e-11,5.729519e-04
/out0 (Vin=0.8375839) Y,8.716085e-02,4.238234e-15,1.050819e-05
/out0 (Vin=0.8483221) Y,8.761744e-02,1.986554e-14,2.275462e-05
/out0 (Vin=0.8590604) Y,8.807166e-02,1.564417e-14,2.019292e-05
/out0 (Vin=0.8697987) Y,8.852232e-02,2.807483e-14,2.705455e-05
/out0 (Vin=0.8805369) Y,8.896818e-02,3.208075e-14,2.892349e-05
/out0 (Vin=0.8912752) Y,8.940796e-02,3.722781e-14,3.115842e-05
/out0 (Vin=0.9020134) Y,8.984031e-02,4.295958e-14,3.348449e-05
/out0 (Vin=0.9127517) Y,9.026385e-02,4.921030e-14,3.582433e-05
/out0 (Vin=0.9234899) Y,9.067713e-02,5.600066e-14,3.821610e-05
/out0 (Vin=0.9342282) Y,9.107867e-02,6.339353e-14,4.066016e-05
/out0 (Vin=0.9449664) Y,9.146700e-02,3.792188e-14,3.144597e-05
/out0 (Vin=0.9557047) Y,9.184060e-02,2.390627e-16,2.496340e-06
/out0 (Vin=0.966443) Y,9.219789e-02,1.333426e-12,1.865193e-04
/out0 (Vin=0.9771812) Y,9.253775e-02,7.211921e-18,-4.313350e-07
/out0 (Vin=0.9879195) Y,9.285856e-02,1.119205e-18,-1.699198e-07
/out0 (Vin=0.9986577) Y,9.315927e-02,3.245033e-19,-9.149531e-08
/out0 (Vin=1.009396) Y,9.343893e-02,8.013245e-19,-1.437783e-07
/out0 (Vin=1.020134) Y,9.369689e-02,1.913907e-18,-2.222029e-07
/out0 (Vin=1.030872) Y,9.393286e-02,5.192053e-18,-3.659812e-07
/out0 (Vin=1.041611) Y,9.414700e-02,4.238411e-19,-1.045661e-07
/out0 (Vin=1.052349) Y,9.433986e-02,3.565813e-13,9.649338e-05
/out0 (Vin=1.063087) Y,9.451262e-02,7.925725e-15,1.437679e-05
/out0 (Vin=1.073826) Y,9.466662e-02,3.116393e-15,9.018125e-06
/out0 (Vin=1.084564) Y,9.480364e-02,6.622517e-19,-1.307076e-07
/out0 (Vin=1.095302) Y,9.492557e-02,1.059603e-19,5.228301e-08
/out0 (Vin=1.10604) Y,9.503421e-02,4.647881e-12,3.486739e-04
/out0 (Vin=1.116779) Y,9.513188e-02,5.227484e-13,1.170671e-04
/out0 (Vin=1.127517) Y,9.521988e-02,2.419095e-13,7.946392e-05
/out0 (Vin=1.138255) Y,9.529975e-02,9.564485e-13,1.581593e-04
/out0 (Vin=1.148993) Y,9.537294e-02,3.655791e-15,9.776054e-06
/out0 (Vin=1.159732) Y,9.544033e-02,1.425162e-14,1.929087e-05
/out0 (Vin=1.17047) Y,9.550287e-02,2.609306e-14,2.610021e-05
/out0 (Vin=1.181208) Y,9.556130e-02,4.145516e-14,3.289648e-05
/out0 (Vin=1.191946) Y,9.561620e-02,9.893128e-14,5.063036e-05
/out0 (Vin=1.202685) Y,9.566805e-02,1.897535e-13,7.048536e-05
/out0 (Vin=1.213423) Y,9.571725e-02,3.192254e-13,9.130464e-05
/out0 (Vin=1.224161) Y,9.576412e-02,4.886064e-13,1.131858e-04
/out0 (Vin=1.234899) Y,9.580893e-02,6.932589e-13,1.347696e-04
/out0 (Vin=1.245638) Y,9.585191e-02,9.186424e-13,1.548886e-04
/out0 (Vin=1.256376) Y,9.589324e-02,1.140432e-12,1.725976e-04
/out0 (Vin=1.267114) Y,9.593309e-02,1.326212e-12,1.862365e-04
/out0 (Vin=1.277852) Y,9.597157e-02,1.441530e-12,1.940084e-04
/out0 (Vin=1.288591) Y,9.600876e-02,4.045681e-12,3.252276e-04
/out0 (Vin=1.299329) Y,9.604494e-02,1.357941e-12,1.885277e-04
/out0 (Vin=1.310067) Y,9.608003e-02,5.422562e-13,1.189864e-04
/out0 (Vin=1.320805) Y,9.611417e-02,7.553474e-15,1.403695e-05
/out0 (Vin=1.331544) Y,9.614734e-02,4.238411e-19,-1.045661e-07
/out0 (Vin=1.342282) Y,9.617961e-02,2.795239e-13,8.556623e-05
/out0 (Vin=1.35302) Y,9.621114e-02,1.690840e-13,6.644632e-05
/out0 (Vin=1.363758) Y,9.624194e-02,9.714092e-16,5.031893e-06
/out0 (Vin=1.374497) Y,9.627199e-02,5.447765e-15,1.193255e-05
/out0 (Vin=1.385235) Y,9.630134e-02,3.149180e-13,9.070321e-05
/out0 (Vin=1.395973) Y,9.633013e-02,2.972848e-17,8.757407e-07
/out0 (Vin=1.406711) Y,9.635797e-02,1.487232e-11,6.236117e-04
/out0 (Vin=1.41745) Y,9.638586e-02,3.245033e-19,9.149529e-08
/out0 (Vin=1.428188) Y,9.641289e-02,5.364238e-19,1.176368e-07
/out0 (Vin=1.438926) Y,9.643940e-02,1.700574e-18,2.220286e-07
/out0 (Vin=1.449664) Y,9.646541e-02,1.913907e-18,2.222029e-07
/out0 (Vin=1.460403) Y,9.649094e-02,1.695364e-18,2.091321e-07
/out0 (Vin=1.471141) Y,9.651602e-02,1.490066e-18,1.960613e-07
/out0 (Vin=1.481879) Y,9.654066e-02,6.622517e-21,1.307075e-08
/out0 (Vin=1.492617) Y,9.656488e-02,1.119205e-18,1.699198e-07
/out0 (Vin=1.503356) Y,9.658869e-02,1.298013e-18,1.829906e-07
/out0 (Vin=1.514094) Y,9.661212e-02,1.490066e-18,1.960613e-07
/out0 (Vin=1.524832) Y,9.663517e-02,1.695364e-18,2.091321e-07
/out0 (Vin=1.53557) Y,9.665786e-02,2.145695e-18,2.352736e-07
/out0 (Vin=1.546309) Y,9.668020e-02,2.649007e-18,2.614151e-07
/out0 (Vin=1.557047) Y,9.670220e-02,2.649007e-18,2.614151e-07
/out0 (Vin=1.567785) Y,9.672388e-02,1.695364e-18,2.091321e-07
/out0 (Vin=1.578523) Y,9.674524e-02,1.124680e-18,1.824677e-07
/out0 (Vin=1.589262) Y,9.676630e-02,6.622517e-19,1.307076e-07
/out0 (Vin=1.6) Y,9.678707e-02,9.536424e-19,1.568491e-07
