v /net06; tran (V) X,v /net06; tran (V) Y,v /net09; tran (V) X,v /net09; tran (V) Y,v /net08; tran (V) X,v /net08; tran (V) Y,v /net07; tran (V) X,v /net07; tran (V) Y,v /vout; tran (V) X,v /vout; tran (V) Y
0,0,0,0,0,0,0,0,0,0.08593097685954215
1e-10,0,1e-10,0,1e-10,0,1e-10,0,1e-10,0.08593115110171286
3e-10,0,3e-10,0,3e-10,0,3e-10,0,3e-10,0.08593115423103927
7e-10,0,7e-10,0,7e-10,0,7e-10,0,7e-10,0.08593115388084158
1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0.08593115410663074
3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0.08593115392413717
4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0.08593115408318894
6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0.08593115394478001
6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0.3124999999999987,6.312499999999999e-09,0.1034123460498057
6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0.9374999999999959,6.437499999999999e-09,0.1391958932293176
6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,2.187499999999991,6.687499999999998e-09,0.2122116095545256
6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,3.593749999999997,6.968749999999999e-09,0.2968394551075849
7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999,7.25e-09,0.3843124724990077
7.390625e-09,0,7.390625e-09,0,7.390625e-09,0,7.390625e-09,5,7.390625e-09,0.3846016793796197
7.612197501197805e-09,0,7.612197501197805e-09,0,7.612197501197805e-09,0,7.612197501197805e-09,5,7.612197501197805e-09,0.3846085634708117
7.828101515398515e-09,0,7.828101515398515e-09,0,7.828101515398515e-09,0,7.828101515398515e-09,5,7.828101515398515e-09,0.3846057940183802
8.259909543799935e-09,0,8.259909543799935e-09,0,8.259909543799935e-09,0,8.259909543799935e-09,5,8.259909543799935e-09,0.3846051134763508
8.88286539888334e-09,0,8.88286539888334e-09,0,8.88286539888334e-09,0,8.88286539888334e-09,5,8.88286539888334e-09,0.3846072804920324
9.930747172603495e-09,0,9.930747172603495e-09,0,9.930747172603495e-09,0,9.930747172603495e-09,5,9.930747172603495e-09,0.3846049858103431
1.121537358630175e-08,0,1.121537358630175e-08,0,1.121537358630175e-08,0,1.121537358630175e-08,5,1.121537358630175e-08,0.3846078955572811
1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5,1.25e-08,0.3846048514796298
1.275e-08,0,1.275e-08,0,1.275e-08,1.249999999999995,1.275e-08,5,1.275e-08,0.544180365811506
1.317927587072734e-08,0,1.317927587072734e-08,0,1.317927587072734e-08,3.39637935363669,1.317927587072734e-08,5,1.317927587072734e-08,0.8210464474464211
1.35e-08,0,1.35e-08,0,1.35e-08,4.999999999999995,1.35e-08,5,1.35e-08,1.027239394211672
