/out0 X,/out0 YRe,/out0 YReImag,/out1 X,/out1 YRe,/out1 YReImag,/Vin X,/Vin YRe,/Vin YReImag
360000000.0000001,-0.0004913876099414073,-0.0006405002399996674,360000000.0000001,6.65686535927687e-07,-7.386137837798328e-07,360000000.0000001,0.025,0
366666666.6666668,-0.0004967484937866391,-0.0006141116927865782,366666666.6666668,6.04265470902207e-07,-7.44275073073265e-07,366666666.6666668,0.025,0
373333333.3333335,-0.0005012323711054849,-0.0005884643935175909,373333333.3333335,5.454752593926028e-07,-7.46425481387343e-07,373333333.3333335,0.025,0
380000000.0000002,-0.0005049017912878954,-0.0005635478413905379,380000000.0000002,4.893579795309074e-07,-7.454168745115701e-07,380000000.0000002,0.025,0
386666666.6666669,-0.0005078150814848533,-0.0005393503834010384,386666666.6666669,4.359323555209714e-07,-7.415793014166163e-07,386666666.6666669,0.025,0
393333333.3333336,-0.0005100266467819182,-0.0005158594274108766,393333333.3333336,3.851969019720051e-07,-7.352213284348464e-07,393333333.3333336,0.025,0
400000000.0000002,-0.0005115872476549971,-0.0004930616260442537,400000000.0000002,3.371327701700527e-07,-7.266305317376201e-07,400000000.0000002,0.025,0
406666666.6666669,-0.0005125442564173756,-0.0004709430353985273,406666666.6666669,2.917063159386176e-07,-7.160741153214631e-07,406666666.6666669,0.025,0
413333333.3333336,-0.000512941894274706,-0.000449489251987944,413333333.3333336,2.488714085062998e-07,-7.03799626212041e-07,413333333.3333336,0.025,0
420000000.0000003,-0.000512821450509154,-0.0004286855308388979,420000000.0000003,2.085714993383309e-07,-6.900357426279588e-07,420000000.0000003,0.025,0
426666666.666667,-0.0005122214851929254,-0.0004085168872572449,426666666.666667,1.707414693247812e-07,-6.749931143585083e-07,426666666.666667,0.025,0
433333333.3333337,-0.000511178016742606,-0.0003889681844324404,433333333.3333337,1.353092720035506e-07,-6.588652377541765e-07,433333333.3333337,0.025,0
440000000.0000004,-0.0005097246955247068,-0.0003700242087351194,440000000.0000004,1.021973896937343e-07,-6.41829350476757e-07,440000000.0000004,0.025,0
446666666.666667,-0.0005078929646187453,-0.00035166973432603,446666666.666667,7.132411858992567e-08,-6.240473335757312e-07,446666666.666667,0.025,0
453333333.3333337,-0.0005057122087696225,-0.0003338895784562242,453333333.3333337,4.260469794731853e-08,-6.056666105827667e-07,453333333.3333337,0.025,0
460000000.0000004,-0.0005032098924648995,-0.000316668648671262,460000000.0000004,1.595229761032147e-08,-5.868210351650334e-07,460000000.0000004,0.025,0
466666666.6666671,-0.0005004116880055595,-0.0002999919829506025,466666666.6666671,-8.721122810021824e-09,-5.676317604956664e-07,466666666.6666671,0.025,0
473333333.3333338,-0.0004973415943565417,-0.0002838447836992525,473333333.3333338,-3.150407067485032e-08,-5.482080848866803e-07,473333333.3333338,0.025,0
480000000.0000005,-0.0004940220475082722,-0.0002682124463594969,480000000.0000005,-5.248488146645162e-08,-5.286482694426302e-07,480000000.0000005,0.025,0
486666666.6666672,-0.0004904740230078396,-0.0002530805833521772,486666666.6666672,-7.175117366087885e-08,-5.090403245334596e-07,486666666.6666672,0.025,0
493333333.3333338,-0.0004867171312752681,-0.0002384350439141693,493333333.3333338,-8.938938751928429e-08,-4.894627627515121e-07,493333333.3333338,0.025,0
500000000.0000005,-0.0004827697062567851,-0.0002242619303748682,500000000.0000005,-1.054843987441999e-07,-4.699853167880596e-07,500000000.0000005,0.025,0
506666666.6666672,-0.0004786488879287621,-0.0002105476113146592,506666666.6666672,-1.201191987366949e-07,-4.506696212857133e-07,506666666.6666672,0.025,0
513333333.3333339,-0.0004743706991196349,-0.0001972787320038513,513333333.3333339,-1.333746338922458e-07,-4.315698582544578e-07,513333333.3333339,0.025,0
520000000.0000006,-0.0004699501170795767,-0.0001844422224710589,520000000.0000006,-1.453291970515633e-07,-4.127333660816176e-07,520000000.0000006,0.025,0
526666666.6666673,-0.0004654011401897622,-0.0001720253035078662,526666666.6666673,-1.560588648500835e-07,-3.942012125226282e-07,526666666.6666673,0.025,0
533333333.333334,-0.0004607368501745274,-0.0001600154908682096,533333333.333334,-1.656369753123831e-07,-3.760087323502075e-07,533333333.333334,0.025,0
540000000.0000006,-0.0004559694701454972,-0.000148400597911997,540000000.0000006,-1.741341405603215e-07,-3.58186030577463e-07,540000000.0000006,0.025,0
546666666.6666672,-0.000451110418784026,-0.000137168736882818,546666666.6666672,-1.816181900402341e-07,-3.407584523414786e-07,546666666.6666672,0.025,0
553333333.3333338,-0.000446170360940959,-0.0001263083190147682,553333333.3333338,-1.881541401166671e-07,-3.237470206822077e-07,553333333.3333338,0.025,0
560000000.0000005,-0.0004411592549116825,-0.0001158080536193095,560000000.0000005,-1.938041863246819e-07,-3.071688435418857e-07,560000000.0000005,0.025,0
566666666.6666671,-0.0004360863966226136,-0.0001056569462987427,566666666.6666671,-1.986277149626346e-07,-2.910374913863236e-07,566666666.6666671,0.025,0
573333333.3333337,-0.0004309604609490682,-9.584429640536175e-05,573333333.3333337,-2.026813310682615e-07,-2.753633468834559e-07,573333333.3333337,0.025,0
580000000.0000004,-0.0004257895403628447,-8.635969385899509e-05,580000000.0000004,-2.060189001464579e-07,-2.601539281009985e-07,580000000.0000004,0.025,0
586666666.666667,-0.0004205811811008865,-7.719301541975777e-05,586666666.666667,-2.086916013241753e-07,-2.454141866844823e-07,586666666.666667,0.025,0
593333333.3333336,-0.0004153424170186663,-6.833442049490028e-05,593333333.3333336,-2.107479898695929e-07,-2.311467824561379e-07,593333333.3333336,0.025,0
600000000.0000002,-0.0004100798012939906,-5.977434656477051e-05,600000000.0000002,-2.122340672630565e-07,-2.173523358639983e-07,600000000.0000002,0.025,0
606666666.6666669,-0.0004047994361231202,-5.150350428447828e-05,606666666.6666669,-2.131933572318922e-07,-2.04029659658579e-07,606666666.6666669,0.025,0
613333333.3333335,-0.000399507000547394,-4.351287232496277e-05,613333333.3333335,-2.136669863526381e-07,-1.911759711443939e-07,613333333.3333335,0.025,0
620000000.0000001,-0.000394207776533083,-3.579369200260713e-05,620000000.0000001,-2.136937680119796e-07,-1.787870862957174e-07,620000000.0000001,0.025,0
626666666.6666667,-0.0003889066734251206,-2.833746174364656e-05,626666666.6666667,-2.133102886720532e-07,-1.668575969818024e-07,626666666.6666667,0.025,0
633333333.3333334,-0.0003836082508771727,-2.11359314219556e-05,633333333.3333334,-2.125509955343898e-07,-1.5538103248188e-07,633333333.3333334,0.025,0
640000000,-0.0003783167403629136,-1.418109660641488e-05,640000000,-2.114482848216242e-07,-1.44350006420854e-07,640000000,0.025,0
646666666.6666666,-0.0003730360653587154,-7.465192746322487e-06,646666666.6666666,-2.100325900132857e-07,-1.337563501933851e-07,646666666.6666666,0.025,0
653333333.3333333,-0.0003677698602840822,-9.806893252164143e-07,653333333.3333333,-2.083324694693919e-07,-1.235912338884086e-07,653333333.3333333,0.025,0
659999999.9999999,-0.0003625214882825366,5.279715998166782e-06,659999999.9999999,-2.063746929721193e-07,-1.138452756667074e-07,659999999.9999999,0.025,0
666666666.6666665,-0.0003572940579141166,1.132310323681188e-05,666666666.6666665,-2.041843267855805e-07,-1.045086404891452e-07,666666666.6666665,0.025,0
673333333.3333331,-0.0003520904388315061,1.715633589647832e-05,673333333.3333331,-2.017848169150694e-07,-9.55711290351026e-08,673333333.3333331,0.025,0
679999999.9999998,-0.0003469132765038713,2.278606675068808e-05,679999999.9999998,-1.991980702973387e-07,-8.702225760225938e-08,679999999.9999998,0.025,0
686666666.6666664,-0.0003417650060482584,2.82187435636702e-05,686666666.6666664,-1.964445337175229e-07,-7.885132971892043e-08,686666666.6666664,0.025,0
693333333.333333,-0.0003366478652250395,3.346061474144445e-05,693333333.333333,-1.935432702856896e-07,-7.104750016042436e-08,693333333.333333,0.025,0
699999999.9999996,-0.0003315639066498107,3.851773490775696e-05,699999999.9999996,-1.90512033355087e-07,-6.359983200541855e-08,699999999.9999996,0.025,0
706666666.6666663,-0.0003265150092710046,4.339597039421134e-05,706666666.6666663,-1.873673377948003e-07,-5.649734732729528e-08,706666666.6666663,0.025,0
713333333.3333329,-0.0003215028891580187,4.810100463603703e-05,713333333.3333329,-1.84124528559928e-07,-4.972907207345757e-08,713333333.3333329,0.025,0
719999999.9999995,-0.000316529109643814,5.263834347217578e-05,719999999.9999995,-1.807978465322847e-07,-4.328407564069538e-08,719999999.9999995,0.025,0
726666666.6666662,-0.0003115950908599864,5.70133203411377e-05,726666666.6666662,-1.77400491621767e-07,-3.715150562234877e-08,726666666.6666662,0.025,0
733333333.3333328,-0.0003067021187038419,6.123110136982669e-05,733333333.3333328,-1.73944683142496e-07,-3.13206181629618e-08,733333333.3333328,0.025,0
739999999.9999994,-0.0003018513532700086,6.529669035333546e-05,739999999.9999994,-1.704417174895758e-07,-2.578080432402852e-08,739999999.9999994,0.025,0
746666666.666666,-0.0002970438367811895,6.921493362229573e-05,746666666.666666,-1.66902023158496e-07,-2.052161283366956e-08,746666666.666666,0.025,0
753333333.3333327,-0.0002922805010471677,7.299052479789486e-05,753333333.3333327,-1.633352131586344e-07,-1.553276956099459e-08,753333333.3333327,0.025,0
759999999.9999993,-0.0002875621744809401,7.662800943099211e-05,759999999.9999993,-1.59750134881438e-07,-1.080419403201526e-08,759999999.9999993,0.025,0
766666666.6666659,-0.000282889588699471,8.013178952711255e-05,766666666.6666659,-1.561549174918597e-07,-6.326013275040357e-09,766666666.6666659,0.025,0
773333333.3333325,-0.0002782633847326451,8.350612795666098e-05,773333333.3333325,-1.525570169151135e-07,-2.088573261918631e-09,773333333.3333325,0.025,0
779999999.9999992,-0.0002736841188652615,8.675515274955823e-05,779999999.9999992,-1.489632584980391e-07,1.91755181184207e-09,779999999.9999992,0.025,0
786666666.6666658,-0.0002691522681339498,8.988286127560951e-05,786666666.6666658,-1.453798774246263e-07,5.701552184719959e-09,786666666.6666658,0.025,0
793333333.3333324,-0.0002646682354977225,9.289312431329682e-05,793333333.3333324,-1.418125569687105e-07,9.272376922738237e-09,793333333.3333324,0.025,0
799999999.999999,-0.0002602323547047444,9.578969000417195e-05,799999999.999999,-1.382664646679223e-07,1.263872985919746e-08,799999999.999999,0.025,0
806666666.6666657,-0.0002558448948703423,9.85761876984794e-05,806666666.6666657,-1.347462865031314e-07,1.58090669144307e-08,806666666.6666657,0.025,0
813333333.3333323,-0.000251506064785494,0.0001012561316905451,813333333.3333323,-1.312562591677552e-07,1.879159463833694e-08,813333333.3333323,0.025,0
819999999.9999989,-0.0002472160169702478,0.0001038329248471256,819999999.9999989,-1.278002005099397e-07,2.159426983528915e-08,819999999.9999989,0.025,0
826666666.6666656,-0.000242974851488509,0.0001063098621301439,826666666.6666656,-1.243815382307163e-07,2.422480014335057e-08,826666666.6666656,0.025,0
833333333.3333322,-0.0002387826195362871,0.000108690134016231,833333333.3333322,-1.210033369183637e-07,2.669064545184906e-08,833333333.3333322,0.025,0
839999999.9999988,-0.0002346393268192251,0.0001109768298135264,839999999.9999988,-1.176683234983108e-07,2.899902004950706e-08,839999999.9999988,0.025,0
846666666.6666654,-0.0002305449367294717,0.0001131729408808797,846666666.6666654,-1.143789111760851e-07,3.115689541087031e-08,846666666.6666654,0.025,0
853333333.3333321,-0.0002264993733347534,0.0001152813637480196,853333333.3333321,-1.111372219468932e-07,3.317100353048561e-08,853333333.3333321,0.025,0
859999999.9999987,-0.0002225025241906064,0.0001173049031416745,859999999.9999987,-1.079451077460856e-07,3.50478407298698e-08,859999999.9999987,0.025,0
866666666.6666653,-0.0002185542429857631,0.0001192462749187827,866666666.6666653,-1.048041703090767e-07,3.679367186443696e-08,866666666.6666653,0.025,0
873333333.3333319,-0.000214654352030512,0.0001211081089085934,873333333.3333319,-1.017157798090453e-07,3.841453486786854e-08,873333333.3333319,0.025,0
879999999.9999986,-0.0002108026445965318,0.000122892951668005,879999999.9999986,-9.868109233687771e-08,3.991624557685988e-08,879999999.9999986,0.025,0
886666666.6666652,-0.0002069988871190955,0.0001246032691487116,886666666.6666652,-9.570106628660634e-08,4.130440278348229e-08,886666666.6666652,0.025,0
893333333.3333318,-0.0002032428212655693,0.000126241449282494,893333333.3333318,-9.277647770453124e-08,4.258439347100597e-08,893333333.3333318,0.025,0
899999999.9999985,-0.0001995341658823334,0.0001278098044842737,899999999.9999985,-8.99079346611555e-08,4.376139819094873e-08,899999999.9999985,0.025,0
906666666.6666651,-0.0001958726188237623,0.0001293105740761175,906666666.6666651,-8.709589069893389e-08,4.48403965448378e-08,906666666.6666651,0.025,0
913333333.3333317,-0.0001922578586721062,0.0001307459266343381,913333333.3333317,-8.434065740906858e-08,4.582617273848478e-08,913333333.3333317,0.025,0
919999999.9999983,-0.0001886895463536434,0.0001321179622613983,919999999.9999983,-8.164241618662384e-08,4.672332117885068e-08,919999999.9999983,0.025,0
926666666.666665,-0.00018516732665711,0.0001334287147853402,926666666.666665,-7.900122921126169e-08,4.753625208912309e-08,926666666.666665,0.025,0
933333333.3333316,-0.0001816908296602611,0.0001346801538894473,933333333.3333316,-7.641704969882064e-08,4.826919711870279e-08,933333333.3333316,0.025,0
939999999.9999982,-0.0001782596720699097,0.0001358741871718655,939999999.9999982,-7.388973146651356e-08,4.892621492812136e-08,939999999.9999982,0.025,0
946666666.6666648,-0.0001748734584800728,0.0001370126621403685,946666666.6666648,-7.141903785205368e-08,4.951119673218903e-08,946666666.6666648,0.025,0
953333333.3333315,-0.0001715317825530305,0.0001380973681419011,953333333.3333315,-6.900465002553288e-08,5.002787178591823e-08,953333333.3333315,0.025,0
959999999.9999981,-0.0001682342281281147,0.0001391300382296703,959999999.9999981,-6.664617473048178e-08,5.047981279981424e-08,959999999.9999981,0.025,0
966666666.6666647,-0.00016498037026162,0.0001401123509699981,966666666.6666647,-6.434315148855605e-08,5.087044127421153e-08,966666666.6666647,0.025,0
973333333.3333313,-0.0001617697762021733,0.0001410459321907744,973333333.3333313,-6.209505930040263e-08,5.120303274266753e-08,973333333.3333313,0.025,0
979999999.999998,-0.0001586020063058997,0.0001419323566720232,979999999.999998,-5.990132287432779e-08,5.148072191579775e-08,979999999.999998,0.025,0
986666666.6666646,-0.0001554766148933118,0.0001427731497827222,986666666.6666646,-5.776131841094848e-08,5.170650771994572e-08,986666666.6666646,0.025,0
993333333.3333312,-0.0001523931510527703,0.0001435697890633285,993333333.3333312,-5.567437897225084e-08,5.188325822432913e-08,993333333.3333312,0.025,0
1000000000,-0.0001493511593927532,0.0001443237057574438,1000000000,-5.363979946088372e-08,5.201371545262363e-08,1000000000,0.025,0
