/out0 X,/out0 Y,/out1 X,/out1 Y
0,0.1825784495525671,0,0.2476564108208351
0.01066666666666667,0.1825784549195557,0.01066666666666667,0.2476564108815875
0.02133333333333334,0.1825784616110707,0.02133333333333334,0.247656410956403
0.032,0.1825784708914666,0.032,0.2476564110601696
0.04266666666666667,0.1825784837525998,0.04266666666666667,0.247656411203968
0.05333333333333334,0.1825785015602847,0.05333333333333334,0.2476564114030768
0.06400000000000002,0.1825785261915648,0.06400000000000002,0.2476564116784782
0.07466666666666669,0.1825785602200933,0.07466666666666669,0.2476564120589496
0.08533333333333336,0.182578607165145,0.08533333333333336,0.247656412583841
0.09600000000000003,0.1825786718239135,0.09600000000000003,0.2476564133067909
0.1066666666666667,0.1825787607116283,0.1066666666666667,0.2476564143006428
0.1173333333333334,0.1825788826392804,0.1173333333333334,0.2476564156639261
0.128,0.1825790494641012,0.128,0.2476564175292055
0.1386666666666667,0.1825792770524461,0.1386666666666667,0.2476564200739062
0.1493333333333333,0.182579586497574,0.1493333333333333,0.2476564235338826
0.16,0.1825800056338676,0.16,0.2476564282203871
0.1706666666666667,0.1825805708827375,0.1706666666666667,0.2476564345407164
0.1813333333333333,0.1825813294515794,0.1813333333333333,0.2476564430227957
0.192,0.1825823418838134,0.192,0.2476564543437736
0.2026666666666666,0.1825836849257157,0.2026666666666666,0.2476564693620939
0.2133333333333333,0.1825854546362417,0.2133333333333333,0.2476564891523898
0.2239999999999999,0.1825877696260882,0.2239999999999999,0.2476565150418647
0.2346666666666666,0.1825907742811597,0.2346666666666666,0.2476565486465713
0.2453333333333333,0.1825946418153865,0.2453333333333333,0.2476565919059268
0.2559999999999999,0.182599577018215,0.2559999999999999,0.2476566471140183
0.2666666666666666,0.1826058186160794,0.2666666666666666,0.247656716946797
0.2773333333333333,0.1826136412461215,0.2773333333333333,0.2476568044852957
0.2879999999999999,0.182623357125685,0.2879999999999999,0.2476569132359123
0.2986666666666666,0.182635317570442,0.2986666666666666,0.2476570471494633
0.3093333333333332,0.1826499145547521,0.3093333333333332,0.2476572106415467
0.3199999999999999,0.1826675825316297,0.3199999999999999,0.2476574086165453
0.3306666666666666,0.1826888007765979,0.3306666666666666,0.2476576464987416
0.3413333333333332,0.1827140966555665,0.3413333333333332,0.2476579302750336
0.3519999999999999,0.182744050515946,0.3519999999999999,0.2476582665576331
0.3626666666666665,0.1827793034327894,0.3626666666666665,0.24765866268104
0.3733333333333332,0.1828205698733676,0.3733333333333332,0.2476591268572681
0.3839999999999998,0.1828686585730384,0.3839999999999998,0.2476596684275884
0.3946666666666665,0.1829245067677763,0.3946666666666665,0.2476602982711078
0.4053333333333332,0.1829892359535857,0.4053333333333332,0.2476610294661236
0.4159999999999998,0.1830642428105455,0.4159999999999998,0.2476618783654939
0.4266666666666665,0.1831513497341475,0.4266666666666665,0.2476628663760064
0.4373333333333331,0.1832530623945483,0.4373333333333331,0.2476640230057617
0.4479999999999998,0.1833730343129144,0.4479999999999998,0.247665391371597
0.4586666666666664,0.1835169697383353,0.4586666666666664,0.2476670389305134
0.4693333333333331,0.1836945629050665,0.4693333333333331,0.2476690806067
0.4799999999999998,0.1839242540261088,0.4799999999999998,0.2476717357663326
0.4906666666666664,0.1842471271087137,0.4906666666666664,0.2476754958555918
0.5013333333333331,0.1847769602883473,0.5013333333333331,0.2476817360536835
0.5119999999999998,0.1859151637132542,0.5119999999999998,0.2476954546419627
0.5226666666666665,0.1881609984021467,0.5226666666666665,0.2477237835986765
0.5333333333333332,0.1914221989993251,0.5333333333333332,0.2477680807984713
0.5439999999999999,0.1955244475661708,0.5439999999999999,0.2478295238495542
0.5546666666666666,0.200575151929675,0.5546666666666666,0.2479149428906904
0.5653333333333334,0.2068863587598294,0.5653333333333334,0.248038793503346
0.5760000000000001,0.2149929142960206,0.5760000000000001,0.2482303869231182
0.5866666666666668,0.2263095705569244,0.5866666666666668,0.2485717713090005
0.5973333333333335,0.2461961381649597,0.5973333333333335,0.2494605584193152
0.6080000000000002,0.3056792084643559,0.6080000000000002,0.2563240901061185
0.6186666666666669,1.106621815641292,0.6186666666666669,1.479449321362804
0.6293333333333336,1.394208071183028,0.6293333333333336,1.484604157625754
0.6400000000000003,1.412345563643815,0.6400000000000003,1.48483692870071
0.6506666666666671,1.412523324635774,0.6506666666666671,1.484839157135684
0.6613333333333338,1.412546235780072,0.6613333333333338,1.484839444275855
0.6720000000000005,1.412558856467427,0.6720000000000005,1.4848396024407
0.6826666666666672,1.412567365900444,0.6826666666666672,1.484839709079284
0.6933333333333339,1.41257373137268,0.6933333333333339,1.48483978884865
0.7040000000000006,1.41257870846629,0.7040000000000006,1.484839851218517
0.7146666666666673,1.412582720631723,0.7146666666666673,1.484839901495899
0.7253333333333341,1.412586026736363,0.7253333333333341,1.484839942925064
0.7360000000000008,1.41258879706151,0.7360000000000008,1.484839977640034
0.7466666666666675,1.41259114974119,0.7466666666666675,1.484840007121285
0.7573333333333342,1.412593170043041,0.7573333333333342,1.484840032437384
