/net039 X,/net039 Y,/net010 X,/net010 Y,/net09 X,/net09 Y,/net08 X,/net08 Y,/net02 X,/net02 Y
0,6.795643765978733e-05,0,6.795643765970786e-05,0,6.795643766764553e-05,0,6.086737184104188e-05,0,0
1.5e-11,6.795643765980838e-05,1.5e-11,6.795643765975015e-05,1.5e-11,6.795643766761542e-05,1.5e-11,6.08673718410369e-05,1.5e-11,0
4.5e-11,6.795643765971421e-05,4.5e-11,6.795643765966105e-05,4.5e-11,6.795643766771503e-05,4.5e-11,6.086737184093337e-05,4.5e-11,0
1.05e-10,6.795643765701658e-05,1.05e-10,6.795643765700525e-05,1.05e-10,6.795643766654932e-05,1.05e-10,6.086737184135564e-05,1.05e-10,0
2.25e-10,6.795643765945741e-05,2.25e-10,6.795643766222807e-05,2.25e-10,6.795643766946358e-05,2.25e-10,6.086737184094459e-05,2.25e-10,0
4.65e-10,6.795643766031184e-05,4.65e-10,6.795643765752304e-05,4.65e-10,6.795643766670049e-05,4.65e-10,6.086737184131005e-05,4.65e-10,0
7.649999999999999e-10,6.795643765934214e-05,7.649999999999999e-10,6.795643766199365e-05,7.649999999999999e-10,6.79564376664042e-05,7.649999999999999e-10,6.08673718409502e-05,7.649999999999999e-10,0
1.065e-09,6.795643765999487e-05,1.065e-09,6.795643765758903e-05,1.065e-09,6.795643766961385e-05,1.065e-09,6.086737184096166e-05,1.065e-09,0
1.365e-09,6.795643766250641e-05,1.365e-09,6.795643766220971e-05,1.365e-09,6.795643766668971e-05,1.365e-09,6.086737184140817e-05,1.365e-09,0
1.665e-09,6.795643766034653e-05,1.665e-09,6.795643765753983e-05,1.665e-09,6.795643766945306e-05,1.665e-09,6.086737184079814e-05,1.665e-09,0
1.8325e-09,6.795643765936892e-05,1.8325e-09,6.795643766197227e-05,1.8325e-09,6.795643766673423e-05,1.8325e-09,6.086737184136659e-05,1.8325e-09,0
2e-09,6.795643766319651e-05,2e-09,6.79564376607737e-05,2e-09,6.795643766631623e-05,2e-09,6.086737184078954e-05,2e-09,0
2.120144127384571e-09,6.795643765984596e-05,2.120144127384571e-09,6.795643765984017e-05,2.120144127384571e-09,6.795643766755656e-05,2.120144127384571e-09,6.086737184187727e-05,2.120144127384571e-09,0.06674673743587282
