signal,mean_bit0,variance_bit0,slope_bit0,mean_bit1,variance_bit1,slope_bit1,mean_bit2,variance_bit2,slope_bit2,mean_bit3,variance_bit3,slope_bit3
1,7.369521627079063e-05,2.0382573145701115e-30,1.257169668449611e-07,7.369521627129715e-05,2.6032078641479907e-29,6.481854751973506e-07,7.369521627092137e-05,3.5195309131500914e-30,-5.481602899303768e-07,6.437806357491954e-05,1.410965406069326e-31,-3.7710210232645605e-08
2,7.369521627247483e-05,,,7.369521627244986e-05,,,7.369521626969987e-05,,,6.43780635495194e-05,,
3,7.369521626971556e-05,,,7.36952162666373e-05,,,7.369521627268595e-05,,,6.437806369106333e-05,,
4,7.369521627134386e-05,2.828223163573015e-30,-1.7223364809314147e-05,7.369521627120828e-05,7.361645815773413e-30,-1.099645253909495e-05,7.369521627057619e-05,3.3750387194480444e-28,-3.4824328388165006e-05,6.437806395774058e-05,4.630751544568002e-24,0.004267637510380455
5,7.369521627072211e-05,7.686383145722026e-30,-4.012472410365106e-06,7.369521627152162e-05,2.9462412859771672e-30,-6.925997840346446e-06,7.369521627332538e-05,4.40063439801355e-28,3.6915142326746236e-05,6.437806349578777e-05,3.783615317446225e-24,0.00979528527505371
6,7.369521627111906e-05,7.089751704532274e-30,2.1620638174694095e-06,7.369521627106988e-05,2.7356266772229864e-30,2.0058084051953613e-05,7.369521626966013e-05,1.619303678927917e-28,7.499724648156397e-05,6.437806351105044e-05,1.0304966673297126e-25,0.0017151389963304666
7,7.369521626963132e-05,4.512119351742255e-29,-5.659470620411179e-05,7.369521627059395e-05,1.9933074682028527e-30,-6.376569769435887e-06,7.369521627018682e-05,6.37866141548941e-30,4.149871918858971e-06,6.437806360998714e-05,2.1096233671467212e-26,0.0013317776099358565
8,7.36952162711553e-05,3.715400210591856e-30,-1.0314056673400105e-05,7.369521627060233e-05,1.7384128126614524e-30,-5.262527272654739e-06,7.369521627130134e-05,5.0535093019927204e-30,3.280475965951029e-05,6.437806358717497e-05,3.580551337932789e-26,0.0014969313637453613
9,7.359084921685037e-05,1.2527140289124311e-12,-3659.4770014846567,7.369475303232407e-05,1.1849221799262877e-17,-13.483433142612174,7.369547611932641e-05,1.1942132230855288e-16,-4.259834058655185,2.4388478073136808e-05,3.121780074918894e-08,-1155541.755758611
10,2.1161992573611297,4.673397709153065,57531428854.306335,7.3695809476703e-05,6.780454967814019e-16,-15.923239291699073,7.369552296511077e-05,7.410643264052624e-17,10.811809986851067,0.00021511976622514453,3.031087283111484e-06,20098954.21457202
11,4.997454631788701,3.062655840885952e-11,105598.356889052,7.369524456046237e-05,8.781922784647444e-22,-0.5748206564836644,7.369521696410944e-05,1.4653781067672207e-22,-0.08127153470488936,6.433657296172478e-05,3.845962741789497e-14,-184.32155132371653
12,4.997460242768744,5.563181365788798e-12,8027.958029483229,7.369313852729332e-05,3.6304029911724173e-17,-67.00695166237426,7.369545940699113e-05,9.212532975163116e-17,4.4686375577029835,6.433098633122385e-05,7.342421333146789e-14,-1803.2624278340716
13,4.99747370383742,3.805562474213694e-07,1146149.1821558378,7.374023145790495e-05,1.5689588029322213e-13,1143.8367580705756,7.369559700419675e-05,6.700597803326128e-16,-23.41456682796312,0.00017486872321116257,1.9977910047994538e-07,3100894.6378367343
14,2.7900882423327324,4.137975067908061,-49922242994.624825,7.36461118767608e-05,2.9156934342635357e-15,729.7444576291257,7.369483069515885e-05,4.023160709304151e-17,17.208230605580432,-4.510007988022422e-05,1.0214643331830677e-06,-8917487.860424891
