/out0 X,/out0 YRe,/out0 YReImag,/out1 X,/out1 YRe,/out1 YReImag,/Vin X,/Vin YRe,/Vin YReImag,/out2 X,/out2 YRe,/out2 YReImag
0,0.02460471472226897,0,0,0.001186215457095021,0,0,0.005,0,0,2.795327590684706e-08,0
6666666.666666667,0.02130976226981145,-0.008200066673785764,6666666.666666667,0.0009508181778293638,-0.0003623940457404899,6666666.666666667,0.005,0,6666666.666666667,-3.00742207221242e-09,-1.025610621617334e-08
13333333.33333333,0.01573910868094709,-0.01172809363575985,13333333.33333333,0.0007285313246100982,-0.000353180661774719,13333333.33333333,0.005,0,13333333.33333333,-4.037312989985671e-09,-3.112144081624628e-09
20000000,0.01122010796592685,-0.0125013287415687,20000000,0.0007131434995286021,-0.000328135256753604,20000000,0.005,0,20000000,-3.692317691953158e-09,-1.207206127780644e-09
26666666.66666667,0.00791612276857695,-0.01219506624228715,26666666.66666667,0.000735015425706215,-0.0004090045018241295,26666666.66666667,0.005,0,26666666.66666667,-3.716897268859735e-09,1.435505126975576e-10
33333333.33333334,0.005513968622832094,-0.01148372839434767,33333333.33333334,0.0007021989067275919,-0.0005430414663581387,33333333.33333334,0.005,0,33333333.33333334,-3.439065136836208e-09,1.510491810035356e-09
40000000,0.003749274481943819,-0.0106474937030734,40000000,0.0006070848226651799,-0.0006708823544415751,40000000,0.005,0,40000000,-2.714343640038234e-09,2.674117747622217e-09
46666666.66666666,0.002433007991000167,-0.009806489231754258,46666666.66666666,0.0004720348083797883,-0.000762011403191177,46666666.66666666,0.005,0,46666666.66666666,-1.682645642262054e-09,3.459977491377104e-09
53333333.33333333,0.001435110084548456,-0.009009551172922292,53333333.33333333,0.0003218330518650166,-0.0008085739145772776,53333333.33333333,0.005,0,53333333.33333333,-5.338151701141714e-10,3.82722165249154e-09
59999999.99999999,0.0006670312471368635,-0.008273539615993209,59999999.99999999,0.0001748571372159205,-0.0008147549443305647,59999999.99999999,0.005,0,59999999.99999999,5.803149968961245e-10,3.820157846376273e-09
66666666.66666666,6.806110385734391e-05,-0.007601351245579627,66666666.66666666,4.210914844431328e-05,-0.0007893919634032232,66666666.66666666,0.005,0,66666666.66666666,1.562856670525145e-09,3.518994862936919e-09
73333333.33333333,-0.0004041260556816687,-0.006990059808267056,73333333.33333333,-7.122237173274558e-05,-0.0007419284995439448,73333333.33333333,0.005,0,73333333.33333333,2.363695115682785e-09,3.00969324975103e-09
80000000,-0.0007796294054832512,-0.006434545574365654,80000000,-0.0001638103309251602,-0.0006805909856840549,80000000,0.005,0,80000000,2.965726619972752e-09,2.369349452300315e-09
86666666.66666667,-0.00108026050247418,-0.005929108578604752,86666666.66666667,-0.0002365741708174474,-0.0006118192173053434,86666666.66666667,0.005,0,86666666.66666667,3.372550601213753e-09,1.661030608035856e-09
93333333.33333334,-0.001322085712772468,-0.005468183742853327,93333333.33333334,-0.0002915507031641789,-0.0005403098943172819,93333333.33333334,0.005,0,93333333.33333334,3.599432737927319e-09,9.334801912190946e-10
100000000,-0.001517106214192267,-0.005046646811302047,100000000,-0.0003311876099861939,-0.0004693020798829021,100000000,0.005,0,100000000,3.667362647748966e-09,2.228840839283768e-10
106666666.6666667,-0.001674398680550031,-0.004659926090045169,106666666.6666667,-0.0003579433149220402,-0.0004009136642520223,106666666.6666667,0.005,0,106666666.6666667,3.599445441222443e-09,-4.448061645671814e-10
113333333.3333334,-0.001800908679975307,-0.004304018649563302,113333333.3333334,-0.0003740860273427989,-0.0003364448987099383,113333333.3333334,0.005,0,113333333.3333334,3.41885397038467e-09,-1.051681679959778e-09
120000000,-0.001902012860229338,-0.003975459536140995,120000000,-0.0003816118647195981,-0.0002766218919826098,120000000,0.005,0,120000000,3.147741312790507e-09,-1.586057463481357e-09
126666666.6666667,-0.001981922651783624,-0.003671269581364961,126666666.6666667,-0.000382228663894417,-0.0002217794772227664,126666666.6666667,0.005,0,126666666.6666667,2.806705440826533e-09,-2.041052326036339e-09
133333333.3333334,-0.002043976948692925,-0.003388895842209604,133333333.3333334,-0.0003773725997295275,-0.0001719929517360873,133333333.3333334,0.005,0,133333333.3333334,2.414552675920672e-09,-2.413508135760853e-09
140000000,-0.002090855844232979,-0.003126152337540161,140000000,-0.0003682386533616883,-0.0001271703505566415,140000000,0.005,0,140000000,1.988213917627238e-09,-2.703168487429492e-09
146666666.6666667,-0.00212473766831344,-0.002881165038869397,146666666.6666667,-0.0003558147105557315,-8.71157848705161e-05,146666666.6666667,0.005,0,146666666.6666667,1.542735595864799e-09,-2.912044226967736e-09
153333333.3333333,-0.002147415023799533,-0.002652322881980975,153333333.3333333,-0.0003409142381945218,-5.157224851199271e-05,153333333.3333333,0.005,0,153333333.3333333,1.091307201685983e-09,-3.04390948163149e-09
160000000,-0.002160381019098022,-0.002438235295687195,160000000,-0.0003242053842653066,-2.02501692690254e-05,160000000,0.005,0,160000000,6.453089748958737e-10,-3.103888377617125e-09
166666666.6666667,-0.002164893740523817,-0.002237696044109746,166666666.6666667,-0.000306235879601571,7.153790049706396e-06,166666666.6666667,0.005,0,166666666.6666667,2.143740448719145e-10,-3.098106254251945e-09
173333333.3333333,-0.00216202477102138,-0.002049652828653988,173333333.3333333,-0.0002874538692718744,3.094452965377673e-05,173333333.3333333,0.005,0,173333333.3333333,-1.935362030190689e-10,-3.033389217313969e-09
180000000,-0.002152695962771604,-0.001873181954340176,180000000,-0.0002682251209146322,5.142074336368064e-05,180000000,0.005,0,180000000,-5.720435589224951e-10,-2.917002669866615e-09
186666666.6666666,-0.002137707523006643,-0.001707467342235485,186666666.6666666,-0.0002488471524100189,6.887010951988628e-05,186666666.6666666,0.005,0,186666666.6666666,-9.162515504884544e-10,-2.756423706028094e-09
193333333.3333333,-0.002117759644934458,-0.001551783210296744,193333333.3333333,-0.0002295608078365,8.35664497409677e-05,193333333.3333333,0.005,0,193333333.3333333,-1.222632304596195e-09,-2.55914465517941e-09
199999999.9999999,-0.002093469317467646,-0.00140547981461491,199999999.9999999,-0.0002105597511827023,9.576819002881306e-05,199999999.9999999,0.005,0,199999999.9999999,-1.488903730792688e-09,-2.332506218867517e-09
206666666.6666666,-0.002065383514008595,-0.001267971723006953,206666666.6666666,-0.000191998274180263,0.0001057176794469589,206666666.6666666,0.005,0,206666666.6666666,-1.713899686198079e-09,-2.083559015630593e-09
213333333.3333333,-0.002033989645312382,-0.001138728171839941,213333333.3333333,-0.0001739977432781183,0.000113641069627992,213333333.3333333,0.005,0,213333333.3333333,-1.8974361315035e-09,-1.818952277423067e-09
219999999.9999999,-0.001999723931716475,-0.00101726512978426,219999999.9999999,-0.0001566519477379103,0.0001197485572332811,219999999.9999999,0.005,0,219999999.9999999,-2.040176360753736e-09,-1.544848158998604e-09
226666666.6666666,-0.001962978181985339,-0.0009031387564673348,226666666.6666666,-0.0001400315579678126,0.0001242348573343343,226666666.6666666,0.005,0,226666666.6666666,-2.143498233308309e-09,-1.266859779921015e-09
233333333.3333332,-0.001924105342631754,-0.0007959399992320102,233333333.3333332,-0.0001241878602581425,0.0001272798194766607,233333333.3333332,0.005,0,233333333.3333332,-2.209366017495935e-09,-9.900108093696113e-10
239999999.9999999,-0.001883424090907614,-0.0006952901177603915,239999999.9999999,-0.0001091558998092774,0.0001290491273785107,239999999.9999999,0.005,0,239999999.9999999,-2.240209034445375e-09,-7.187141741306962e-10
246666666.6666665,-0.001841222677453259,-0.0006008369651325752,246666666.6666665,-9.495713694063475e-05,0.0001296950426251934,246666666.6666665,0.005,0,246666666.6666665,-2.238808819603445e-09,-4.567673400537734e-10
253333333.3333332,-0.001797762174958343,-0.0005122518858730052,253333333.3333332,-8.160170020586323e-05,0.0001293571657406459,253333333.3333332,0.005,0,253333333.3333332,-2.208196042385413e-09,-2.073615863793909e-10
259999999.9999999,-0.001753279252104041,-0.0004292271177637607,259999999.9999999,-6.909030359643963e-05,0.0001281631967561676,259999999.9999999,0.005,0,259999999.9999999,-2.151557971502743e-09,2.689724986602719e-11
266666666.6666665,-0.001707988564405041,-0.000351473605572898,266666666.6666665,-5.74158820922892e-05,0.000126229683295482,266666666.6666665,0.005,0,266666666.6666665,-2.072156865823215e-09,2.439589518781791e-10
273333333.3333332,-0.001662084832783453,-0.0002787191522249754,273333333.3333332,-4.656498967621145e-05,0.0001236627482312924,273333333.3333332,0.005,0,273333333.3333332,-1.973259320411667e-09,4.422922320713902e-10
279999999.9999999,-0.001615744665084218,-0.0002107068470296018,279999999.9999999,-3.651899595680976e-05,0.0001205587917305967,279999999.9999999,0.005,0,279999999.9999999,-1.858076309584407e-09,6.208431605459827e-10
286666666.6666666,-0.001569128163850069,-0.0001471937219452757,286666666.6666666,-2.725511121611675e-05,0.0001170051644370063,286666666.6666666,0.005,0,286666666.6666666,-1.729713443529473e-09,7.78990462035438e-10
293333333.3333333,-0.001522380354658819,-8.7949596110274e-05,293333333.3333333,-1.874726466789607e-05,0.0001130808098734715,293333333.3333333,0.005,0,293333333.3333333,-1.591130788434157e-09,9.164991842826503e-10
299999999.9999999,-0.001475632462411568,-3.27560762650323e-05,299999999.9999999,-1.096685666063738e-05,0.0001088568751150372,299999999.9999999,0.005,0,299999999.9999999,-1.445111486506645e-09,1.03347399975737e-09
306666666.6666666,-0.0014290030576522,1.859431328017663e-05,306666666.6666666,-3.883402286550031e-06,0.0001043972894503519,306666666.6666666,0.005,0,306666666.6666666,-1.29423834413555e-09,1.130313173883605e-09
313333333.3333333,-0.001382599090829678,6.62988926115406e-05,313333333.3333333,2.534918816561549e-06,9.975931124045212e-05,313333333.3333333,0.005,0,313333333.3333333,-1.140877526301681e-09,1.20766402250521e-09
320000000,-0.001336516829255835,0.0001105454977195498,320000000,8.320793881020135e-06,9.499404352813234e-05,320000000,0.005,0,320000000,-9.871684955187221e-10,1.266380492235604e-09
326666666.6666667,-0.001290842708927153,0.0001515130759228155,326666666.6666667,1.350737887096132e-05,9.014691919774918e-05,326666666.6666667,0.005,0,326666666.6666667,-8.350193570464689e-10,1.307483331232007e-09
333333333.3333334,-0.001245654111393091,0.0001893722170568378,333333333.3333334,1.812796153934796e-05,8.525815665337775e-05,333333333.3333334,0.005,0,333333333.3333334,-6.861068124612103e-10,1.332123174986346e-09
340000000.0000001,-0.001201020074265411,0.0002242856301861502,340000000.0000001,2.221567770127914e-05,8.03631871025274e-05,340000000.0000001,0.005,0,340000000.0000001,-5.418799757117467e-10,1.34154675106848e-09
346666666.6666667,-0.001157001942644044,0.0002564085738883412,346666666.6666667,2.580327381996007e-05,7.549305460228431e-05,346666666.6666667,0.005,0,346666666.6666667,-4.035673648184247e-10,1.337066306731311e-09
353333333.3333334,-0.00111365396769952,0.0002858892468009741,353333333.3333334,2.89229099150954e-05,7.067479006827982e-05,353333333.3333334,0.005,0,353333333.3333334,-2.721864449940685e-10,1.320032282059214e-09
360000000.0000001,-0.001071023857796438,0.000312869144000468,360000000.0000001,3.160599758080271e-05,6.5931760464671e-05,360000000.0000001,0.005,0,360000000.0000001,-1.485551623716882e-10,1.291809186552036e-09
366666666.6666668,-0.001029153286820926,0.0003374833838508646,366666666.6666668,3.388306856599918e-05,6.128399439247448e-05,366666666.6666668,0.005,0,366666666.6666668,-3.330496973141595e-11,1.25375458652024e-09
373333333.3333335,-0.0009880783637791293,0.0003598610092157785,373333333.3333335,3.578366994165102e-05,5.674848527955082e-05,373333333.3333335,0.005,0,373333333.3333335,7.310509474938736e-11,1.20720107221266e-09
380000000.0000002,-0.0009478300672487121,0.0003801252663175965,380000000.0000002,3.73362823755154e-05,5.233947335265221e-05,380000000.0000002,0.005,0,380000000.0000002,1.703736585749701e-10,1.153441045314103e-09
386666666.6666669,-0.0009084346478263315,0.0003983938639963823,386666666.6666669,3.856825845712837e-05,4.806870754073969e-05,386666666.6666669,0.005,0,386666666.6666669,2.583419264142162e-10,1.093714147390028e-09
393333333.3333336,-0.0008699140013629648,0.0004147792157301842,393333333.3333336,3.950577839184698e-05,4.394568842145388e-05,393333333.3333336,0.005,0,393333333.3333336,3.369785346180723e-10,1.02919713666601e-09
400000000.0000002,-0.0008322860154595331,0.0004293886663857858,400000000.0000002,4.017382069970631e-05,3.99778932856726e-05,400000000.0000002,0.005,0,400000000.0000002,4.06364587390821e-10,9.60996012798884e-10
406666666.6666669,-0.0007955648914434791,0.0004423247054245997,406666666.6666669,4.059614583985312e-05,3.617098435192984e-05,406666666.6666669,0.005,0,406666666.6666669,4.666790734361069e-10,8.901401859917947e-10
413333333.3333336,-0.0007597614437917016,0.0004536851680080564,413333333.3333336,4.079529092551395e-05,3.252900112069208e-05,413333333.3333336,0.005,0,413333333.3333336,5.181848257858589e-10,8.175784870580424e-10
420000000.0000003,-0.000724883378781745,0.0004635634252489991,420000000.0000003,4.079257391007833e-05,2.905453781608473e-05,420000000.0000003,0.005,0,420000000.0000003,5.61215155008016e-10,7.441768181400927e-10
426666666.666667,-0.0006909355539662234,0.0004720485647055788,426666666.666667,4.060810581534694e-05,2.574890682059482e-05,426666666.666667,0.005,0,426666666.666667,5.961612568094591e-10,6.70717249202803e-10
433333333.3333337,-0.0006579202199055218,0.0004792255620195339,433333333.3333337,4.026080973902336e-05,2.261228896502174e-05,433333333.3333337,0.005,0,433333333.3333337,6.234604689351452e-10,5.978983726168498e-10
440000000.0000004,-0.000625837245470088,0.0004851754445381735,440000000.0000004,3.976844552742249e-05,1.964387149768109e-05,440000000.0000004,0.005,0,440000000.0000004,6.435854290347965e-10,5.263367369140318e-10
446666666.666667,-0.0005946843278840284,0.0004899754475925372,446666666.666667,3.914763912848907e-05,1.684197451562406e-05,446666666.666667,0.005,0,446666666.666667,6.570341646033289e-10,4.565691906295319e-10
453333333.3333337,-0.000564457188587392,0.0004936991640563609,453333333.3333337,3.841391575756114e-05,1.420416660202324e-05,453333333.3333337,0.005,0,453333333.3333337,6.64321128091035e-10,3.890559779267157e-10
460000000.0000004,-0.0005351497558927701,0.0004964166877098035,460000000.0000004,3.75817361101358e-05,1.17273703785857e-05,460000000.0000004,0.005,0,460000000.0000004,6.659691745908376e-10,3.241844391723089e-10
466666666.6666671,-0.000506754335327853,0.0004981947508710732,466666666.6666671,3.666453494874488e-05,9.407958644964498e-06,466666666.6666671,0.005,0,466666666.6666671,6.625024661086e-10,2.622731815096638e-10
473333333.3333338,-0.0004792617684806376,0.0004990968567068962,473333333.3333338,3.567476147207558e-05,7.2418417422272e-06,473333333.3333338,0.005,0,473333333.3333338,6.544402750859518e-10,2.035765966289574e-10
480000000.0000005,-0.0004526615810954847,0.00049918340656976,480000000.0000005,3.462392094816215e-05,5.224546746311894e-06,480000000.0000005,0.005,0,480000000.0000005,6.422916505078044e-10,1.482896152098049e-10
486666666.6666672,-0.0004269421211075929,0.000498511822676818,486666666.6666672,3.3522617158291e-05,3.351289063694015e-06,486666666.6666672,0.005,0,486666666.6666672,6.265509024219272e-10,9.655259962659797e-11
493333333.3333338,-0.000402090687252047,0.0004971366664055728,493333333.3333338,3.238059525766492e-05,1.61703697232932e-06,493333333.3333338,0.005,0,493333333.3333338,6.076938549287947e-10,4.845628844607291e-11
