/out0 X,/out0 YRe,/out0 YReImag,/out1 X,/out1 YRe,/out1 YReImag,/Vin X,/Vin YRe,/Vin YReImag,/out2 X,/out2 YRe,/out2 YReImag
586666666.666667,-7.038222243220666e-05,-5.833204391033971e-06,586666666.666667,-7.725035777497679e-07,-1.23343407260929e-06,586666666.666667,0.005,0,586666666.666667,-2.116322910181417e-11,-2.033782188749493e-10
593333333.3333336,-6.933888005299912e-05,-4.394376944111345e-06,593333333.3333336,-7.941358472742608e-07,-1.170236435910651e-06,593333333.3333336,0.005,0,593333333.3333336,-3.009762351507251e-11,-1.960168344730601e-10
600000000.0000002,-6.829626145519495e-05,-3.00856720277531e-06,600000000.0000002,-8.126599752932475e-07,-1.108623181662554e-06,600000000.0000002,0.005,0,600000000.0000002,-3.829392953393631e-11,-1.88524109808797e-10
606666666.6666669,-6.725530825644673e-05,-1.673993154793744e-06,606666666.6666669,-8.282789595031796e-07,-1.048639547701329e-06,606666666.6666669,0.005,0,606666666.6666669,-4.578430340878693e-11,-1.809450648319577e-10
613333333.3333335,-6.621688851875909e-05,-3.889300049339703e-07,613333333.3333335,-8.411865922964076e-07,-9.903202852437742e-07,613333333.3333335,0.005,0,613333333.3333335,-5.260128114600085e-11,-1.733201534219449e-10
620000000.0000001,-6.518180161545832e-05,8.482913188696467e-07,620000000.0000001,-8.515676040285403e-07,-9.336906896471898e-07,620000000.0000001,0.005,0,620000000.0000001,-5.877749884543493e-11,-1.656855767431912e-10
626666666.6666667,-6.415078277649875e-05,2.039285663667674e-06,626666666.6666667,-8.595978397315884e-07,-8.787675526597365e-07,626666666.6666667,0.005,0,626666666.6666667,-6.43454539175983e-11,-1.580735864465539e-10
633333333.3333334,-6.312450733443235e-05,3.185615147661658e-06,633333333.3333334,-8.654444632601861e-07,-8.255600408512912e-07,633333333.3333334,0.005,0,633333333.3333334,-6.933730283128937e-11,-1.505127762921347e-10
640000000,-6.210359469139529e-05,4.288790648949637e-06,640000000,-8.692661835910228e-07,-7.740705047820186e-07,640000000,0.005,0,640000000,-7.3784691397024e-11,-1.430283611674939e-10
646666666.6666666,-6.108861202664765e-05,5.350273282404559e-06,646666666.6666666,-8.712134986519142e-07,-7.242952233006682e-07,646666666.6666666,0.005,0,646666666.6666666,-7.771861393334851e-11,-1.356424428121924e-10
653333333.3333333,-6.008007776195163e-05,6.371475860147536e-06,653333333.3333333,-8.714289526030971e-07,-6.76225087203781e-07,653333333.3333333,0.005,0,653333333.3333333,-8.116929798108875e-11,-1.28374261833877e-10
659999999.9999999,-5.907846480144673e-05,7.353764332877848e-06,659999999.9999999,-8.700474030700496e-07,-6.298462262882146e-07,659999999.9999999,0.005,0,659999999.9999999,-8.416611154284466e-11,-1.212404358348247e-10
666666666.6666665,-5.808420356120279e-05,8.298459208870156e-06,666666666.6666665,-8.671962952344313e-07,-5.851405836570049e-07,666666666.6666665,0.005,0,666666666.6666665,-8.673749010216129e-11,-1.142551836524378e-10
673333333.3333331,-5.709768480252867e-05,9.206836948377705e-06,673333333.3333331,-8.62995940134347e-07,-5.420864409424078e-07,673333333.3333331,0.005,0,673333333.3333331,-8.891088094714038e-11,-1.074305358686214e-10
679999999.9999998,-5.611926228223472e-05,1.008013133174917e-05,679999999.9999998,-8.575597949093865e-07,-5.006588979091497e-07,679999999.9999998,0.005,0,679999999.9999998,-9.071270257089158e-11,-1.007765318657854e-10
686666666.6666664,-5.514925523193611e-05,1.09195347992947e-05,686666666.6666664,-8.509947430010286e-07,-4.608303097345085e-07,686666666.6666664,0.005,0,686666666.6666664,-9.216831714164616e-11,-9.430140379785664e-11
693333333.333333,-5.418795067804235e-05,1.17261997619537e-05,693333333.333333,-8.434013726734985e-07,-4.225706850527489e-07,693333333.333333,0.005,0,693333333.333333,-9.330201425293463e-11,-8.801174792085539e-11
699999999.9999996,-5.323560561242989e-05,1.250123988180709e-05,699999999.9999996,-8.34874252431171e-07,-3.858480476788288e-07,699999999.9999996,0.005,0,699999999.9999996,-9.413700435034923e-11,-8.191268377593929e-11
706666666.6666663,-5.2292449024277e-05,1.324573132159512e-05,706666666.6666663,-8.255022021635374e-07,-3.506287647560116e-07,706666666.6666663,0.005,0,706666666.6666663,-9.469542040775742e-11,-7.600800176046855e-11
713333333.3333329,-5.135868380157865e-05,1.396071396273904e-05,713333333.3333329,-8.153685590308123e-07,-3.168778438881185e-07,713333333.3333329,0.005,0,713333333.3333329,-9.499832658479842e-11,-7.030029964246713e-11
719999999.9999995,-5.043448851120893e-05,1.464719259171192e-05,719999999.9999995,-8.045514372997928e-07,-2.845592016655323e-07,719999999.9999995,0.005,0,719999999.9999995,-9.506573274358926e-11,-6.479110859047038e-11
726666666.6666662,-4.952001906540595e-05,1.53061380546053e-05,726666666.6666662,-7.931239814813286e-07,-2.536359058277213e-07,726666666.6666662,0.005,0,726666666.6666662,-9.491661383138575e-11,-5.94810092937809e-11
733333333.3333328,-4.861541028197552e-05,1.59384883793715e-05,733333333.3333328,-7.811546122538159e-07,-2.240703931713923e-07,733333333.3333328,0.005,0,733333333.3333328,-9.456893325438693e-11,-5.436973874783826e-11
739999999.9999994,-4.772077734501196e-05,1.654514986693791e-05,739999999.9999994,-7.687072647970686e-07,-1.958246651392819e-07,739999999.9999994,0.005,0,739999999.9999994,-9.40396694770506e-11,-4.945628826674474e-11
746666666.666666,-4.683621717277058e-05,1.712699815026536e-05,746666666.666666,-7.558416192350944e-07,-1.688604629322216e-07,746666666.666666,0.005,0,746666666.666666,-9.334484517256515e-11,-4.473899327791613e-11
753333333.3333327,-4.596180969851854e-05,1.768487922233021e-05,753333333.3333327,-7.426133230018403e-07,-1.431394238218721e-07,753333333.3333327,0.005,0,753333333.3333327,-9.249955834061747e-11,-4.021561543308017e-11
759999999.9999993,-4.509761906995642e-05,1.821961043312609e-05,759999999.9999993,-7.290742050002487e-07,-1.186232202477179e-07,759999999.9999993,0.005,0,759999999.9999993,-9.151801488076434e-11,-3.588341755297348e-11
766666666.6666659,-4.424369477250523e-05,1.873198145646545e-05,766666666.6666659,-7.152724815123897e-07,-9.527368314776723e-08,766666666.6666659,0.005,0,766666666.6666659,-9.041356218331236e-11,-3.173923190147562e-11
773333333.3333325,-4.340007268107262e-05,1.922275522665407e-05,773333333.3333325,-7.01252953852522e-07,-7.305291087895791e-08,773333333.3333325,0.005,0,773333333.3333325,-8.919872335606928e-11,-2.777952226238336e-11
779999999.9999992,-4.256677604524839e-05,1.969266884596306e-05,779999999.9999992,-6.870571978251026e-07,-5.192336498198583e-08,779999999.9999992,0.005,0,779999999.9999992,-8.788523176282981e-11,-2.400044027024865e-11
786666666.6666658,-4.174381641175501e-05,2.014243446308703e-05,786666666.6666658,-6.72723745070368e-07,-3.184795394830028e-08,786666666.6666658,0.005,0,786666666.6666658,-8.648406559578031e-11,-2.03978764225281e-11
793333333.3333324,-4.093119448839471e-05,2.057274012377864e-05,793333333.3333324,-6.582882564356291e-07,-1.279010604986309e-08,793333333.3333324,0.005,0,793333333.3333324,-8.50054822482352e-11,-1.69675061746013e-11
799999999.999999,-4.012890095301978e-05,2.098425059366217e-05,799999999.999999,-6.437836875138729e-07,5.286167763542212e-09,799999999.999999,0.005,0,799999999.999999,-8.34590522897499e-11,-1.370483150116012e-11
806666666.6666657,-3.933691721110785e-05,2.137760815431118e-05,806666666.6666657,-6.292404465380837e-07,2.241622000197818e-08,806666666.6666657,0.005,0,806666666.6666657,-8.185369288089757e-11,-1.060521827833359e-11
813333333.3333323,-3.855521610516754e-05,2.175343337303739e-05,813333333.3333323,-6.14686544822831e-07,3.863472096017187e-08,813333333.3333323,0.005,0,813333333.3333323,-8.019770049259972e-11,-7.663929823528276e-12
819999999.9999989,-3.778376257880062e-05,2.211232584733167e-05,819999999.9999989,-6.001477399635679e-07,5.397562046182229e-08,819999999.9999989,0.005,0,819999999.9999989,-7.849878282109473e-11,-4.876156904598888e-12
826666666.6666656,-3.702251429863889e-05,2.245486492427014e-05,826666666.6666656,-5.856476720186368e-07,6.847211630411171e-08,826666666.6666656,0.005,0,826666666.6666656,-7.676408981160253e-11,-2.237044512667103e-12
833333333.3333322,-3.627142223635399e-05,2.278161039583685e-05,833333333.3333322,-5.712079929003691e-07,8.215662875389396e-08,833333333.3333322,0.005,0,833333333.3333322,-7.500024372345575e-11,2.5828433037443e-13
839999999.9999988,-3.553043121361015e-05,2.309310317084461e-05,839999999.9999988,-5.568484892158477e-07,9.506078049543803e-08,839999999.9999988,0.005,0,839999999.9999988,-7.321336818586517e-11,2.614707475629117e-12
846666666.6666654,-3.479948041202152e-05,2.338986592394283e-05,846666666.6666654,-5.425871987910835e-07,1.072153814713317e-07,846666666.6666654,0.005,0,846666666.6666654,-7.140911620835255e-11,4.837085026554598e-12
