FeaturesParamTransientDCNA.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out0 (Vin=0.6979866) Y,1.409592e+00,3.566527e-23,7.059451e-11
/out0 (Vin=0.7087248) Y,1.417532e+00,2.268170e-22,1.799683e-10
/out0 (Vin=0.7194631) Y,1.424613e+00,2.423289e-22,1.690896e-10
/out0 (Vin=0.7302013) Y,1.430929e+00,3.070098e-23,-1.023513e-10
/out0 (Vin=0.7409396) Y,1.436560e+00,5.167304e-23,-1.399397e-10
/out0 (Vin=0.7516779) Y,1.441572e+00,1.392580e-23,2.337760e-11
/out0 (Vin=0.7624161) Y,1.446020e+00,1.075462e-22,-8.085023e-11
/out0 (Vin=0.7731544) Y,1.449955e+00,2.842879e-23,7.896802e-12
/out0 (Vin=0.7838926) Y,1.453420e+00,1.127862e-23,2.850703e-11
/out0 (Vin=0.7946309) Y,1.456459e+00,1.498336e-23,7.613026e-11
/out0 (Vin=0.8053691) Y,1.459111e+00,2.172948e-23,-3.207215e-12
/out0 (Vin=0.8161074) Y,1.461416e+00,2.318483e-23,3.682964e-11
/out0 (Vin=0.8268456) Y,1.463412e+00,1.753945e-23,1.857414e-11
/out0 (Vin=0.8375839) Y,1.465137e+00,1.830359e-23,-1.323031e-11
/out0 (Vin=0.8483221) Y,1.466629e+00,1.073376e-23,-8.781565e-12
/out0 (Vin=0.8590604) Y,1.467921e+00,3.925989e-23,-1.174771e-10
/out0 (Vin=0.8697987) Y,1.469045e+00,1.263832e-23,2.926428e-11
/out0 (Vin=0.8805369) Y,1.470030e+00,1.292811e-23,-2.438994e-11
/out0 (Vin=0.8912752) Y,1.470899e+00,8.926697e-23,-1.083244e-10
/out0 (Vin=0.9020134) Y,1.471674e+00,2.204315e-23,5.184732e-11
/out0 (Vin=0.9127517) Y,1.472370e+00,3.003721e-23,-4.591427e-12
/out0 (Vin=0.9234899) Y,1.473001e+00,6.178564e-24,3.687874e-11
/out0 (Vin=0.9342282) Y,1.473579e+00,1.271356e-22,1.357785e-10
/out0 (Vin=0.9449664) Y,1.474112e+00,1.417121e-23,-4.625294e-11
/out0 (Vin=0.9557047) Y,1.474607e+00,7.304514e-23,6.994016e-11
/out0 (Vin=0.966443) Y,1.475070e+00,2.367315e-22,1.416351e-10
/out0 (Vin=0.9771812) Y,1.475506e+00,7.532626e-24,7.255231e-12
/out0 (Vin=0.9879195) Y,1.475917e+00,6.862641e-24,1.269674e-12
/out0 (Vin=0.9986577) Y,1.476307e+00,2.797930e-22,2.623406e-09
/out0 (Vin=1.009396) Y,1.476679e+00,7.053467e-23,-1.244689e-10
/out0 (Vin=1.020134) Y,1.477034e+00,9.371248e-24,-1.069159e-11
/out0 (Vin=1.030872) Y,1.477374e+00,3.518726e-23,-7.917393e-11
/out0 (Vin=1.041611) Y,1.477701e+00,6.555212e-24,4.191360e-11
/out0 (Vin=1.052349) Y,1.478015e+00,1.613641e-23,-2.391982e-11
/out0 (Vin=1.063087) Y,1.478318e+00,7.824404e-24,-4.205107e-11
/out0 (Vin=1.073826) Y,1.478611e+00,2.430054e-23,-1.741494e-11
/out0 (Vin=1.084564) Y,1.478895e+00,7.280786e-23,-1.654105e-10
/out0 (Vin=1.095302) Y,1.479169e+00,3.947202e-23,7.849809e-11
/out0 (Vin=1.10604) Y,1.479435e+00,2.437498e-23,-4.047250e-11
/out0 (Vin=1.116779) Y,1.479694e+00,6.408791e-24,3.855551e-11
/out0 (Vin=1.127517) Y,1.479945e+00,6.751308e-24,-6.120224e-11
/out0 (Vin=1.138255) Y,1.480189e+00,2.396210e-23,8.506447e-11
/out0 (Vin=1.148993) Y,1.480427e+00,6.608852e-24,2.411009e-11
/out0 (Vin=1.159732) Y,1.480659e+00,2.019661e-23,-6.421542e-11
/out0 (Vin=1.17047) Y,1.480885e+00,2.257643e-23,-5.927522e-11
/out0 (Vin=1.181208) Y,1.481105e+00,7.685211e-23,3.574700e-11
/out0 (Vin=1.191946) Y,1.481320e+00,3.353262e-23,-8.366699e-11
/out0 (Vin=1.202685) Y,1.481531e+00,1.837601e-23,3.557490e-11
/out0 (Vin=1.213423) Y,1.481736e+00,1.908461e-23,-1.390690e-11
/out0 (Vin=1.224161) Y,1.481937e+00,2.569090e-24,3.647783e-11
/out0 (Vin=1.234899) Y,1.482133e+00,1.569597e-23,-3.020293e-11
/out0 (Vin=1.245638) Y,1.482325e+00,4.130897e-24,-3.370104e-11
/out0 (Vin=1.256376) Y,1.482513e+00,1.661775e-23,-9.956839e-12
/out0 (Vin=1.267114) Y,1.482697e+00,1.827470e-23,-6.082348e-11
/out0 (Vin=1.277852) Y,1.482877e+00,2.810062e-23,-5.411380e-11
/out0 (Vin=1.288591) Y,1.483054e+00,1.046861e-22,1.174099e-10
/out0 (Vin=1.299329) Y,1.483227e+00,6.509442e-24,-4.231860e-11
/out0 (Vin=1.310067) Y,1.483396e+00,6.333450e-24,-2.730938e-11
/out0 (Vin=1.320805) Y,1.483562e+00,1.553788e-23,-1.107977e-10
/out0 (Vin=1.331544) Y,1.483724e+00,8.664501e-24,-5.595811e-11
/out0 (Vin=1.342282) Y,1.483883e+00,1.246569e-23,2.148095e-11
/out0 (Vin=1.35302) Y,1.484039e+00,3.181652e-23,-5.857043e-11
/out0 (Vin=1.363758) Y,1.484191e+00,3.089240e-24,2.480945e-11
/out0 (Vin=1.374497) Y,1.484340e+00,2.039466e-23,-1.515076e-11
/out0 (Vin=1.385235) Y,1.484485e+00,3.501671e-24,-1.429749e-11
/out0 (Vin=1.395973) Y,1.484627e+00,1.138309e-23,5.355131e-11
/out0 (Vin=1.406711) Y,1.484766e+00,2.082070e-23,-1.674148e-12
/out0 (Vin=1.41745) Y,1.484900e+00,1.912288e-23,-1.204544e-11
/out0 (Vin=1.428188) Y,1.485031e+00,2.601762e-23,8.827645e-11
/out0 (Vin=1.438926) Y,1.485158e+00,1.500295e-23,-2.671885e-11
/out0 (Vin=1.449664) Y,1.485279e+00,5.966423e-24,-2.558957e-11
/out0 (Vin=1.460403) Y,1.485396e+00,5.028996e-23,-4.171330e-11
/out0 (Vin=1.471141) Y,1.485506e+00,2.145983e-23,3.204537e-11
/out0 (Vin=1.481879) Y,1.485610e+00,8.573888e-24,-8.991071e-12
/out0 (Vin=1.492617) Y,1.485705e+00,7.311167e-24,-1.273616e-11
/out0 (Vin=1.503356) Y,1.485789e+00,4.767572e-23,-9.311304e-11
/out0 (Vin=1.514094) Y,1.485861e+00,5.893915e-24,2.258991e-11
/out0 (Vin=1.524832) Y,1.485918e+00,5.182750e-24,6.484613e-12
/out0 (Vin=1.53557) Y,1.485959e+00,6.208044e-24,4.143323e-11
/out0 (Vin=1.546309) Y,1.485986e+00,6.673312e-24,-5.821119e-11
/out0 (Vin=1.557047) Y,1.486000e+00,4.307128e-23,1.164896e-09
/out0 (Vin=1.567785) Y,1.486008e+00,1.162665e-23,-3.600447e-11
/out0 (Vin=1.578523) Y,1.486011e+00,2.078398e-23,-5.100570e-10
/out0 (Vin=1.589262) Y,1.486013e+00,2.058537e-24,2.990456e-11
/out0 (Vin=1.6) Y,1.486013e+00,2.074175e-24,3.816948e-11
Stage 2 Output
/out1 (Vin=0) Y,1.825954e-01,3.543244e-22,2.994805e-09
/out1 (Vin=0.01073826) Y,1.825954e-01,2.728780e-17,8.398702e-07
/out1 (Vin=0.02147651) Y,1.825955e-01,3.356909e-21,9.259777e-09
/out1 (Vin=0.03221477) Y,1.825955e-01,1.782334e-23,1.835925e-11
/out1 (Vin=0.04295302) Y,1.825955e-01,6.578826e-18,-4.129698e-07
/out1 (Vin=0.05369128) Y,1.825955e-01,5.687769e-21,1.212263e-08
/out1 (Vin=0.06442953) Y,1.825955e-01,5.669383e-21,1.205693e-08
/out1 (Vin=0.07516779) Y,1.825955e-01,5.663303e-21,1.201554e-08
/out1 (Vin=0.08590604) Y,1.825955e-01,4.709123e-18,3.491354e-07
/out1 (Vin=0.0966443) Y,1.825955e-01,3.451980e-23,9.888805e-12
/out1 (Vin=0.1073826) Y,1.825955e-01,9.170757e-16,4.871657e-06
/out1 (Vin=0.1181208) Y,1.825955e-01,5.524894e-18,3.775685e-07
/out1 (Vin=0.1288591) Y,1.825955e-01,5.667702e-21,1.215631e-08
/out1 (Vin=0.1395973) Y,1.825955e-01,4.203488e-20,3.282786e-08
/out1 (Vin=0.1503356) Y,1.825955e-01,6.092910e-17,1.255705e-06
/out1 (Vin=0.1610738) Y,1.825955e-01,3.651207e-21,9.622427e-09
/out1 (Vin=0.1718121) Y,1.825956e-01,5.635711e-21,1.203892e-08
/out1 (Vin=0.1825503) Y,1.825956e-01,3.555907e-21,9.499550e-09
/out1 (Vin=0.1932886) Y,1.825957e-01,7.865505e-16,4.511739e-06
/out1 (Vin=0.2040268) Y,1.825958e-01,8.511553e-22,4.659456e-09
/out1 (Vin=0.2147651) Y,1.825959e-01,1.870612e-22,-9.394209e-12
/out1 (Vin=0.2255034) Y,1.825960e-01,6.625660e-24,8.436402e-11
/out1 (Vin=0.2362416) Y,1.825962e-01,1.289147e-23,1.449899e-10
/out1 (Vin=0.2469799) Y,1.825964e-01,5.637191e-21,1.209067e-08
/out1 (Vin=0.2577181) Y,1.825965e-01,9.388673e-12,4.929883e-04
/out1 (Vin=0.2684564) Y,1.825972e-01,7.589813e-23,3.306470e-10
/out1 (Vin=0.2791946) Y,1.825977e-01,2.841284e-17,8.569123e-07
/out1 (Vin=0.2899329) Y,1.825982e-01,2.119892e-12,2.342397e-04
/out1 (Vin=0.3006711) Y,1.825993e-01,8.718529e-15,-1.503245e-05
/out1 (Vin=0.3114094) Y,1.826004e-01,6.262771e-21,1.281909e-08
/out1 (Vin=0.3221477) Y,1.826019e-01,2.252763e-15,7.635452e-06
/out1 (Vin=0.3328859) Y,1.826037e-01,2.154106e-12,2.361188e-04
/out1 (Vin=0.3436242) Y,1.826065e-01,6.003513e-21,1.230790e-08
/out1 (Vin=0.3543624) Y,1.826101e-01,4.276687e-19,1.051381e-07
/out1 (Vin=0.3651007) Y,1.826151e-01,2.100347e-14,2.331226e-05
/out1 (Vin=0.3758389) Y,1.826224e-01,7.410798e-21,1.374682e-08
/out1 (Vin=0.3865772) Y,1.826334e-01,6.987634e-21,1.327933e-08
/out1 (Vin=0.3973154) Y,1.826509e-01,3.456943e-13,9.455813e-05
/out1 (Vin=0.4080537) Y,1.826812e-01,1.233380e-23,3.362543e-11
/out1 (Vin=0.4187919) Y,1.827385e-01,5.931995e-14,3.918153e-05
/out1 (Vin=0.4295302) Y,1.828574e-01,1.022747e-22,3.976724e-12
/out1 (Vin=0.4402685) Y,1.831123e-01,6.061334e-23,-2.703491e-11
/out1 (Vin=0.4510067) Y,1.836884e-01,1.763655e-16,2.136260e-06
/out1 (Vin=0.461745) Y,1.875408e-01,2.646548e-16,2.625651e-06
/out1 (Vin=0.4724832) Y,2.138398e-01,2.106282e-11,7.388147e-04
/out1 (Vin=0.4832215) Y,1.411252e+00,2.018358e-22,-3.320510e-12
/out1 (Vin=0.4939597) Y,1.412572e+00,1.080554e-21,2.005863e-08
/out1 (Vin=0.504698) Y,1.412592e+00,1.057663e-22,3.239478e-09
/out1 (Vin=0.5154362) Y,1.412600e+00,2.649879e-23,5.844618e-10
/out1 (Vin=0.5261745) Y,1.412605e+00,8.034952e-18,-3.586270e-07
/out1 (Vin=0.5369128) Y,1.412607e+00,2.303330e-22,3.048837e-10
/out1 (Vin=0.547651) Y,1.412609e+00,6.687398e-23,6.885825e-10
/out1 (Vin=0.5583893) Y,1.412610e+00,2.776252e-23,3.031785e-10
/out1 (Vin=0.5691275) Y,1.412611e+00,9.175480e-21,6.149267e-08
/out1 (Vin=0.5798658) Y,1.412612e+00,5.790813e-23,9.200205e-10
/out1 (Vin=0.590604) Y,1.412612e+00,1.880023e-20,1.308639e-07
/out1 (Vin=0.6013423) Y,1.412613e+00,1.767556e-22,3.170660e-10
/out1 (Vin=0.6120805) Y,1.412613e+00,6.115038e-23,1.301759e-10
/out1 (Vin=0.6228188) Y,1.412613e+00,3.805460e-23,2.035157e-10
/out1 (Vin=0.633557) Y,1.412613e+00,4.559797e-22,1.388165e-08
/out1 (Vin=0.6442953) Y,1.412613e+00,4.155579e-23,9.304223e-11
/out1 (Vin=0.6550336) Y,1.412613e+00,9.680582e-24,2.062510e-10
/out1 (Vin=0.6657718) Y,1.412613e+00,1.107546e-20,9.636162e-08
/out1 (Vin=0.6765101) Y,1.412613e+00,6.103825e-23,4.114044e-10
/out1 (Vin=0.6872483) Y,1.412613e+00,5.007786e-23,3.199653e-09
/out1 (Vin=0.6979866) Y,1.412613e+00,6.594175e-23,2.082004e-10
/out1 (Vin=0.7087248) Y,1.412614e+00,4.239912e-20,1.328454e-07
/out1 (Vin=0.7194631) Y,1.412614e+00,4.286385e-21,4.171665e-08
/out1 (Vin=0.7302013) Y,1.412614e+00,5.054064e-23,1.747713e-10
/out1 (Vin=0.7409396) Y,1.412614e+00,4.378937e-23,1.595889e-10
/out1 (Vin=0.7516779) Y,1.412614e+00,6.063587e-23,-6.026820e-11
/out1 (Vin=0.7624161) Y,1.412614e+00,1.038848e-20,6.554607e-08
/out1 (Vin=0.7731544) Y,1.412614e+00,1.410784e-22,1.286589e-10
/out1 (Vin=0.7838926) Y,1.412614e+00,9.050769e-23,3.850508e-10
/out1 (Vin=0.7946309) Y,1.412614e+00,5.966668e-22,1.509473e-08
/out1 (Vin=0.8053691) Y,1.412614e+00,6.104804e-20,1.595803e-07
/out1 (Vin=0.8161074) Y,1.412614e+00,2.284148e-23,4.118124e-10
/out1 (Vin=0.8268456) Y,1.412614e+00,2.605000e-23,2.100039e-10
/out1 (Vin=0.8375839) Y,1.412614e+00,7.480976e-22,1.596975e-08
/out1 (Vin=0.8483221) Y,1.412614e+00,9.112085e-23,4.044926e-10
/out1 (Vin=0.8590604) Y,1.412614e+00,3.173227e-23,2.774271e-10
/out1 (Vin=0.8697987) Y,1.412614e+00,1.264772e-22,4.450576e-09
/out1 (Vin=0.8805369) Y,1.412614e+00,1.182279e-22,3.920426e-10
/out1 (Vin=0.8912752) Y,1.412614e+00,1.056358e-21,2.077614e-08
/out1 (Vin=0.9020134) Y,1.412614e+00,2.437085e-23,7.858547e-11
/out1 (Vin=0.9127517) Y,1.412614e+00,8.014283e-23,1.293952e-10
/out1 (Vin=0.9234899) Y,1.412614e+00,3.181933e-22,7.722939e-10
/out1 (Vin=0.9342282) Y,1.412614e+00,2.613739e-23,1.284872e-10
/out1 (Vin=0.9449664) Y,1.412614e+00,7.188974e-23,1.287023e-10
/out1 (Vin=0.9557047) Y,1.412614e+00,1.831310e-20,8.701003e-08
/out1 (Vin=0.966443) Y,1.412614e+00,5.980233e-23,1.536792e-09
/out1 (Vin=0.9771812) Y,1.412614e+00,1.075910e-22,2.096692e-09
/out1 (Vin=0.9879195) Y,1.412614e+00,2.846283e-21,5.039761e-08
/out1 (Vin=0.9986577) Y,1.412614e+00,5.223939e-11,-1.165469e-03
/out1 (Vin=1.009396) Y,1.412614e+00,8.403112e-22,2.724824e-08
/out1 (Vin=1.020134) Y,1.412614e+00,1.669274e-23,1.778560e-10
/out1 (Vin=1.030872) Y,1.412614e+00,2.936317e-23,-5.042702e-11
/out1 (Vin=1.041611) Y,1.412614e+00,2.973094e-23,1.743376e-09
/out1 (Vin=1.052349) Y,1.412614e+00,2.022751e-23,3.951120e-11
/out1 (Vin=1.063087) Y,1.412614e+00,4.056041e-21,4.052279e-08
/out1 (Vin=1.073826) Y,1.412614e+00,7.648365e-23,1.447796e-09
/out1 (Vin=1.084564) Y,1.412614e+00,3.337537e-23,2.364814e-10
/out1 (Vin=1.095302) Y,1.412614e+00,1.325356e-23,2.025081e-10
/out1 (Vin=1.10604) Y,1.412614e+00,2.457697e-22,7.451789e-09
/out1 (Vin=1.116779) Y,1.412614e+00,1.469207e-22,3.007850e-10
/out1 (Vin=1.127517) Y,1.412614e+00,2.183750e-23,1.722771e-10
/out1 (Vin=1.138255) Y,1.412614e+00,6.408132e-23,-1.259824e-10
/out1 (Vin=1.148993) Y,1.412614e+00,5.568914e-23,2.184164e-10
/out1 (Vin=1.159732) Y,1.412614e+00,3.995675e-23,9.853284e-11
/out1 (Vin=1.17047) Y,1.412614e+00,1.898741e-23,-1.241259e-11
/out1 (Vin=1.181208) Y,1.412614e+00,8.986322e-23,1.832623e-10
/out1 (Vin=1.191946) Y,1.412614e+00,1.838376e-23,1.701871e-10
/out1 (Vin=1.202685) Y,1.412614e+00,4.133617e-23,3.628897e-10
/out1 (Vin=1.213423) Y,1.412614e+00,2.003495e-21,2.772885e-08
/out1 (Vin=1.224161) Y,1.412614e+00,6.543612e-23,1.077505e-10
/out1 (Vin=1.234899) Y,1.412614e+00,1.255998e-22,1.368106e-10
/out1 (Vin=1.245638) Y,1.412614e+00,4.851896e-23,7.504042e-11
/out1 (Vin=1.256376) Y,1.412614e+00,5.733030e-21,4.783674e-08
/out1 (Vin=1.267114) Y,1.412614e+00,4.696279e-23,2.578983e-09
/out1 (Vin=1.277852) Y,1.412614e+00,2.595954e-23,2.371487e-09
/out1 (Vin=1.288591) Y,1.412614e+00,6.141109e-21,5.022508e-08
/out1 (Vin=1.299329) Y,1.412614e+00,2.832848e-22,1.671286e-10
/out1 (Vin=1.310067) Y,1.412614e+00,4.262011e-23,2.782034e-10
/out1 (Vin=1.320805) Y,1.412614e+00,1.246027e-22,6.553801e-09
/out1 (Vin=1.331544) Y,1.412614e+00,3.842594e-23,1.269875e-09
/out1 (Vin=1.342282) Y,1.412614e+00,1.860274e-22,2.914930e-11
/out1 (Vin=1.35302) Y,1.412614e+00,2.790346e-20,1.077476e-07
/out1 (Vin=1.363758) Y,1.412614e+00,6.859992e-23,2.439156e-11
/out1 (Vin=1.374497) Y,1.412614e+00,7.513159e-23,2.283586e-10
/out1 (Vin=1.385235) Y,1.412614e+00,7.900583e-23,1.883887e-09
/out1 (Vin=1.395973) Y,1.412614e+00,3.968142e-23,2.398350e-10
/out1 (Vin=1.406711) Y,1.412614e+00,9.530903e-23,-1.111370e-10
/out1 (Vin=1.41745) Y,1.412614e+00,1.086352e-22,1.753800e-10
/out1 (Vin=1.428188) Y,1.412614e+00,6.321657e-23,1.533106e-10
/out1 (Vin=1.438926) Y,1.412614e+00,2.535240e-23,1.382475e-10
/out1 (Vin=1.449664) Y,1.412614e+00,7.386764e-19,-1.344364e-07
/out1 (Vin=1.460403) Y,1.412614e+00,1.496980e-18,-1.931964e-07
/out1 (Vin=1.471141) Y,1.412614e+00,4.295157e-23,2.207191e-10
/out1 (Vin=1.481879) Y,1.412614e+00,1.051570e-22,-1.195027e-11
/out1 (Vin=1.492617) Y,1.412614e+00,3.933148e-23,3.198032e-10
/out1 (Vin=1.503356) Y,1.412614e+00,7.285957e-23,3.464251e-10
/out1 (Vin=1.514094) Y,1.412614e+00,1.130774e-22,-1.503269e-12
/out1 (Vin=1.524832) Y,1.412614e+00,2.416499e-22,4.854009e-10
/out1 (Vin=1.53557) Y,1.412614e+00,1.260609e-23,2.052540e-10
/out1 (Vin=1.546309) Y,1.412614e+00,7.004255e-23,2.169914e-10
/out1 (Vin=1.557047) Y,1.412614e+00,3.954049e-23,4.461848e-11
/out1 (Vin=1.567785) Y,1.412614e+00,1.528274e-23,1.938702e-10
/out1 (Vin=1.578523) Y,1.412614e+00,1.044846e-12,-1.646419e-04
/out1 (Vin=1.589262) Y,1.412614e+00,7.416615e-23,-1.485301e-10
/out1 (Vin=1.6) Y,1.412614e+00,1.324980e-22,4.259913e-11
