FeaturesParamTransientDCPN.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out0 (Vin=1.234899) Y,9.580900e-02,8.261491e-25,1.237556e-11
/out0 (Vin=1.245638) Y,9.585199e-02,1.467948e-25,2.181513e-13
/out0 (Vin=1.256376) Y,9.589333e-02,4.814080e-25,5.029992e-11
/out0 (Vin=1.267114) Y,9.593318e-02,1.136166e-24,-9.603891e-12
/out0 (Vin=1.277852) Y,9.597167e-02,4.297286e-25,-9.369167e-13
/out0 (Vin=1.288591) Y,9.600893e-02,1.194750e-25,3.723070e-12
/out0 (Vin=1.299329) Y,9.604504e-02,2.058055e-24,2.288778e-11
/out0 (Vin=1.310067) Y,9.608010e-02,1.154953e-24,4.700036e-12
/out0 (Vin=1.320805) Y,9.611417e-02,1.688929e-17,6.602562e-07
/out0 (Vin=1.331544) Y,9.614734e-02,2.301926e-25,-1.753955e-12
/out0 (Vin=1.342282) Y,9.617966e-02,7.078639e-25,2.474016e-12
/out0 (Vin=1.35302) Y,9.621117e-02,6.422601e-25,8.361658e-12
/out0 (Vin=1.363758) Y,9.624194e-02,1.399064e-25,8.736911e-12
/out0 (Vin=1.374497) Y,9.627200e-02,4.865037e-25,-6.140005e-12
/out0 (Vin=1.385235) Y,9.630138e-02,3.360565e-25,7.090086e-13
/out0 (Vin=1.395973) Y,9.633013e-02,2.196366e-25,2.989117e-12
/out0 (Vin=1.406711) Y,9.635828e-02,7.106240e-25,1.958478e-11
/out0 (Vin=1.41745) Y,9.638586e-02,6.649912e-25,9.345642e-12
/out0 (Vin=1.428188) Y,9.641289e-02,1.438486e-25,4.801645e-11
/out0 (Vin=1.438926) Y,9.643940e-02,1.038714e-22,1.599203e-09
/out0 (Vin=1.449664) Y,9.646541e-02,1.269026e-22,1.767693e-09
/out0 (Vin=1.460403) Y,9.649094e-02,2.991778e-22,2.736896e-09
/out0 (Vin=1.471141) Y,9.651602e-02,4.150553e-25,4.530206e-12
/out0 (Vin=1.481879) Y,9.654066e-02,9.580702e-25,1.693618e-12
/out0 (Vin=1.492617) Y,9.656488e-02,3.007443e-24,2.728867e-11
/out0 (Vin=1.503356) Y,9.658869e-02,3.205513e-25,1.654142e-11
/out0 (Vin=1.514094) Y,9.661212e-02,3.155289e-24,5.803234e-12
/out0 (Vin=1.524832) Y,9.663517e-02,5.895922e-25,1.462299e-11
/out0 (Vin=1.53557) Y,9.665786e-02,6.501148e-25,4.999139e-12
/out0 (Vin=1.546309) Y,9.668020e-02,1.838270e-24,9.715494e-12
/out0 (Vin=1.557047) Y,9.670220e-02,3.696353e-25,3.494495e-11
/out0 (Vin=1.567785) Y,9.672388e-02,1.502987e-24,5.938361e-12
/out0 (Vin=1.578523) Y,9.674524e-02,9.393443e-25,-1.238776e-11
/out0 (Vin=1.589262) Y,9.676630e-02,3.003823e-24,-2.195656e-11
/out0 (Vin=1.6) Y,9.678707e-02,1.385036e-25,-1.708700e-11
Stage 2 Output
/out1 (Vin=0) Y,1.825786e-01,5.121031e-21,1.137099e-08
/out1 (Vin=0.01073826) Y,1.825786e-01,5.144067e-21,1.154655e-08
/out1 (Vin=0.02147651) Y,1.825786e-01,8.109528e-23,1.132808e-11
/out1 (Vin=0.03221477) Y,1.825786e-01,1.963972e-23,2.014458e-11
/out1 (Vin=0.04295302) Y,1.825786e-01,1.818201e-18,-2.171793e-07
/out1 (Vin=0.05369128) Y,1.825786e-01,1.903437e-23,-3.052803e-11
/out1 (Vin=0.06442953) Y,1.825786e-01,8.499025e-18,-4.694233e-07
/out1 (Vin=0.07516779) Y,1.825786e-01,2.799571e-23,3.483987e-11
/out1 (Vin=0.08590604) Y,1.825786e-01,5.459843e-17,1.188680e-06
/out1 (Vin=0.0966443) Y,1.825786e-01,1.003377e-16,-1.613191e-06
/out1 (Vin=0.1073826) Y,1.825786e-01,1.304009e-19,-5.817497e-08
/out1 (Vin=0.1181208) Y,1.825786e-01,5.225501e-21,1.162269e-08
/out1 (Vin=0.1288591) Y,1.825786e-01,8.286452e-23,7.265463e-11
/out1 (Vin=0.1395973) Y,1.825786e-01,1.958662e-23,1.065020e-11
/out1 (Vin=0.1503356) Y,1.825786e-01,4.177797e-17,1.039828e-06
/out1 (Vin=0.1610738) Y,1.825786e-01,5.137443e-21,1.155994e-08
/out1 (Vin=0.1718121) Y,1.825786e-01,5.126577e-21,1.151585e-08
/out1 (Vin=0.1825503) Y,1.825786e-01,5.466192e-21,1.189407e-08
/out1 (Vin=0.1932886) Y,1.825786e-01,4.530053e-22,3.339819e-09
/out1 (Vin=0.2040268) Y,1.825786e-01,1.026649e-23,-1.413659e-11
/out1 (Vin=0.2147651) Y,1.825786e-01,2.531000e-23,-2.201967e-11
/out1 (Vin=0.2255034) Y,1.825786e-01,2.214449e-23,4.822419e-11
/out1 (Vin=0.2362416) Y,1.825786e-01,3.150934e-23,5.533212e-11
/out1 (Vin=0.2469799) Y,1.825786e-01,1.675549e-23,-3.659039e-11
/out1 (Vin=0.2577181) Y,1.825786e-01,3.667403e-23,1.389540e-10
/out1 (Vin=0.2684564) Y,1.825786e-01,1.095919e-23,-3.247243e-11
/out1 (Vin=0.2791946) Y,1.825786e-01,5.070679e-23,4.736421e-11
/out1 (Vin=0.2899329) Y,1.825786e-01,1.684752e-23,6.819527e-11
/out1 (Vin=0.3006711) Y,1.825786e-01,5.771680e-23,6.982018e-11
/out1 (Vin=0.3114094) Y,1.825786e-01,1.523757e-15,6.279669e-06
/out1 (Vin=0.3221477) Y,1.825786e-01,5.177309e-23,-8.192338e-11
/out1 (Vin=0.3328859) Y,1.825786e-01,1.155811e-23,1.081827e-10
/out1 (Vin=0.3436242) Y,1.825786e-01,1.883777e-23,1.006938e-10
/out1 (Vin=0.3543624) Y,1.825786e-01,5.878431e-17,1.232293e-06
/out1 (Vin=0.3651007) Y,1.825786e-01,2.067634e-23,9.079879e-11
/out1 (Vin=0.3758389) Y,1.825786e-01,1.522612e-18,-1.986790e-07
/out1 (Vin=0.3865772) Y,1.825786e-01,5.614072e-18,-3.815147e-07
/out1 (Vin=0.3973154) Y,1.825786e-01,5.039794e-18,-3.615107e-07
/out1 (Vin=0.4080537) Y,1.825786e-01,3.292588e-15,9.230968e-06
/out1 (Vin=0.4187919) Y,1.825786e-01,2.316644e-23,-6.563082e-11
/out1 (Vin=0.4295302) Y,1.825786e-01,4.402274e-15,1.067363e-05
/out1 (Vin=0.4402685) Y,1.825786e-01,2.194686e-23,4.701183e-12
/out1 (Vin=0.4510067) Y,1.825786e-01,8.149882e-23,1.439997e-10
/out1 (Vin=0.461745) Y,1.825786e-01,8.853185e-24,2.448383e-10
/out1 (Vin=0.4724832) Y,1.825786e-01,1.433565e-23,7.971686e-11
/out1 (Vin=0.4832215) Y,1.825786e-01,3.344668e-23,4.987731e-11
/out1 (Vin=0.4939597) Y,1.825786e-01,3.448861e-23,9.453093e-11
/out1 (Vin=0.504698) Y,1.825786e-01,5.811138e-22,3.752440e-09
/out1 (Vin=0.5154362) Y,1.825783e-01,1.442247e-11,6.110349e-04
/out1 (Vin=0.5261745) Y,1.825786e-01,1.502814e-22,1.016351e-10
/out1 (Vin=0.5369128) Y,1.825786e-01,4.556464e-22,3.362873e-09
/out1 (Vin=0.547651) Y,1.825786e-01,1.335103e-23,1.155192e-12
/out1 (Vin=0.5583893) Y,1.825786e-01,2.897899e-23,-4.018609e-11
/out1 (Vin=0.5691275) Y,1.825786e-01,5.753656e-23,-1.221191e-10
/out1 (Vin=0.5798658) Y,1.825786e-01,1.176036e-23,6.874940e-11
/out1 (Vin=0.590604) Y,1.825786e-01,2.796183e-19,8.495858e-08
/out1 (Vin=0.6013423) Y,1.825786e-01,1.141788e-21,5.429362e-09
/out1 (Vin=0.6120805) Y,1.825786e-01,3.101312e-21,8.878891e-09
/out1 (Vin=0.6228188) Y,1.825786e-01,1.973747e-21,7.101181e-09
/out1 (Vin=0.633557) Y,1.825786e-01,7.063072e-24,-2.677892e-11
/out1 (Vin=0.6442953) Y,1.825786e-01,1.652769e-21,6.448565e-09
/out1 (Vin=0.6550336) Y,1.825786e-01,6.715899e-23,5.661291e-11
/out1 (Vin=0.6657718) Y,1.825786e-01,1.160757e-21,5.341099e-09
/out1 (Vin=0.6765101) Y,1.825786e-01,3.063626e-21,8.940633e-09
/out1 (Vin=0.6872483) Y,1.825786e-01,5.332484e-23,-4.456485e-11
/out1 (Vin=0.6979866) Y,1.825786e-01,2.971734e-18,2.773226e-07
/out1 (Vin=0.7087248) Y,1.825786e-01,1.415792e-18,1.913570e-07
/out1 (Vin=0.7194631) Y,1.825786e-01,2.036837e-23,5.926565e-11
/out1 (Vin=0.7302013) Y,1.825786e-01,2.193432e-19,-7.518124e-08
/out1 (Vin=0.7409396) Y,1.825786e-01,4.590790e-23,2.863074e-10
/out1 (Vin=0.7516779) Y,1.825786e-01,2.310751e-23,3.172417e-11
/out1 (Vin=0.7624161) Y,1.825786e-01,1.805795e-23,6.911515e-11
/out1 (Vin=0.7731544) Y,1.825786e-01,2.136431e-23,1.031989e-10
/out1 (Vin=0.7838926) Y,1.825786e-01,7.451794e-23,1.802049e-10
/out1 (Vin=0.7946309) Y,1.825786e-01,2.542531e-23,1.880747e-10
/out1 (Vin=0.8053691) Y,1.825786e-01,7.057540e-18,-4.277259e-07
/out1 (Vin=0.8161074) Y,1.825786e-01,2.314432e-14,-2.448836e-05
/out1 (Vin=0.8268456) Y,1.825786e-01,1.542731e-13,-6.319161e-05
/out1 (Vin=0.8375839) Y,1.825786e-01,1.323168e-21,5.764761e-09
/out1 (Vin=0.8483221) Y,1.825786e-01,5.008447e-23,3.412432e-10
/out1 (Vin=0.8590604) Y,1.825786e-01,1.875661e-23,3.169683e-10
/out1 (Vin=0.8697987) Y,1.825786e-01,1.042733e-23,7.724112e-11
/out1 (Vin=0.8805369) Y,1.825786e-01,8.107428e-14,4.580576e-05
/out1 (Vin=0.8912752) Y,1.825786e-01,1.118791e-14,-1.703491e-05
/out1 (Vin=0.9020134) Y,1.825786e-01,3.157247e-23,5.575998e-10
/out1 (Vin=0.9127517) Y,1.825786e-01,9.103238e-14,4.853851e-05
/out1 (Vin=0.9234899) Y,1.825786e-01,3.255633e-17,9.179457e-07
/out1 (Vin=0.9342282) Y,1.825786e-01,3.454518e-23,-5.661309e-11
/out1 (Vin=0.9449664) Y,1.825786e-01,3.479596e-22,2.954693e-09
/out1 (Vin=0.9557047) Y,1.825786e-01,3.479882e-23,7.742471e-10
/out1 (Vin=0.966443) Y,1.825786e-01,7.165126e-23,8.669926e-10
/out1 (Vin=0.9771812) Y,1.825786e-01,2.165811e-21,7.484314e-09
/out1 (Vin=0.9879195) Y,1.825787e-01,3.833408e-23,-2.247374e-11
/out1 (Vin=0.9986577) Y,1.825787e-01,8.463319e-19,-1.482075e-07
/out1 (Vin=1.009396) Y,1.825787e-01,1.210120e-23,8.698647e-12
/out1 (Vin=1.020134) Y,1.825787e-01,8.241015e-24,3.286614e-11
/out1 (Vin=1.030872) Y,1.825787e-01,2.528466e-23,2.916233e-11
/out1 (Vin=1.041611) Y,1.825787e-01,3.735649e-23,-3.141504e-11
/out1 (Vin=1.052349) Y,1.825787e-01,9.191341e-24,7.209433e-11
/out1 (Vin=1.063087) Y,1.825787e-01,2.856163e-19,8.590347e-08
/out1 (Vin=1.073826) Y,1.825787e-01,4.870468e-16,3.547652e-06
/out1 (Vin=1.084564) Y,1.825787e-01,1.080991e-23,3.219247e-11
/out1 (Vin=1.095302) Y,1.825780e-01,7.338830e-11,1.378646e-03
/out1 (Vin=1.10604) Y,1.825787e-01,3.601194e-18,-3.056804e-07
/out1 (Vin=1.116779) Y,1.825787e-01,3.576832e-20,-3.040276e-08
/out1 (Vin=1.127517) Y,1.825787e-01,1.315059e-22,1.640439e-09
/out1 (Vin=1.138255) Y,1.825787e-01,7.975405e-24,9.132730e-11
/out1 (Vin=1.148993) Y,1.825787e-01,4.598006e-23,1.025507e-10
/out1 (Vin=1.159732) Y,1.825787e-01,7.878951e-18,-4.519673e-07
/out1 (Vin=1.17047) Y,1.825787e-01,1.069566e-16,-1.665510e-06
/out1 (Vin=1.181208) Y,1.825787e-01,4.643483e-21,1.098508e-08
/out1 (Vin=1.191946) Y,1.825787e-01,4.934317e-21,1.109829e-08
/out1 (Vin=1.202685) Y,1.825787e-01,5.143438e-21,1.151227e-08
/out1 (Vin=1.213423) Y,1.825787e-01,1.144374e-16,1.720175e-06
/out1 (Vin=1.224161) Y,1.825787e-01,1.451690e-22,1.754518e-09
/out1 (Vin=1.234899) Y,1.825787e-01,2.407122e-19,-7.916357e-08
/out1 (Vin=1.245638) Y,1.825787e-01,5.162160e-21,1.147725e-08
/out1 (Vin=1.256376) Y,1.825787e-01,2.247470e-19,7.615917e-08
/out1 (Vin=1.267114) Y,1.825787e-01,6.617279e-16,-4.141575e-06
/out1 (Vin=1.277852) Y,1.825787e-01,1.798041e-15,-6.827034e-06
/out1 (Vin=1.288591) Y,1.825787e-01,9.186005e-18,-4.879808e-07
/out1 (Vin=1.299329) Y,1.825787e-01,5.128543e-21,1.148964e-08
/out1 (Vin=1.310067) Y,1.825787e-01,4.650234e-21,1.098879e-08
/out1 (Vin=1.320805) Y,1.825787e-01,8.700234e-23,1.467198e-09
/out1 (Vin=1.331544) Y,1.825787e-01,9.998417e-19,-1.609657e-07
/out1 (Vin=1.342282) Y,1.825787e-01,3.095199e-23,1.169723e-10
/out1 (Vin=1.35302) Y,1.825787e-01,1.129019e-16,-1.711351e-06
/out1 (Vin=1.363758) Y,1.825787e-01,6.767839e-16,-4.188387e-06
/out1 (Vin=1.374497) Y,1.825787e-01,1.660470e-19,-6.558140e-08
/out1 (Vin=1.385235) Y,1.825787e-01,2.210115e-16,2.391198e-06
/out1 (Vin=1.395973) Y,1.825787e-01,4.164919e-21,1.035656e-08
/out1 (Vin=1.406711) Y,1.825787e-01,1.819662e-21,6.745149e-09
/out1 (Vin=1.41745) Y,1.825787e-01,5.600164e-22,3.727225e-09
/out1 (Vin=1.428188) Y,1.825787e-01,1.528073e-17,-6.294301e-07
/out1 (Vin=1.438926) Y,1.825787e-01,2.421256e-16,2.502791e-06
/out1 (Vin=1.449664) Y,1.825787e-01,2.949413e-16,2.762284e-06
/out1 (Vin=1.460403) Y,1.825787e-01,6.984630e-16,4.251129e-06
/out1 (Vin=1.471141) Y,1.825787e-01,1.560646e-21,6.153907e-09
/out1 (Vin=1.481879) Y,1.825787e-01,9.192960e-16,4.877512e-06
/out1 (Vin=1.492617) Y,1.825787e-01,1.533880e-18,1.983889e-07
/out1 (Vin=1.503356) Y,1.825787e-01,1.682615e-20,2.077693e-08
/out1 (Vin=1.514094) Y,1.825787e-01,1.642967e-20,2.064510e-08
/out1 (Vin=1.524832) Y,1.825787e-01,1.578178e-20,2.016009e-08
/out1 (Vin=1.53557) Y,1.825787e-01,1.389179e-20,1.891880e-08
/out1 (Vin=1.546309) Y,1.825787e-01,9.758697e-18,-5.028832e-07
/out1 (Vin=1.557047) Y,1.825787e-01,6.815649e-20,4.206373e-08
/out1 (Vin=1.567785) Y,1.825787e-01,7.710401e-18,-4.471011e-07
/out1 (Vin=1.578523) Y,1.825787e-01,3.660955e-14,-3.078580e-05
/out1 (Vin=1.589262) Y,1.825787e-01,1.417177e-16,1.914160e-06
/out1 (Vin=1.6) Y,1.825787e-01,4.569540e-16,-3.441555e-06
