FeaturesParamTransientDCNP.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out0 (Vin=0.4832215) Y,6.317898e-01,7.456616e-22,-3.470541e-10
/out0 (Vin=0.4939597) Y,6.910458e-01,5.387000e-21,-1.787509e-09
/out0 (Vin=0.504698) Y,7.518848e-01,2.773840e-21,4.405359e-10
/out0 (Vin=0.5154362) Y,8.137315e-01,5.987721e-22,-1.709766e-10
/out0 (Vin=0.5261745) Y,8.759752e-01,5.265155e-22,-6.205598e-10
/out0 (Vin=0.5369128) Y,9.379826e-01,4.579475e-14,3.435708e-05
/out0 (Vin=0.547651) Y,9.991205e-01,4.400224e-21,-7.892573e-10
/out0 (Vin=0.5583893) Y,1.058765e+00,4.393793e-21,-1.137599e-09
/out0 (Vin=0.5691275) Y,1.116207e+00,5.417730e-21,-7.882845e-10
/out0 (Vin=0.5798658) Y,1.170218e+00,9.053717e-21,-1.460147e-08
/out0 (Vin=0.590604) Y,1.218107e+00,8.092313e-22,2.344971e-10
/out0 (Vin=0.6013423) Y,1.257084e+00,8.900859e-14,-4.792181e-05
/out0 (Vin=0.6120805) Y,1.288079e+00,1.071060e-14,-1.662338e-05
/out0 (Vin=0.6228188) Y,1.313133e+00,9.316465e-15,-1.550454e-05
/out0 (Vin=0.633557) Y,1.333838e+00,1.254871e-12,-1.799579e-04
/out0 (Vin=0.6442953) Y,1.351293e+00,8.224927e-12,-4.608101e-04
/out0 (Vin=0.6550336) Y,1.366252e+00,9.801613e-20,-5.046660e-08
/out0 (Vin=0.6657718) Y,1.379238e+00,2.961857e-15,-8.741892e-06
/out0 (Vin=0.6765101) Y,1.390623e+00,7.438622e-11,-1.386035e-03
/out0 (Vin=0.6872483) Y,1.400673e+00,8.717884e-23,-3.333445e-11
/out0 (Vin=0.6979866) Y,1.409592e+00,1.505337e-18,-1.970328e-07
/out0 (Vin=0.7087248) Y,1.417532e+00,4.485289e-23,-1.374737e-10
/out0 (Vin=0.7194631) Y,1.424613e+00,2.677088e-14,-2.627963e-05
/out0 (Vin=0.7302013) Y,1.430929e+00,9.060931e-15,-1.528999e-05
/out0 (Vin=0.7409396) Y,1.436560e+00,1.152336e-13,-5.452751e-05
/out0 (Vin=0.7516779) Y,1.441572e+00,6.972525e-24,-3.980005e-12
/out0 (Vin=0.7624161) Y,1.446020e+00,6.292706e-23,-1.461120e-10
/out0 (Vin=0.7731544) Y,1.449955e+00,4.880589e-17,1.132172e-06
/out0 (Vin=0.7838926) Y,1.453420e+00,1.251988e-15,-5.683588e-06
/out0 (Vin=0.7946309) Y,1.456459e+00,7.135307e-13,-1.356855e-04
/out0 (Vin=0.8053691) Y,1.459111e+00,5.549354e-19,-1.195371e-07
/out0 (Vin=0.8161074) Y,1.461416e+00,3.531884e-15,-9.547827e-06
/out0 (Vin=0.8268456) Y,1.463412e+00,6.612789e-19,-1.303810e-07
/out0 (Vin=0.8375839) Y,1.465137e+00,2.052250e-17,-7.262104e-07
/out0 (Vin=0.8483221) Y,1.466629e+00,1.737194e-14,-2.117140e-05
/out0 (Vin=0.8590604) Y,1.467921e+00,2.125183e-18,-2.314077e-07
/out0 (Vin=0.8697987) Y,1.469045e+00,7.596053e-23,-4.388986e-10
/out0 (Vin=0.8805369) Y,1.470030e+00,6.282086e-12,-4.026868e-04
/out0 (Vin=0.8912752) Y,1.470899e+00,1.542904e-23,1.031479e-11
/out0 (Vin=0.9020134) Y,1.471674e+00,1.002879e-21,-5.050472e-09
/out0 (Vin=0.9127517) Y,1.472370e+00,1.765883e-23,-1.284977e-11
/out0 (Vin=0.9234899) Y,1.473001e+00,7.977239e-19,1.488674e-07
/out0 (Vin=0.9342282) Y,1.473579e+00,8.623471e-23,-1.356011e-10
/out0 (Vin=0.9449664) Y,1.474112e+00,5.428049e-23,5.854271e-11
/out0 (Vin=0.9557047) Y,1.474607e+00,5.616893e-21,1.230867e-08
/out0 (Vin=0.966443) Y,1.475070e+00,1.617312e-19,6.645718e-08
/out0 (Vin=0.9771812) Y,1.475506e+00,8.117072e-23,1.141829e-10
/out0 (Vin=0.9879195) Y,1.475917e+00,4.295138e-23,1.086287e-10
/out0 (Vin=0.9986577) Y,1.476307e+00,1.366212e-16,-1.874344e-06
/out0 (Vin=1.009396) Y,1.476679e+00,7.347319e-19,-1.371512e-07
/out0 (Vin=1.020134) Y,1.477034e+00,1.746637e-22,-2.111633e-09
/out0 (Vin=1.030872) Y,1.477374e+00,5.589060e-20,-3.775424e-08
/out0 (Vin=1.041611) Y,1.477701e+00,1.830602e-19,-6.846595e-08
/out0 (Vin=1.052349) Y,1.478015e+00,1.132970e-19,5.462674e-08
/out0 (Vin=1.063087) Y,1.478318e+00,5.194964e-17,-1.159640e-06
/out0 (Vin=1.073826) Y,1.478611e+00,1.495782e-18,-1.956432e-07
/out0 (Vin=1.084564) Y,1.478895e+00,1.498814e-22,-1.906286e-09
/out0 (Vin=1.095302) Y,1.479169e+00,5.268482e-15,-1.165874e-05
/out0 (Vin=1.10604) Y,1.479435e+00,5.873862e-23,-1.001903e-11
/out0 (Vin=1.116779) Y,1.479694e+00,6.894297e-24,3.574680e-12
/out0 (Vin=1.127517) Y,1.479945e+00,1.015855e-23,2.116166e-11
/out0 (Vin=1.138255) Y,1.480189e+00,2.942074e-23,-5.437722e-11
/out0 (Vin=1.148993) Y,1.480427e+00,1.051733e-23,4.469409e-11
/out0 (Vin=1.159732) Y,1.480659e+00,6.383735e-24,-6.469319e-12
/out0 (Vin=1.17047) Y,1.480885e+00,4.746945e-23,8.551280e-11
/out0 (Vin=1.181208) Y,1.481105e+00,2.035942e-23,1.978721e-11
/out0 (Vin=1.191946) Y,1.481320e+00,1.996718e-23,3.330648e-11
/out0 (Vin=1.202685) Y,1.481531e+00,1.985769e-23,-2.269540e-11
/out0 (Vin=1.213423) Y,1.481736e+00,8.336559e-23,-1.780641e-10
/out0 (Vin=1.224161) Y,1.481937e+00,4.471698e-23,2.321267e-11
/out0 (Vin=1.234899) Y,1.482133e+00,1.096102e-23,4.560892e-11
/out0 (Vin=1.245638) Y,1.482325e+00,1.224105e-24,-5.111435e-11
/out0 (Vin=1.256376) Y,1.482513e+00,4.795441e-23,-8.095591e-11
/out0 (Vin=1.267114) Y,1.482697e+00,6.437500e-24,6.470839e-12
/out0 (Vin=1.277852) Y,1.482877e+00,6.483963e-24,6.098880e-11
/out0 (Vin=1.288591) Y,1.483054e+00,4.080482e-23,8.437832e-12
/out0 (Vin=1.299329) Y,1.483227e+00,1.399450e-18,-1.864956e-07
/out0 (Vin=1.310067) Y,1.483396e+00,2.636600e-24,-8.866015e-12
/out0 (Vin=1.320805) Y,1.483562e+00,2.079579e-23,-9.764525e-11
/out0 (Vin=1.331544) Y,1.483724e+00,1.054189e-23,4.467941e-11
/out0 (Vin=1.342282) Y,1.483883e+00,1.365135e-21,6.023604e-09
/out0 (Vin=1.35302) Y,1.484039e+00,1.086712e-19,-5.219882e-08
/out0 (Vin=1.363758) Y,1.484191e+00,5.421506e-15,-1.182683e-05
/out0 (Vin=1.374497) Y,1.484340e+00,2.060727e-23,9.540977e-11
/out0 (Vin=1.385235) Y,1.484485e+00,2.515425e-22,-2.682620e-09
/out0 (Vin=1.395973) Y,1.484627e+00,1.360043e-23,-8.275588e-11
/out0 (Vin=1.406711) Y,1.484766e+00,2.560354e-22,2.575800e-09
/out0 (Vin=1.41745) Y,1.484900e+00,1.565197e-21,6.545294e-09
/out0 (Vin=1.428188) Y,1.485031e+00,7.480228e-24,1.763830e-11
/out0 (Vin=1.438926) Y,1.485158e+00,1.994609e-23,-2.187340e-10
/out0 (Vin=1.449664) Y,1.485279e+00,1.273286e-21,-5.750691e-09
/out0 (Vin=1.460403) Y,1.485396e+00,7.603681e-24,3.125941e-11
/out0 (Vin=1.471141) Y,1.485506e+00,2.538690e-18,-2.554222e-07
/out0 (Vin=1.481879) Y,1.485610e+00,7.191827e-20,-4.000988e-08
/out0 (Vin=1.492617) Y,1.485705e+00,4.173003e-20,-2.973524e-08
/out0 (Vin=1.503356) Y,1.485789e+00,3.052836e-23,8.998578e-10
/out0 (Vin=1.514094) Y,1.485861e+00,7.082265e-24,8.835638e-12
/out0 (Vin=1.524832) Y,1.485918e+00,4.391482e-23,1.202807e-09
/out0 (Vin=1.53557) Y,1.485959e+00,2.252836e-24,1.066525e-10
/out0 (Vin=1.546309) Y,1.485986e+00,6.437144e-24,1.406132e-11
/out0 (Vin=1.557047) Y,1.486000e+00,2.867877e-24,6.911826e-12
/out0 (Vin=1.567785) Y,1.486008e+00,3.074805e-24,-1.852062e-11
/out0 (Vin=1.578523) Y,1.486011e+00,6.047087e-21,1.487937e-08
/out0 (Vin=1.589262) Y,1.486013e+00,3.919259e-23,8.551439e-10
/out0 (Vin=1.6) Y,1.486013e+00,1.586128e-21,8.778338e-09
Stage 2 Output
/out1 (Vin=0) Y,7.504178e-02,2.272082e-22,2.428010e-09
/out1 (Vin=0.01073826) Y,7.504178e-02,3.048444e-17,8.900737e-07
/out1 (Vin=0.02147651) Y,7.504178e-02,8.772454e-26,2.706219e-11
/out1 (Vin=0.03221477) Y,7.504178e-02,3.109258e-17,8.989112e-07
/out1 (Vin=0.04295302) Y,7.504178e-02,3.109219e-17,8.989068e-07
/out1 (Vin=0.05369128) Y,7.504178e-02,3.383179e-17,9.376646e-07
/out1 (Vin=0.06442953) Y,7.504178e-02,3.109157e-17,8.988907e-07
/out1 (Vin=0.07516779) Y,7.504178e-02,3.109096e-17,8.988817e-07
/out1 (Vin=0.08590604) Y,7.504179e-02,3.109263e-17,8.989066e-07
/out1 (Vin=0.0966443) Y,7.504179e-02,1.501917e-25,3.770126e-11
/out1 (Vin=0.1073826) Y,7.504179e-02,1.392865e-21,6.013850e-09
/out1 (Vin=0.1181208) Y,7.504154e-02,9.777549e-12,5.043969e-04
/out1 (Vin=0.1288591) Y,7.504168e-02,1.943987e-12,2.248297e-04
/out1 (Vin=0.1395973) Y,7.504170e-02,1.506376e-12,1.979037e-04
/out1 (Vin=0.1503356) Y,7.504181e-02,1.303281e-18,1.840581e-07
/out1 (Vin=0.1610738) Y,7.504183e-02,3.107182e-17,8.986051e-07
/out1 (Vin=0.1718121) Y,7.504184e-02,1.465782e-25,2.205562e-11
/out1 (Vin=0.1825503) Y,7.504186e-02,2.561357e-17,8.158631e-07
/out1 (Vin=0.1932886) Y,7.504189e-02,3.675094e-26,-3.769815e-12
/out1 (Vin=0.2040268) Y,7.504193e-02,8.435402e-25,1.210025e-10
/out1 (Vin=0.2147651) Y,7.504198e-02,1.287126e-25,2.784035e-11
/out1 (Vin=0.2255034) Y,7.504205e-02,3.823458e-20,3.152555e-08
/out1 (Vin=0.2362416) Y,7.504214e-02,2.051924e-25,4.411580e-11
/out1 (Vin=0.2469799) Y,7.504226e-02,3.210674e-17,9.134430e-07
/out1 (Vin=0.2577181) Y,7.504242e-02,3.614171e-25,4.189946e-11
/out1 (Vin=0.2684564) Y,7.504262e-02,5.054765e-18,3.624405e-07
/out1 (Vin=0.2791946) Y,7.504288e-02,2.952934e-17,8.760135e-07
/out1 (Vin=0.2899329) Y,7.504316e-02,4.122668e-13,1.035205e-04
/out1 (Vin=0.3006711) Y,7.504364e-02,2.920503e-17,8.711940e-07
/out1 (Vin=0.3114094) Y,7.504421e-02,2.380508e-17,7.865403e-07
/out1 (Vin=0.3221477) Y,7.504495e-02,1.138305e-23,5.366731e-10
/out1 (Vin=0.3328859) Y,7.504593e-02,1.046929e-20,1.650021e-08
/out1 (Vin=0.3436242) Y,7.504724e-02,3.206998e-17,9.129226e-07
/out1 (Vin=0.3543624) Y,7.504904e-02,7.143754e-23,1.360835e-09
/out1 (Vin=0.3651007) Y,7.505157e-02,3.449798e-23,9.506889e-10
/out1 (Vin=0.3758389) Y,7.505527e-02,1.796653e-17,6.833274e-07
/out1 (Vin=0.3865772) Y,7.506092e-02,5.163466e-17,1.158405e-06
/out1 (Vin=0.3973154) Y,7.507015e-02,2.577556e-22,2.587417e-09
/out1 (Vin=0.4080537) Y,7.508656e-02,1.721953e-17,6.697948e-07
/out1 (Vin=0.4187919) Y,7.511911e-02,4.357721e-26,-4.973972e-12
/out1 (Vin=0.4295302) Y,7.519173e-02,7.464346e-22,4.400584e-09
/out1 (Vin=0.4402685) Y,7.536189e-02,1.659479e-22,2.077665e-09
/out1 (Vin=0.4510067) Y,7.573384e-02,1.781757e-24,1.528661e-10
/out1 (Vin=0.461745) Y,7.644071e-02,7.771582e-17,1.421349e-06
/out1 (Vin=0.4724832) Y,7.758198e-02,1.567036e-16,2.018536e-06
/out1 (Vin=0.4832215) Y,7.918114e-02,4.400296e-16,3.383032e-06
/out1 (Vin=0.4939597) Y,8.120058e-02,4.254648e-16,3.327106e-06
/out1 (Vin=0.504698) Y,8.356159e-02,3.181552e-15,9.101075e-06
/out1 (Vin=0.5154362) Y,8.614389e-02,1.272580e-14,1.820735e-05
/out1 (Vin=0.5261745) Y,8.877944e-02,3.330704e-14,2.946528e-05
/out1 (Vin=0.5369128) Y,9.121607e-02,1.328606e-13,-5.887285e-05
/out1 (Vin=0.547651) Y,9.317176e-02,1.322446e-18,-1.857685e-07
/out1 (Vin=0.5583893) Y,9.444541e-02,1.852177e-13,6.953355e-05
/out1 (Vin=0.5691275) Y,9.512696e-02,1.630032e-13,6.523550e-05
/out1 (Vin=0.5798658) Y,9.550133e-02,2.770067e-12,2.689976e-04
/out1 (Vin=0.590604) Y,9.573799e-02,7.511433e-14,4.428619e-05
/out1 (Vin=0.6013423) Y,9.589600e-02,2.696439e-18,-2.652894e-07
/out1 (Vin=0.6120805) Y,9.600718e-02,2.413315e-19,-7.937044e-08
/out1 (Vin=0.6228188) Y,9.608992e-02,1.541533e-19,-6.342416e-08
/out1 (Vin=0.633557) Y,9.615432e-02,1.807441e-17,-6.869069e-07
/out1 (Vin=0.6442953) Y,9.620616e-02,9.936775e-17,-1.610991e-06
/out1 (Vin=0.6550336) Y,9.624891e-02,7.280942e-13,1.379022e-04
/out1 (Vin=0.6657718) Y,9.628505e-02,3.794220e-20,-3.147208e-08
/out1 (Vin=0.6765101) Y,9.631589e-02,9.384010e-16,-4.952785e-06
/out1 (Vin=0.6872483) Y,9.634249e-02,1.800550e-13,6.857279e-05
/out1 (Vin=0.6979866) Y,9.636574e-02,1.779711e-23,-6.786310e-10
/out1 (Vin=0.7087248) Y,9.638605e-02,4.589437e-14,3.461905e-05
/out1 (Vin=0.7194631) Y,9.640395e-02,3.380272e-18,2.968971e-07
/out1 (Vin=0.7302013) Y,9.641970e-02,9.974860e-20,-5.102017e-08
/out1 (Vin=0.7409396) Y,9.643360e-02,1.210126e-18,-1.777335e-07
/out1 (Vin=0.7516779) Y,9.644584e-02,2.718692e-14,2.664495e-05
/out1 (Vin=0.7624161) Y,9.645663e-02,5.357486e-15,1.182794e-05
/out1 (Vin=0.7731544) Y,9.646610e-02,2.801351e-22,2.719514e-09
/out1 (Vin=0.7838926) Y,9.647439e-02,1.195853e-20,-1.767066e-08
/out1 (Vin=0.7946309) Y,9.648162e-02,7.967964e-18,-4.560441e-07
/out1 (Vin=0.8053691) Y,9.648789e-02,3.292396e-24,-2.893605e-10
/out1 (Vin=0.8161074) Y,9.649333e-02,1.261044e-17,5.734416e-07
/out1 (Vin=0.8268456) Y,9.649801e-02,4.058644e-24,-3.093700e-10
/out1 (Vin=0.8375839) Y,9.650205e-02,1.132695e-22,-1.715476e-09
/out1 (Vin=0.8483221) Y,9.650554e-02,1.412223e-19,-6.069811e-08
/out1 (Vin=0.8590604) Y,9.650855e-02,1.161736e-23,-5.394384e-10
/out1 (Vin=0.8697987) Y,9.651111e-02,4.246214e-13,1.052971e-04
/out1 (Vin=0.8805369) Y,9.651345e-02,1.639733e-17,-6.543425e-07
/out1 (Vin=0.8912752) Y,9.651542e-02,2.364523e-13,7.858404e-05
/out1 (Vin=0.9020134) Y,9.651725e-02,1.277092e-25,-8.739920e-12
/out1 (Vin=0.9127517) Y,9.651882e-02,2.467549e-13,8.027799e-05
/out1 (Vin=0.9234899) Y,9.652032e-02,4.909328e-24,3.557872e-10
/out1 (Vin=0.9342282) Y,9.652165e-02,4.165244e-25,-5.968531e-12
/out1 (Vin=0.9449664) Y,9.652264e-02,8.485989e-12,4.709734e-04
/out1 (Vin=0.9557047) Y,9.652402e-02,4.858614e-25,2.904800e-11
/out1 (Vin=0.966443) Y,9.652509e-02,1.123758e-24,1.537863e-10
/out1 (Vin=0.9771812) Y,9.652606e-02,1.244689e-13,5.701426e-05
/out1 (Vin=0.9879195) Y,9.652699e-02,2.465400e-13,8.024311e-05
/out1 (Vin=0.9986577) Y,9.652793e-02,7.200244e-22,-4.325097e-09
/out1 (Vin=1.009396) Y,9.652878e-02,4.220129e-24,-3.192667e-10
/out1 (Vin=1.020134) Y,9.652959e-02,3.551505e-25,-4.312928e-12
/out1 (Vin=1.030872) Y,9.653037e-02,5.591182e-25,-8.681254e-11
/out1 (Vin=1.041611) Y,9.653112e-02,1.980090e-22,2.271031e-09
/out1 (Vin=1.052349) Y,9.653184e-02,1.176248e-22,1.755068e-09
/out1 (Vin=1.063087) Y,9.653254e-02,2.721030e-22,-2.672867e-09
/out1 (Vin=1.073826) Y,9.653321e-02,2.920233e-21,8.725663e-09
/out1 (Vin=1.084564) Y,9.653385e-02,5.986251e-25,-6.377777e-12
/out1 (Vin=1.095302) Y,9.653448e-02,4.435557e-20,-3.402454e-08
/out1 (Vin=1.10604) Y,9.653504e-02,3.031602e-13,8.898250e-05
/out1 (Vin=1.116779) Y,9.653563e-02,3.076972e-13,8.964595e-05
/out1 (Vin=1.127517) Y,9.653621e-02,2.914073e-13,8.724047e-05
/out1 (Vin=1.138255) Y,9.653677e-02,2.637546e-13,8.299765e-05
/out1 (Vin=1.148993) Y,9.653731e-02,2.206757e-13,7.591713e-05
/out1 (Vin=1.159732) Y,9.653785e-02,1.406437e-13,6.060597e-05
/out1 (Vin=1.17047) Y,9.653836e-02,1.562258e-13,6.387537e-05
/out1 (Vin=1.181208) Y,9.653887e-02,1.093187e-13,5.343175e-05
/out1 (Vin=1.191946) Y,9.653936e-02,1.021674e-13,5.165442e-05
/out1 (Vin=1.202685) Y,9.653984e-02,1.107954e-13,5.379144e-05
/out1 (Vin=1.213423) Y,9.654029e-02,2.787057e-13,8.531788e-05
/out1 (Vin=1.224161) Y,9.654075e-02,2.651218e-13,8.321255e-05
/out1 (Vin=1.234899) Y,9.654119e-02,2.527380e-13,8.124573e-05
/out1 (Vin=1.245638) Y,9.654163e-02,2.363008e-13,7.855911e-05
/out1 (Vin=1.256376) Y,9.654206e-02,2.192992e-13,7.568001e-05
/out1 (Vin=1.267114) Y,9.654248e-02,2.025779e-13,7.273732e-05
/out1 (Vin=1.277852) Y,9.654289e-02,1.903108e-13,7.050047e-05
/out1 (Vin=1.288591) Y,9.654329e-02,1.957306e-13,7.149738e-05
/out1 (Vin=1.299329) Y,9.654368e-02,2.172900e-13,7.533252e-05
/out1 (Vin=1.310067) Y,9.654406e-02,2.367474e-13,7.863335e-05
/out1 (Vin=1.320805) Y,9.654443e-02,3.171454e-13,9.101210e-05
/out1 (Vin=1.331544) Y,9.654481e-02,2.409524e-13,7.932866e-05
/out1 (Vin=1.342282) Y,9.654521e-02,4.761532e-26,1.133534e-11
/out1 (Vin=1.35302) Y,9.654556e-02,8.093941e-25,-1.213792e-10
/out1 (Vin=1.363758) Y,9.654591e-02,5.813193e-20,-3.894511e-08
/out1 (Vin=1.374497) Y,9.654624e-02,9.094100e-21,1.541606e-08
/out1 (Vin=1.385235) Y,9.654657e-02,4.671711e-19,1.102414e-07
/out1 (Vin=1.395973) Y,9.654690e-02,6.832543e-20,4.218076e-08
/out1 (Vin=1.406711) Y,9.654721e-02,1.843194e-25,3.771673e-12
/out1 (Vin=1.41745) Y,9.654751e-02,9.331068e-26,2.037485e-11
/out1 (Vin=1.428188) Y,9.654780e-02,9.799236e-15,1.599673e-05
/out1 (Vin=1.438926) Y,9.654810e-02,4.697507e-25,7.246137e-12
/out1 (Vin=1.449664) Y,9.654837e-02,3.829801e-25,-8.523859e-12
/out1 (Vin=1.460403) Y,9.654864e-02,5.814258e-25,9.044293e-12
/out1 (Vin=1.471141) Y,9.654889e-02,1.307543e-23,-5.841713e-10
/out1 (Vin=1.481879) Y,9.654912e-02,5.295004e-25,-8.876460e-11
/out1 (Vin=1.492617) Y,9.654933e-02,3.205723e-25,-7.692262e-11
/out1 (Vin=1.503356) Y,9.654952e-02,5.072040e-22,3.642804e-09
/out1 (Vin=1.514094) Y,9.654969e-02,4.820660e-22,3.538273e-09
/out1 (Vin=1.524832) Y,9.654978e-02,1.605785e-13,6.476071e-05
/out1 (Vin=1.53557) Y,9.654991e-02,4.266411e-26,-5.150766e-12
/out1 (Vin=1.546309) Y,9.654997e-02,3.961274e-25,3.801543e-12
/out1 (Vin=1.557047) Y,9.655000e-02,8.892080e-26,1.512225e-12
/out1 (Vin=1.567785) Y,9.655002e-02,3.800666e-25,-4.854866e-12
/out1 (Vin=1.578523) Y,9.655003e-02,4.786866e-25,3.802476e-11
/out1 (Vin=1.589262) Y,9.655003e-02,9.357516e-26,2.962012e-14
/out1 (Vin=1.6) Y,9.655003e-02,5.985850e-26,1.795685e-11
