FeaturesParamTransientDCNN.csv
Stage 1 Output
Signal, Mean, Variance, Slope
/out1 (Vin=0.2791946) Y,2.498207e-01,4.462500e-11,1.076249e-03
/out1 (Vin=0.2899329) Y,2.499131e-01,4.112099e-15,1.032555e-05
/out1 (Vin=0.3006711) Y,2.500319e-01,7.435450e-12,4.391478e-04
/out1 (Vin=0.3114094) Y,2.501865e-01,6.664444e-12,4.155228e-04
/out1 (Vin=0.3221477) Y,2.503880e-01,1.445700e-10,1.938718e-03
/out1 (Vin=0.3328859) Y,2.506562e-01,4.238296e-15,1.048240e-05
/out1 (Vin=0.3436242) Y,2.510146e-01,5.192053e-16,3.659812e-06
/out1 (Vin=0.3543624) Y,2.515048e-01,9.456862e-15,1.565824e-05
/out1 (Vin=0.3651007) Y,2.521937e-01,8.606623e-17,1.490066e-06
/out1 (Vin=0.3758389) Y,2.531971e-01,1.873527e-14,-2.206239e-05
/out1 (Vin=0.3865772) Y,2.547303e-01,2.271394e-14,2.427152e-05
/out1 (Vin=0.3973154) Y,2.572300e-01,1.913884e-11,7.040784e-04
/out1 (Vin=0.4080537) Y,2.616863e-01,1.591060e-16,-2.025967e-06
/out1 (Vin=0.4187919) Y,2.706722e-01,7.464695e-13,1.392234e-04
/out1 (Vin=0.4295302) Y,2.921467e-01,2.250826e-15,7.658940e-06
/out1 (Vin=0.4402685) Y,3.588235e-01,1.752558e-11,6.775587e-04
/out1 (Vin=0.4510067) Y,5.566465e-01,2.432753e-13,8.002388e-05
/out1 (Vin=0.461745) Y,8.412813e-01,2.513907e-19,-3.764384e-08
/out1 (Vin=0.4724832) Y,1.144572e+00,3.246313e-17,-9.254096e-07
/out1 (Vin=0.4832215) Y,1.330678e+00,3.067564e-13,-8.921750e-05
/out1 (Vin=0.4939597) Y,1.403948e+00,1.490066e-18,-1.960613e-07
/out1 (Vin=0.504698) Y,1.441663e+00,1.153907e-16,-1.725340e-06
/out1 (Vin=0.5154362) Y,1.460934e+00,6.405156e-16,-4.077902e-06
/out1 (Vin=0.5261745) Y,1.469627e+00,7.941200e-31,-5.421929e-15
/out1 (Vin=0.5369128) Y,1.473770e+00,2.649007e-20,-2.614155e-08
/out1 (Vin=0.547651) Y,1.476324e+00,4.963250e-32,-2.023520e-13
/out1 (Vin=0.5583893) Y,1.478198e+00,1.776980e-15,-6.770652e-06
/out1 (Vin=0.5691275) Y,1.479680e+00,1.786770e-30,3.084599e-15
/out1 (Vin=0.5798658) Y,1.480879e+00,0,-9.723866e-14
/out1 (Vin=0.590604) Y,1.481824e+00,2.649006e-20,-2.614146e-08
/out1 (Vin=0.6013423) Y,1.482526e+00,9.536424e-19,-1.568492e-07
/out1 (Vin=0.6120805) Y,1.483046e+00,4.963250e-32,-4.242532e-15
/out1 (Vin=0.6228188) Y,1.483444e+00,4.466925e-31,-4.196582e-14
/out1 (Vin=0.633557) Y,1.483758e+00,1.985300e-31,-1.043970e-13
/out1 (Vin=0.6442953) Y,1.484014e+00,4.466925e-31,-7.773233e-14
/out1 (Vin=0.6550336) Y,1.484226e+00,6.622518e-21,-1.307073e-08
/out1 (Vin=0.6657718) Y,1.484404e+00,4.466925e-31,1.146587e-14
/out1 (Vin=0.6765101) Y,1.484557e+00,7.941200e-31,-6.192371e-15
/out1 (Vin=0.6872483) Y,1.484688e+00,1.240812e-30,-1.328021e-13
/out1 (Vin=0.6979866) Y,1.484802e+00,6.622518e-21,-1.307090e-08
/out1 (Vin=0.7087248) Y,1.484902e+00,1.786770e-30,-1.558914e-13
/out1 (Vin=0.7194631) Y,1.484988e+00,4.466925e-31,4.131848e-14
/out1 (Vin=0.7302013) Y,1.485064e+00,7.941200e-31,-1.960487e-13
/out1 (Vin=0.7409396) Y,1.485130e+00,4.963250e-32,-4.656892e-14
/out1 (Vin=0.7516779) Y,1.485188e+00,2.384106e-19,-7.842462e-08
/out1 (Vin=0.7624161) Y,1.485239e+00,2.384106e-19,-7.842458e-08
/out1 (Vin=0.7731544) Y,1.485283e+00,0,-1.316464e-13
/out1 (Vin=0.7838926) Y,1.485321e+00,6.373598e-18,-3.922970e-07
/out1 (Vin=0.7946309) Y,1.485354e+00,1.240812e-30,-1.028925e-13
/out1 (Vin=0.8053691) Y,1.485382e+00,0,-1.767543e-13
/out1 (Vin=0.8161074) Y,1.485407e+00,7.941200e-31,-1.388228e-13
/out1 (Vin=0.8268456) Y,1.485428e+00,1.346993e-15,-5.907808e-06
/out1 (Vin=0.8375839) Y,1.485446e+00,4.466925e-31,-6.838689e-14
/out1 (Vin=0.8483221) Y,1.485461e+00,2.455629e-19,-6.552826e-08
/out1 (Vin=0.8590604) Y,1.485474e+00,4.466925e-31,-1.284531e-13
/out1 (Vin=0.8697987) Y,1.485485e+00,4.963250e-32,-2.468004e-14
/out1 (Vin=0.8805369) Y,1.485495e+00,6.622515e-21,1.289643e-08
/out1 (Vin=0.8912752) Y,1.485504e+00,1.240812e-30,-1.034251e-13
/out1 (Vin=0.9020134) Y,1.485512e+00,1.786770e-30,-9.412434e-14
/out1 (Vin=0.9127517) Y,1.485519e+00,5.960265e-20,-3.921238e-08
/out1 (Vin=0.9234899) Y,1.485525e+00,1.985300e-31,-1.250172e-13
/out1 (Vin=0.9342282) Y,1.485531e+00,4.963250e-32,-1.115942e-13
/out1 (Vin=0.9449664) Y,1.485536e+00,2.649006e-20,-2.614147e-08
/out1 (Vin=0.9557047) Y,1.485541e+00,4.466925e-31,8.302913e-16
/out1 (Vin=0.966443) Y,1.485545e+00,4.466925e-31,2.714711e-14
/out1 (Vin=0.9771812) Y,1.485549e+00,4.963250e-32,-1.073603e-13
/out1 (Vin=0.9879195) Y,1.485553e+00,2.431992e-30,-1.114804e-13
/out1 (Vin=0.9986577) Y,1.485557e+00,7.941200e-31,-1.053774e-13
/out1 (Vin=1.009396) Y,1.485561e+00,2.431992e-30,-1.212664e-13
/out1 (Vin=1.020134) Y,1.485564e+00,1.786770e-30,-2.876708e-14
/out1 (Vin=1.030872) Y,1.485567e+00,2.649006e-20,-2.614153e-08
/out1 (Vin=1.041611) Y,1.485571e+00,1.240812e-30,-5.431474e-15
/out1 (Vin=1.052349) Y,1.485574e+00,0,-8.372268e-14
/out1 (Vin=1.063087) Y,1.485576e+00,1.655629e-19,-6.535385e-08
/out1 (Vin=1.073826) Y,1.485579e+00,4.963250e-32,-8.443015e-14
/out1 (Vin=1.084564) Y,1.485582e+00,1.240812e-30,-3.557285e-14
/out1 (Vin=1.095302) Y,1.485584e+00,0,-1.309312e-13
/out1 (Vin=1.10604) Y,1.485587e+00,7.941200e-31,-1.654244e-14
/out1 (Vin=1.116779) Y,1.485589e+00,7.941200e-31,8.893615e-15
/out1 (Vin=1.127517) Y,1.485592e+00,4.466925e-31,-9.037213e-14
/out1 (Vin=1.138255) Y,1.485594e+00,4.466925e-31,-4.428118e-14
/out1 (Vin=1.148993) Y,1.485596e+00,1.985300e-31,-3.717819e-14
/out1 (Vin=1.159732) Y,1.485598e+00,2.431992e-30,-7.974474e-14
/out1 (Vin=1.17047) Y,1.485601e+00,1.985300e-31,-6.830727e-14
