/net039 X,/net039 Y,/net010 X,/net010 Y,/net09 X,/net09 Y,/net08 X,/net08 Y,/net02 X,/net02 Y
0,1.959607831272796e-05,0,1.959607831286135e-05,0,1.959607831279222e-05,0,2.439609161116947e-05,0,0
1.5e-11,1.959607831274951e-05,1.5e-11,1.959607831287991e-05,1.5e-11,1.959607831280611e-05,1.5e-11,2.43960916112714e-05,1.5e-11,0
4.5e-11,1.959607831281805e-05,4.5e-11,1.959607831272889e-05,4.5e-11,1.959607831286083e-05,4.5e-11,2.43960916112473e-05,4.5e-11,0
1.05e-10,1.959607831319779e-05,1.05e-10,1.959607831317657e-05,1.05e-10,1.959607831316393e-05,1.05e-10,2.439609161135226e-05,1.05e-10,0
2.25e-10,1.959607831323852e-05,2.25e-10,1.95960783109201e-05,2.25e-10,1.959607831314963e-05,2.25e-10,2.439609161102083e-05,2.25e-10,0
4.65e-10,1.959607831071326e-05,4.65e-10,1.959607831556769e-05,4.65e-10,1.959607831098105e-05,4.65e-10,2.439609161147199e-05,4.65e-10,0
7.649999999999999e-10,1.959607831786131e-05,7.649999999999999e-10,1.95960783128607e-05,7.649999999999999e-10,1.959607831510077e-05,7.649999999999999e-10,2.439609161121733e-05,7.649999999999999e-10,0
1.065e-09,1.959607830830167e-05,1.065e-09,1.959607831318876e-05,1.065e-09,1.959607831106523e-05,1.065e-09,2.439609161177501e-05,1.065e-09,0
1.365e-09,1.959607831775879e-05,1.365e-09,1.959607831315712e-05,1.365e-09,1.959607831296931e-05,1.365e-09,2.439609161074633e-05,1.365e-09,0
1.665e-09,1.95960783065225e-05,1.665e-09,1.9596078311063e-05,1.665e-09,1.959607831327298e-05,1.665e-09,2.439609161186821e-05,1.665e-09,0
1.8325e-09,1.959607831764364e-05,1.8325e-09,1.959607831519738e-05,1.8325e-09,1.959607831089147e-05,1.8325e-09,2.439609161052329e-05,1.8325e-09,0
2e-09,1.959607830629973e-05,2e-09,1.959607831117721e-05,2e-09,1.959607831531212e-05,2e-09,2.439609161188135e-05,2e-09,0
2.11720313711388e-09,1.959607831274228e-05,2.11720313711388e-09,1.959607831288098e-05,2.11720313711388e-09,1.959607831291713e-05,2.11720313711388e-09,2.439609161220309e-05,2.11720313711388e-09,0.06511285395215527
2.257856174262007e-09,1.959607831303031e-05,2.257856174262007e-09,1.959607831307592e-05,2.257856174262007e-09,1.959607831282946e-05,2.257856174262007e-09,2.43960915995794e-05,2.257856174262007e-09,0.1432534301455592
2.395668751653232e-09,1.959607831314076e-05,2.395668751653232e-09,1.959607831323246e-05,2.395668751653232e-09,1.959607831333116e-05,2.395668751653232e-09,2.439609165308161e-05,2.395668751653232e-09,0.2198159731406842
2.464575040348844e-09,1.959607831123152e-05,2.464575040348844e-09,1.959607831072716e-05,2.464575040348844e-09,1.959607831263053e-05,2.464575040348844e-09,2.439609143363204e-05,2.464575040348844e-09,0.2580972446382466
2.541672529030048e-09,1.959607831306141e-05,2.541672529030048e-09,1.959607831748202e-05,2.541672529030048e-09,1.959607831398394e-05,2.541672529030048e-09,2.439609199813805e-05,2.541672529030048e-09,0.3009291827944712
2.593080042903705e-09,1.959607831300682e-05,2.593080042903705e-09,1.959607830897527e-05,2.593080042903705e-09,1.959607830913245e-05,2.593080042903705e-09,2.439609079064267e-05,2.593080042903705e-09,0.3294889127242805
2.641629905517155e-09,1.959607831118725e-05,2.641629905517155e-09,1.959607831527797e-05,2.641629905517155e-09,1.95960783191131e-05,2.641629905517155e-09,2.439609296353698e-05,2.641629905517155e-09,0.3564610586206418
2.692227880609936e-09,1.959607831504034e-05,2.692227880609936e-09,1.959607831090752e-05,2.692227880609936e-09,1.959607830416894e-05,2.692227880609936e-09,2.439608977765813e-05,2.692227880609936e-09,0.3845710447832976
2.7425650367e-09,1.959607830920211e-05,2.7425650367e-09,1.959607831519351e-05,2.7425650367e-09,1.959607832377329e-05,2.7425650367e-09,2.439609382155181e-05,2.7425650367e-09,0.4125361314999997
2.790202342680594e-09,1.959607831476348e-05,2.790202342680594e-09,1.959607830898392e-05,2.790202342680594e-09,1.959607829816317e-05,2.790202342680594e-09,2.439608916793993e-05,2.790202342680594e-09,0.4390013014892191
2.830791280694062e-09,1.959607831138965e-05,2.830791280694062e-09,1.959607831700182e-05,2.830791280694062e-09,1.959607833285359e-05,2.830791280694062e-09,2.439609409531343e-05,2.830791280694062e-09,0.4615507114967012
2.877641808428199e-09,1.959607831496666e-05,2.877641808428199e-09,1.959607830952891e-05,2.877641808428199e-09,1.959607828768263e-05,2.877641808428199e-09,2.439608927938246e-05,2.877641808428199e-09,0.4875787824601105
2.920047227703568e-09,1.959607831144416e-05,2.920047227703568e-09,1.959607831662329e-05,2.920047227703568e-09,1.959607834096469e-05,2.920047227703568e-09,2.439609361857747e-05,2.920047227703568e-09,0.5111373487242044
2.950369870025633e-09,1.959607831472369e-05,2.950369870025633e-09,1.959607830771598e-05,2.950369870025633e-09,1.959607828171901e-05,2.950369870025633e-09,2.43960902273705e-05,2.950369870025633e-09,0.5279832611253514
2.984471819616439e-09,1.959607830944948e-05,2.984471819616439e-09,1.959607831644462e-05,2.984471819616439e-09,1.959607834318202e-05,2.984471819616439e-09,2.439609236832127e-05,2.984471819616439e-09,0.5469287886757995
3.021436878678512e-09,1.959607831650874e-05,3.021436878678512e-09,1.959607830989392e-05,3.021436878678512e-09,1.959607828578563e-05,3.021436878678512e-09,2.43960914206291e-05,3.021436878678512e-09,0.5674649325991731
3.080763057431746e-09,1.959607830785783e-05,3.080763057431746e-09,1.959607831614376e-05,3.080763057431746e-09,1.959607833652509e-05,3.080763057431746e-09,2.439609147467136e-05,3.080763057431746e-09,0.6004239207954143
