signal,mean_vout_Y,variance_vout_Y,slope_vout
1,0.08589721174115493,4.324341710853037e-18,-12.532907816712298
2,0.08589720870724683,1.1175824663251864e-19,-0.01854946627847083
3,0.09181471242576482,0.000105050546745264,5841972.985270822
4,0.21758373091553943,0.006321579865659396,299146976.3002078
5,0.3861307915101899,3.502775243668837e-08,840236.6072666574
6,0.38623838366352564,3.54065876395007e-12,565.6365912289104
7,0.38623962907600456,9.37077174318478e-13,-100.61670527353179
8,0.7942940687733365,0.05830202058873416,642587136.0010968
9,0.9337644920517505,0.0026840193669569346,-320953428.26941204
10,0.7322739301819192,0.0020824120425585453,-185222041.2878493
11,0.7057832543028733,7.038549254832381e-11,-2675.550518247288
12,0.7057879505223653,5.3949807353136946e-11,-130.0364078280212
13,0.9196999327351225,0.011427924253856976,320967411.3678418
14,1.0268349573967717,4.6979920616625686e-11,-20428.66255163191
15,1.0268357950646185,6.153828864745716e-11,751.9239221440038
16,1.2722182195669953,0.07625600962171826,1282667523.512768
17,2.1875632940719285,0.036689634886454596,1072281729.442294
18,2.0680143091672893,0.013175107092121663,-980952902.8028978
19,1.5597071915875726,0.04476713043502265,-966510210.1819023
20,1.347589503423138,6.547787344961209e-10,147561.96572860228
21,1.347597262905433,1.4465051887593906e-11,-1275.7261991331814
22,1.383991417168849,0.003973341088118098,51083398.658638395
23,1.633868330830678,0.003778472861535373,200919202.18608126
24,1.6694501877178765,9.646133359289899e-11,-2030.0327072695975
25,1.669455663681154,6.39588449059147e-11,-62.16325320801342
26,2.0773565340410105,0.0596402915781675,654650760.8308579
27,2.2265771307836992,0.002989426212185143,-328979711.66836536
28,2.0189367709214165,0.0018378234492019817,-184304707.45768064
29,1.9940956641027376,6.658564916027753e-11,-1412.4499404584383
30,1.9940912727836544,3.50580034787168e-11,208.19317529154807
31,2.2128036154405897,0.011932576778181705,328788038.34618646
32,2.3222636954222984,6.270831860040063e-11,-7614.753979952274
33,2.322260358040417,1.52368739538973e-11,59.46875139500556
34,2.6597107454049476,0.13728246763831198,2643818112.082912
35,4.301447289711253,0.3963508600538914,2582104017.3643327
36,4.72534436605362,0.02022694575319966,-2225183485.3433332
37,4.06915806303035,0.11428637695941467,-2291069501.315266
38,2.9365927895680444,0.07981196273117923,-2317535700.261758
39,2.6527785152130625,2.6196150502010865e-08,2616091.8017078857
40,2.6528487026991328,8.431860161485736e-10,9621.378474880776
41,2.6528635754929497,3.5892175062137557e-10,2446.0785267465794
42,2.6874089048719383,0.0035812399628225534,66094606.17758305
43,2.94608991225838,0.004311399976808004,208669559.83537385
44,2.9840835228901486,1.4231147017142644e-10,-2028.850663194558
45,2.9840900401233608,8.797786524391264e-11,-132.87188219703538
46,3.397738231585679,0.06089192667452172,660176044.7315108
47,3.5489511966471263,0.0030122492025944927,-329870554.6982673
48,3.339907243847717,0.0018616545486374795,-186074090.9563169
49,3.3148828958753644,1.5205202907699388e-10,1485.9430208198294
50,3.3148761309255392,9.801228562650605e-11,168.62868805817055
51,3.535066261806746,0.01200065662325205,329679797.9168649
52,3.644769061288836,7.487413832104694e-10,-63927.614782985846
53,3.64475311496507,8.075890636799617e-11,-322.1299122986566
54,3.895086813420432,0.07904487499558684,1310979942.9299076
55,4.805505464449618,0.034643269531888184,1021750000.5865996
56,4.678865233751972,0.015811485674101965,-953399433.7541602
57,4.082210541349787,0.03532217979881748,-765273819.3541023
58,3.9734486126822652,6.732686505914983e-09,56292.371745112476
59,3.973398752907191,6.384812899848621e-09,-5024.1575287525875
60,4.0817023748059835,0.011798953574516291,327075423.0906181
61,4.300161262921704,1.4101966789472989e-08,370534.0239340122
62,4.3002347579158515,2.2453422603871693e-10,2566.304879378802
63,4.353901618288565,0.008641814857715542,60881874.88908171
64,4.845335325579029,0.016109428325281856,450357565.88472533
65,4.775577553767815,0.006042399603307903,-316218262.9880229
66,4.621619028076215,2.041758563638278e-08,-554745.1531574859
67,4.621531030452512,1.4686425240938246e-10,-2305.3090890610083
68,4.647920841614373,0.00208863080070987,37648030.06713318
69,4.8980314147996955,0.004652629601250622,225215735.53179222
70,4.937561298531624,1.2021440587861527e-10,-1379.5226163113798
71,4.937567091620127,6.746979812316117e-11,-183.8304165175623
