/out2 X,/out2 Y,/out1 X,/out1 Y,/out0 X,/out0 Y
0.9706666666666685,0.1825786748808535,0.9706666666666685,0.09642902034524709,0.9706666666666685,1.434698362653749
0.9813333333333352,0.1825786748808578,0.9813333333333352,0.09642902095103827,0.9813333333333352,1.434698608558066
0.9920000000000019,0.1825786748808615,0.9920000000000019,0.09642902152089912,0.9920000000000019,1.434698839880726
1.002666666666669,0.1825786748808657,1.002666666666669,0.09642902205789798,1.002666666666669,1.434699057863035
1.013333333333335,0.182578674880869,1.013333333333335,0.09642902256476038,1.013333333333335,1.434699263610956
1.024000000000002,0.1825786748808723,1.024000000000002,0.09642902304391421,1.024000000000002,1.434699458112795
1.034666666666668,0.182578674880876,1.034666666666668,0.09642902349754834,1.034666666666668,1.434699642254197
1.045333333333335,0.1825786748808788,1.045333333333335,0.09642902392761608,1.045333333333335,1.434699816830981
1.056000000000002,0.1825786748808815,1.056000000000002,0.09642902433588833,1.056000000000002,1.434699982560102
1.066666666666668,0.1825786748808848,1.066666666666668,0.09642902472396275,1.066666666666668,1.434700140089068
1.077333333333335,0.1825786748808874,1.077333333333335,0.09642902509327797,1.077333333333335,1.434700290004066
1.088000000000001,0.1825786748808899,1.088000000000001,0.09642902544514749,1.088000000000001,1.434700432836992
1.098666666666668,0.1825786748808922,1.098666666666668,0.09642902578075732,1.098666666666668,1.434700569071527
1.109333333333335,0.1825786748808948,1.109333333333335,0.0964290261012037,1.109333333333335,1.434700699148445
1.120000000000001,0.1825786748808972,1.120000000000001,0.09642902640746999,1.120000000000001,1.434700823470239
1.130666666666668,0.1825786748808992,1.130666666666668,0.09642902670046616,1.130666666666668,1.434700942405144
1.141333333333334,0.1825786748809007,1.141333333333334,0.09642902698101953,1.141333333333334,1.434701056290708
1.152000000000001,0.1825786748809028,1.152000000000001,0.09642902724990146,1.152000000000001,1.434701165436886
1.162666666666668,0.182578674880905,1.162666666666668,0.09642902750780832,1.162666666666668,1.434701270128814
1.173333333333334,0.1825786748809068,1.173333333333334,0.09642902775539337,1.173333333333334,1.434701370629209
1.184000000000001,0.1825786748809083,1.184000000000001,0.09642902799324669,1.184000000000001,1.43470146718054
1.194666666666667,0.1825786748809099,1.194666666666667,0.09642902822192211,1.194666666666667,1.434701560006935
1.205333333333334,0.1825786748809114,1.205333333333334,0.09642902844193346,1.205333333333334,1.434701649315873
1.216000000000001,0.1825786748809126,1.216000000000001,0.09642902865375261,1.216000000000001,1.434701735299692
1.226666666666667,0.1825786748809139,1.226666666666667,0.09642902885782124,1.226666666666667,1.434701818136964
1.237333333333334,0.182578674880916,1.237333333333334,0.09642902905454868,1.237333333333334,1.434701897993686
1.248,0.1825786748809173,1.248,0.09642902924431265,1.248,1.43470197502437
1.258666666666667,0.1825786748809185,1.258666666666667,0.09642902942746917,1.258666666666667,1.434702049373015
1.269333333333334,0.1825786748809197,1.269333333333334,0.09642902960435046,1.269333333333334,1.434702121173998
1.28,0.1825786748809211,1.28,0.09642902977526449,1.28,1.434702190552852
1.290666666666667,0.1825786748809221,1.290666666666667,0.09642902994050019,1.290666666666667,1.434702257626987
1.301333333333333,0.1825786748809232,1.301333333333333,0.09642903010033026,1.301333333333333,1.434702322506335
1.312,0.1825786748809243,1.312,0.09642903025500715,1.312,1.434702385293938
1.322666666666667,0.1825786748809261,1.322666666666667,0.09642903040476869,1.322666666666667,1.434702446086475
1.333333333333333,0.1825786748809269,1.333333333333333,0.09642903054983924,1.333333333333333,1.434702504974751
1.344,0.1825786748809278,1.344,0.09642903069042635,1.344,1.434702562044134
1.354666666666666,0.1825786748809287,1.354666666666666,0.09642903082673275,1.354666666666666,1.43470261737496
1.365333333333333,0.1825786748809296,1.365333333333333,0.09642903095894549,1.365333333333333,1.43470267104289
1.376,0.1825786748809304,1.376,0.09642903108723663,1.376,1.434702723119251
1.386666666666666,0.1825786748809314,1.386666666666666,0.09642903121176841,1.386666666666666,1.434702773671347
1.397333333333333,0.1825786748809322,1.397333333333333,0.09642903133270397,1.397333333333333,1.434702822762731
1.407999999999999,0.1825786748809327,1.407999999999999,0.09642903145018705,1.407999999999999,1.434702870453464
1.418666666666666,0.1825786748809334,1.418666666666666,0.09642903156436396,1.418666666666666,1.434702916800356
1.429333333333333,0.1825786748809344,1.429333333333333,0.09642903167536152,1.429333333333333,1.434702961857183
1.439999999999999,0.182578674880935,1.439999999999999,0.09642903178330588,1.439999999999999,1.434703005674876
1.450666666666666,0.1825786748809364,1.450666666666666,0.09642903188831668,1.450666666666666,1.434703048301728
1.461333333333332,0.1825786748809371,1.461333333333332,0.09642903199050572,1.461333333333332,1.434703089783544
1.471999999999999,0.1825786748809378,1.471999999999999,0.09642903208998185,1.471999999999999,1.434703130163804
1.482666666666666,0.1825786748809383,1.482666666666666,0.09642903218684583,1.482666666666666,1.434703169483814
1.493333333333332,0.182578674880939,1.493333333333332,0.09642903228119422,1.493333333333332,1.434703207782839
1.503999999999999,0.1825786748809398,1.503999999999999,0.09642903237312039,1.503999999999999,1.43470324509822
1.514666666666665,0.1825786748809402,1.514666666666665,0.09642903246271189,1.514666666666665,1.434703281465504
1.525333333333332,0.1825786748809407,1.525333333333332,0.0964290325500466,1.525333333333332,1.434703316918534
1.535999999999999,0.1825786748809414,1.535999999999999,0.09642903263521448,1.535999999999999,1.434703351489567
1.546666666666665,0.1825786748809419,1.546666666666665,0.09642903271828066,1.546666666666665,1.434703385209353
1.557333333333332,0.1825786748809425,1.557333333333332,0.09642903279932459,1.557333333333332,1.434703418107228
1.567999999999999,0.1825786748809431,1.567999999999999,0.09642903287841305,1.567999999999999,1.434703450211195
1.578666666666665,0.1825786748809436,1.578666666666665,0.09642903295561057,1.578666666666665,1.434703481547995
1.589333333333332,0.182578674880944,1.589333333333332,0.09642903303097934,1.589333333333332,1.434703512143183
1.6,0.1825786748809445,1.6,0.09642903310458643,1.6,1.434703542021184
