/Vin X,/Vin Y,/out0 X,/out0 Y,/out1 X,/out1 Y,/out2 X,/out2 Y
0,0.45,0,0.4957364671687097,0,0.7010174082530579,0,0.08157030516379933
2e-05,0.45,2e-05,0.4957364671688417,2e-05,0.7010178116071487,2e-05,0.08157031154407131
4e-05,0.45,4e-05,0.4957364671687225,4e-05,0.7010178116875333,4e-05,0.08157031157394139
6.000000000000001e-05,0.45,6.000000000000001e-05,0.4957364671844349,6.000000000000001e-05,0.701017811767137,6.000000000000001e-05,0.08157031157719347
8.000000000000001e-05,0.45,8.000000000000001e-05,0.4957364671541162,8.000000000000001e-05,0.7010178116185006,8.000000000000001e-05,0.08157031157130554
0.0001,0.45,0.0001,0.4957364671856893,0.0001,0.7010178117735703,0.0001,0.08157031157743187
0.00012,0.45,0.00012,0.4957364671651274,0.00012,0.7010178116721201,0.00012,0.08157031157335388
0.00014,0.45,0.00014,0.4957364671727886,0.00014,0.7010178116936837,0.00014,0.08157031157443149
0.00016,0.45,0.00016,0.4957364671577952,0.00016,0.7010178116457076,0.00016,0.08157031157229505
0.00018,0.45,0.00018,0.495736467165571,0.00018,0.7010178116519008,0.00018,0.08157031157288533
0.0002,0.45,0.0002,0.4957364671756668,0.0002,0.7010178117455703,0.0002,0.08157031157604681
0.00022,0.45,0.00022,0.4957364671615125,0.00022,0.7010178116119626,0.00022,0.08157031157149912
0.00024,0.45,0.00024,0.4957364671799333,0.00024,0.7010178117847127,0.00024,0.08157031157734987
0.00026,0.45,0.00026,0.4957364671538367,0.00026,0.7010178115724102,0.00026,0.08157031157015408
0.00028,0.45,0.00028,0.4957364671856409,0.00028,0.701017811813737,0.00028,0.08157031157822439
0.0003,0.45,0.0003,0.4957364671466309,0.0003,0.7010178115313582,0.0003,0.08157031156884717
0.00032,0.45,0.00032,0.4957364671880515,0.00032,0.7010178118225713,0.00032,0.08157031157839062
0.00034,0.45,0.00034,0.4957364671527588,0.00034,0.7010178115792111,0.00034,0.08157031157072703
0.00036,0.45,0.00036,0.4957364671852359,0.00036,0.7010178117959808,0.00036,0.08157031157730325
0.00038,0.45,0.00038,0.4957364671400553,0.00038,0.7010178115091321,0.00038,0.08157031156818584
0.0004,0.45,0.0004,0.4957364672091016,0.0004,0.7010178119332776,0.0004,0.08157031158233835
0.00042,0.45,0.00042,0.4957364671215191,0.00042,0.7010178114019685,0.00042,0.08157031156447338
0.00044,0.45,0.00044,0.4957364672262538,0.00044,0.7010178120249418,0.00044,0.08157031158543536
0.00046,0.45,0.00046,0.4957364671128102,0.00046,0.7010178113587515,0.00046,0.08157031156321023
0.00048,0.45,0.00048,0.4957364672265767,0.00048,0.7010178120256222,0.00048,0.08157031158505239
0.0005,0.45,0.0005,0.4957364671091262,0.0005,0.7010178113445555,0.0005,0.08157031156313989
0.0005200000000000001,0.45,0.0005200000000000001,0.4957364672195352,0.0005200000000000001,0.70101781198568,0.0005200000000000001,0.08157031158311388
0.0005400000000000001,0.45,0.0005400000000000001,0.4957364671009588,0.0005400000000000001,0.7010178112878376,0.0005400000000000001,0.08157031156134616
0.0005600000000000002,0.45,0.0005600000000000002,0.4957364672214937,0.0005600000000000002,0.7010178120049133,0.0005600000000000002,0.08157031158347414
0.0005800000000000002,0.45,0.0005800000000000002,0.4957364671112641,0.0005800000000000002,0.7010178113513272,0.0005800000000000002,0.08157031156413297
0.0006000000000000003,0.45,0.0006000000000000003,0.4957364672249098,0.0006000000000000003,0.701017812014556,0.0006000000000000003,0.08157031158348625
0.0006200000000000003,0.45,0.0006200000000000003,0.4957364671169231,0.0006200000000000003,0.7010178113926044,0.0006200000000000003,0.0815703115660016
0.0006400000000000004,0.45,0.0006400000000000004,0.4957364672164956,0.0006400000000000004,0.7010178119643909,0.0006400000000000004,0.08157031158132476
0.0006600000000000004,0.45,0.0006600000000000004,0.4957364671235631,0.0006600000000000004,0.7010178114295279,0.0006600000000000004,0.08157031156754711
0.0006800000000000005,0.45,0.0006800000000000005,0.4957364672151619,0.0006800000000000005,0.7010178119580129,0.0006800000000000005,0.08157031158093109
0.0007000000000000005,0.45,0.0007000000000000005,0.4957364671367786,0.0007000000000000005,0.7010178114886774,0.0007000000000000005,0.08157031156986209
