/out0 X,/out0 YRe,/out0 YReImag,/out1 X,/out1 YRe,/out1 YReImag,/Vin X,/Vin YRe,/Vin YReImag,/out2 X,/out2 YRe,/out2 YReImag
0,0.02460471472226724,0,0,0.1383841328724636,0,0,0.005,0,0,3.195847808999367e-06,0
6666666.666666667,0.02229135253886701,-0.007571567893637819,6666666.666666667,0.08260255932535131,-0.08479839576361076,6666666.666666667,0.005,0,6666666.666666667,0.0001343312677463346,-0.0001354767202170914
13333333.33333333,0.01726168902585937,-0.01207645266248096,13333333.33333333,0.01368440553890109,-0.08293316512435528,13333333.33333333,0.005,0,13333333.33333333,-1.41209183346653e-05,-0.0001329483583350371
20000000,0.01224140970113059,-0.0135801887581219,20000000,-0.0151658036291576,-0.05579873569131504,20000000,0.005,0,20000000,-5.984408562082658e-05,-6.467657448153079e-05
26666666.66666667,0.008310638018452434,-0.01340892483747989,26666666.66666667,-0.02228474627641895,-0.0342351701938985,26666666.66666667,0.005,0,26666666.66666667,-5.550711498129887e-05,-1.847564616250457e-05
33333333.33333334,0.00547658178173588,-0.01254882512027295,33333333.33333334,-0.02185826539893241,-0.02053113368136237,33333333.33333334,0.005,0,33333333.33333334,-3.947909256885142e-05,3.857716624966268e-06
40000000,0.003468517549926562,-0.01148896301156366,40000000,-0.01934881728626475,-0.01210916135329769,40000000,0.005,0,40000000,-2.456396248340159e-05,1.221922677777369e-05
46666666.66666666,0.002034617288658015,-0.01043297005990568,46666666.66666666,-0.01654685373711974,-0.0068618642809803,46666666.66666666,0.005,0,46666666.66666666,-1.358295505548902e-05,1.365882402306674e-05
53333333.33333333,0.0009943621413880989,-0.009454681004261325,53333333.33333333,-0.0139799106572142,-0.003515596719152434,53333333.33333333,0.005,0,53333333.33333333,-6.350496799935296e-06,1.209498228661277e-05
59999999.99999999,0.0002267444103457902,-0.008574043494877148,59999999.99999999,-0.01176464928069608,-0.001337643207766603,59999999.99999999,0.005,0,59999999.99999999,-1.98497038594294e-06,9.5361711630078e-06
66666666.66666666,-0.0003486325697005498,-0.007789903317628423,66666666.66666666,-0.009890690984894569,9.88059098647134e-05,66666666.66666666,0.005,0,66666666.66666666,3.960727272220101e-07,6.942255517098904e-06
73333333.33333333,-0.0007858048171331992,-0.007093591703316723,73333333.33333333,-0.008313877822014109,0.001050182025073482,73333333.33333333,0.005,0,73333333.33333333,1.496401590068405e-06,4.71677289174706e-06
80000000,-0.001121734284880638,-0.006474462323490864,80000000,-0.006986258836545392,0.001675905670118492,80000000,0.005,0,80000000,1.824403026510305e-06,2.978941535837261e-06
86666666.66666667,-0.001382160597595477,-0.005922094178639768,86666666.66666667,-0.005864981745053302,0.002078265973081201,86666666.66666667,0.005,0,86666666.66666667,1.724672014800823e-06,1.712743228564075e-06
93333333.33333334,-0.001585307759202314,-0.00542710195361086,93333333.33333334,-0.004914175457443716,0.00232472193350431,93333333.33333334,0.005,0,93333333.33333334,1.418754462153251e-06,8.46893478690616e-07
100000000,-0.001744276578221867,-0.004981357470020009,100000000,-0.004104587021188061,0.002460830955780904,100000000,0.005,0,100000000,1.041627617505471e-06,2.957595848756598e-07
106666666.6666667,-0.001868621553425499,-0.004577963696732528,106666666.6666667,-0.003412601255984403,0.002518012211154197,106666666.6666667,0.005,0,106666666.6666667,6.702333415090546e-07,-2.143915377834954e-08
113333333.3333334,-0.001965409785400051,-0.004211131623070291,113333333.3333334,-0.002819197457751024,0.002518353005431784,113333333.3333334,0.005,0,113333333.3333334,3.441828803297554e-07,-1.730698163968996e-07
120000000,-0.0020399430305198,-0.003876027954507822,120000000,-0.002309021015268557,0.002477660141585484,120000000,0.005,0,120000000,8.004859017491056e-08,-2.134013448795892e-07
126666666.6666667,-0.002096256255865009,-0.003568624238969932,126666666.6666667,-0.001869612833704254,0.002407437239329636,126666666.6666667,0.005,0,126666666.6666667,-1.19134261363455e-07,-1.836138648175019e-07
133333333.3333334,-0.002137465546176953,-0.003285560309988498,133333333.3333334,-0.001490791297410369,0.002316188332291218,133333333.3333334,0.005,0,133333333.3333334,-2.577469934305143e-07,-1.13823633388549e-07
140000000,-0.002166013199487294,-0.003024026342479732,140000000,-0.001164165901692216,0.002210290493656375,140000000,0.005,0,140000000,-3.437641150441094e-07,-2.529419257759526e-08
146666666.6666667,-0.002183841941582907,-0.002781663714863416,146666666.6666667,-0.000882758674987656,0.002094586366796681,146666666.6666667,0.005,0,146666666.6666667,-3.864467287627498e-07,6.753612634264638e-08
153333333.3333333,-0.002192519841040633,-0.002556483049146221,153333333.3333333,-0.0006407112843120224,0.0019727922033492,153333333.3333333,0.005,0,153333333.3333333,-3.950143763871938e-07,1.553431777962659e-07
160000000,-0.002193330657662452,-0.002346797140942211,160000000,-0.0004330590435979415,0.001847782923032258,160000000,0.005,0,160000000,-3.779343794778687e-07,2.325408170250702e-07
166666666.6666667,-0.00218733976677188,-0.002151166407640842,166666666.6666667,-0.0002555565734698208,0.001721794277029605,166666666.6666667,0.005,0,166666666.6666667,-3.425916590870123e-07,2.96208309376541e-07
