/out0 X,/out0 YRe,/out0 YReImag,/out1 X,/out1 YRe,/out1 YReImag,/Vin X,/Vin YRe,/Vin YReImag
380000000.0000002,0.0001176912853979116,-0.0001179772432546942,380000000.0000002,2.938629398820701e-09,-7.043852552942121e-10,380000000.0000002,0.025,0
386666666.6666669,0.0001149805772736439,-0.0001199186761310198,386666666.6666669,2.906739667055266e-09,-8.524887153922095e-10,386666666.6666669,0.025,0
393333333.3333336,0.0001122143498902114,-0.0001217331913683645,393333333.3333336,2.865457710262579e-09,-9.967477040312659e-10,393333333.3333336,0.025,0
400000000.0000002,0.0001094016110488959,-0.0001234214941237718,400000000.0000002,2.815308109498155e-09,-1.136532081085318e-09,400000000.0000002,0.025,0
406666666.6666669,0.0001065508508841225,-0.000124984813803606,406666666.6666669,2.756850353309568e-09,-1.271280109664869e-09,406666666.6666669,0.025,0
413333333.3333336,0.0001036700432530336,-0.0001264248340462582,413333333.3333336,2.690670769346674e-09,-1.400498327455909e-09,413333333.3333336,0.025,0
420000000.0000003,0.0001007666519596529,-0.0001277436284840643,420000000.0000003,2.61737495827883e-09,-1.523760641347821e-09,420000000.0000003,0.025,0
426666666.666667,9.784764093306182e-05,-0.0001289436021484142,426666666.666667,2.537580771708349e-09,-1.64070675043029e-09,426666666.666667,0.025,0
433333333.3333337,9.49194875710476e-05,-0.000130027438318093,433333333.3333337,2.451911861969885e-09,-1.751039998188783e-09,433333333.3333337,0.025,0
440000000.0000004,9.198819855038753e-05,-0.0001309980505620932,440000000.0000004,2.360991819524009e-09,-1.854524749525698e-09,440000000.0000004,0.025,0
446666666.666667,8.905932749309311e-05,-0.000131858539690063,446666666.666667,2.265438903063872e-09,-1.950983382276392e-09,446666666.666667,0.025,0
453333333.3333337,8.613799395928737e-05,-0.0001326121553005898,453333333.3333337,2.165861358294102e-09,-2.040292976471399e-09,453333333.3333337,0.025,0
460000000.0000004,8.322890331463778e-05,-0.000133262261602532,460000000.0000004,2.062853313601904e-09,-2.122381777812286e-09,460000000.0000004,0.025,0
466666666.6666671,8.033636709210132e-05,-0.0001338123071782681,466666666.6666671,1.956991234380354e-09,-2.197225504849497e-09,466666666.6666671,0.025,0
473333333.3333338,7.746432353053867e-05,-0.0001342657983617017,473333333.3333338,1.848830912486221e-09,-2.264843562399016e-09,473333333.3333338,0.025,0
480000000.0000005,7.461635803193116e-05,-0.0001346262759086123,480000000.0000005,1.738904963151938e-09,-2.325295216732404e-09,480000000.0000005,0.025,0
486666666.6666672,7.179572332925855e-05,-0.0001348972946512876,486666666.6666672,1.627720798490565e-09,-2.378675781349603e-09,486666666.6666672,0.025,0
493333333.3333338,6.90053592017719e-05,-0.0001350824058440819,493333333.3333338,1.515759044457451e-09,-2.425112855574856e-09,493333333.3333338,0.025,0
500000000.0000005,6.624791161337189e-05,-0.0001351851419236876,500000000.0000005,1.403472366669763e-09,-2.464762651981962e-09,500000000.0000005,0.025,0
506666666.6666672,6.352575118196238e-05,-0.0001352090034285845,506666666.6666672,1.291284669713329e-09,-2.497806442797036e-09,506666666.6666672,0.025,0
513333333.3333339,6.084099091544732e-05,-0.0001351574478414621,513333333.3333339,1.179590634423476e-09,-2.524447149924266e-09,513333333.3333339,0.025,0
520000000.0000006,5.819550317363771e-05,-0.0001350338801373372,520000000.0000006,1.06875555803112e-09,-2.544906098154926e-09,520000000.0000006,0.025,0
526666666.6666673,5.559093583233873e-05,-0.0001348416448423821,526666666.6666673,9.591154628649979e-10,-2.559419946549304e-09,526666666.6666673,0.025,0
533333333.333334,5.302872764261923e-05,-0.0001345840194249835,533333333.333334,8.509774405338957e-10,-2.568237808737326e-09,533333333.333334,0.025,0
540000000.0000006,5.051012278908684e-05,-0.0001342642088598911,540000000.0000006,7.446201999904457e-10,-2.571618569179891e-09,540000000.0000006,0.025,0
546666666.6666672,4.80361846601995e-05,-0.000133885341222985,546666666.6666672,6.402947896043623e-10,-2.569828399128292e-09,546666666.6666672,0.025,0
553333333.3333338,4.560780885096701e-05,-0.0001334504641892161,553333333.3333338,5.382254652667203e-10,-2.563138473117921e-09,553333333.3333338,0.025,0
560000000.0000005,4.32257354227041e-05,-0.0001329625423212029,560000000.0000005,4.386106785460402e-10,-2.551822884382313e-09,560000000.0000005,0.025,0
566666666.6666671,4.089056044835372e-05,-0.0001324244550485057,566666666.6666671,3.416241609829139e-10,-2.536156755451805e-09,566666666.6666671,0.025,0
573333333.3333337,3.860274687384213e-05,-0.0001318389952494866,573333333.3333337,2.474160827018848e-10,-2.516414538474588e-09,573333333.3333337,0.025,0
580000000.0000004,3.636263472748064e-05,-0.0001312088683575113,580000000.0000004,1.561142656025594e-10,-2.492868498362945e-09,580000000.0000004,0.025,0
586666666.666667,3.417045070894044e-05,-0.0001305366919237227,586666666.666667,6.782543341025212e-11,-2.465787370765483e-09,586666666.666667,0.025,0
593333333.3333336,3.202631719034674e-05,-0.0001298249955754253,593333333.3333336,-1.736351714502246e-11,-2.435435186002999e-09,593333333.3333336,0.025,0
600000000.0000002,2.993026066032409e-05,-0.0001290762213176306,600000000.0000002,-9.938423788301024e-11,-2.402070249492989e-09,600000000.0000002,0.025,0
606666666.6666669,2.788221964183431e-05,-0.0001282927241307314,606666666.6666669,-1.781856555273481e-10,-2.365944268789807e-09,606666666.6666669,0.025,0
613333333.3333335,2.588205211251285e-05,-0.0001274767728236299,613333333.3333335,-2.537327132681598e-10,-2.327301617146335e-09,613333333.3333335,0.025,0
620000000.0000001,2.392954245600931e-05,-0.0001266305511060322,620000000.0000001,-3.26005136366555e-10,-2.28637872344171e-09,620000000.0000001,0.025,0
626666666.6666667,2.202440797062669e-05,-0.0001257561588482183,626666666.6666667,-3.949962292149058e-10,-2.243403578392029e-09,626666666.6666667,0.025,0
633333333.3333334,2.016630496064478e-05,-0.0001248556135001562,633333333.3333334,-4.607117099448039e-10,-2.198595347143854e-09,633333333.3333334,0.025,0
640000000,1.835483443424048e-05,-0.0001239308516452469,640000000,-5.231685874875329e-10,-2.152164078626871e-09,640000000,0.025,0
646666666.6666666,1.658954743045461e-05,-0.0001229837306668369,646666666.6666666,-5.823940849178943e-10,-2.104310502387848e-09,646666666.6666666,0.025,0
653333333.3333333,1.486994999673159e-05,-0.0001220160305079392,653333333.3333333,-6.384246119469483e-10,-2.055225904028487e-09,653333333.3333333,0.025,0
659999999.9999999,1.319550783681946e-05,-0.000121029455507192,659999999.9999999,-6.913047885906268e-10,-2.005092070821751e-09,659999999.9999999,0.025,0
666666666.6666665,1.156565064806481e-05,-0.0001200256362956882,666666666.6666665,-7.410865212840455e-10,-1.954081299549672e-09,666666666.6666665,0.025,0
673333333.3333331,9.979776166049473e-06,-0.0001190061317410087,673333333.3333331,-7.878281320592377e-10,-1.902356459099075e-09,673333333.3333331,0.025,0
679999999.9999998,8.437253933036456e-06,-0.0001179724309266925,679999999.9999998,-8.315935408541805e-10,-1.850071100857384e-09,679999999.9999998,0.025,0
686666666.6666664,6.937428806501263e-06,-0.0001169259551561144,686666666.6666664,-8.724515005218215e-10,-1.797369610447702e-09,686666666.6666664,0.025,0
693333333.333333,5.479624222209671e-06,-0.0001158680599716019,693333333.333333,-9.104748837249077e-10,-1.744387394844824e-09,693333333.333333,0.025,0
699999999.9999996,4.063145226500201e-06,-0.0001148000371798507,699999999.9999996,-9.457400205391319e-10,-1.691251099391547e-09,699999999.9999996,0.025,0
706666666.6666663,2.687281290545e-06,-0.0001137231168767206,706666666.6666663,-9.783260853449239e-10,-1.63807884972218e-09,706666666.6666663,0.025,0
713333333.3333329,1.351308919747125e-06,-0.0001126384694641842,713333333.3333329,-1.008314531328436e-09,-1.584980514032468e-09,713333333.3333329,0.025,0
719999999.9999995,5.449406983425717e-08,-0.0001115472076539213,719999999.9999995,-1.03578857077634e-09,-1.532057981585737e-09,719999999.9999995,0.025,0
726666666.6666662,-1.203905618885548e-06,-0.0001104503884521787,726666666.6666662,-1.060832699195582e-09,-1.479405453743449e-09,726666666.6666662,0.025,0
733333333.3333328,-2.424638758310513e-06,-0.0001093490151213684,733333333.3333328,-1.08353226120704e-09,-1.427109744201283e-09,733333333.3333328,0.025,0
739999999.9999994,-3.608458310524032e-06,-0.0001082440391143886,739999999.9999994,-1.103973056107544e-09,-1.375250585465963e-09,739999999.9999994,0.025,0
746666666.666666,-4.756119836957599e-06,-0.000107136361978309,746666666.666666,-1.122240980953091e-09,-1.323900938958309e-09,746666666.666666,0.025,0
753333333.3333327,-5.868379889801337e-06,-0.0001060268372240886,753333333.3333327,-1.138421709016739e-09,-1.273127306423426e-09,753333333.3333327,0.025,0
759999999.9999993,-6.945994537128866e-06,-0.0001049162721601602,759999999.9999993,-1.152600401493189e-09,-1.22299004063417e-09,759999999.9999993,0.025,0
766666666.6666659,-7.989718013236711e-06,-0.0001038054296873726,766666666.6666659,-1.164861450342337e-09,-1.173543653630705e-09,766666666.6666659,0.025,0
773333333.3333325,-9.000301486633635e-06,-0.0001026950300535784,773333333.3333325,-1.175288250215256e-09,-1.124837120982741e-09,773333333.3333325,0.025,0
779999999.9999992,-9.978491938240228e-06,-0.000101585752566368,779999999.9999992,-1.183962997465211e-09,-1.076914180787042e-09,779999999.9999992,0.025,0
786666666.6666658,-1.092503114277891e-05,-0.0001004782372626971,786666666.6666658,-1.190966514305471e-09,-1.029813626309714e-09,786666666.6666658,0.025,0
793333333.3333324,-1.184065474660971e-05,-9.937308653446149e-05,793333333.3333324,-1.196378096251181e-09,-9.835695913687757e-10,793333333.3333324,0.025,0
799999999.999999,-1.272609143605533e-05,-9.827086670933274e-05,799999999.999999,-1.200275381064471e-09,-9.382118277111607e-10,799999999.999999,0.025,0
806666666.6666657,-1.358206218993377e-05,-9.717210958638787e-05,806666666.6666657,-1.202734237494832e-09,-8.937659737922062e-10,806666666.6666657,0.025,0
813333333.3333323,-1.440927961073075e-05,-9.607731392620881e-05,813333333.3333323,-1.203828672197785e-09,-8.50253814492728e-10,813333333.3333323,0.025,0
819999999.9999989,-1.520844732927714e-05,-9.498694689534343e-05,819999999.9999989,-1.203630753295865e-09,-8.076935314246155e-10,819999999.9999989,0.025,0
826666666.6666656,-1.598025947763596e-05,-9.390144546528247e-05,826666666.6666656,-1.202210549132912e-09,-7.660999435835931e-10,826666666.6666656,0.025,0
833333333.3333322,-1.672540022567402e-05,-9.282121776600409e-05,833333333.3333322,-1.199636080855688e-09,-7.254847381943802e-10,833333333.3333322,0.025,0
839999999.9999988,-1.744454337653878e-05,-9.174664439454606e-05,839999999.9999988,-1.195973287540483e-09,-6.858566916766393e-10,839999999.9999988,0.025,0
846666666.6666654,-1.813835201719101e-05,-9.067807967900894e-05,846666666.6666654,-1.191286002665595e-09,-6.472218807254132e-10,846666666.6666654,0.025,0
853333333.3333321,-1.880747821952888e-05,-8.96158528984695e-05,853333333.3333321,-1.185635940803202e-09,-6.095838835644143e-10,853333333.3333321,0.025,0
859999999.9999987,-1.945256278880612e-05,-8.856026945962254e-05,859999999.9999987,-1.179082693492432e-09,-5.729439714779583e-10,859999999.9999987,0.025,0
866666666.6666653,-2.007423505535469e-05,-8.751161203061702e-05,866666666.6666653,-1.171683733313777e-09,-5.373012907723087e-10,866666666.6666653,0.025,0
873333333.3333319,-2.067311270665847e-05,-8.647014163311019e-05,873333333.3333319,-1.163494425269265e-09,-5.026530353555208e-10,873333333.3333319,0.025,0
879999999.9999986,-2.124980165631644e-05,-8.543609869318299e-05,879999999.9999986,-1.154568044631051e-09,-4.689946101529303e-10,879999999.9999986,0.025,0
886666666.6666652,-2.180489594720257e-05,-8.440970405216261e-05,886666666.6666652,-1.144955800489318e-09,-4.363197856015546e-10,886666666.6666652,0.025,0
893333333.3333318,-2.233897768585112e-05,-8.339115993812587e-05,893333333.3333318,-1.134706864289759e-09,-4.046208434871044e-10,893333333.3333318,0.025,0
899999999.9999985,-2.285261700565413e-05,-8.238065089919741e-05,899999999.9999985,-1.123868402708175e-09,-3.738887144026523e-10,899999999.9999985,0.025,0
906666666.6666651,-2.334637205627512e-05,-8.137834469949732e-05,906666666.6666651,-1.112485614263784e-09,-3.441131071189821e-10,906666666.6666651,0.025,0
913333333.3333317,-2.382078901703083e-05,-8.03843931788138e-05,913333333.3333317,-1.100601769123999e-09,-3.152826301674969e-10,913333333.3333317,0.025,0
919999999.9999983,-2.427640213226826e-05,-7.939893307702577e-05,919999999.9999983,-1.088258251601931e-09,-2.873849059374872e-10,919999999.9999983,0.025,0
926666666.666665,-2.471373376660428e-05,-7.842208682423525e-05,926666666.666665,-1.075494604889984e-09,-2.60406677596157e-10,926666666.666665,0.025,0
933333333.3333316,-2.513329447798366e-05,-7.745396329776226e-05,933333333.3333316,-1.062348577616124e-09,-2.343339091430995e-10,933333333.3333316,0.025,0
939999999.9999982,-2.553558310735838e-05,-7.649465854686682e-05,939999999.9999982,-1.048856171849676e-09,-2.091518788969707e-10,939999999.9999982,0.025,0
946666666.6666648,-2.592108688275201e-05,-7.554425648642454e-05,946666666.6666648,-1.035051692216525e-09,-1.848452667277148e-10,946666666.6666648,0.025,0
953333333.3333315,-2.629028153655926e-05,-7.460282956038882e-05,953333333.3333315,-1.020967795819464e-09,-1.613982353261007e-10,953333333.3333315,0.025,0
959999999.9999981,-2.664363143475303e-05,-7.367043937622677e-05,959999999.9999981,-1.006635542689259e-09,-1.387945058056931e-10,959999999.9999981,0.025,0
966666666.6666647,-2.698158971631824e-05,-7.274713731118583e-05,966666666.6666647,-9.920844465212143e-10,-1.170174279266491e-10,966666666.6666647,0.025,0
973333333.3333313,-2.730459844205124e-05,-7.183296509148012e-05,973333333.3333313,-9.773425254778749e-10,-9.605004521753776e-11,973333333.3333313,0.025,0
979999999.999998,-2.761308875149963e-05,-7.092795534532351e-05,979999999.999998,-9.624363528646649e-10,-7.587515526619833e-11,979999999.999998,0.025,0
986666666.6666646,-2.790748102692139e-05,-7.003213213076732e-05,986666666.6666646,-9.473911075043669e-10,-5.647536544507247e-11,986666666.6666646,0.025,0
993333333.3333312,-2.818818506337415e-05,-6.91455114392941e-05,993333333.3333312,-9.322306236605508e-10,-3.783314432293857e-11,993333333.3333312,0.025,0
1000000000,-2.845560024412191e-05,-6.826810167607844e-05,1000000000,-9.169774403769302e-10,-1.993086900640512e-11,1000000000,0.025,0
