/Vin (R1=17500) X,/Vin (R1=17500) Y,/out0 (R1=17500) X,/out0 (R1=17500) Y,/out1 (R1=17500) X,/out1 (R1=17500) Y
-60,0.5,-60,0.06282357849025601,-60,0.06243222072010213
-58.6,0.5,-58.6,0.06305064097920093,-58.6,0.06264587369769158
-57.2,0.5,-57.2,0.06327349795828897,-57.2,0.06285910490826876
-55.8,0.5,-55.8,0.06349601594921982,-55.8,0.06307191453401709
-54.40000000000001,0.5,-54.40000000000001,0.06371819407446992,-54.40000000000001,0.06328430374706306
-53.00000000000001,0.5,-53.00000000000001,0.06394003143926154,-53.00000000000001,0.06349627371444072
-51.60000000000001,0.5,-51.60000000000001,0.06416152715396502,-51.60000000000001,0.06370782559956654
-50.20000000000001,0.5,-50.20000000000001,0.06438268033784351,-50.20000000000001,0.06391896056358695
-48.80000000000001,0.5,-48.80000000000001,0.06460349012254021,-48.80000000000001,0.06412967976661436
-47.40000000000001,0.5,-47.40000000000001,0.06482395565536227,-47.40000000000001,0.06433998436888094
-46.00000000000001,0.5,-46.00000000000001,0.06504407610230277,-46.00000000000001,0.06454987553177005
-44.60000000000002,0.5,-44.60000000000002,0.06526385065087234,-44.60000000000002,0.06475935441875705
-43.20000000000002,0.5,-43.20000000000002,0.06548327851267641,-43.20000000000002,0.06496842219626707
-41.80000000000002,0.5,-41.80000000000002,0.06570235892581784,-41.80000000000002,0.06517708003446315
-40.40000000000002,0.5,-40.40000000000002,0.06592109115707985,-40.40000000000002,0.06538532910792223
-39.00000000000002,0.5,-39.00000000000002,0.06613947450390192,-39.00000000000002,0.06559317059627687
-37.60000000000002,0.5,-37.60000000000002,0.06635750829619894,-37.60000000000002,0.06580060568475792
-36.20000000000002,0.5,-36.20000000000002,0.06657519189794958,-36.20000000000002,0.06600763556468861
-34.80000000000003,0.5,-34.80000000000003,0.06679252470867197,-34.80000000000003,0.06621426143391507
-33.40000000000003,0.5,-33.40000000000003,0.06700950616466038,-33.40000000000003,0.06642048449717265
-32.00000000000003,0.5,-32.00000000000003,0.06722613574011869,-32.00000000000003,0.06662630596640802
-30.60000000000003,0.5,-30.60000000000003,0.06744241294811609,-30.60000000000003,0.06683172706104572
-29.20000000000003,0.5,-29.20000000000003,0.06765833734138624,-29.20000000000003,0.06703674900821288
-27.80000000000003,0.5,-27.80000000000003,0.06787390851300762,-27.80000000000003,0.06724137304290206
-26.40000000000003,0.5,-26.40000000000003,0.06808912609693209,-26.40000000000003,0.06744560040812524
-25.00000000000004,0.5,-25.00000000000004,0.06830398976840506,-25.00000000000004,0.06764943235499725
-23.60000000000004,0.5,-23.60000000000004,0.06852007820782366,-23.60000000000004,0.06785438720358296
-22.20000000000004,0.5,-22.20000000000004,0.06873626531287547,-22.20000000000004,0.0680593831216237
-20.80000000000004,0.5,-20.80000000000004,0.06895210597510366,-20.80000000000004,0.06826399376554759
-19.40000000000004,0.5,-19.40000000000004,0.06916760002892812,-19.40000000000004,0.06846822042621407
-18.00000000000004,0.5,-18.00000000000004,0.0693827474020088,-18.00000000000004,0.06867206445347497
-16.60000000000004,0.5,-16.60000000000004,0.06959754806056637,-16.60000000000004,0.06887552720284944
-15.20000000000004,0.5,-15.20000000000004,0.06981200201295712,-15.20000000000004,0.06907861003910262
-13.80000000000004,0.5,-13.80000000000004,0.07002610930929194,-13.80000000000004,0.06928131433604647
-12.40000000000004,0.5,-12.40000000000004,0.07023987004093639,-12.40000000000004,0.06948364147632688
-11.00000000000004,0.5,-11.00000000000004,0.07045328433996635,-11.00000000000004,0.06968559285118944
-9.600000000000042,0.5,-9.600000000000042,0.0706663523785598,-9.600000000000042,0.0698871698602303
-8.200000000000042,0.5,-8.200000000000042,0.07087907436833295,-8.200000000000042,0.07008837391113436
-6.800000000000042,0.5,-6.800000000000042,0.07109145055960471,-6.800000000000042,0.07028920641938401
-5.400000000000041,0.5,-5.400000000000041,0.07130348124064968,-5.400000000000041,0.07048966880797865
-4.000000000000041,0.5,-4.000000000000041,0.07151516673686868,-4.000000000000041,0.07068976250711419
-2.600000000000041,0.5,-2.600000000000041,0.07172650740993614,-2.600000000000041,0.07088948895388826
-1.200000000000041,0.5,-1.200000000000041,0.07193750365692447,-1.200000000000041,0.07108884959195007
0.1999999999999589,0.5,0.1999999999999589,0.07214815590937057,0.1999999999999589,0.07128784587118325
1.599999999999959,0.5,1.599999999999959,0.07235846463233879,1.599999999999959,0.07148647924736638
