/out0 X,/out0 Y,/Vin X,/Vin Y
0,0.079766470202899,0,0.65
2e-05,0.08018247392220638,2e-05,0.6625333233564304
3.872210157895144e-05,0.08058839292650051,3.872210157895144e-05,0.6740904936129199
5.872210157895144e-05,0.08101697131408234,5.872210157895144e-05,0.6860647337765525
7.872210157895144e-05,0.08143608363473541,7.872210157895144e-05,0.6974702115445012
9.872210157895143e-05,0.08183674140423479,9.872210157895143e-05,0.7081270557190633
0.0001187221015789514,0.08221005964502542,0.0001187221015789514,0.7178672015015157
0.0001387221015789514,0.08254776102000594,0.0001387221015789514,0.7265370409743883
0.0001587221015789514,0.08284224437322578,0.0001587221015789514,0.7339998455900826
0.0001787221015789514,0.08308699299101011,0.0001787221015789514,0.7401379224617458
0.0001987221015789514,0.08327653749295003,0.0001987221015789514,0.7448544704504024
0.0002187221015789514,0.08340676494763648,0.0002187221015789514,0.7480751067767422
0.0002387221015789514,0.08347478816000371,0.0002387221015789514,0.7497490400819836
0.0002587221015789514,0.08347918151899233,0.0002587221015789514,0.749849871437944
0.0002787221015789514,0.08341980045462954,0.0002787221015789514,0.748376010673906
0.0002987221015789514,0.08329797634430756,0.0002987221015789514,0.7453507014545604
0.0003187221015789514,0.08311631314969158,0.0003187221015789514,0.7408216547135281
0.0003387221015789514,0.08287883848498374,0.0003387221015789514,0.7348602962234368
0.0003587221015789514,0.08259076159097332,0.0003587221015789514,0.7275606401688182
0.0003787221015789514,0.08225854120184008,0.0003787221015789514,0.7190378064862567
0.0003987221015789514,0.08188956830047404,0.0003987221015789514,0.7094262053542203
0.0004187221015789514,0.08149211585260485,0.0004187221015789514,0.6988774174642536
0.0004387221015789514,0.08107493585583446,0.0004387221015789514,0.6875578035029216
0.0004587221015789514,0.08064710171849145,0.0004587221015789514,0.6756458805444042
0.0004787221015789514,0.08021756021199382,0.0004787221015789514,0.6633295067295952
0.0004987221015789515,0.07979492777541722,0.0004987221015789515,0.650802918630999
0.0005187221015789515,0.07938707549643517,0.0005187221015789515,0.6382636680259518
0.0005387221015789516,0.07900096528767801,0.0005387221015789516,0.62590950638708
0.0005587221015789516,0.07864235382605919,0.0005587221015789516,0.6139352662234474
0.0005787221015789517,0.07831575031648946,0.0005787221015789517,0.6025297884554988
0.0005987221015789517,0.07802430673401205,0.0005987221015789517,0.5918729442809366
0.0006187221015789518,0.07776994681582083,0.0006187221015789518,0.5821327984984842
0.0006387221015789518,0.07755345891640382,0.0006387221015789518,0.5734629590256116
0.0006587221015789519,0.07737477714787459,0.0006587221015789519,0.5660001544099174
0.0006787221015789519,0.07723321035748865,0.0006787221015789519,0.5598620775382541
0.000698722101578952,0.07712777590413417,0.000698722101578952,0.5551455295495975
0.000718722101578952,0.07705743715686161,0.000718722101578952,0.5519248932232579
0.0007387221015789521,0.07702136660576346,0.0007387221015789521,0.5502509599180164
0.0007587221015789521,0.0770190798472177,0.0007587221015789521,0.550150128562056
0.0007787221015789522,0.07705055200325593,0.0007787221015789522,0.5516239893260941
0.0007987221015789523,0.07711619566692819,0.0007987221015789523,0.5546492985454399
0.0008187221015789523,0.07721681168144712,0.0008187221015789523,0.5591783452864721
0.0008387221015789524,0.07735340594589779,0.0008387221015789524,0.5651397037765635
0.0008587221015789524,0.07752699787168951,0.0008587221015789524,0.5724393598311822
0.0008787221015789525,0.07773831754210987,0.0008787221015789525,0.5809621935137438
0.0008987221015789525,0.07798755045940529,0.0008987221015789525,0.5905737946457802
0.0009187221015789526,0.07827401727949126,0.0009187221015789526,0.6011225825357471
0.0009387221015789526,0.07859598246647377,0.0009387221015789526,0.6124421964970792
0.0009587221015789527,0.07895044059436208,0.0009587221015789527,0.6243541194555966
0.0009787221015789527,0.07933309682801422,0.0009787221015789527,0.6366704932704056
0.0009987221015789528,0.07973832817324245,0.0009987221015789528,0.6491970813690018
0.001018722101578953,0.08015936348357389,0.001018722101578953,0.6617363319740491
0.001038722101578953,0.08058840576290492,0.001038722101578953,0.6740904936129208
0.001058722101578953,0.08101696721510698,0.001058722101578953,0.6860647337765534
0.001078722101578953,0.08143608643439892,0.001078722101578953,0.6974702115445021
0.001098722101578953,0.08183673860437139,0.001098722101578953,0.7081270557190641
0.001118722101578953,0.08221006242644109,0.001118722101578953,0.7178672015015164
0.001138722101578953,0.08254775826048932,0.001138722101578953,0.7265370409743889
0.001158722101578953,0.0828422471070638,0.001158722101578953,0.7339998455900831
0.001178722101578953,0.08308699028690437,0.001178722101578953,0.7401379224617463
0.001198722101578953,0.08327654016324845,0.001198722101578953,0.7448544704504028
0.001218722101578953,0.08340676231520783,0.001218722101578953,0.7480751067767424
0.001238722101578953,0.08347479075011993,0.001238722101578953,0.7497490400819837
0.001258722101578953,0.08347917897522814,0.001258722101578953,0.749849871437944
0.001278722101578954,0.08341980294814683,0.001278722101578954,0.7483760106739058
0.001298722101578954,0.08329797390421251,0.001298722101578954,0.7453507014545599
0.001318722101578954,0.0831163155336956,0.001318722101578954,0.7408216547135276
0.001338722101578954,0.08287883615962179,0.001338722101578954,0.7348602962234362
0.001358722101578954,0.08259076385603686,0.001358722101578954,0.7275606401688174
0.001378722101578954,0.08225853899822455,0.001378722101578954,0.7190378064862557
0.001398722101578954,0.08188957044230633,0.001398722101578954,0.7094262053542191
0.001418722101578954,0.08149211377251293,0.001418722101578954,0.6988774174642521
0.001438722101578954,0.08107493787516708,0.001438722101578954,0.6875578035029202
0.001458722101578954,0.08064709975880612,0.001458722101578954,0.6756458805444027
0.001478722101578954,0.08021756211431742,0.001478722101578954,0.6633295067295937
0.001498722101578954,0.07979492592827657,0.001498722101578954,0.6508029186309974
0.001518722101578954,0.07938707729124071,0.001518722101578954,0.6382636680259502
0.001538722101578954,0.0790009635422437,0.001538722101578954,0.6259095063870784
0.001558722101578954,0.07864235552520384,0.001558722101578954,0.6139352662234459
0.001578722101578954,0.07831574866044727,0.001578722101578954,0.6025297884554973
0.001598722101578954,0.07802430834994414,0.001598722101578954,0.5918729442809353
0.001618722101578954,0.077769945236887,0.001618722101578954,0.582132798498483
0.001638722101578954,0.07755346046125053,0.001638722101578954,0.5734629590256106
0.001658722101578955,0.07737477563469232,0.001658722101578955,0.5660001544099165
0.001678722101578955,0.07723321184167692,0.001678722101578955,0.5598620775382535
0.001698722101578955,0.0771277744469623,0.001698722101578955,0.5551455295495971
0.001718722101578955,0.07705743858885186,0.001718722101578955,0.5519248932232576
0.001738722101578955,0.0770213651971504,0.001738722101578955,0.5502509599180163
0.001758722101578955,0.07701908123403223,0.001758722101578955,0.5501501285620561
0.001778722101578955,0.07705055063683897,0.001778722101578955,0.5516239893260944
0.001798722101578955,0.07711619701446458,0.001798722101578955,0.5546492985454403
0.001818722101578955,0.07721681035168521,0.001818722101578955,0.5591783452864728
0.001838722101578955,0.07735340725940335,0.001838722101578955,0.5651397037765644
0.001858722101578955,0.07752699657300742,0.001858722101578955,0.5724393598311832
0.001878722101578955,0.07773831882738251,0.001878722101578955,0.580962193513745
0.001898722101578955,0.07798754918618121,0.001898722101578955,0.5905737946457815
0.001918722101578955,0.07827401854204223,0.001918722101578955,0.6011225825357485
0.001938722101578955,0.07859598121317651,0.001938722101578955,0.6124421964970808
0.001958722101578955,0.07895044183960193,0.001958722101578955,0.624354119455598
0.001978722101578955,0.07933309558994954,0.001978722101578955,0.6366704932704073
0.001998722101578955,0.07973832940511963,0.001998722101578955,0.6491970813690033
0.002018722101578955,0.08015936225749282,0.002018722101578955,0.6617363319740507
0.002038722101578956,0.08058840698346564,0.002038722101578956,0.6740904936129223
0.002058722101578956,0.08101696600011656,0.002058722101578956,0.6860647337765549
0.002078722101578956,0.0814360876433137,0.002078722101578956,0.6974702115445034
0.002098722101578956,0.0818367374021666,0.002098722101578956,0.7081270557190653
0.002118722101578956,0.08221006362072525,0.002118722101578956,0.7178672015015178
0.002138722101578956,0.0825477570756997,0.002138722101578956,0.72653704097439
0.002158722101578956,0.08284224828092206,0.002158722101578956,0.733999845590084
0.002178722101578956,0.08308698912560923,0.002178722101578956,0.740137922461747
0.002198722101578956,0.08327654131008994,0.002198722101578956,0.7448544704504032
0.002218722101578956,0.08340676118475386,0.002218722101578956,0.7480751067767426
0.002238722101578956,0.08347479186250448,0.002238722101578956,0.7497490400819838
0.002258722101578956,0.08347917788259578,0.002258722101578956,0.7498498714379438
0.002278722101578956,0.0834198040192882,0.002278722101578956,0.7483760106739056
0.002298722101578956,0.08329797285623461,0.002298722101578956,0.7453507014545595
0.002318722101578956,0.08311631655737982,0.002318722101578956,0.7408216547135269
0.002338722101578956,0.08287883516110013,0.002338722101578956,0.7348602962234353
0.002358722101578956,0.08259076482867531,0.002358722101578956,0.7275606401688162
0.002378722101578956,0.08225853805216383,0.002378722101578956,0.7190378064862544
0.002398722101578956,0.08188957136154423,0.002398722101578956,0.7094262053542177
0.002418722101578957,0.08149211287981407,0.002418722101578957,0.6988774174642508
0.002438722101578957,0.08107493874155007,0.002438722101578957,0.6875578035029185
0.002458722101578957,0.08064709891796949,0.002458722101578957,0.6756458805444011
0.002478722101578957,0.08021756293016034,0.002478722101578957,0.6633295067295921
0.002498722101578957,0.07979492513627198,0.002498722101578957,0.6508029186309958
0.002518722101578957,0.07938707806045964,0.002518722101578957,0.6382636680259486
0.002538722101578957,0.07900096279430781,0.002538722101578957,0.6259095063870769
0.002558722101578957,0.07864235625305969,0.002558722101578957,0.6139352662234445
0.002578722101578957,0.078315747951368,0.002578722101578957,0.6025297884554961
0.002598722101578957,0.07802430904186324,0.002598722101578957,0.591872944280934
0.002618722101578957,0.07776994456095254,0.002618722101578957,0.5821327984984817
0.002638722101578957,0.0775534611225695,0.002638722101578957,0.5734629590256095
0.002658722101578957,0.07737477498696371,0.002658722101578957,0.5660001544099156
0.002678722101578957,0.07723321247679953,0.002678722101578957,0.5598620775382528
0.002698722101578957,0.07712777382346456,0.002698722101578957,0.5551455295495964
0.002718722101578957,0.0770574392014475,0.002718722101578957,0.5519248932232572
0.002738722101578957,0.07702136459448319,0.002738722101578957,0.5502509599180162
0.002758722101578957,0.07701908182737638,0.002758722101578957,0.5501501285620563
0.002778722101578957,0.07705055005220546,0.002778722101578957,0.5516239893260946
0.002798722101578958,0.07711619759105096,0.002798722101578958,0.5546492985454408
0.002818722101578958,0.07721680978258216,0.002818722101578958,0.5591783452864735
0.002838722101578958,0.07735340782158023,0.002838722101578958,0.5651397037765651
0.002858722101578958,0.07752699601709839,0.002858722101578958,0.5724393598311841
0.002878722101578958,0.07773831937752131,0.002878722101578958,0.5809621935137461
0.002898722101578958,0.07798754864112953,0.002898722101578958,0.5905737946457831
0.002918722101578958,0.07827401908284337,0.002918722101578958,0.60112258253575
