/out0 X,/out0 Y,/Vin X,/Vin Y
0,0.08348439132242259,0,0.75
2e-05,0.08348512763146967,2e-05,0.75
4e-05,0.08348513101055123,4e-05,0.75
6.000000000000001e-05,0.08348513104612823,6.000000000000001e-05,0.75
8.000000000000001e-05,0.08348513101572728,8.000000000000001e-05,0.75
0.0001,0.08348513104534636,0.0001,0.75
0.00012,0.08348513101646558,0.00012,0.75
0.00014,0.08348513104485591,0.00014,0.75
0.00016,0.08348513101708904,0.00016,0.75
0.00018,0.08348513104424324,0.00018,0.75
0.0002,0.08348513101773861,0.0002,0.75
0.00022,0.08348513104369744,0.00022,0.75
0.00024,0.08348513101814881,0.00024,0.75
0.00026,0.08348513104311991,0.00026,0.75
0.00028,0.08348513101868239,0.00028,0.75
0.0003,0.08348513104280901,0.0003,0.75
0.00032,0.08348513101879645,0.00032,0.75
0.00034,0.08348513104248124,0.00034,0.75
0.00036,0.08348513101926058,0.00036,0.75
0.00038,0.0834851310421372,0.00038,0.75
0.0004,0.08348513101962615,0.0004,0.75
0.00042,0.08348513104173955,0.00042,0.75
0.00044,0.08348513102000632,0.00044,0.75
0.00046,0.08348513104155261,0.00046,0.75
0.00048,0.08348513102015263,0.00048,0.75
0.0005,0.08348513104114857,0.0005,0.75
0.0005200000000000001,0.0834851310207064,0.0005200000000000001,0.75
0.0005400000000000001,0.08348513104057106,0.0005400000000000001,0.75
0.0005600000000000002,0.08348513102127339,0.0005600000000000002,0.75
0.0005800000000000002,0.08348513104000556,0.0005800000000000002,0.75
0.0006000000000000003,0.08348513102186519,0.0006000000000000003,0.75
0.0006200000000000003,0.08348513103946506,0.0006200000000000003,0.75
0.0006400000000000004,0.08348513102215697,0.0006400000000000004,0.75
0.0006600000000000004,0.08348513103938277,0.0006600000000000004,0.75
0.0006800000000000005,0.08348513102231311,0.0006800000000000005,0.75
0.0007000000000000005,0.08348513103910692,0.0007000000000000005,0.75
0.0007200000000000006,0.08348513102272571,0.0007200000000000006,0.75
0.0007400000000000006,0.08348513103872743,0.0007400000000000006,0.75
0.0007600000000000007,0.08348513102303028,0.0007600000000000007,0.75
0.0007800000000000007,0.08348513103840954,0.0007800000000000007,0.75
0.0008000000000000008,0.0834851310232024,0.0008000000000000008,0.75
0.0008200000000000008,0.08348513103835754,0.0008200000000000008,0.75
0.0008400000000000009,0.08348513102319455,0.0008400000000000009,0.75
0.000860000000000001,0.08348513103819531,0.000860000000000001,0.75
0.000880000000000001,0.0834851310233483,0.000880000000000001,0.75
0.0009000000000000011,0.08348513103819258,0.0009000000000000011,0.75
0.0009200000000000011,0.08348513102366144,0.0009200000000000011,0.75
0.0009400000000000012,0.08348513103774166,0.0009400000000000012,0.75
0.0009600000000000012,0.08348513102387681,0.0009600000000000012,0.75
0.0009800000000000013,0.08348513103766629,0.0009800000000000013,0.75
0.001000000000000001,0.08348513102401932,0.001000000000000001,0.75
0.001020000000000001,0.08348513103740617,0.001020000000000001,0.75
0.001040000000000001,0.08348513102425781,0.001040000000000001,0.75
0.001060000000000001,0.08348513103708376,0.001060000000000001,0.75
0.001080000000000002,0.08348513102464722,0.001080000000000002,0.75
0.001100000000000002,0.08348513103692394,0.001100000000000002,0.75
0.001120000000000002,0.0834851310248443,0.001120000000000002,0.75
0.001140000000000002,0.08348513103662691,0.001140000000000002,0.75
0.001160000000000002,0.08348513102509662,0.001160000000000002,0.75
0.001180000000000002,0.08348513103637062,0.001180000000000002,0.75
0.001200000000000002,0.08348513102536381,0.001200000000000002,0.75
0.001220000000000002,0.0834851310360622,0.001220000000000002,0.75
0.001240000000000002,0.08348513102565465,0.001240000000000002,0.75
0.001260000000000002,0.08348513103580313,0.001260000000000002,0.75
0.001280000000000002,0.083485131025802,0.001280000000000002,0.75
0.001300000000000002,0.08348513103566552,0.001300000000000002,0.75
0.001320000000000002,0.08348513102606812,0.001320000000000002,0.75
0.001340000000000002,0.08348513103537727,0.001340000000000002,0.75
0.001360000000000002,0.08348513102618682,0.001360000000000002,0.75
0.001380000000000002,0.08348513103541881,0.001380000000000002,0.75
0.001400000000000002,0.0834851310262328,0.001400000000000002,0.75
0.001420000000000002,0.08348513103520415,0.001420000000000002,0.75
0.001440000000000002,0.08348513102649337,0.001440000000000002,0.75
0.001460000000000003,0.08348513103493942,0.001460000000000003,0.75
0.001480000000000003,0.08348513102658879,0.001480000000000003,0.75
0.001500000000000003,0.08348513103486641,0.001500000000000003,0.75
0.001520000000000003,0.08348513102684238,0.001520000000000003,0.75
