signal,mean_bit0,variance_bit0,slope_bit0,mean_bit1,variance_bit1,slope_bit1,mean_bit2,variance_bit2,slope_bit2,mean_bit3,variance_bit3,slope_bit3
1,7.369521627127212e-05,3.9799330814054897e-29,8.351857652665659e-07,7.369521627082732e-05,1.9685196471712148e-30,-8.753219484259557e-08,7.369521627094827e-05,6.670195980750322e-30,-4.0660545397613134e-07,6.437806357497781e-05,1.8677511233504024e-31,-1.244907987642843e-08
2,7.369521626939445e-05,,,7.369521626940655e-05,,,7.369521626950323e-05,,,6.437806354952049e-05,,
3,7.369521627271524e-05,,,7.369521627268735e-05,,,7.369521627554995e-05,,,6.437806369152064e-05,,
4,7.369521627064685e-05,2.7275708553685385e-30,1.6679136789331417e-06,7.369521627028939e-05,1.339868210091884e-29,9.571107179455918e-06,7.369521626960375e-05,4.238535832494129e-28,-4.238634040868477e-05,6.437806395829808e-05,4.645130576495436e-24,0.004273898230490361
5,7.369521627022599e-05,1.0453979209166626e-29,-2.3039224234548512e-05,7.36952162715046e-05,3.495599875077769e-30,3.918368351683544e-06,7.369521627365902e-05,3.481352322774386e-28,1.3794721955679832e-05,6.437806349591531e-05,3.801041912566195e-24,0.009806849192961485
6,7.369521627106958e-05,8.0475177509308e-30,-1.2602223479022118e-05,7.369521627062301e-05,4.532039762130284e-30,-1.6417325306628676e-05,7.369521626955919e-05,1.5637827299309783e-28,7.126550584800213e-05,6.437806351092895e-05,1.0345101930173893e-25,0.0017160216096665116
7,7.369521627127311e-05,6.530536360458296e-31,-7.541157889934486e-07,7.369521627121931e-05,8.699456984352917e-30,-7.054100562849028e-05,7.369521627088655e-05,1.2600390422309059e-29,4.391822988862628e-05,6.437806361022051e-05,2.1102086778239308e-26,0.0013347363335414124
8,7.369521627082219e-05,1.6404932766653243e-30,-1.5154889157451762e-07,7.369521627113618e-05,5.822544127235152e-30,-1.1616535777677909e-05,7.369521627129347e-05,1.2588114374073593e-29,1.143495631910519e-05,6.43780635868497e-05,4.038156237495471e-26,0.0014455036632181244
9,7.359084889981704e-05,1.252721049409143e-12,-3659.4854804043903,7.369475302481576e-05,1.184947033124627e-17,-13.483622429790843,7.369545712628972e-05,1.212368278374401e-16,-4.854775282721126,2.4388548791273327e-05,3.121854667290915e-08,-1155541.407693351
10,2.1161992716247657,4.673397425223163,57531437576.32732,7.369580948488374e-05,6.780452426363217e-16,-15.923457503816884,7.369553681638558e-05,7.383839347861167e-17,10.159462613128719,0.00021512018437482095,3.0310863066055135e-06,20098952.14784229
