v /net06; tran (V) X,v /net06; tran (V) Y,v /net09; tran (V) X,v /net09; tran (V) Y,v /net08; tran (V) X,v /net08; tran (V) Y,v /net07; tran (V) X,v /net07; tran (V) Y,v /vout; tran (V) X,v /vout; tran (V) Y
0,0,0,0,0,0,0,0,0,0.1015510885666157
1e-10,0,1e-10,0,1e-10,0,1e-10,0,1e-10,0.1015527808036789
3e-10,0,3e-10,0,3e-10,0,3e-10,0,3e-10,0.1015520303841499
7e-10,0,7e-10,0,7e-10,0,7e-10,0,7e-10,0.1015518145169342
1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0.1015519560091165
3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0.1015518386739591
4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0.1015519429358556
6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0.1015518501279078
6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0.3124999999999987,6.312499999999999e-09,0.1215125049531342
6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0.9374999999999959,6.437499999999999e-09,0.1624460179830469
6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,2.187499999999991,6.687499999999998e-09,0.2443927098490794
6.954403008408266e-09,0,6.954403008408266e-09,0,6.954403008408266e-09,0,6.954403008408266e-09,3.522015042041332,6.954403008408266e-09,0.3316571840030465
7.102201504204133e-09,0,7.102201504204133e-09,0,7.102201504204133e-09,0,7.102201504204133e-09,4.261007521020668,7.102201504204133e-09,0.3799848376383818
7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999,7.25e-09,0.428190808249194
7.292371525347699e-09,0,7.292371525347699e-09,0,7.292371525347699e-09,0,7.292371525347699e-09,5,7.292371525347699e-09,0.4286681468024807
7.377114576043099e-09,0,7.377114576043099e-09,0,7.377114576043099e-09,0,7.377114576043099e-09,5,7.377114576043099e-09,0.4287742406989754
7.467300175723417e-09,0,7.467300175723417e-09,0,7.467300175723417e-09,0,7.467300175723417e-09,5,7.467300175723417e-09,0.42872095144962
7.616536914001192e-09,0,7.616536914001192e-09,0,7.616536914001192e-09,0,7.616536914001192e-09,5,7.616536914001192e-09,0.4287731962763154
7.760837225681444e-09,0,7.760837225681444e-09,0,7.760837225681444e-09,0,7.760837225681444e-09,5,7.760837225681444e-09,0.4287545878870809
7.806285834081614e-09,0,7.806285834081614e-09,0,7.806285834081614e-09,0,7.806285834081614e-09,5,7.806285834081614e-09,0.4287729209735361
