v /net06; tran (V) X,v /net06; tran (V) Y,v /net09; tran (V) X,v /net09; tran (V) Y,v /net08; tran (V) X,v /net08; tran (V) Y,v /net07; tran (V) X,v /net07; tran (V) Y,v /vout; tran (V) X,v /vout; tran (V) Y
0,0,0,0,0,0,0,0,0,0.09432508050109441
1e-10,0,1e-10,0,1e-10,0,1e-10,0,1e-10,0.09432498280096373
3e-10,0,3e-10,0,3e-10,0,3e-10,0,3e-10,0.09432499407511082
7e-10,0,7e-10,0,7e-10,0,7e-10,0,7e-10,0.09432499974371462
1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0.09432499484144129
3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0.09432499937234556
4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0.09432499505327988
6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0.09432499917997518
6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0.3124999999999987,6.312499999999999e-09,0.1133754953041685
6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0.9374999999999959,6.437499999999999e-09,0.1527020961365
6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,2.187499999999991,6.687499999999998e-09,0.2332431975641673
6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,3.593749999999997,6.968749999999999e-09,0.3265586254057035
7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999,7.25e-09,0.4223160880939568
7.390625e-09,0,7.390625e-09,0,7.390625e-09,0,7.390625e-09,5,7.390625e-09,0.4230783409572894
7.608241403498298e-09,0,7.608241403498298e-09,0,7.608241403498298e-09,0,7.608241403498298e-09,5,7.608241403498298e-09,0.4231721562515976
7.821994658774723e-09,0,7.821994658774723e-09,0,7.821994658774723e-09,0,7.821994658774723e-09,5,7.821994658774723e-09,0.423098626598195
8.249501169327575e-09,0,8.249501169327575e-09,0,8.249501169327575e-09,0,8.249501169327575e-09,5,8.249501169327575e-09,0.4231571329960254
9.001933333171412e-09,0,9.001933333171412e-09,0,9.001933333171412e-09,0,9.001933333171412e-09,5,9.001933333171412e-09,0.4231060138245534
1.019439575437589e-08,0,1.019439575437589e-08,0,1.019439575437589e-08,0,1.019439575437589e-08,5,1.019439575437589e-08,0.4231532220518227
1.134719787718795e-08,0,1.134719787718795e-08,0,1.134719787718795e-08,0,1.134719787718795e-08,5,1.134719787718795e-08,0.4231088842620495
1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5,1.25e-08,0.4231503506739518
1.25625e-08,0,1.25625e-08,0,1.25625e-08,0.3124999999999987,1.25625e-08,5,1.25625e-08,0.4643659582586216
1.26875e-08,0,1.26875e-08,0,1.26875e-08,0.9374999999999959,1.26875e-08,5,1.26875e-08,0.5484267747863812
1.274791230358586e-08,0,1.274791230358586e-08,0,1.274791230358586e-08,1.239561517929322,1.274791230358586e-08,5,1.274791230358586e-08,0.588639968917498
1.286873691075759e-08,0,1.286873691075759e-08,0,1.286873691075759e-08,1.843684553787975,1.286873691075759e-08,5,1.286873691075759e-08,0.6678832806145981
1.299968558209719e-08,0,1.299968558209719e-08,0,1.299968558209719e-08,2.498427910485948,1.299968558209719e-08,5,1.299968558209719e-08,0.7531572687297645
1.311168486400989e-08,0,1.311168486400989e-08,0,1.311168486400989e-08,3.058424320049461,1.311168486400989e-08,5,1.311168486400989e-08,0.8259021869462252
1.326823226330928e-08,0,1.326823226330928e-08,0,1.326823226330928e-08,3.841161316546404,1.326823226330928e-08,5,1.326823226330928e-08,0.9273851560143749
1.338411613165464e-08,0,1.338411613165464e-08,0,1.338411613165464e-08,4.420580658273195,1.338411613165464e-08,5,1.338411613165464e-08,1.002387881649119
1.35e-08,0,1.35e-08,0,1.35e-08,4.999999999999995,1.35e-08,5,1.35e-08,1.077305297039494
1.357591280354414e-08,0,1.357591280354414e-08,0,1.357591280354414e-08,5,1.357591280354414e-08,4.62043598227932,1.357591280354414e-08,1.05355072949044
1.366550648847365e-08,0,1.366550648847365e-08,0,1.366550648847365e-08,5,1.366550648847365e-08,4.172467557631765,1.366550648847365e-08,1.024619205735894
1.375260107718687e-08,0,1.375260107718687e-08,0,1.375260107718687e-08,5,1.375260107718687e-08,3.736994614065625,1.375260107718687e-08,0.9964377330579987
1.392679025461333e-08,0,1.392679025461333e-08,0,1.392679025461333e-08,5,1.392679025461333e-08,2.866048726933347,1.392679025461333e-08,0.9401637938210072
1.414688032743483e-08,0,1.414688032743483e-08,0,1.414688032743483e-08,5,1.414688032743483e-08,1.765598362825828,1.414688032743483e-08,0.8688835240148718
1.45e-08,0,1.45e-08,0,1.45e-08,5,1.45e-08,0,1.45e-08,0.7544621251445193
1.461302433620323e-08,0,1.461302433620323e-08,0,1.461302433620323e-08,5,1.461302433620323e-08,0,1.461302433620323e-08,0.7541952150791787
1.482178476978993e-08,0,1.482178476978993e-08,0,1.482178476978993e-08,5,1.482178476978993e-08,0,1.482178476978993e-08,0.7541952736649493
1.504765766007149e-08,0,1.504765766007149e-08,0,1.504765766007149e-08,5,1.504765766007149e-08,0,1.504765766007149e-08,0.7542017375815379
1.549940344063462e-08,0,1.549940344063462e-08,0,1.549940344063462e-08,5,1.549940344063462e-08,0,1.549940344063462e-08,0.754205814066704
1.607271162109415e-08,0,1.607271162109415e-08,0,1.607271162109415e-08,5,1.607271162109415e-08,0,1.607271162109415e-08,0.7542171078185039
1.701303428842539e-08,0,1.701303428842539e-08,0,1.701303428842539e-08,5,1.701303428842539e-08,0,1.701303428842539e-08,0.7542221616992225
1.78815171442127e-08,0,1.78815171442127e-08,0,1.78815171442127e-08,5,1.78815171442127e-08,0,1.78815171442127e-08,0.7542312988376654
1.875e-08,0,1.875e-08,0,1.875e-08,5,1.875e-08,0,1.875e-08,0.754231272406922
1.906169949427795e-08,0,1.906169949427795e-08,0,1.906169949427795e-08,5,1.906169949427795e-08,1.558497471389733,1.906169949427795e-08,0.8550587451177633
1.940584974713897e-08,0,1.940584974713897e-08,0,1.940584974713897e-08,5,1.940584974713897e-08,3.279248735694872,1.940584974713897e-08,0.9664779537434387
1.957792487356948e-08,0,1.957792487356948e-08,0,1.957792487356948e-08,5,1.957792487356948e-08,4.139624367847425,1.957792487356948e-08,1.022090049794315
1.975e-08,0,1.975e-08,0,1.975e-08,5,1.975e-08,4.999999999999995,1.975e-08,1.077710618334633
1.991391814546814e-08,0,1.991391814546814e-08,0,1.991391814546814e-08,5,1.991391814546814e-08,5,1.991391814546814e-08,1.077952907306325
2.009787457141191e-08,0,2.009787457141191e-08,0,2.009787457141191e-08,5,2.009787457141191e-08,5,2.009787457141191e-08,1.077951634293377
2.028336513467269e-08,0,2.028336513467269e-08,0,2.028336513467269e-08,5,2.028336513467269e-08,5,2.028336513467269e-08,1.077933697232054
2.065434626119425e-08,0,2.065434626119425e-08,0,2.065434626119425e-08,5,2.065434626119425e-08,5,2.065434626119425e-08,1.077957264536451
2.131315408469474e-08,0,2.131315408469474e-08,0,2.131315408469474e-08,5,2.131315408469474e-08,5,2.131315408469474e-08,1.077938915379539
2.263076973169572e-08,0,2.263076973169572e-08,0,2.263076973169572e-08,5,2.263076973169572e-08,5,2.263076973169572e-08,1.077963849428803
2.381538486584786e-08,0,2.381538486584786e-08,0,2.381538486584786e-08,5,2.381538486584786e-08,5,2.381538486584786e-08,1.077943875708861
2.5e-08,0,2.5e-08,0,2.5e-08,5,2.5e-08,5,2.5e-08,1.077967232740673
2.513669866201993e-08,0,2.513669866201993e-08,0.6834933100996704,2.513669866201993e-08,5,2.513669866201993e-08,5,2.513669866201993e-08,1.253473056677178
2.539408933939562e-08,0,2.539408933939562e-08,1.970446696978093,2.539408933939562e-08,5,2.539408933939562e-08,5,2.539408933939562e-08,1.585581999738348
2.565220034069377e-08,0,2.565220034069377e-08,3.261001703468849,2.565220034069377e-08,5,2.565220034069377e-08,5,2.565220034069377e-08,1.920110177924234
2.6e-08,0,2.6e-08,4.999999999999995,2.6e-08,5,2.6e-08,5,2.6e-08,2.376169603169113
2.607154871834686e-08,0,2.607154871834686e-08,5,2.607154871834686e-08,4.642256408265683,2.607154871834686e-08,4.64225640826568,2.607154871834686e-08,2.306795889435756
2.618530082220301e-08,0,2.618530082220301e-08,5,2.618530082220301e-08,4.073495888984936,2.618530082220301e-08,4.073495888984931,2.618530082220301e-08,2.194536997416865
2.629062847599702e-08,0,2.629062847599702e-08,5,2.629062847599702e-08,3.546857620014908,2.629062847599702e-08,3.546857620014904,2.629062847599702e-08,2.091016983718397
2.648799683051032e-08,0,2.648799683051032e-08,5,2.648799683051032e-08,2.560015847448416,2.648799683051032e-08,2.560015847448412,2.648799683051032e-08,1.897919400129349
2.664750697473967e-08,0,2.664750697473967e-08,5,2.664750697473967e-08,1.762465126301628,2.664750697473967e-08,1.762465126301624,2.664750697473967e-08,1.742707167407048
2.682375348736983e-08,0,2.682375348736983e-08,5,2.682375348736983e-08,0.8812325631508289,2.682375348736983e-08,0.8812325631508244,2.682375348736983e-08,1.571788466328301
2.7e-08,0,2.7e-08,5,2.7e-08,1.332267629550188e-14,2.7e-08,8.881784197001252e-15,2.7e-08,1.401253702569536
2.709581414672523e-08,0,2.709581414672523e-08,5,2.709581414672523e-08,0,2.709581414672523e-08,0,2.709581414672523e-08,1.400546308808449
2.720993966871596e-08,0,2.720993966871596e-08,5,2.720993966871596e-08,0,2.720993966871596e-08,0,2.720993966871596e-08,1.400541593433214
2.73186475650517e-08,0,2.73186475650517e-08,5,2.73186475650517e-08,0,2.73186475650517e-08,0,2.73186475650517e-08,1.400575523619427
2.75360633577232e-08,0,2.75360633577232e-08,5,2.75360633577232e-08,0,2.75360633577232e-08,0,2.75360633577232e-08,1.400538305433913
2.775572036790856e-08,0,2.775572036790856e-08,5,2.775572036790856e-08,0,2.775572036790856e-08,0,2.775572036790856e-08,1.400576417943268
2.819503438827929e-08,0,2.819503438827929e-08,5,2.819503438827929e-08,0,2.819503438827929e-08,0,2.819503438827929e-08,1.400536470124988
2.907366242902075e-08,0,2.907366242902075e-08,5,2.907366242902075e-08,0,2.907366242902075e-08,0,2.907366242902075e-08,1.400575663416056
3.016183121451037e-08,0,3.016183121451037e-08,5,3.016183121451037e-08,0,3.016183121451037e-08,0,3.016183121451037e-08,1.400535729745331
3.125e-08,0,3.125e-08,5,3.125e-08,0,3.125e-08,0,3.125e-08,1.400575888530093
3.157966563334585e-08,0,3.157966563334585e-08,5,3.157966563334585e-08,0,3.157966563334585e-08,1.648328166729252,3.157966563334585e-08,1.506644669989001
3.191483281667292e-08,0,3.191483281667292e-08,5,3.191483281667292e-08,0,3.191483281667292e-08,3.324164083364615,3.191483281667292e-08,1.6148420383177
3.225e-08,0,3.225e-08,5,3.225e-08,0,3.225e-08,5,3.225e-08,1.723230792007516
3.247870359783301e-08,0,3.247870359783301e-08,5,3.247870359783301e-08,0,3.247870359783301e-08,5,3.247870359783301e-08,1.723443899707702
3.274301184702343e-08,0,3.274301184702343e-08,5,3.274301184702343e-08,0,3.274301184702343e-08,5,3.274301184702343e-08,1.723435151433233
3.300034251628819e-08,0,3.300034251628819e-08,5,3.300034251628819e-08,0,3.300034251628819e-08,5,3.300034251628819e-08,1.723447674860519
3.351500385481773e-08,0,3.351500385481773e-08,5,3.351500385481773e-08,0,3.351500385481773e-08,5,3.351500385481773e-08,1.723436674476138
3.426296366753166e-08,0,3.426296366753166e-08,5,3.426296366753166e-08,0,3.426296366753166e-08,5,3.426296366753166e-08,1.723449577923702
3.556383949480539e-08,0,3.556383949480539e-08,5,3.556383949480539e-08,0,3.556383949480539e-08,5,3.556383949480539e-08,1.723438606657736
3.75e-08,0,3.75e-08,5,3.75e-08,0,3.75e-08,5,3.75e-08,1.723451607734733
3.777584093188753e-08,0,3.777584093188753e-08,5,3.777584093188753e-08,1.379204659437669,3.777584093188753e-08,5,3.777584093188753e-08,1.901925814840821
3.813792046594377e-08,0,3.813792046594377e-08,5,3.813792046594377e-08,3.189602329718841,3.813792046594377e-08,5,3.813792046594377e-08,2.138412408123109
3.85e-08,0,3.85e-08,5,3.85e-08,5,3.85e-08,5,3.85e-08,2.376552080978511
3.86219104544128e-08,0,3.86219104544128e-08,5,3.86219104544128e-08,5,3.86219104544128e-08,4.390447727935997,3.86219104544128e-08,2.336969905154158
3.879226098574708e-08,0,3.879226098574708e-08,5,3.879226098574708e-08,5,3.879226098574708e-08,3.538695071264605,3.879226098574708e-08,2.280830077648309
3.89488582747415e-08,0,3.89488582747415e-08,5,3.89488582747415e-08,5,3.89488582747415e-08,2.755708626292506,3.89488582747415e-08,2.229339826985111
3.926205285273034e-08,0,3.926205285273034e-08,5,3.926205285273034e-08,5,3.926205285273034e-08,1.189735736348307,3.926205285273034e-08,2.126560367864564
3.95e-08,0,3.95e-08,5,3.95e-08,5,3.95e-08,0,3.95e-08,2.048736885604142
3.969235237944525e-08,0,3.969235237944525e-08,5,3.969235237944525e-08,5,3.969235237944525e-08,0,3.969235237944525e-08,2.048521751775192
3.991889609030631e-08,0,3.991889609030631e-08,5,3.991889609030631e-08,5,3.991889609030631e-08,0,3.991889609030631e-08,2.048530158663254
4.013631108643732e-08,0,4.013631108643732e-08,5,4.013631108643732e-08,5,4.013631108643732e-08,0,4.013631108643732e-08,2.048519972715899
4.057114107869932e-08,0,4.057114107869932e-08,5,4.057114107869932e-08,5,4.057114107869932e-08,0,4.057114107869932e-08,2.048530229067373
4.119708546181937e-08,0,4.119708546181937e-08,5,4.119708546181937e-08,5,4.119708546181937e-08,0,4.119708546181937e-08,2.048520378316334
4.232128739088734e-08,0,4.232128739088734e-08,5,4.232128739088734e-08,5,4.232128739088734e-08,0,4.232128739088734e-08,2.048530811433448
4.375e-08,0,4.375e-08,5,4.375e-08,5,4.375e-08,0,4.375e-08,2.048521074834315
4.410447434633699e-08,0,4.410447434633699e-08,5,4.410447434633699e-08,5,4.410447434633699e-08,1.77237173168496,4.410447434633699e-08,2.164347582711786
4.442723717316849e-08,0,4.442723717316849e-08,5,4.442723717316849e-08,5,4.442723717316849e-08,3.386185865842469,4.442723717316849e-08,2.270405382074755
4.475e-08,0,4.475e-08,5,4.475e-08,5,4.475e-08,5,4.475e-08,2.37679482945653
4.497370109701752e-08,0,4.497370109701752e-08,5,4.497370109701752e-08,5,4.497370109701752e-08,5,4.497370109701752e-08,2.376990796389756
4.523173423594758e-08,0,4.523173423594758e-08,5,4.523173423594758e-08,5,4.523173423594758e-08,5,4.523173423594758e-08,2.376986561487925
4.548337724447583e-08,0,4.548337724447583e-08,5,4.548337724447583e-08,5,4.548337724447583e-08,5,4.548337724447583e-08,2.376992178390649
4.598666326153231e-08,0,4.598666326153231e-08,5,4.598666326153231e-08,5,4.598666326153231e-08,5,4.598666326153231e-08,2.37698777385684
4.673243046885639e-08,0,4.673243046885639e-08,5,4.673243046885639e-08,5,4.673243046885639e-08,5,4.673243046885639e-08,2.376993212212176
4.80543667899532e-08,0,4.80543667899532e-08,5,4.80543667899532e-08,5,4.80543667899532e-08,5,4.80543667899532e-08,2.376989137586448
5e-08,0,5e-08,5,5e-08,5,5e-08,5,5e-08,2.376994542402259
5.011900625156068e-08,0.5950312578034173,5.011900625156068e-08,5,5.011900625156068e-08,5,5.011900625156068e-08,5,5.011900625156068e-08,2.690597945414695
5.030472130992323e-08,1.523606549616182,5.030472130992323e-08,5,5.030472130992323e-08,5,5.030472130992323e-08,5,5.030472130992323e-08,3.184046186995338
5.045006495027418e-08,2.250324751370906,5.045006495027418e-08,5,5.045006495027418e-08,5,5.045006495027418e-08,5,5.045006495027418e-08,3.569438064454796
5.048451022173128e-08,2.422551108656394,5.048451022173128e-08,5,5.048451022173128e-08,5,5.048451022173128e-08,5,5.048451022173128e-08,3.660846534581814
5.055340076464547e-08,2.767003823227369,5.055340076464547e-08,5,5.055340076464547e-08,5,5.055340076464547e-08,5,5.055340076464547e-08,3.843131394225581
5.067077656067416e-08,3.353882803370788,5.067077656067416e-08,5,5.067077656067416e-08,5,5.067077656067416e-08,5,5.067077656067416e-08,4.153439530374254
5.085971976951039e-08,4.298598847551949,5.085971976951039e-08,5,5.085971976951039e-08,5,5.085971976951039e-08,5,5.085971976951039e-08,4.644909587064801
5.099999999999999e-08,4.999999999999979,5.099999999999999e-08,5,5.099999999999999e-08,5,5.099999999999999e-08,5,5.099999999999999e-08,4.997318811503547
5.102580711312033e-08,5,5.102580711312033e-08,4.870964434398344,5.102580711312033e-08,4.870964434398352,5.102580711312033e-08,4.870964434398347,5.102580711312033e-08,4.945166366858017
5.1077421339361e-08,5,5.1077421339361e-08,4.612893303194997,5.1077421339361e-08,4.612893303195006,5.1077421339361e-08,4.612893303195001,5.1077421339361e-08,4.832723346802183
5.112266482041505e-08,5,5.112266482041505e-08,4.38667589792474,5.112266482041505e-08,4.386675897924748,5.112266482041505e-08,4.386675897924745,5.112266482041505e-08,4.732419335456077
5.120064936839395e-08,5,5.120064936839395e-08,3.996753158030224,5.120064936839395e-08,3.996753158030232,5.120064936839395e-08,3.996753158030228,5.120064936839395e-08,4.558535967863808
5.131295411815107e-08,5,5.131295411815107e-08,3.435229409244616,5.131295411815107e-08,3.435229409244624,5.131295411815107e-08,3.43522940924462,5.131295411815107e-08,4.3026955584977
5.147594841539597e-08,5,5.147594841539597e-08,2.620257923020138,5.147594841539597e-08,2.620257923020146,5.147594841539597e-08,2.620257923020142,5.147594841539597e-08,3.926539345686419
5.170479860104014e-08,5,5.170479860104014e-08,1.476006994799281,5.170479860104014e-08,1.476006994799289,5.170479860104014e-08,1.476006994799285,5.170479860104014e-08,3.395681988091417
5.185239930052007e-08,5,5.185239930052007e-08,0.7380034973996432,5.185239930052007e-08,0.7380034973996512,5.185239930052007e-08,0.7380034973996468,5.185239930052007e-08,3.052850875583981
5.2e-08,5,5.2e-08,0,5.2e-08,1.332267629550188e-14,5.2e-08,8.881784197001252e-15,5.2e-08,2.709366600480288
5.204761599503234e-08,5,5.204761599503234e-08,0,5.204761599503234e-08,0,5.204761599503234e-08,0,5.204761599503234e-08,2.708119542726596
5.21178289095215e-08,5,5.21178289095215e-08,0,5.21178289095215e-08,0,5.21178289095215e-08,0,5.21178289095215e-08,2.708135439051558
5.218248479231642e-08,5,5.218248479231642e-08,0,5.218248479231642e-08,0,5.218248479231642e-08,0,5.218248479231642e-08,2.708162364310173
5.228956781156574e-08,5,5.228956781156574e-08,0,5.228956781156574e-08,0,5.228956781156574e-08,0,5.228956781156574e-08,2.708131417373569
5.241084053807746e-08,5,5.241084053807746e-08,0,5.241084053807746e-08,0,5.241084053807746e-08,0,5.241084053807746e-08,2.70816463454266
5.25940623771623e-08,5,5.25940623771623e-08,0,5.25940623771623e-08,0,5.25940623771623e-08,0,5.25940623771623e-08,2.708131244015708
5.292371461368176e-08,5,5.292371461368176e-08,0,5.292371461368176e-08,0,5.292371461368176e-08,0,5.292371461368176e-08,2.708164054424745
5.340846734191821e-08,5,5.340846734191821e-08,0,5.340846734191821e-08,0,5.340846734191821e-08,0,5.340846734191821e-08,2.708131018260666
5.422202955052167e-08,5,5.422202955052167e-08,0,5.422202955052167e-08,0,5.422202955052167e-08,0,5.422202955052167e-08,2.708163168447528
5.523601477526083e-08,5,5.523601477526083e-08,0,5.523601477526083e-08,0,5.523601477526083e-08,0,5.523601477526083e-08,2.708130233629289
5.625e-08,5,5.625e-08,0,5.625e-08,0,5.625e-08,0,5.625e-08,2.708162184738048
5.657218591623384e-08,5,5.657218591623384e-08,0,5.657218591623384e-08,0,5.657218591623384e-08,1.610929581169211,5.657218591623384e-08,2.814917591486287
5.691109295811692e-08,5,5.691109295811692e-08,0,5.691109295811692e-08,0,5.691109295811692e-08,3.305464790584611,5.691109295811692e-08,2.927481497254567
5.725e-08,5,5.725e-08,0,5.725e-08,0,5.725e-08,5,5.725e-08,3.040047373967252
5.741945352094154e-08,5,5.741945352094154e-08,0,5.741945352094154e-08,0,5.741945352094154e-08,5,5.741945352094154e-08,3.04024827272756
5.766909481338629e-08,5,5.766909481338629e-08,0,5.766909481338629e-08,0,5.766909481338629e-08,5,5.766909481338629e-08,3.040246899807273
5.790978687302211e-08,5,5.790978687302211e-08,0,5.790978687302211e-08,0,5.790978687302211e-08,5,5.790978687302211e-08,3.040247456333349
5.839117099229376e-08,5,5.839117099229376e-08,0,5.839117099229376e-08,0,5.839117099229376e-08,5,5.839117099229376e-08,3.040247386670683
5.906877043666915e-08,5,5.906877043666915e-08,0,5.906877043666915e-08,0,5.906877043666915e-08,5,5.906877043666915e-08,3.040247616684778
6.018759156325373e-08,5,6.018759156325373e-08,0,6.018759156325373e-08,0,6.018759156325373e-08,5,6.018759156325373e-08,3.040247789460413
6.134379578162686e-08,5,6.134379578162686e-08,0,6.134379578162686e-08,0,6.134379578162686e-08,5,6.134379578162686e-08,3.040247955551623
6.25e-08,5,6.25e-08,0,6.25e-08,0,6.25e-08,5,6.25e-08,3.040248128193705
6.25625e-08,5,6.25625e-08,0,6.25625e-08,0.3125000000000235,6.25625e-08,5,6.25625e-08,3.08135817436359
6.268750000000001e-08,5,6.268750000000001e-08,0,6.268750000000001e-08,0.9375000000000704,6.268750000000001e-08,5,6.268750000000001e-08,3.164360270221977
6.293750000000003e-08,5,6.293750000000003e-08,0,6.293750000000003e-08,2.187500000000164,6.293750000000003e-08,5,6.293750000000003e-08,3.330304526884374
6.32648745984269e-08,5,6.32648745984269e-08,0,6.32648745984269e-08,3.82437299213449,6.32648745984269e-08,5,6.32648745984269e-08,3.54740990395381
6.349999999999999e-08,5,6.349999999999999e-08,0,6.349999999999999e-08,4.999999999999979,6.349999999999999e-08,5,6.349999999999999e-08,3.703197582282643
6.360881281051053e-08,5,6.360881281051053e-08,0,6.360881281051053e-08,5,6.360881281051053e-08,4.455935947447329,6.360881281051053e-08,3.667830774003816
6.374952834623529e-08,5,6.374952834623529e-08,0,6.374952834623529e-08,5,6.374952834623529e-08,3.752358268823558,6.374952834623529e-08,3.621239318573945
6.387591188563337e-08,5,6.387591188563337e-08,0,6.387591188563337e-08,5,6.387591188563337e-08,3.120440571833148,6.387591188563337e-08,3.579352448899012
6.412867896442953e-08,5,6.412867896442953e-08,0,6.412867896442953e-08,5,6.412867896442953e-08,1.856605177852329,6.412867896442953e-08,3.495582396445635
6.431433948221476e-08,5,6.431433948221476e-08,0,6.431433948221476e-08,5,6.431433948221476e-08,0.9283025889261856,6.431433948221476e-08,3.434008673634605
6.45e-08,5,6.45e-08,0,6.45e-08,5,6.45e-08,0,6.45e-08,3.372434975286998
6.466951526357935e-08,5,6.466951526357935e-08,0,6.466951526357935e-08,5,6.466951526357935e-08,0,6.466951526357935e-08,3.372211229840016
6.486029382179963e-08,5,6.486029382179963e-08,0,6.486029382179963e-08,5,6.486029382179963e-08,0,6.486029382179963e-08,3.372208041548095
6.505177916208393e-08,5,6.505177916208393e-08,0,6.505177916208393e-08,5,6.505177916208393e-08,0,6.505177916208393e-08,3.372210182218569
6.543474984265255e-08,5,6.543474984265255e-08,0,6.543474984265255e-08,5,6.543474984265255e-08,0,6.543474984265255e-08,3.372208587012803
6.618119953525171e-08,5,6.618119953525171e-08,0,6.618119953525171e-08,5,6.618119953525171e-08,0,6.618119953525171e-08,3.372210358753217
6.758174002176728e-08,5,6.758174002176728e-08,0,6.758174002176728e-08,5,6.758174002176728e-08,0,6.758174002176728e-08,3.372209068448525
6.875e-08,5,6.875e-08,0,6.875e-08,5,6.875e-08,6.617444900424221e-14,6.875e-08,3.372210742756669
6.908441478982003e-08,5,6.908441478982003e-08,0,6.908441478982003e-08,5,6.908441478982003e-08,1.672073949100209,6.908441478982003e-08,3.48289611573323
6.941720739491002e-08,5,6.941720739491002e-08,0,6.941720739491002e-08,5,6.941720739491002e-08,3.336036974550061,6.941720739491002e-08,3.593192321888392
6.975e-08,5,6.975e-08,0,6.975e-08,5,6.975e-08,5,6.975e-08,3.703425742445927
6.997696349940106e-08,5,6.997696349940106e-08,0,6.997696349940106e-08,5,6.997696349940106e-08,5,6.997696349940106e-08,3.70365004617068
7.023934150946347e-08,5,7.023934150946347e-08,0,7.023934150946347e-08,5,7.023934150946347e-08,5,7.023934150946347e-08,3.703654081963023
7.049474185099732e-08,5,7.049474185099732e-08,0,7.049474185099732e-08,5,7.049474185099732e-08,5,7.049474185099732e-08,3.703651699590895
7.100554253406503e-08,5,7.100554253406503e-08,0,7.100554253406503e-08,5,7.100554253406503e-08,5,7.100554253406503e-08,3.703654183829431
7.197513632173844e-08,5,7.197513632173844e-08,0,7.197513632173844e-08,5,7.197513632173844e-08,5,7.197513632173844e-08,3.703652565772694
7.348756816086921e-08,5,7.348756816086921e-08,0,7.348756816086921e-08,5,7.348756816086921e-08,5,7.348756816086921e-08,3.703655062749634
7.5e-08,5,7.5e-08,0,7.5e-08,5,7.5e-08,5,7.5e-08,3.703653374988326
7.515087466029245e-08,5,7.515087466029245e-08,0.7543733014622794,7.515087466029245e-08,5,7.515087466029245e-08,5,7.515087466029245e-08,3.902439501853988
7.542497166328265e-08,5,7.542497166328265e-08,2.124858316413275,7.542497166328265e-08,5,7.542497166328265e-08,5,7.542497166328265e-08,4.264295957573544
7.57331738354969e-08,5,7.57331738354969e-08,3.66586917748452,7.57331738354969e-08,5,7.57331738354969e-08,5,7.57331738354969e-08,4.663462438696191
7.599999999999999e-08,5,7.599999999999999e-08,4.999999999999979,7.599999999999999e-08,5,7.599999999999999e-08,5,7.599999999999999e-08,4.998527659430853
7.605312822823254e-08,5,7.605312822823254e-08,5,7.605312822823254e-08,4.734358858837294,7.605312822823254e-08,4.734358858837257,7.605312822823254e-08,4.950953575929713
7.615534292525536e-08,5,7.615534292525536e-08,5,7.615534292525536e-08,4.223285373723185,7.615534292525536e-08,4.223285373723147,7.615534292525536e-08,4.855314648428789
7.624522468003761e-08,5,7.624522468003761e-08,5,7.624522468003761e-08,3.773876599811953,7.624522468003761e-08,3.773876599811983,7.624522468003761e-08,4.770367306733296
7.64249881896021e-08,5,7.64249881896021e-08,5,7.64249881896021e-08,2.875059051989493,7.64249881896021e-08,2.875059051989521,7.64249881896021e-08,4.599020796365296
7.663100212975992e-08,5,7.663100212975992e-08,5,7.663100212975992e-08,1.844989351200408,7.663100212975992e-08,1.844989351200371,7.663100212975992e-08,4.399235451066215
7.699999999999999e-08,5,7.699999999999999e-08,5,7.699999999999999e-08,4.618527782440651e-14,7.699999999999999e-08,8.881784197001252e-15,7.699999999999999e-08,4.035125979112371
7.709774966379298e-08,5,7.709774966379298e-08,5,7.709774966379298e-08,0,7.709774966379298e-08,0,7.709774966379298e-08,4.034398008720421
7.725355194079838e-08,5,7.725355194079838e-08,5,7.725355194079838e-08,0,7.725355194079838e-08,0,7.725355194079838e-08,4.034401664274065
7.740592343899e-08,5,7.740592343899e-08,5,7.740592343899e-08,0,7.740592343899e-08,0,7.740592343899e-08,4.034356924673194
7.771066643537325e-08,5,7.771066643537325e-08,5,7.771066643537325e-08,0,7.771066643537325e-08,0,7.771066643537325e-08,4.03440422370318
7.809707183049131e-08,5,7.809707183049131e-08,5,7.809707183049131e-08,0,7.809707183049131e-08,0,7.809707183049131e-08,4.03435552502819
