Signal, RMS, Variance, Slope, MAE, MSE
/out0 (OFF=0.4244966) Y,1.832181e-01,1.143282e-07,-9.645385e-02,2.196577e-01,5.986890e-02
/out0 (OFF=0.4278523) Y,1.832543e-01,1.283392e-07,-1.019895e-01,2.299050e-01,6.572501e-02
/out0 (OFF=0.4312081) Y,1.832931e-01,1.448109e-07,-1.080740e-01,2.406525e-01,7.208146e-02
/out0 (OFF=0.4345638) Y,1.833350e-01,1.644366e-07,-1.148222e-01,2.517531e-01,7.890122e-02
/out0 (OFF=0.4379195) Y,1.833803e-01,1.882006e-07,-1.223874e-01,2.632712e-01,8.622895e-02
/out0 (OFF=0.4412752) Y,1.834299e-01,2.175457e-07,-1.309776e-01,2.752091e-01,9.408584e-02
/out0 (OFF=0.4446309) Y,1.834846e-01,2.546644e-07,-1.408842e-01,2.875668e-01,1.024918e-01
/out0 (OFF=0.4479866) Y,1.835459e-01,3.030252e-07,-1.525150e-01,3.003450e-01,1.114671e-01
/out0 (OFF=0.4513423) Y,1.836156e-01,3.683347e-07,-1.665076e-01,3.135420e-01,1.210300e-01
/out0 (OFF=0.454698) Y,1.836967e-01,4.603298e-07,-1.837399e-01,3.271560e-01,1.311985e-01
/out0 (OFF=0.4580537) Y,1.837931e-01,5.957717e-07,-2.055154e-01,3.411822e-01,1.419881e-01
/out0 (OFF=0.4614094) Y,1.839103e-01,8.023842e-07,-2.335226e-01,3.556125e-01,1.534114e-01
/out0 (OFF=0.4647651) Y,1.840540e-01,1.121186e-06,-2.695669e-01,3.704369e-01,1.654793e-01
/out0 (OFF=0.4681208) Y,1.842288e-01,1.604104e-06,-3.151059e-01,3.856426e-01,1.782023e-01
/out0 (OFF=0.4714765) Y,1.844379e-01,2.309423e-06,-3.710556e-01,4.012142e-01,1.915899e-01
/out0 (OFF=0.4748322) Y,1.846835e-01,3.300633e-06,-4.380115e-01,4.171311e-01,2.056501e-01
/out0 (OFF=0.4781879) Y,1.849675e-01,4.647709e-06,-5.164531e-01,4.333668e-01,2.203872e-01
/out0 (OFF=0.4815436) Y,1.852916e-01,6.424513e-06,-6.069807e-01,4.498882e-01,2.358015e-01
/out0 (OFF=0.4848993) Y,1.856561e-01,8.706217e-06,-7.100255e-01,4.666579e-01,2.518890e-01
/out0 (OFF=0.488255) Y,1.860637e-01,1.156489e-05,-8.222641e-01,4.836368e-01,2.686407e-01
/out0 (OFF=0.4916107) Y,1.865152e-01,1.508787e-05,-9.455216e-01,5.007880e-01,2.860467e-01
/out0 (OFF=0.4949664) Y,1.870126e-01,1.937265e-05,-1.080498e+00,5.180780e-01,3.040938e-01
/out0 (OFF=0.4983221) Y,1.875604e-01,2.453808e-05,-1.226643e+00,5.354746e-01,3.227636e-01
/out0 (OFF=0.5016779) Y,1.881613e-01,3.070587e-05,-1.348149e+00,5.529511e-01,3.420309e-01
/out0 (OFF=0.5050336) Y,1.888194e-01,3.803633e-05,-1.501154e+00,5.704819e-01,3.618899e-01
/out0 (OFF=0.5083893) Y,1.895395e-01,4.670052e-05,-1.665191e+00,5.880421e-01,3.823116e-01
/out0 (OFF=0.511745) Y,1.903262e-01,5.691408e-05,-1.807016e+00,6.056081e-01,4.032739e-01
/out0 (OFF=0.5151007) Y,1.911860e-01,6.894078e-05,-2.011435e+00,6.231544e-01,4.247344e-01
/out0 (OFF=0.5184564) Y,1.921243e-01,8.308179e-05,-2.237078e+00,6.406562e-01,4.466598e-01
/out0 (OFF=0.5218121) Y,1.931503e-01,9.972095e-05,-2.481963e+00,6.580835e-01,4.690031e-01
/out0 (OFF=0.5251678) Y,1.942730e-01,1.193462e-04,-2.746338e+00,6.754044e-01,4.917088e-01
/out0 (OFF=0.5285235) Y,1.955061e-01,1.426093e-04,-3.030719e+00,6.925808e-01,5.147077e-01
/out0 (OFF=0.5318792) Y,1.968657e-01,1.704836e-04,-3.391629e+00,7.095714e-01,5.379084e-01
/out0 (OFF=0.5352349) Y,1.983807e-01,2.044111e-04,-3.731455e+00,7.263110e-01,5.612023e-01
/out0 (OFF=0.5385906) Y,2.000882e-01,2.467123e-04,-4.104374e+00,7.427244e-01,5.844254e-01
/out0 (OFF=0.5419463) Y,2.020438e-01,3.011452e-04,-4.526121e+00,7.587216e-01,6.073884e-01
/out0 (OFF=0.545302) Y,2.043332e-01,3.741870e-04,-5.014141e+00,7.741929e-01,6.298587e-01
/out0 (OFF=0.5486577) Y,2.070954e-01,4.778257e-04,-5.599452e+00,7.889932e-01,6.515299e-01
/out0 (OFF=0.5520134) Y,2.105774e-01,6.367321e-04,-6.336845e+00,8.029034e-01,6.719458e-01
/out0 (OFF=0.5553691) Y,2.152857e-01,9.107487e-04,-7.336419e+00,8.155233e-01,6.902963e-01
/out0 (OFF=0.5587248) Y,2.225749e-01,1.495357e-03,-8.876682e+00,8.258836e-01,7.046939e-01
/out0 (OFF=0.5620805) Y,2.399084e-01,3.765709e-03,-1.212309e+01,8.291765e-01,7.064047e-01
/out0 (OFF=0.5654362) Y,3.467217e-01,3.009277e-02,-1.421341e+01,7.763371e-01,6.353499e-01
/out0 (OFF=0.5687919) Y,4.896375e-01,8.753278e-02,-4.627168e-02,7.147374e-01,6.037769e-01
/out0 (OFF=0.5721477) Y,6.336699e-01,1.544068e-01,3.686052e+01,6.735218e-01,5.809019e-01
/out0 (OFF=0.5755034) Y,6.711997e-01,1.778126e-01,-3.104166e+01,6.783914e-01,5.942896e-01
/out0 (OFF=0.5788591) Y,7.105722e-01,1.976234e-01,-6.620410e+01,6.720223e-01,5.905518e-01
/out0 (OFF=0.5822148) Y,1.082777e+00,2.829798e-01,-3.062952e+01,5.051984e-01,3.615812e-01
/out0 (OFF=0.5855705) Y,1.095140e+00,2.797355e-01,-6.676313e+01,4.897761e-01,3.578821e-01
/out0 (OFF=0.5889262) Y,1.112952e+00,2.754064e-01,-2.936919e+02,4.711007e-01,3.517170e-01
/out0 (OFF=0.5922819) Y,1.113642e+00,2.699263e-01,-9.657056e+01,4.660319e-01,3.486232e-01
/out0 (OFF=0.5956376) Y,1.128593e+00,2.676949e-01,-1.197394e+02,4.521473e-01,3.425752e-01
/out0 (OFF=0.5989933) Y,1.135053e+00,2.641073e-01,-1.005363e+02,4.427620e-01,3.347536e-01
/out0 (OFF=0.602349) Y,1.151818e+00,2.549269e-01,-1.294003e+02,4.275792e-01,3.274122e-01
/out0 (OFF=0.6057047) Y,1.151791e+00,2.522435e-01,-2.784859e+02,4.174453e-01,3.204262e-01
/out0 (OFF=0.6090604) Y,1.154618e+00,2.459685e-01,-9.607634e+01,4.054784e-01,3.049492e-01
/out0 (OFF=0.6124161) Y,1.171615e+00,2.324156e-01,-1.453003e+02,3.824403e-01,2.891101e-01
/out0 (OFF=0.6157718) Y,1.188853e+00,2.199821e-01,-7.153246e+01,3.539190e-01,2.431430e-01
/out0 (OFF=0.6191275) Y,1.214091e+00,2.112222e-01,-1.305365e+02,3.226481e-01,2.309346e-01
/out0 (OFF=0.6224832) Y,1.230951e+00,2.083225e-01,-7.375257e+01,3.036753e-01,2.135725e-01
/out0 (OFF=0.6258389) Y,1.229738e+00,2.053036e-01,-1.013964e+02,3.007788e-01,2.145126e-01
/out0 (OFF=0.6291946) Y,1.247028e+00,1.953042e-01,-6.293256e+01,2.799591e-01,1.984678e-01
/out0 (OFF=0.6325503) Y,1.244320e+00,1.915327e-01,-1.215337e+02,2.794578e-01,2.027086e-01
/out0 (OFF=0.635906) Y,1.259115e+00,1.835968e-01,-6.127573e+01,2.585674e-01,1.858262e-01
/out0 (OFF=0.6392617) Y,1.266774e+00,1.719045e-01,-2.052519e+01,2.463823e-01,1.827653e-01
/out0 (OFF=0.6426174) Y,1.277358e+00,1.632723e-01,1.837927e+00,2.365708e-01,1.815216e-01
/out0 (OFF=0.6459732) Y,1.287050e+00,1.509506e-01,2.076945e+01,2.284480e-01,1.755045e-01
/out0 (OFF=0.6493289) Y,1.297883e+00,1.362689e-01,2.794700e+01,2.132700e-01,1.607916e-01
/out0 (OFF=0.6526846) Y,1.299899e+00,1.270005e-01,9.270680e+00,1.976542e-01,1.437849e-01
/out0 (OFF=0.6560403) Y,1.320491e+00,1.040081e-01,3.588470e+01,1.779327e-01,1.239726e-01
/out0 (OFF=0.659396) Y,1.336075e+00,7.912901e-02,2.550263e+01,1.509925e-01,9.353077e-02
/out0 (OFF=0.6627517) Y,1.366978e+00,3.556247e-02,1.310074e+01,1.032931e-01,4.288868e-02
/out0 (OFF=0.6661074) Y,1.389052e+00,8.761731e-03,5.075338e+00,6.909848e-02,1.301008e-02
/out0 (OFF=0.6694631) Y,1.400003e+00,1.992354e-03,3.762163e+00,5.376682e-02,5.460316e-03
/out0 (OFF=0.6728188) Y,1.405181e+00,5.481678e-04,9.764194e-01,4.455708e-02,3.337878e-03
/out0 (OFF=0.6761745) Y,1.409328e+00,1.107402e-04,1.052229e+00,3.944848e-02,2.494124e-03
/out0 (OFF=0.6795302) Y,1.410861e+00,1.184428e-05,-9.635362e-01,3.420791e-02,1.889066e-03
/out0 (OFF=0.6828859) Y,1.412418e+00,8.874863e-08,1.645790e-02,3.260133e-02,1.720398e-03
/out0 (OFF=0.6862416) Y,1.412385e+00,4.735797e-08,-1.313518e-01,3.082446e-02,1.484000e-03
/out0 (OFF=0.6895973) Y,1.412541e+00,4.887081e-09,-1.576973e-02,2.913571e-02,1.286802e-03
/out0 (OFF=0.692953) Y,1.412559e+00,1.276681e-09,-8.733717e-03,2.772881e-02,1.119981e-03
/out0 (OFF=0.6963087) Y,1.412564e+00,7.592589e-10,-7.172795e-03,2.641779e-02,9.805185e-04
/out0 (OFF=0.6996644) Y,1.412568e+00,5.492621e-10,-6.262870e-03,2.531974e-02,8.665394e-04
/out0 (OFF=0.7030201) Y,1.412571e+00,4.266522e-10,-5.606226e-03,2.434944e-02,7.754372e-04
/out0 (OFF=0.7063758) Y,1.412573e+00,3.442174e-10,-5.089246e-03,2.357235e-02,7.047936e-04
/out0 (OFF=0.7097315) Y,1.412575e+00,2.844985e-10,-4.663068e-03,2.292320e-02,6.524325e-04
/out0 (OFF=0.7130872) Y,1.412577e+00,2.391815e-10,-4.301663e-03,2.240522e-02,6.164023e-04
/out0 (OFF=0.716443) Y,1.412579e+00,2.036833e-10,-3.989002e-03,2.203510e-02,5.949508e-04
/out0 (OFF=0.7197987) Y,1.412580e+00,1.752233e-10,-3.714631e-03,2.175214e-02,5.865022e-04
/out0 (OFF=0.7231544) Y,1.412582e+00,1.519939e-10,-3.471268e-03,2.164969e-02,5.896378e-04
/out0 (OFF=0.7265101) Y,1.412583e+00,1.327627e-10,-3.253738e-03,2.161233e-02,6.030692e-04
/out0 (OFF=0.7298658) Y,1.412584e+00,1.166557e-10,-3.057605e-03,2.174172e-02,6.256602e-04
/out0 (OFF=0.7332215) Y,1.412585e+00,1.030347e-10,-2.879851e-03,2.198086e-02,6.563096e-04
/out0 (OFF=0.7365772) Y,1.412586e+00,9.142091e-11,-2.717955e-03,2.232016e-02,6.940848e-04
/out0 (OFF=0.7399329) Y,1.412587e+00,8.144762e-11,-2.569840e-03,2.281530e-02,7.381325e-04
/out0 (OFF=0.7432886) Y,1.412588e+00,7.282881e-11,-2.433875e-03,2.346098e-02,7.876617e-04
/out0 (OFF=0.7466443) Y,1.412589e+00,6.534084e-11,-2.308528e-03,2.425876e-02,8.419166e-04
/out0 (OFF=0.75) Y,1.412590e+00,5.880168e-11,-2.192690e-03,2.527590e-02,9.002748e-04
