Signal, RMS, Variance, Slope, MAE, MSE
/out0 (OFF=0.3305369) Y,7.510521e-02,2.300240e-09,-1.360020e-02,1.920139e-01,3.705032e-02
/out0 (OFF=0.3338926) Y,7.511020e-02,2.599370e-09,-1.446486e-02,1.934650e-01,3.763630e-02
/out0 (OFF=0.3372483) Y,7.511550e-02,2.934672e-09,-1.537723e-02,1.950242e-01,3.827278e-02
/out0 (OFF=0.340604) Y,7.512098e-02,3.317652e-09,-1.607117e-02,1.967008e-01,3.896527e-02
/out0 (OFF=0.3439597) Y,7.512708e-02,3.730320e-09,-1.735403e-02,1.985047e-01,3.971975e-02
/out0 (OFF=0.3473154) Y,7.513341e-02,4.199933e-09,-1.842291e-02,2.004503e-01,4.054448e-02
/out0 (OFF=0.3506711) Y,7.514011e-02,4.724313e-09,-1.954862e-02,2.025511e-01,4.144797e-02
/out0 (OFF=0.3540268) Y,7.514721e-02,5.309259e-09,-2.073457e-02,2.048215e-01,4.243989e-02
/out0 (OFF=0.3573826) Y,7.515473e-02,5.961226e-09,-2.197645e-02,2.072799e-01,4.353224e-02
/out0 (OFF=0.3607383) Y,7.516269e-02,6.686723e-09,-2.329189e-02,2.099485e-01,4.473972e-02
/out0 (OFF=0.364094) Y,7.517110e-02,7.493579e-09,-2.466814e-02,2.128491e-01,4.607839e-02
/out0 (OFF=0.3674497) Y,7.518000e-02,8.389921e-09,-2.610555e-02,2.160083e-01,4.756774e-02
/out0 (OFF=0.3708054) Y,7.518941e-02,9.383760e-09,-2.763356e-02,2.194536e-01,4.922987e-02
/out0 (OFF=0.3741611) Y,7.519932e-02,1.048610e-08,-2.919603e-02,2.232173e-01,5.109087e-02
/out0 (OFF=0.3775168) Y,7.520959e-02,1.172520e-08,-3.044932e-02,2.273271e-01,5.317737e-02
/out0 (OFF=0.3808725) Y,7.522088e-02,1.305121e-08,-3.264029e-02,2.318096e-01,5.551754e-02
/out0 (OFF=0.3842282) Y,7.523254e-02,1.453805e-08,-3.446709e-02,2.366877e-01,5.813926e-02
/out0 (OFF=0.3875839) Y,7.524479e-02,1.617969e-08,-3.630120e-02,2.419745e-01,6.106684e-02
/out0 (OFF=0.3909396) Y,7.525776e-02,1.798092e-08,-3.835979e-02,2.476759e-01,6.432152e-02
/out0 (OFF=0.3942953) Y,7.527139e-02,1.996269e-08,-4.045488e-02,2.537938e-01,6.792224e-02
/out0 (OFF=0.397651) Y,7.528572e-02,2.213779e-08,-4.262945e-02,2.603265e-01,7.188637e-02
/out0 (OFF=0.4010067) Y,7.530078e-02,2.452106e-08,-4.489230e-02,2.672745e-01,7.623214e-02
/out0 (OFF=0.4043624) Y,7.531660e-02,2.712824e-08,-4.724728e-02,2.746067e-01,8.096286e-02
/out0 (OFF=0.4077181) Y,7.533322e-02,2.997571e-08,-4.969570e-02,2.823807e-01,8.612461e-02
/out0 (OFF=0.4110738) Y,7.535039e-02,3.311483e-08,-5.172216e-02,2.905668e-01,9.172215e-02
/out0 (OFF=0.4144295) Y,7.536893e-02,3.645996e-08,-5.487779e-02,2.991648e-01,9.777451e-02
/out0 (OFF=0.4177852) Y,7.538809e-02,4.013241e-08,-5.761132e-02,3.081766e-01,1.043022e-01
/out0 (OFF=0.4211409) Y,7.540815e-02,4.411598e-08,-6.044204e-02,3.176033e-01,1.113257e-01
/out0 (OFF=0.4244966) Y,7.542915e-02,4.842946e-08,-6.336927e-02,3.274466e-01,1.188660e-01
/out0 (OFF=0.4278523) Y,7.545110e-02,5.309173e-08,-6.639290e-02,3.377082e-01,1.269444e-01
/out0 (OFF=0.4312081) Y,7.547363e-02,5.819537e-08,-6.868694e-02,3.484720e-01,1.356334e-01
/out0 (OFF=0.4345638) Y,7.549800e-02,6.353969e-08,-7.270849e-02,3.595900e-01,1.448643e-01
/out0 (OFF=0.4379195) Y,7.552302e-02,6.936144e-08,-7.603015e-02,3.711284e-01,1.546971e-01
/out0 (OFF=0.4412752) Y,7.554908e-02,7.560993e-08,-7.940598e-02,3.830898e-01,1.651543e-01
/out0 (OFF=0.4446309) Y,7.557625e-02,8.230169e-08,-8.286424e-02,3.954750e-01,1.762573e-01
/out0 (OFF=0.4479866) Y,7.560458e-02,8.944760e-08,-8.650338e-02,4.082861e-01,1.880282e-01
/out0 (OFF=0.4513423) Y,7.563403e-02,9.707571e-08,-9.016076e-02,4.215232e-01,2.004882e-01
/out0 (OFF=0.454698) Y,7.566468e-02,1.051951e-07,-9.394149e-02,4.351874e-01,2.136595e-01
/out0 (OFF=0.4580537) Y,7.569636e-02,1.138524e-07,-9.745637e-02,4.492781e-01,2.275627e-01
/out0 (OFF=0.4614094) Y,7.572958e-02,1.229800e-07,-1.016974e-01,4.637919e-01,2.422173e-01
/out0 (OFF=0.4647651) Y,7.576375e-02,1.326962e-07,-1.054038e-01,4.787249e-01,2.576425e-01
/out0 (OFF=0.4681208) Y,7.579948e-02,1.429132e-07,-1.097588e-01,4.940685e-01,2.738545e-01
/out0 (OFF=0.4714765) Y,7.583635e-02,1.537152e-07,-1.138959e-01,5.098105e-01,2.908671e-01
/out0 (OFF=0.4748322) Y,7.587454e-02,1.650870e-07,-1.180991e-01,5.259323e-01,3.086899e-01
/out0 (OFF=0.4781879) Y,7.591406e-02,1.770369e-07,-1.223645e-01,5.424089e-01,3.273272e-01
/out0 (OFF=0.4815436) Y,7.595492e-02,1.895733e-07,-1.266630e-01,5.592089e-01,3.467782e-01
/out0 (OFF=0.4848993) Y,7.599717e-02,2.026951e-07,-1.310659e-01,5.762948e-01,3.670346e-01
/out0 (OFF=0.488255) Y,7.604079e-02,2.164114e-07,-1.354938e-01,5.936302e-01,3.880868e-01
/out0 (OFF=0.4916107) Y,7.608580e-02,2.307219e-07,-1.399675e-01,6.111788e-01,4.099211e-01
/out0 (OFF=0.4949664) Y,7.613224e-02,2.456268e-07,-1.444828e-01,6.289085e-01,4.325236e-01
/out0 (OFF=0.4983221) Y,7.618009e-02,2.611241e-07,-1.490355e-01,6.467916e-01,4.558798e-01
/out0 (OFF=0.5016779) Y,7.622938e-02,2.772105e-07,-1.536211e-01,6.648038e-01,4.799751e-01
/out0 (OFF=0.5050336) Y,7.628012e-02,2.938813e-07,-1.582357e-01,6.829230e-01,5.047935e-01
/out0 (OFF=0.5083893) Y,7.633232e-02,3.111299e-07,-1.628747e-01,7.011289e-01,5.303176e-01
/out0 (OFF=0.511745) Y,7.638598e-02,3.289484e-07,-1.675341e-01,7.194019e-01,5.565278e-01
/out0 (OFF=0.5151007) Y,7.644111e-02,3.473274e-07,-1.722099e-01,7.377223e-01,5.834014e-01
/out0 (OFF=0.5184564) Y,7.649771e-02,3.662562e-07,-1.768993e-01,7.560702e-01,6.109114e-01
/out0 (OFF=0.5218121) Y,7.655580e-02,3.857230e-07,-1.815945e-01,7.744239e-01,6.390250e-01
/out0 (OFF=0.5251678) Y,7.661537e-02,4.057145e-07,-1.862957e-01,7.927593e-01,6.677008e-01
/out0 (OFF=0.5285235) Y,7.667643e-02,4.262164e-07,-1.909982e-01,8.110506e-01,6.968913e-01
/out0 (OFF=0.5318792) Y,7.673897e-02,4.472137e-07,-1.956978e-01,8.292704e-01,7.265413e-01
/out0 (OFF=0.5352349) Y,7.680301e-02,4.686901e-07,-2.003913e-01,8.473792e-01,7.565662e-01
/out0 (OFF=0.5385906) Y,7.686852e-02,4.906292e-07,-2.050748e-01,8.653339e-01,7.868682e-01
/out0 (OFF=0.5419463) Y,7.693553e-02,5.130128e-07,-2.097483e-01,8.830916e-01,8.173461e-01
/out0 (OFF=0.545302) Y,7.700401e-02,5.358233e-07,-2.144054e-01,9.006139e-01,8.479047e-01
/out0 (OFF=0.5486577) Y,7.707397e-02,5.590421e-07,-2.190446e-01,9.178691e-01,8.784602e-01
/out0 (OFF=0.5520134) Y,7.714541e-02,5.826500e-07,-2.236631e-01,9.348319e-01,9.089427e-01
/out0 (OFF=0.5553691) Y,7.721831e-02,6.066277e-07,-2.282586e-01,9.514830e-01,9.392935e-01
/out0 (OFF=0.5587248) Y,7.729267e-02,6.309560e-07,-2.328289e-01,9.678075e-01,9.694634e-01
/out0 (OFF=0.5620805) Y,7.736849e-02,6.556150e-07,-2.373714e-01,9.837934e-01,9.994093e-01
/out0 (OFF=0.5654362) Y,7.744575e-02,6.805851e-07,-2.418845e-01,9.994327e-01,1.029096e+00
/out0 (OFF=0.5687919) Y,7.752445e-02,7.058463e-07,-2.463659e-01,1.014716e+00,1.058487e+00
/out0 (OFF=0.5721477) Y,7.760457e-02,7.313794e-07,-2.508142e-01,1.029638e+00,1.087552e+00
/out0 (OFF=0.5755034) Y,7.768611e-02,7.571645e-07,-2.552271e-01,1.044194e+00,1.116262e+00
/out0 (OFF=0.5788591) Y,7.776907e-02,7.831822e-07,-2.596042e-01,1.058378e+00,1.144586e+00
/out0 (OFF=0.5822148) Y,7.785341e-02,8.094133e-07,-2.639435e-01,1.072184e+00,1.172491e+00
/out0 (OFF=0.5855705) Y,7.793915e-02,8.358387e-07,-2.682439e-01,1.085610e+00,1.199955e+00
/out0 (OFF=0.5889262) Y,7.802625e-02,8.624397e-07,-2.725041e-01,1.098653e+00,1.226952e+00
/out0 (OFF=0.5922819) Y,7.811472e-02,8.891979e-07,-2.767233e-01,1.111312e+00,1.253459e+00
/out0 (OFF=0.5956376) Y,7.820453e-02,9.160948e-07,-2.809015e-01,1.123495e+00,1.279246e+00
/out0 (OFF=0.5989933) Y,7.829568e-02,9.431127e-07,-2.850366e-01,1.135388e+00,1.304717e+00
/out0 (OFF=0.602349) Y,7.838815e-02,9.702340e-07,-2.891267e-01,1.146896e+00,1.329638e+00
/out0 (OFF=0.6057047) Y,7.848179e-02,9.974645e-07,-2.928902e-01,1.158016e+00,1.353984e+00
/out0 (OFF=0.6090604) Y,7.857697e-02,1.024723e-06,-2.971016e-01,1.168741e+00,1.377716e+00
/out0 (OFF=0.6124161) Y,7.867325e-02,1.052063e-06,-3.009189e-01,1.179069e+00,1.400808e+00
/out0 (OFF=0.6157718) Y,7.877084e-02,1.079433e-06,-3.047626e-01,1.188994e+00,1.423230e+00
/out0 (OFF=0.6191275) Y,7.886983e-02,1.106799e-06,-3.088688e-01,1.198513e+00,1.444950e+00
/out0 (OFF=0.6224832) Y,7.896994e-02,1.134187e-06,-3.126896e-01,1.207620e+00,1.465934e+00
/out0 (OFF=0.6258389) Y,7.907127e-02,1.161564e-06,-3.164793e-01,1.216310e+00,1.486149e+00
/out0 (OFF=0.6291946) Y,7.917380e-02,1.188915e-06,-3.201865e-01,1.224578e+00,1.505563e+00
/out0 (OFF=0.6325503) Y,7.927752e-02,1.216224e-06,-3.238672e-01,1.232454e+00,1.524232e+00
/out0 (OFF=0.635906) Y,7.938241e-02,1.243477e-06,-3.274874e-01,1.239856e+00,1.541929e+00
/out0 (OFF=0.6392617) Y,7.948847e-02,1.270659e-06,-3.310617e-01,1.246831e+00,1.558744e+00
/out0 (OFF=0.6426174) Y,7.959563e-02,1.297759e-06,-3.345308e-01,1.253393e+00,1.574691e+00
/out0 (OFF=0.6459732) Y,7.970350e-02,1.324844e-06,-3.371109e-01,1.259567e+00,1.589807e+00
/out0 (OFF=0.6493289) Y,7.981319e-02,1.351669e-06,-3.410354e-01,1.265379e+00,1.604133e+00
/out0 (OFF=0.6526846) Y,7.992394e-02,1.378389e-06,-3.448587e-01,1.270855e+00,1.617720e+00
/out0 (OFF=0.6560403) Y,8.003555e-02,1.405002e-06,-3.481826e-01,1.276024e+00,1.630623e+00
/out0 (OFF=0.659396) Y,8.014785e-02,1.431519e-06,-3.507350e-01,1.280912e+00,1.642891e+00
/out0 (OFF=0.6627517) Y,8.026192e-02,1.457747e-06,-3.546736e-01,1.285540e+00,1.654565e+00
/out0 (OFF=0.6661074) Y,8.037666e-02,1.483851e-06,-3.578447e-01,1.289930e+00,1.665690e+00
/out0 (OFF=0.6694631) Y,8.049241e-02,1.509758e-06,-3.609641e-01,1.294099e+00,1.676304e+00
/out0 (OFF=0.6728188) Y,8.060916e-02,1.535455e-06,-3.640320e-01,1.298065e+00,1.686445e+00
/out0 (OFF=0.6761745) Y,8.072669e-02,1.560952e-06,-3.666712e-01,1.301840e+00,1.696132e+00
/out0 (OFF=0.6795302) Y,8.084556e-02,1.586160e-06,-3.700112e-01,1.305440e+00,1.705405e+00
/out0 (OFF=0.6828859) Y,8.096519e-02,1.611142e-06,-3.729223e-01,1.308876e+00,1.714286e+00
/out0 (OFF=0.6862416) Y,8.108569e-02,1.635864e-06,-3.756659e-01,1.312159e+00,1.722799e+00
/out0 (OFF=0.6895973) Y,8.120721e-02,1.660294e-06,-3.785842e-01,1.315298e+00,1.730963e+00
/out0 (OFF=0.692953) Y,8.132956e-02,1.684436e-06,-3.813272e-01,1.318302e+00,1.738799e+00
/out0 (OFF=0.6963087) Y,8.145278e-02,1.708270e-06,-3.840234e-01,1.321179e+00,1.746323e+00
/out0 (OFF=0.6996644) Y,8.157687e-02,1.731782e-06,-3.866753e-01,1.323935e+00,1.753551e+00
/out0 (OFF=0.7030201) Y,8.170179e-02,1.754956e-06,-3.892631e-01,1.326578e+00,1.760498e+00
/out0 (OFF=0.7063758) Y,8.182752e-02,1.777780e-06,-3.917934e-01,1.329113e+00,1.767176e+00
/out0 (OFF=0.7097315) Y,8.195405e-02,1.800239e-06,-3.942389e-01,1.331545e+00,1.773598e+00
/out0 (OFF=0.7130872) Y,8.208130e-02,1.822321e-06,-3.965250e-01,1.333879e+00,1.779776e+00
/out0 (OFF=0.716443) Y,8.220945e-02,1.843995e-06,-3.990327e-01,1.336120e+00,1.785718e+00
/out0 (OFF=0.7197987) Y,8.233828e-02,1.865264e-06,-4.013460e-01,1.338272e+00,1.791436e+00
/out0 (OFF=0.7231544) Y,8.246783e-02,1.886107e-06,-4.035889e-01,1.340339e+00,1.796937e+00
/out0 (OFF=0.7265101) Y,8.259807e-02,1.906510e-06,-4.057284e-01,1.342324e+00,1.802230e+00
/out0 (OFF=0.7298658) Y,8.272868e-02,1.926493e-06,-4.072106e-01,1.344232e+00,1.807324e+00
/out0 (OFF=0.7332215) Y,8.286063e-02,1.945921e-06,-4.099532e-01,1.346062e+00,1.812222e+00
/out0 (OFF=0.7365772) Y,8.299288e-02,1.964900e-06,-4.119571e-01,1.347821e+00,1.816933e+00
/out0 (OFF=0.7399329) Y,8.312576e-02,1.983374e-06,-4.139000e-01,1.349510e+00,1.821465e+00
/out0 (OFF=0.7432886) Y,8.325924e-02,2.001325e-06,-4.157737e-01,1.351132e+00,1.825823e+00
/out0 (OFF=0.7466443) Y,8.339330e-02,2.018737e-06,-4.175775e-01,1.352689e+00,1.830012e+00
/out0 (OFF=0.75) Y,8.352792e-02,2.035593e-06,-4.193236e-01,1.354183e+00,1.834038e+00
