Signal, RMS, Variance, Slope, MAE, MSE
/out0 (OFF=0.6560403) Y,1.356972e+00,2.515650e-03,-1.437422e+01,0,0
/out0 (OFF=0.659396) Y,1.361883e+00,2.278815e-03,-1.369934e+01,0,0
/out0 (OFF=0.6627517) Y,1.366546e+00,2.070214e-03,-1.307347e+01,0,0
/out0 (OFF=0.6661074) Y,1.370980e+00,1.885734e-03,-1.249149e+01,0,0
/out0 (OFF=0.6694631) Y,1.375204e+00,1.721929e-03,-1.194891e+01,0,0
/out0 (OFF=0.6728188) Y,1.379233e+00,1.575939e-03,-1.144500e+01,0,0
/out0 (OFF=0.6761745) Y,1.383076e+00,1.445259e-03,-1.096677e+01,0,0
/out0 (OFF=0.6795302) Y,1.386752e+00,1.327921e-03,-1.051983e+01,0,0
/out0 (OFF=0.6828859) Y,1.390268e+00,1.222187e-03,-1.009943e+01,0,0
/out0 (OFF=0.6862416) Y,1.393637e+00,1.126590e-03,-9.702238e+00,0,0
/out0 (OFF=0.6895973) Y,1.396865e+00,1.039894e-03,-9.326634e+00,0,0
/out0 (OFF=0.692953) Y,1.399963e+00,9.610396e-04,-8.970396e+00,0,0
/out0 (OFF=0.6963087) Y,1.402936e+00,8.891233e-04,-8.632013e+00,0,0
/out0 (OFF=0.6996644) Y,1.405793e+00,8.233672e-04,-8.309909e+00,0,0
/out0 (OFF=0.7030201) Y,1.408538e+00,7.631016e-04,-8.002744e+00,0,0
/out0 (OFF=0.7063758) Y,1.411179e+00,7.077469e-04,-7.709329e+00,0,0
/out0 (OFF=0.7097315) Y,1.413719e+00,6.567995e-04,-7.428580e+00,0,0
/out0 (OFF=0.7130872) Y,1.416163e+00,6.098212e-04,-7.159565e+00,0,0
/out0 (OFF=0.716443) Y,1.418517e+00,5.664286e-04,-6.901424e+00,0,0
/out0 (OFF=0.7197987) Y,1.420783e+00,5.262851e-04,-6.653394e+00,0,0
/out0 (OFF=0.7231544) Y,1.422966e+00,4.890952e-04,-6.414909e+00,0,0
/out0 (OFF=0.7265101) Y,1.425069e+00,4.545958e-04,-6.184982e+00,0,0
/out0 (OFF=0.7298658) Y,1.427096e+00,4.225610e-04,-5.964488e+00,0,0
/out0 (OFF=0.7332215) Y,1.429048e+00,3.927741e-04,-5.750206e+00,0,0
/out0 (OFF=0.7365772) Y,1.430929e+00,3.650574e-04,-5.543125e+00,0,0
/out0 (OFF=0.7399329) Y,1.432741e+00,3.392492e-04,-5.343519e+00,0,0
/out0 (OFF=0.7432886) Y,1.434488e+00,3.152018e-04,-5.150907e+00,0,0
/out0 (OFF=0.7466443) Y,1.436171e+00,2.927782e-04,-4.963577e+00,0,0
/out0 (OFF=0.75) Y,1.437793e+00,2.718637e-04,-4.782600e+00,0,0
