Signal,Mean_X,Variance_X,Slope_X,Mean_Y,Variance_Y,Slope_Y
39,47.09999999999993,0.980000000000008,1.4000000000000057,1.4329682412193256,1.4435623335426073e-07,-0.000537319706235
17,-14.50000000000004,0.9800000000000004,1.4000000000000004,1.457916082941367,1.8606275299084545e-07,-0.0006100209061841
38,44.29999999999994,0.980000000000008,1.4000000000000057,1.4340454887459255,1.457676734840843e-07,-0.000539940132763
19,-8.900000000000041,0.9800000000000004,1.4000000000000004,1.4554967982709377,1.798283459098814e-07,-0.0005997138416109
25,7.899999999999959,0.9800000000000004,1.4000000000000004,1.448470202242191,1.63712240706992e-07,-0.0005722101724139
34,33.09999999999995,0.979999999999998,1.3999999999999986,1.438409918515865,1.5204352921432114e-07,-0.0005514408929601
45,63.89999999999992,0.980000000000008,1.4000000000000057,1.4266061568276325,1.3706426328448368e-07,-0.0005235728474328
23,2.299999999999959,0.9800000000000002,1.4,1.4507761111026514,1.6868039881656505e-07,-0.000580827683253
24,5.099999999999959,0.9799999999999992,1.3999999999999997,1.449618848073466,1.661485621515327e-07,-0.0005764521873521
21,-3.3000000000000407,0.98,1.4,1.4531175715367124,1.7404354305439177e-07,-0.0005899890559228
29,19.09999999999996,0.980000000000003,1.400000000000002,1.4439565776017975,1.548608668772149e-07,-0.0005565264897149
20,-6.100000000000041,0.9800000000000004,1.4000000000000004,1.4543023226585832,1.768815195888781e-07,-0.0005947798241179
27,13.49999999999996,0.9800000000000004,1.4000000000000004,1.446197709408739,1.591137239793283e-07,-0.000564116519842
28,16.29999999999996,0.9800000000000004,1.4000000000000004,1.445073348648629,1.5694553291966965e-07,-0.0005602598199401
26,10.69999999999996,0.9800000000000004,1.4000000000000004,1.4473299091574514,1.6136830828494201e-07,-0.0005680991256549
18,-11.70000000000004,0.979999999999998,1.3999999999999986,1.4567012872141676,1.828875545988981e-07,-0.000604793443415
22,-0.5000000000000411,0.98,1.4,1.451942260786287,1.713109612283013e-07,-0.0005853391516519
42,55.49999999999993,0.979999999999978,1.3999999999999844,1.4297665908412465,1.404683524171341e-07,-0.000530034626071
41,52.69999999999993,0.979999999999998,1.3999999999999986,1.430828982934926,1.4170838106674878e-07,-0.0005323690093661
46,66.69999999999993,0.980000000000008,1.4000000000000057,1.4255610008628414,1.360300604874367e-07,-0.000521593827585
43,58.299999999999926,0.979999999999998,1.3999999999999986,1.4287087758809185,1.3928201015137458e-07,-0.000527791644783
44,61.09999999999992,0.979999999999998,1.3999999999999986,1.4276553570558064,1.3814779779556125e-07,-0.0005256382744731
35,35.89999999999995,0.979999999999978,1.3999999999999844,1.4373100829108263,1.5037577014461836e-07,-0.000548408187657
47,69.49999999999994,0.980000000000008,1.4000000000000057,1.424519717762608,1.3504394986160006e-07,-0.0005196998169358
32,27.49999999999995,0.979999999999998,1.3999999999999986,1.440628332677884,1.5559043758362632e-07,-0.000557835885514
48,72.29999999999995,0.980000000000008,1.4000000000000057,1.423482138782799,1.3410479763881917e-07,-0.0005178895589579
52,83.5,0.980000000000008,1.4000000000000057,1.419365566636907,1.307985391070224e-07,-0.000511465617822
51,80.69999999999999,0.980000000000008,1.4000000000000057,1.420389973086611,1.3155925521684072e-07,-0.0005129507875358
54,89.10000000000002,0.980000000000008,1.4000000000000057,1.4173252687523594,1.2940434378039248e-07,-0.0005087324321888
53,86.30000000000001,0.980000000000008,1.4000000000000057,1.418344051147646,1.300804684040215e-07,-0.0005100597384699
58,100.3000000000001,0.9800000000000278,1.40000000000002,1.4132743694219774,1.2710437711067885e-07,-0.0005041911881631
57,97.50000000000006,0.9800000000000278,1.40000000000002,1.414283764924145,1.2762035300026534e-07,-0.0005052135251559
49,75.09999999999997,0.980000000000008,1.4000000000000057,1.4224480975515283,1.3321157283037805e-07,-0.0005161619374389
50,77.89999999999998,0.980000000000008,1.4000000000000057,1.421417429795039,1.3236334120375888e-07,-0.00051451596905
37,41.49999999999994,0.979999999999998,1.3999999999999986,1.4351280764556325,1.4724002888934238e-07,-0.000542660167857
30,21.89999999999996,0.979999999999998,1.3999999999999986,1.4428471520608857,1.528569447265171e-07,-0.0005529139982429
31,24.69999999999995,0.979999999999998,1.3999999999999986,1.4417431492603603,1.5278675823424865e-07,-0.0005527870444108
40,49.899999999999935,0.979999999999998,1.3999999999999986,1.4318961368573322,1.4300375498898784e-07,-0.00053479669967
33,30.29999999999995,0.979999999999998,1.3999999999999986,1.4395159282569214,1.537809475701977e-07,-0.000554582631481
16,-17.30000000000004,0.979999999999998,1.3999999999999986,1.45914148339318,1.893576198159221e-07,-0.0006153984397379
13,-25.700000000000035,0.979999999999988,1.3999999999999917,1.4628786031898855,1.9497899876281975e-07,-0.0006244661700409
14,-22.90000000000004,0.980000000000003,1.400000000000002,1.4616253117787017,1.963213823664379e-07,-0.000626612132609
12,-28.50000000000003,0.980000000000003,1.400000000000002,1.464133536518486,1.987568966793671e-07,-0.000630486949396
9,-36.90000000000002,0.980000000000008,1.4000000000000057,1.467972823126216,2.1093222174349805e-07,-0.0006495109263799
10,-34.10000000000003,0.980000000000008,1.4000000000000057,1.466680324843251,2.067294777591047e-07,-0.0006430077414139
