/out0 X,/out0 YRe,/out0 YReImag,/out1 X,/out1 YRe,/out1 YReImag,/Vin X,/Vin YRe,/Vin YReImag,/out2 X,/out2 YRe,/out2 YReImag
340000000.0000001,-0.001200951806474661,0.0002240701315871562,340000000.0000001,3.17363695461067e-05,3.456826240113608e-05,340000000.0000001,0.005,0,340000000.0000001,-3.684273606846357e-08,4.034468453770931e-08
346666666.6666667,-0.001156952558061224,0.0002561972076451919,346666666.6666667,3.201519817306957e-05,3.096818266649469e-05,346666666.6666667,0.005,0,346666666.6666667,-3.112231245763049e-08,4.059957741542077e-08
353333333.3333334,-0.00111362214355528,0.0002856832656091571,353333333.3333334,3.207457033400079e-05,2.757494176308199e-05,353333333.3333334,0.005,0,353333333.3333334,-2.581848790523727e-08,4.036879892857746e-08
360000000.0000001,-0.001071008254944127,0.0003126696132899597,360000000.0000001,3.194165332875097e-05,2.438596036509479e-05,360000000.0000001,0.005,0,360000000.0000001,-2.093557034915518e-08,3.972822103043787e-08
366666666.6666668,-0.001029152566431569,0.0003372911946175923,366666666.6666668,3.164126368181863e-05,2.139739807528476e-05,366666666.6666668,0.005,0,366666666.6666668,-1.64711826952309e-08,3.874689728129688e-08
373333333.3333335,-0.0009880912015115032,0.0003596768911203774,373333333.3333335,3.119601788260813e-05,1.860439104390057e-05,373333333.3333335,0.005,0,373333333.3333335,-1.24175166876019e-08,3.748721422467125e-08
380000000.0000002,-0.0009478551651179509,0.0003799498008133806,380000000.0000002,3.062647908381658e-05,1.600125773234409e-05,380000000.0000002,0.005,0,380000000.0000002,-8.762434418061873e-09,3.600512867021736e-08
386666666.6666669,-0.0009084707439957861,0.0003982274972922373,386666666.6666669,2.995129880324421e-05,1.358167669502851e-05,386666666.6666669,0.005,0,386666666.6666669,-5.490428772645649e-09,3.435046832762845e-08
393333333.3333336,-0.0008699598780751698,0.0004146222714416491,393333333.3333336,2.918735295821672e-05,1.133883978692023e-05,393333333.3333336,0.005,0,393333333.3333336,-2.583454443036923e-09,3.256727699002348e-08
400000000.0000002,-0.000832340505308553,0.0004292413577550155,400000000.0000002,2.834987178377955e-05,9.265583798437961e-06,400000000.0000002,0.005,0,400000000.0000002,-2.164113839565017e-11,3.069418873801081e-08
406666666.6666669,-0.0007956268821795528,0.0004421871470157881,406666666.6666669,2.745256336367972e-05,7.35450316017116e-06,406666666.6666669,0.005,0,406666666.6666669,2.216099609978842e-09,2.876481847699102e-08
413333333.3333336,-0.0007598298818357655,0.0004535573868199864,413333333.3333336,2.650773064127666e-05,5.598046045811112e-06,413333333.3333336,0.005,0,413333333.3333336,4.151563081691591e-09,2.680815856918396e-08
420000000.0000003,-0.0007249572716136537,0.0004634453711934738,420000000.0000003,2.552638188530844e-05,3.988595926052315e-06,420000000.0000003,0.005,0,420000000.0000003,5.806825019071602e-09,2.48489734192746e-08
426666666.666667,-0.0006910139715368712,0.0004719401204271578,426666666.666667,2.451833467007176e-05,2.518540382074075e-06,426666666.666667,0.005,0,426666666.666667,7.203890519364996e-09,2.290818566051811e-08
433333333.3333337,-0.000658002295210519,0.0004791265520472368,433333333.3333337,2.349231349195249e-05,1.180328774522127e-06,433333333.3333337,0.005,0,433333333.3333337,8.36440907647225e-09,2.100324909661741e-08
440000000.0000004,-0.0006259221744093637,0.0004850856437553782,440000000.0000004,2.245604119351099e-05,-3.347982452768485e-08,440000000.0000004,0.005,0,440000000.0000004,9.309447398637066e-09,1.914850482406292e-08
446666666.666667,-0.0005947713685193413,0.0004898945890458431,446666666.666667,2.141632440078782e-05,-1.130177195033212e-06,446666666.666667,0.005,0,446666666.666667,1.005931234733698e-08,1.735551801345031e-08
453333333.3333337,-0.0005645456598983662,0.0004936269461057448,453333333.3333337,2.037913320447508e-05,-2.116873932498193e-06,453333333.3333337,0.005,0,453333333.3333337,1.063341705158653e-08,1.563339369866959e-08
460000000.0000004,-0.0005352390361207561,0.0004963527805535004,460000000.0000004,1.93496753330282e-05,-3.000473844495673e-06,460000000.0000004,0.005,0,460000000.0000004,1.105018393613677e-08,1.398907063365086e-08
466666666.6666671,-0.0005068438599898058,0.0004981388024566229,466666666.6666671,1.833246507556696e-05,-3.787653927087294e-06,466666666.6666671,0.005,0,466666666.6666671,1.132697905540458e-08,1.242759284879402e-08
473333333.3333338,-0.0004793510281205458,0.0004990484980652747,473333333.3333338,1.733138721800932e-05,-4.48484916955375e-06,473333333.3333338,0.005,0,473333333.3333338,1.148007274124227e-08,1.095235899414489e-08
480000000.0000005,-0.0004527501188370036,0.0004991422566001581,480000000.0000005,1.634975625714097e-05,-5.09824152294615e-06,480000000.0000005,0.005,0,480000000.0000005,1.152462214572212e-08,9.56534991260953e-09
486666666.6666672,-0.0004270295300626093,0.0004984774924134319,486666666.6666672,1.539037115505203e-05,-5.633752448124738e-06,486666666.6666672,0.005,0,486666666.6666672,1.147467179209035e-08,8.267335156729896e-09
493333333.3333338,-0.0004021766078302864,0.0004971087627993075,493333333.3333338,1.445556589247101e-05,-6.097038527660642e-06,493333333.3333338,0.005,0,493333333.3333338,1.134316873415943e-08,7.058059363822233e-09
500000000.0000005,-0.0003781777659929502,0.0004950878816944698,500000000.0000005,1.35472560728624e-05,-6.493489688008057e-06,500000000.0000005,0.005,0,500000000.0000005,1.114198936865172e-08,5.936409545634343e-09
506666666.6666672,-0.0003550185976723954,0.0004924640294799563,506666666.6666672,1.266698182179466e-05,-6.828229632720506e-06,506666666.6666672,0.005,0,506666666.6666672,1.088197534668407e-08,4.900564442637679e-09
513333333.3333339,-0.0003326839789397641,0.0004892838590750368,513333333.3333339,1.181594721730025e-05,-7.106118136017626e-06,513333333.3333339,0.005,0,513333333.3333339,1.057297639275619e-08,3.948127147024674e-09
520000000.0000006,-0.0003111581652000559,0.0004855915984861359,520000000.0000006,1.099505647768773e-05,-7.331754888756883e-06,520000000.0000006,0.005,0,520000000.0000006,1.022389816285584e-08,3.076242221051063e-09
526666666.6666673,-0.0002904248807035696,0.0004814291499673136,526666666.6666673,1.020494712342961e-05,-7.50948462729433e-06,526666666.6666673,0.005,0,526666666.6666673,9.842753561565055e-09,2.281698534429448e-09
533333333.333334,-0.0002704674015973027,0.0004768361859114961,533333333.333334,9.446020319501585e-06,-7.643403308837225e-06,533333333.333334,0.005,0,533333333.333334,9.436716192339197e-09,1.561019022124247e-09
540000000.0000006,-0.0002512686328896407,0.0004718502416038918,540000000.0000006,8.718468594733014e-06,-7.737365127478227e-06,540000000.0000006,0.005,0,540000000.0000006,9.012174839956827e-09,9.105385263687856e-10
546666666.6666672,-0.0002328111796859484,0.0004665068049357176,546666666.6666672,8.022301124031247e-06,-7.794990191183154e-06,546666666.6666672,0.005,0,546666666.6666672,8.574788079985805e-09,3.264708378731776e-10
553333333.3333338,-0.0002150774130304259,0.00046083940318042,553333333.3333338,7.357366749802142e-06,-7.81967270379554e-06,553333333.3333338,0.005,0,553333333.3333338,8.129538281477357e-09,-1.95034005126409e-10
560000000.0000005,-0.0001980495306666564,0.0004548796869154475,560000000.0000005,6.723374908491511e-06,-7.814589516822028e-06,560000000.0000005,0.005,0,560000000.0000005,7.680784416847722e-09,-6.578411634205466e-10
566666666.6666671,-0.0001817096130162782,0.0004486575111771085,566666666.6666671,6.119914618984162e-06,-7.782708934381883e-06,566666666.6666671,0.005,0,566666666.6666671,7.232313220750106e-09,-1.065790257249463e-09
573333333.3333337,-0.000166039674656357,0.0004422010139168965,573333333.3333337,5.54647167997234e-06,-7.726799670909186e-06,573333333.3333337,0.005,0,573333333.3333337,6.787388348564607e-09,-1.422661575108396e-09
580000000.0000004,-0.0001510217115568138,0.0004355366918361537,580000000.0000004,5.002444214328815e-06,-7.649439875884636e-06,580000000.0000004,0.005,0,580000000.0000004,6.348797278064651e-09,-1.732148432055653e-09
586666666.666667,-0.0001366377443374963,0.0004286894736570954,586666666.666667,4.487156690243195e-06,-7.553026152322444e-06,586666666.666667,0.005,0,586666666.666667,5.918895776063142e-09,-1.997834943183047e-09
593333333.3333336,-0.0001228698577731925,0.0004216827909003446,593333333.3333336,3.99987253997066e-06,-7.439782507465598e-06,593333333.3333336,0.005,0,593333333.3333336,5.499649817422705e-09,-2.223178541927953e-09
600000000.0000002,-0.0001097002367807843,0.000414538646222754,600000000.0000002,3.539805489627274e-06,-7.311769183668443e-06,600000000.0000002,0.005,0,600000000.0000002,5.092674898180416e-09,-2.411496632795898e-09
606666666.6666669,-9.711119909761701e-05,0.000407277679375341,606666666.6666669,3.106129705575643e-06,-7.170891326527612e-06,606666666.6666669,0.005,0,606666666.6666669,4.699272729303321e-09,-2.565956826517039e-09
613333333.3333335,-8.50852248579597e-05,0.000399919230835482,613333333.3333335,2.697988855852262e-06,-7.01890745480229e-06,613333333.3333335,0.005,0,613333333.3333335,4.320465333658894e-09,-2.689570259306797e-09
620000000.0000001,-7.360498325655319e-05,0.0003924814031700368,620000000.0000001,2.314504178307105e-06,-6.857437703605287e-06,620000000.0000001,0.005,0,620000000.0000001,3.957026597958245e-09,-2.78518754959372e-09
626666666.6666667,-6.265335648926344e-05,0.0003849811201766799,626666666.6666667,1.954781640545696e-06,-6.687971818008216e-06,626666666.6666667,0.005,0,626666666.6666667,3.609511353831612e-09,-2.855496992417146e-09
633333333.3333334,-5.221346113768229e-05,0.0003774341838620203,633333333.3333334,1.617918270768724e-06,-6.511876879652956e-06,633333333.3333334,0.005,0,633333333.3333334,3.278282079802985e-09,-2.903024635971944e-09
640000000,-4.226866717139283e-05,0.0003698553293010661,640000000,1.303007732886402e-06,-6.330404753133077e-06,640000000,0.005,0,640000000,2.963533328585357e-09,-2.930135924923657e-09
646666666.6666666,-3.28026147161056e-05,0.0003622582774351394,646666666.6666666,1.009145213613252e-06,-6.144699243101877e-06,646666666.6666666,0.005,0,646666666.6666666,2.665313993121828e-09,-2.939038632359732e-09
653333333.3333333,-2.379922874628546e-05,0.0003546557858528334,653333333.3333333,7.354316845581311e-07,-5.955802956132643e-06,653333333.3333333,0.005,0,653333333.3333333,2.383547530680636e-09,-2.931786835769727e-09
659999999.9999999,-1.524273183824346e-05,0.0003470596976072842,659999999.9999999,4.809775972109261e-07,-5.764663864431846e-06,659999999.9999999,0.005,0,659999999.9999999,2.118050267396984e-09,-2.910285723243028e-09
666666666.6666665,-7.117655118332134e-06,0.0003394809881192503,666666666.6666665,2.449060643448923e-07,-5.572141570950198e-06,666666666.6666665,0.005,0,666666666.6666665,1.868547906644745e-09,-2.876297043819223e-09
673333333.3333331,5.911524616312866e-07,0.0003319298102143161,673333333.3333331,2.635557730944017e-08,-5.379013277409999e-06,673333333.3333331,0.005,0,673333333.3333331,1.634690363892464e-09,-2.831445040779476e-09
679999999.9999998,7.898516406106351e-06,0.0003244155373442034,679999999.9999998,-1.755176954815702e-07,-5.185979458680182e-06,679999999.9999998,0.005,0,679999999.9999998,1.416065048453738e-09,-2.777222729212827e-09
686666666.6666664,1.481893039712259e-05,0.0003169468050423263,686666666.6666664,-3.61537987010242e-07,-4.993669248345354e-06,686666666.6666664,0.005,0,686666666.6666664,1.212208709301867e-09,-2.714998399191421e-09
693333333.333333,2.136655134704282e-05,0.0003095315506605936,693333333.333333,-5.325083487148858e-07,-4.802645541502969e-06,693333333.333333,0.005,0,693333333.333333,1.022617957946423e-09,-2.64602224371741e-09
699999999.9999996,2.75551956805596e-05,0.0003021770514382851,699999999.9999996,-6.892093709677817e-07,-4.613409821888719e-06,699999999.9999996,0.005,0,699999999.9999996,8.467585766354738e-10,-2.571433026507232e-09
706666666.6666663,3.339833674901365e-05,0.0002948899609503879,706666666.6666663,-8.323981747134921e-07,-4.42640672119515e-06,706666666.6666663,0.005,0,706666666.6666663,6.84073714908625e-10,-2.492264718658284e-09
713333333.3333329,3.890910328592932e-05,0.0002876763439839908,713333333.3333329,-9.628076447972144e-07,-4.242028319065235e-06,713333333.3333329,0.005,0,713333333.3333329,5.339910720315936e-10,-2.409453045592538e-09
719999999.9999995,4.410027881605843e-05,0.0002805417098906889,719999999.9999995,-1.081145878007204e-06,-4.060618192735853e-06,719999999.9999995,0.005,0,719999999.9999995,3.959291571918376e-10,-2.323841896470785e-09
726666666.6666662,4.89843019384663e-05,0.000273491044462688,726666666.6666662,-1.18809582127721e-06,-3.882475225655282e-06,726666666.6666662,0.005,0,726666666.6666662,2.693027135613619e-10,-2.236189557776608e-09
733333333.3333328,5.357326740428884e-05,0.000266528840379526,733333333.3333328,-1.284315077586932e-06,-3.707857184621631e-06,733333333.3333328,0.005,0,733333333.3333328,1.535273866884901e-10,-2.147174740927239e-09
739999999.9999994,5.787892792046456e-05,0.0002596591262719903,739999999.9999994,-1.370435859271833e-06,-3.536984075096502e-06,739999999.9999994,0.005,0,739999999.9999994,4.802371198332629e-11,-2.057402380913801e-09
746666666.666666,6.191269660971632e-05,0.0002528854944500006,746666666.666666,-1.447065070143529e-06,-3.37004128446154e-06,746666666.666666,0.005,0,746666666.666666,-4.777950933664158e-11,-1.967409189099814e-09
753333333.3333327,6.568565006253231e-05,0.000246211127339096,753333333.3333327,-1.51478449966454e-06,-3.207182522893147e-06,753333333.3333327,0.005,0,753333333.3333327,-1.344423817987739e-10,-1.877668948514458e-09
759999999.9999993,6.920853192418106e-05,0.0002396388226711115,759999999.9999993,-1.574151114003676e-06,-3.048532571478575e-06,759999999.9999993,0.005,0,759999999.9999993,-2.125115757839471e-10,-1.788597544469635e-09
766666666.6666659,7.249175695822346e-05,0.0002331710174727288,766666666.6666659,-1.62569743016165e-06,-2.894189847072829e-06,766666666.6666659,0.005,0,766666666.6666659,-2.825184219990236e-10,-1.700557727056232e-09
773333333.3333325,7.554541553658462e-05,0.0002268098108960779,773333333.3333325,-1.669931960861772e-06,-2.744228793174222e-06,773333333.3333325,0.005,0,773333333.3333325,-3.449773908399933e-10,-1.613863605258613e-09
779999999.9999992,7.83792785061868e-05,0.0002205569859332732,779999999.9999992,-1.707339718965137e-06,-2.598702105937955e-06,779999999.9999992,0.005,0,779999999.9999992,-4.003849113509234e-10,-1.528784875005228e-09
786666666.6666658,8.100280238709363e-05,0.0002144140300571172,786666666.6666658,-1.738382771429588e-06,-2.457642804153015e-06,786666666.6666658,0.005,0,786666666.6666658,-4.492184886698529e-10,-1.445550785639827e-09
793333333.3333324,8.342513486051157e-05,0.0002083821548298497,793333333.3333324,-1.7635008338329e-06,-2.321066151779548e-06,793333333.3333324,0.005,0,793333333.3333324,-4.919360825919522e-10,-1.364353851012522e-09
799999999.999999,8.565512050655625e-05,0.0002024623145182961,799999999.999999,-1.78311189737572e-06,-2.188971441346109e-06,799999999.999999,0.005,0,799999999.999999,-5.289757134180403e-10,-1.285353312765502e-09
806666666.6666657,8.770130675592159e-05,0.0001966552237564035,806666666.6666657,-1.797612881257804e-06,-2.061343646193521e-06,806666666.6666657,0.005,0,806666666.6666657,-5.607552645862727e-10,-1.208678364446013e-09
813333333.3333323,8.957195002114037e-05,0.0001909613742927904,813333333.3333323,-1.807380303999845e-06,-1.93815494930817e-06,813333333.3333323,0.005,0,813333333.3333323,-5.876724545822847e-10,-1.134431145900523e-09
819999999.9999989,9.127502197681159e-05,0.0001853810508604839,819999999.9999989,-1.812770968101472e-06,-1.819366156080628e-06,819999999.9999989,0.005,0,819999999.9999989,-6.101049534783423e-10,-1.062689517929923e-09
826666666.6666656,9.281821595952827e-05,0.0001799143462057407,826666666.6666656,-1.814122653011379e-06,-1.704927998121625e-06,826666666.6666656,0.005,0,826666666.6666656,-6.284106219905973e-10,-9.935096276147259e-10
833333333.3333322,9.420895346109795e-05,0.0001745611753109507,833333333.3333322,-1.811754812051158e-06,-1.594782334846601e-06,833333333.3333322,0.005,0,833333333.3333322,-6.429278533673025e-10,-9.269282748798006e-10
839999999.9999988,9.545439069032526e-05,0.000169321288846396,839999999.9999988,-1.805969269400359e-06,-1.488863259335525e-06,839999999.9999988,0.005,0,839999999.9999988,-6.539760005291072e-10,-8.62965090991188e-10
846666666.6666654,9.656142518139096e-05,0.0001641942858842776,846666666.6666654,-1.797050913834514e-06,-1.387098114558537e-06,846666666.6666654,0.005,0,846666666.6666654,-6.618558729410349e-10,-8.01624539592789e-10
853333333.3333321,9.753670242840802e-05,0.0001591796259070603,853333333.3333321,-1.785268386268043e-06,-1.289408425856263e-06,853333333.3333321,0.005,0,853333333.3333321,-6.668502894265334e-10,-7.428977507978518e-10
859999999.9999987,9.838662252568103e-05,0.0001542766401419612,859999999.9999987,-1.770874758609146e-06,-1.195710755184239e-06,859999999.9999987,0.005,0,859999999.9999987,-6.692246748200912e-10,-6.867641986087125e-10
866666666.6666653,9.911734679985116e-05,0.0001494845422520832,866666666.6666653,-1.754108201798679e-06,-1.105917482397221e-06,866666666.6666653,0.005,0,866666666.6666653,-6.692276898345157e-10,-6.331932316855042e-10
873333333.3333319,9.973480441485217e-05,0.0001448024384130801,873333333.3333319,-1.735192641183991e-06,-1.019937518532499e-06,873333333.3333319,0.005,0,873333333.3333319,-6.670918848344398e-10,-5.821454671548814e-10
879999999.9999986,0.0001002446989383326,0.0001402293368045011,879999999.9999986,-1.714338397737535e-06,-9.376769558175226e-07,879999999.9999986,0.005,0,879999999.9999986,-6.630343694608372e-10,-5.335740568071164e-10
