v /net06; tran (V) X,v /net06; tran (V) Y,v /net09; tran (V) X,v /net09; tran (V) Y,v /net08; tran (V) X,v /net08; tran (V) Y,v /net07; tran (V) X,v /net07; tran (V) Y,v /vout; tran (V) X,v /vout; tran (V) Y
0,0,0,0,0,0,0,0,0,6.380809721774503e-05
1e-10,0,1e-10,0,1e-10,0,1e-10,0,1e-10,6.384945781610067e-05
3e-10,0,3e-10,0,3e-10,0,3e-10,0,3e-10,6.381275178442271e-05
7e-10,0,7e-10,0,7e-10,0,7e-10,0,7e-10,6.380454824216011e-05
1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,0,1.5e-09,6.381128868277902e-05
3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,0,3.1e-09,6.380508658109035e-05
4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,0,4.675e-09,6.381096711482814e-05
6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,0,6.25e-09,6.380538906379349e-05
6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0,6.312499999999999e-09,0.3124999999999987,6.312499999999999e-09,0.01730053264076766
6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0,6.437499999999999e-09,0.9374999999999959,6.437499999999999e-09,0.05241366043551644
6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,0,6.687499999999998e-09,2.187499999999991,6.687499999999998e-09,0.1240159364847613
6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,0,6.968749999999999e-09,3.593749999999997,6.968749999999999e-09,0.2070092163220527
7.25e-09,0,7.25e-09,0,7.25e-09,0,7.25e-09,4.999999999999999,7.25e-09,0.2930055776647596
7.380265030887716e-09,0,7.380265030887716e-09,0,7.380265030887716e-09,0,7.380265030887716e-09,5,7.380265030887716e-09,0.2932100462083818
7.599280651050031e-09,0,7.599280651050031e-09,0,7.599280651050031e-09,0,7.599280651050031e-09,5,7.599280651050031e-09,0.2932307546274666
7.812283052795301e-09,0,7.812283052795301e-09,0,7.812283052795301e-09,0,7.812283052795301e-09,5,7.812283052795301e-09,0.2932169205246203
8.238287856285839e-09,0,8.238287856285839e-09,0,8.238287856285839e-09,0,8.238287856285839e-09,5,8.238287856285839e-09,0.2932266230665422
8.838300234734355e-09,0,8.838300234734355e-09,0,8.838300234734355e-09,0,8.838300234734355e-09,5,8.838300234734355e-09,0.2932187788290805
9.826991004520305e-09,0,9.826991004520305e-09,0,9.826991004520305e-09,0,9.826991004520305e-09,5,9.826991004520305e-09,0.2932260494202545
1.116349550226015e-08,0,1.116349550226015e-08,0,1.116349550226015e-08,0,1.116349550226015e-08,5,1.116349550226015e-08,0.2932193437240321
1.25e-08,0,1.25e-08,0,1.25e-08,0,1.25e-08,5,1.25e-08,0.293225758538964
1.275e-08,0,1.275e-08,0,1.275e-08,1.249999999999995,1.275e-08,5,1.275e-08,0.453096443948
