/out0 X,/out0 Y,/out1 X,/out1 Y,/Vin X,/Vin Y
0,0.2543763172394561,0,0.1825987478460999,0,0.6
5e-06,0.2571083929571014,5e-06,0.1826001173963376,5e-06,0.6007852689769532
1.5e-05,0.2637762699134703,1.5e-05,0.1826039729292666,1.5e-05,0.6023527078329628
2.994972532005258e-05,0.2763552302887945,2.994972532005258e-05,0.1826128556515683,2.994972532005258e-05,0.6046767753826463
4.994972532005257e-05,0.3022860416384889,4.994972532005257e-05,0.1826399345618977,4.994972532005257e-05,0.6077179138587729
6.994972532005257e-05,0.3556733752232362,6.994972532005257e-05,0.1827554541341198,6.994972532005257e-05,0.6106373362228885
7.494972532005257e-05,0.3807113389356458,7.494972532005257e-05,0.1828527752522613,7.494972532005257e-05,0.6113427255345453
8.494972532005257e-05,0.4691989852774873,8.494972532005257e-05,0.1836895366689779,8.494972532005257e-05,0.6127192373687633
8.707355176309771e-05,0.4964106119953266,8.707355176309771e-05,0.1844624175937059,8.707355176309771e-05,0.6130053020580101
8.808475951054923e-05,0.5103160886064084,8.808475951054923e-05,0.1856248262065825,8.808475951054923e-05,0.6131406940210116
8.923816007154402e-05,0.5266269005704211,8.923816007154402e-05,0.1889841184914732,8.923816007154402e-05,0.6132944764601037
8.949972453557472e-05,0.5305242479662881,8.949972453557472e-05,0.190312904563651,8.949972453557472e-05,0.6133292539118086
9.002285346363611e-05,0.538120298476741,9.002285346363611e-05,0.1928681309480324,9.002285346363611e-05,0.6133987007162949
9.047754555540753e-05,0.5449230642234082,9.047754555540753e-05,0.1956884397120379,9.047754555540753e-05,0.6134589447794402
9.092274313419925e-05,0.5515307421202565,9.092274313419925e-05,0.1986227404682203,9.092274313419925e-05,0.6135178244435101
9.149381874335917e-05,0.5602260648418119,9.149381874335917e-05,0.2033077263589465,9.149381874335917e-05,0.6135931971991005
9.211943273974404e-05,0.5697493305600619,9.211943273974404e-05,0.2094399697840652,9.211943273974404e-05,0.6136755672244263
9.288126505785026e-05,0.5815952145548061,9.288126505785026e-05,0.2195964060730382,9.288126505785026e-05,0.6137755866649813
9.377202732040794e-05,0.5955084454446524,9.377202732040794e-05,0.2397973561372601,9.377202732040794e-05,0.6138921326133994
9.412498988847534e-05,0.6011266877262579,9.412498988847534e-05,0.255287168479071,9.412498988847534e-05,0.6139381935104586
9.451133524775239e-05,0.6072112855195932,9.451133524775239e-05,0.2870307484294499,9.451133524775239e-05,0.6139885322011382
9.465259600846169e-05,0.6094885592853591,9.465259600846169e-05,0.3092356737098734,9.465259600846169e-05,0.6140069171431347
9.482626347238864e-05,0.6122210528713209,9.482626347238864e-05,0.3599381145389828,9.482626347238864e-05,0.6140295046607825
9.494979181760622e-05,0.6142061823918903,9.494979181760622e-05,0.4356221800003228,9.494979181760622e-05,0.6140455608250034
9.508688803969736e-05,0.6163615907866776,9.508688803969736e-05,0.587469192231363,9.508688803969736e-05,0.6140633706296859
9.521364291780451e-05,0.6183724555159055,9.521364291780451e-05,0.781957347974264,9.521364291780451e-05,0.6140798277340768
9.525718634082152e-05,0.6190448701153546,9.525718634082152e-05,0.8563562698641247,9.525718634082152e-05,0.61408547909444
9.534427318685553e-05,0.6204198858282676,9.534427318685553e-05,1.003705031023377,9.534427318685553e-05,0.6140967786517539
9.543936639616552e-05,0.6219785486784598,9.543936639616552e-05,1.149026135558461,9.543936639616552e-05,0.6141091122175867
9.546530113755269e-05,0.6224341706164026,9.546530113755269e-05,1.183569777710785,9.546530113755269e-05,0.6141124750731717
9.551717062032703e-05,0.6233568129732426,9.551717062032703e-05,1.242958620475483,9.551717062032703e-05,0.6141191996600408
9.554014263797433e-05,0.6237584924614038,9.554014263797433e-05,1.264715449153765,9.554014263797433e-05,0.6141221773738782
9.558608667326893e-05,0.6245339234891166,9.558608667326893e-05,1.299109340569157,9.558608667326893e-05,0.6141281319188563
9.564842526249745e-05,0.6254821170540174,9.564842526249745e-05,1.327889523096029,9.564842526249745e-05,0.6141362093861058
9.572853483928045e-05,0.6266343813219313,9.572853483928045e-05,1.346466351435837,9.572853483928045e-05,0.6141465863288609
9.58021967028996e-05,0.6277337536040546,9.58021967028996e-05,1.359686516579912,9.58021967028996e-05,0.614156124908276
9.582387349557711e-05,0.6280709215258508,9.582387349557711e-05,1.364198051048615,9.582387349557711e-05,0.6141589312895788
9.586722708093211e-05,0.6287496281035088,9.586722708093211e-05,1.373372536232265,9.586722708093211e-05,0.614164543264177
9.592963671876706e-05,0.6297043957147562,9.592963671876706e-05,1.385206756977678,9.592963671876706e-05,0.614172620134517
9.600951906981359e-05,0.6308626885086264,9.600951906981359e-05,1.396121789095491,9.600951906981359e-05,0.6141829550915576
9.61188370777913e-05,0.6323562183285074,9.61188370777913e-05,1.4042369476927,9.61188370777913e-05,0.6141970925613192
9.625019435091846e-05,0.6341425164410613,9.625019435091846e-05,1.408228986988251,9.625019435091846e-05,0.6142140713823854
9.645264966965156e-05,0.63707709131482,9.645264966965156e-05,1.410474234166833,9.645264966965156e-05,0.6142402211435585
9.659916857627375e-05,0.6394402226118339,9.659916857627375e-05,1.411164928084748,9.659916857627375e-05,0.6142591316129634
9.674926301728813e-05,0.6421299342652753,9.674926301728813e-05,1.411595003232701,9.674926301728813e-05,0.6142784910279641
9.678378192309246e-05,0.6429040437102573,9.678378192309246e-05,1.411629118513659,9.678378192309246e-05,0.6142829415347681
9.685281973470113e-05,0.6445399780541734,9.685281973470113e-05,1.41160545402155,9.685281973470113e-05,0.6142918405325282
9.693348746446623e-05,0.6460724180473341,9.693348746446623e-05,1.411565244842173,9.693348746446623e-05,0.6143022352237658
9.701163822331409e-05,0.647332913570557,9.701163822331409e-05,1.41160713109349,9.701163822331409e-05,0.6143123020788827
9.709203522772013e-05,0.6486742340828677,9.709203522772013e-05,1.411666712633391,9.709203522772013e-05,0.6143226546790864
9.725282923653219e-05,0.651286915416786,9.725282923653219e-05,1.411779833963565,9.725282923653219e-05,0.614343348912469
9.745328884989793e-05,0.6545608666069072,9.745328884989793e-05,1.411892503009662,9.745328884989793e-05,0.6143691276145993
9.78503446929909e-05,0.6610243977342736,9.78503446929909e-05,1.412043034964332,9.78503446929909e-05,0.6144201208644873
9.834537510935766e-05,0.66908630272853,9.834537510935766e-05,1.412164597521104,9.834537510935766e-05,0.614483571095812
9.914341915367501e-05,0.6821049505262869,9.914341915367501e-05,1.412276793267205,9.914341915367501e-05,0.6145855646340963
