/out0 X,/out0 Y,/out1 X,/out1 Y,/Vin X,/Vin Y
0,0.183808565495311,0,0.1825815392497306,0,0.475
2e-05,0.1838762896426507,2e-05,0.1825815451809823,2e-05,0.4781333308391076
4e-05,0.1839556580897204,4e-05,0.1825815521602436,4e-05,0.4812172471791213
6.000000000000001e-05,0.1840373500096468,6.000000000000001e-05,0.1825815593557241,6.000000000000001e-05,0.4842031138171169
8.000000000000001e-05,0.1841234872635047,8.000000000000001e-05,0.1825815669549909,8.000000000000001e-05,0.4870438418525428
0.0001,0.1842131738472942,0.0001,0.1825815748947859,0.0001,0.4896946313073118
0.00012,0.1843044833449678,0.00012,0.1825815829867213,0.00012,0.4921136776482172
0.00014,0.1843951223482446,0.00014,0.1825815910521372,0.00014,0.4942628310693947
0.00016,0.1844814064725298,0.00016,0.1825815987364846,0.00016,0.4961081981375504
0.00018,0.1845593166945486,0.00018,0.1825816056995413,0.00018,0.4976206763116505
0.0002,0.1846236866462904,0.0002,0.182581611457674,0.0002,0.4987764129073788
0.00022,0.1846700760796158,0.00022,0.1825816156174996,0.00022,0.4995571812682172
0.00024,0.1846942240352588,0.00024,0.1825816177853231,0.00024,0.4999506682107068
0.00026,0.1846943337780746,0.00026,0.1825816177941719,0.00026,0.4999506682107068
0.00028,0.1846699963877499,0.00028,0.1825816156144246,0.00028,0.4995571812682172
0.0003,0.1846238027633927,0.0003,0.1825816114705252,0.0003,0.4987764129073788
0.00032,0.184559253261505,0.00032,0.1825816057013593,0.00032,0.4976206763116505
0.00034,0.1844814954358548,0.00034,0.1825815987516645,0.00034,0.4961081981375504
0.00036,0.1843950597905585,0.00036,0.1825815910539455,0.00036,0.4942628310693947
0.00038,0.1843045380254268,0.00038,0.1825815829988866,0.00038,0.4921136776482172
0.0004,0.1842131071687188,0.0004,0.1825815748964711,0.0004,0.4896946313073118
0.00042,0.1841235128680389,0.00042,0.1825815669629591,0.00042,0.4870438418525428
0.00044,0.1840372802711574,0.00044,0.1825815593578664,0.00044,0.4842031138171169
0.00046,0.1839557020665,0.00046,0.1825815521703893,0.00046,0.4812172471791213
0.00048,0.1838792870461711,0.00048,0.1825815454573765,0.00048,0.4781333308391076
0.0005,0.1838085608550084,0.0005,0.1825815392487715,0.0005,0.475
0.0005200000000000001,0.183743563389793,0.0005200000000000001,0.1825815335658597,0.0005200000000000001,0.4718666691608924
0.0005400000000000001,0.1836844813826469,0.0005400000000000001,0.1825815283952578,0.0005400000000000001,0.4687827528208786
0.0005600000000000002,0.1836311689628316,0.0005600000000000002,0.1825815237487393,0.0005600000000000002,0.465796886182883
0.0005800000000000002,0.1835836751773619,0.0005800000000000002,0.1825815196041003,0.0005800000000000002,0.4629561581474571
0.0006000000000000003,0.1835417912404166,0.0006000000000000003,0.1825815159620416,0.0006000000000000003,0.4603053686926881
0.0006200000000000003,0.1835055172055241,0.0006200000000000003,0.182581512804338,0.0006200000000000003,0.4578863223517827
0.0006400000000000004,0.1834746349452859,0.0006400000000000004,0.1825815101236442,0.0006400000000000004,0.4557371689306052
0.0006600000000000004,0.1834491388710449,0.0006600000000000004,0.1825815079091387,0.0006600000000000004,0.4538918018624495
0.0006800000000000005,0.1834288289893795,0.0006800000000000005,0.1825815061479643,0.0006800000000000005,0.4523793236883494
0.0007000000000000005,0.183413719720202,0.0007000000000000005,0.1825815048373997,0.0007000000000000005,0.4512235870926211
0.0007200000000000006,0.1834036459852696,0.0007200000000000006,0.1825815039641497,0.0007200000000000006,0.4504428187317827
0.0007400000000000006,0.1833986588352514,0.0007400000000000006,0.1825815035296519,0.0007400000000000006,0.4500493317892932
0.0007600000000000007,0.1833986377334774,0.0007600000000000007,0.1825815035309445,0.0007600000000000007,0.4500493317892932
0.0007800000000000007,0.1834036794762746,0.0007800000000000007,0.1825815039639709,0.0007800000000000007,0.4504428187317828
0.0008000000000000008,0.1834137104577299,0.0008000000000000008,0.1825815048360047,0.0008000000000000008,0.4512235870926212
