Signal,Mean_X,Variance_X,Slope_X,Mean_Y,Variance_Y,Slope_Y
1,1e-05,2.0000000000000003e-10,2e-05,0.07997447206255265,8.652954723875604e-08,0.0004160037193073063
2,4.872210157895144e-05,1.9999999999999996e-10,1.9999999999999998e-05,0.0808026821202914,9.183971715110732e-08,0.0004285783875817989
3,8.872210157895144e-05,1.9999999999999996e-10,1.9999999999999998e-05,0.08163641251948506,8.02633241300812e-08,0.0004006577694993102
4,0.0001287221015789,1.9999999999999996e-10,1.9999999999999998e-05,0.08237891033251565,5.7021109331860405e-08,0.0003377013749805008
5,0.0001687221015789,1.9999999999999996e-10,1.9999999999999998e-05,0.08296461868211791,2.995094295368959e-08,0.00024474861778440993
6,0.0002087221015789,1.9999999999999996e-10,1.9999999999999998e-05,0.08334165122029319,8.4795949770487e-09,0.0001302274546863963
7,0.00024872210157889996,1.9999999999999996e-10,1.9999999999999998e-05,0.083476984839498,9.650801601330573e-12,4.393358988594165e-06
8,0.00028872210157889996,1.9999999999999996e-10,1.9999999999999998e-05,0.0833588883994685,7.42055692787439e-09,-0.00012182411032200802
9,0.00032872210157889996,1.9999999999999996e-10,1.9999999999999998e-05,0.0829975758173376,2.8197108189041987e-08,-0.0002374746647078041
10,0.00036872210157889995,1.9999999999999996e-10,1.9999999999999998e-05,0.08242465139640665,5.518519347794167e-08,-0.0003322203891333031
11,0.00040872210157889995,1.9999999999999996e-10,1.9999999999999998e-05,0.0816908420765394,7.898422415861217e-08,-0.0003974524478692065
12,0.0004487221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.0808610187871629,9.15210245380145e-08,-0.000427834137343
13,0.0004887221015789,1.999999999999989e-10,1.9999999999999944e-05,0.08000624399370551,8.93090882233371e-08,-0.00042263243657660043
14,0.0005287221015788999,1.999999999999989e-10,1.9999999999999944e-05,0.07919402039205656,7.454054665322718e-08,-0.0003861102087571039
15,0.0005687221015789,1.999999999999989e-10,1.9999999999999944e-05,0.07847905207127424,5.3334926231622765e-08,-0.00032660350956970063
16,0.0006087221015788999,1.999999999999989e-10,1.9999999999999944e-05,0.0778971267749164,3.23494839911168e-08,-0.0002543599181911993
17,0.0006487221015789,1.999999999999989e-10,1.9999999999999944e-05,0.07746411803213915,1.596358720238089e-08,-0.00017868176852930961
18,0.0006887221015788999,1.999999999999989e-10,1.9999999999999944e-05,0.07718049313081135,5.558211977081981e-09,-0.00010543445335450818
19,0.0007287221015789,1.999999999999989e-10,1.9999999999999944e-05,0.0770394018813125,6.505423282637127e-10,-3.6070551098194015e-05
20,0.0007687221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.07703481592523681,4.952483028464315e-10,3.147215603820086e-05
21,0.0008087221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.07716650367418759,5.061791188844696e-09,0.00010061601451900881
22,0.0008487221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.0774402019087936,1.5067078350053776e-08,0.00017359192579180505
23,0.0008887221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.0778629340007575,3.105852353178646e-08,0.00024923291729539443
24,0.0009287221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.07843499987298244,5.1830790814340124e-08,0.0003219651869825063
25,0.0009687221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.07914176871118811,7.321289657644499e-08,0.0003826562336522038
26,0.0010087221015789,1.9999999999999672e-10,1.9999999999999836e-05,0.07994884582840811,8.8635366272929e-08,0.0004210353103313996
27,0.0010487221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.0808026864890059,9.18324591567461e-08,0.0004285614522020059
28,0.0010887221015789,1.9999999999999672e-10,1.9999999999999836e-05,0.0816364125193851,8.02610806517959e-08,0.0004006521699723986
29,0.0011287221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.08237891034346514,5.701923816678903e-08,0.0003376958340483016
30,0.0011687221015788999,1.9999999999999672e-10,1.9999999999999836e-05,0.08296461869698404,2.994961203922191e-08,0.0002447431798405092
31,0.0012087221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.0833416512392281,8.47890443046888e-09,0.00013022215195940268
32,0.0012487221015789,1.9999999999999672e-10,1.9999999999999836e-05,0.08347698486267399,9.628259800074726e-12,4.388225108190036e-06
33,0.0012887221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.08335888842617964,7.421157972973347e-09,-0.00012182904393430449
34,0.0013287221015788999,1.9999999999999672e-10,1.9999999999999836e-05,0.08299757584665865,2.8198226555264628e-08,-0.00023747937407389563
35,0.0013687221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.08242465142713065,5.518667807420127e-08,-0.0003322248578122994
36,0.0014087221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.0816908421074096,7.898590218162663e-08,-0.0003974566697933918
37,0.0014487221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.08086101881698654,9.152272690561849e-08,-0.00042783811636089297
38,0.0014887221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.08000624402129694,8.931067287559702e-08,-0.00042263618604089503
39,0.0015287221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.0791940204167422,7.454191358225792e-08,-0.0003861137489969968
40,0.0015687221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.07847905209282549,5.3336022053065664e-08,-0.00032660686475659284
41,0.0016087221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.07789712679341555,3.2350296642049244e-08,-0.0002543631130570989
42,0.0016487221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.0774641180479714,1.5964133621066165e-08,-0.0001786848265581953
43,0.0016887221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.0771804931443196,5.558522102102036e-09,-0.00010543739471460811
44,0.0017287221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.0770394018930011,6.506447944214975e-10,-3.6073391701405e-05
45,0.0017687221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.07703481593543554,4.951616565050735e-10,3.146940280669697e-05
46,0.0018087221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.07716650368307484,5.061521813344063e-09,0.00010061333722070909
47,0.0018487221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.07744020191620535,1.5066624898771772e-08,0.0001735893136041028
48,0.0018887221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.07786293400678185,3.105788587346491e-08,0.00024923035879870215
49,0.0019287221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.07843499987760935,5.1829980801965416e-08,0.000321962671134296
50,0.0019687221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.0791417687147757,7.321194632754176e-08,0.0003826537503476002
51,0.0020087221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.07994884583130621,8.863433138875705e-08,0.00042103285237320154
52,0.0020487221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.08080268649179105,9.183141537639229e-08,0.0004285590166508979
53,0.0020887221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.08163641252274015,8.02601146344435e-08,0.0004006497588529001
54,0.0021287221015789002,1.9999999999999238e-10,1.999999999999962e-05,0.08237891034821244,5.701843476630819e-08,0.00033769345497450254
55,0.0021687221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.0829646187032656,2.9949040529102656e-08,0.00024474084468720236
56,0.0022087221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.08334165124742185,8.478607878742425e-09,0.0001302198746639116
57,0.0022487221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.08347698487255005,9.618586120698958e-12,4.386020091312615e-06
58,0.0022887221015789,1.9999999999999238e-10,1.999999999999962e-05,0.0833588884377614,7.421416145496581e-09,-0.0001218311630536012
59,0.0023287221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.08299757585923995,2.8198706789478242e-08,-0.00023748139627970122
60,0.0023687221015789,2.0000000000000104e-10,2.0000000000000052e-05,0.08242465144041955,5.5187315515615326e-08,-0.0003322267765115128
